"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","môn học yêu cầu mang laptop đi thực hành ngay trên lớp nhưng phòng học thiếu ổ điện để duy trì pin cho laptop nên em không thực hành được nhiều .","môn học yêu cầu mang laptop đi thực hành ngay trên lớp nhưng phòng học thiếu ổ điện để duy trì pin cho laptop nên em không thực hành được nhiều","phòng học","Learning environment","thiếu ổ điện","Negative"
"2","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu .","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu","thầy","Support from lecturers","dạy kỹ","Positive"
"2","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu .","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu","thầy","Support from lecturers","trực quan","Positive"
"2","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu .","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu","thầy","Support from lecturers","dễ hiểu","Positive"
"2","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu .","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu","giảng dạy","Teaching quality","dạy kỹ","Positive"
"2","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu .","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu","giảng dạy","Teaching quality","trực quan","Positive"
"2","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu .","thầy dạy kỹ , giảng dạy trực quan , dễ hiểu","giảng dạy","Teaching quality","dễ hiểu","Positive"
"3","cô giảng bằng tiếng anh rất hay .","cô giảng bằng tiếng anh rất hay","cô giảng bằng tiếng anh","Support from lecturers","rất hay","Positive"
"4","tận tâm với việc giảng dạy .","tận tâm với việc giảng dạy","giảng dạy","Teaching quality","tận tâm","Positive"
"5","dạy tương đối đầy đủ chương trình .","dạy tương đối đầy đủ chương trình","dạy","Teaching quality","tương đối đầy đủ chương trình","Positive"
"6","cô nên cho sinh viên nâng cao kỹ năng nói nhiều hơn , vì hầu như vào lớp không được nói nhiều , dẫn đến khâu speaking còn kém quá , có nhiều câu đơn giản nhưng tụi em sẽ không biết nói như thế nào và không biết mình nói đúng hay sai vì không được ai sữa lỗi .","cô nên cho sinh viên nâng cao kỹ năng nói nhiều hơn , vì hầu như vào lớp không được nói nhiều , dẫn đến khâu speaking còn kém quá , có nhiều câu đơn giản nhưng tụi em sẽ không biết nói như thế nào và không biết mình nói đúng hay sai vì không được ai sữa lỗi ","cô","Support from lecturers","còn kém quá","Negative"
"6","cô nên cho sinh viên nâng cao kỹ năng nói nhiều hơn , vì hầu như vào lớp không được nói nhiều , dẫn đến khâu speaking còn kém quá , có nhiều câu đơn giản nhưng tụi em sẽ không biết nói như thế nào và không biết mình nói đúng hay sai vì không được ai sữa lỗi .","cô nên cho sinh viên nâng cao kỹ năng nói nhiều hơn , vì hầu như vào lớp không được nói nhiều , dẫn đến khâu speaking còn kém quá , có nhiều câu đơn giản nhưng tụi em sẽ không biết nói như thế nào và không biết mình nói đúng hay sai vì không được ai sữa lỗi ","cô","Support from lecturers","kỹ năng nói nhiều hơn","Positive"
"7","thầy rất nhiệt tình , giảng bài dễ hiểu , vui tính .","thầy rất nhiệt tình , giảng bài dễ hiểu , vui tính","thầy","Support from lecturers","rất nhiệt tình","Positive"
