"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","cô rất vui vẻ và nhiệt tình .","cô rất vui vẻ và nhiệt tình","cô ","General review","rất vui vẻ và nhiệt tình","Positive"
"2","thầy dạy rất dễ hiểu , đặc biệt là thầy rất nhiệt tình .","thầy dạy rất dễ hiểu","thầy dạy","Teaching quality","rất dễ hiểu","Positive"
"2","thầy dạy rất dễ hiểu , đặc biệt là thầy rất nhiệt tình .","đặc biệt là thầy rất nhiệt tình","thầy","Teaching quality","rất nhiệt tình","Positive"
"3","đề thi khá khó , hy vọng thi cuối kỳ thầy cho đề dễ thở hơn ạ .","đề thi khá khó","đề thi","Test and evaluation"," khá khó","Negative"
"3","đề thi khá khó , hy vọng thi cuối kỳ thầy cho đề dễ thở hơn ạ ."," hy vọng thi cuối kỳ thầy cho đề dễ thở hơn ạ","thầy cho đề dễ thở hơn","Test and evaluation"," hy vọng","Neutral"
"4","môn học giúp em nắm rõ các phương pháp và kỹ năng cần thiết để tổ chức cơ sở dữ liệu và sử dụng nó một cách hiệu quả ở mức cơ bản dữ liệu không lớn .","môn học giúp em nắm rõ các phương pháp và kỹ năng cần thiết để tổ chức cơ sở dữ liệu","các phương pháp và kỹ năng cần thiết để tổ chức cơ sở dữ liệu","Course information","giúp em nắm rõ","Positive"
"4","môn học giúp em nắm rõ các phương pháp và kỹ năng cần thiết để tổ chức cơ sở dữ liệu và sử dụng nó một cách hiệu quả ở mức cơ bản dữ liệu không lớn ."," sử dụng nó một cách hiệu quả ở mức cơ bản dữ liệu không lớn","sử dụng","Course information","một cách hiệu quả ","Positive"
"5","dạy tốt , không khó khăn với học sinh .","dạy tốt","dạy","Teaching quality"," tốt","Positive"
"5","dạy tốt , không khó khăn với học sinh ."," không khó khăn với học sinh","không khó khăn với học sinh","General review","không khó khăn","Positive"
"6","thầy dạy dễ hiểu , cho nhiều bài tập để làm .","thầy dạy dễ hiểu","thầy dạy","Teaching quality","dễ hiểu","Positive"
"6","thầy dạy dễ hiểu , cho nhiều bài tập để làm ."," cho nhiều bài tập để làm","cho nhiều bài tập để làm","Support from lecturers","nhiều ","Positive"
"7","thảo luận hay .","thảo luận hay","thảo luận","Course information","hay","Positive"
"8","giảng viên tốt .","giảng viên tốt","giảng viên ","General review"," tốt","Positive"
"9","cho điểm khách quan .","cho điểm khách quan","cho điểm ","Test and evaluation","khách quan","Positive"
"10","ok xem xong cài như youtube kết nối với laptop báo lỗi , cô bảo cài sai dot wtf ?","ok xem xong cài như youtube kết nối với laptop báo lỗi","xem xong cài như youtube","Course information","laptop báo lỗi ","Negative"
"10","ok xem xong cài như youtube kết nối với laptop báo lỗi , cô bảo cài sai dot wtf ?"," cô bảo cài sai dot wtf","cô bảo","Support from lecturers","cài sai","Negative"
