id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1701,sinh viên được được thuyết trình nhưng thật sự chưa hiểu quả .,sinh viên được được thuyết trình nhưng thật sự chưa hiểu quả,thuyết trình,Test and evaluation,thật sự chưa hiểu quả,Negative
1702,thầy ra bài tập nhiều nâng cao năng lực thực hành .,thầy ra bài tập nhiều nâng cao năng lực thực hành, bài tập,Workload,nâng cao năng lực thực hành,Positive
1703,thầy rất gần gũi và hướng dẫn tốt cho sinh viên .,thầy rất gần gũi và hướng dẫn tốt cho sinh viên,thầy rất gần gũ,Support from lecturers,gần gũi và hướng dẫn tốt,Positive
1704,nhiệt tình và giảng dễ hiểu .,nhiệt tình và giảng dễ hiểu,giảng,Teaching quality,nhiệt tình và giảng dễ hiểu,Positive
1705,gộp chung 2 lớp khác khóa lại với nhau dẫn đến sự không cân bằng về kiến thức giữa 2 lớp gây khó khăn cho lớp dưới .,gộp chung 2 lớp khác khóa lại với nhau dẫn đến sự không cân bằng về kiến thức giữa 2 lớp gây khó khăn cho lớp dưới,gộp chung 2 lớp,Organization and management,sự không cân bằng về kiến thức giữa 2 lớp gây khó khăn cho lớp dưới,Negative
1706,"thầy tâm lý , dạy hay .","thầy tâm lý , dạy hay",dạy,Teaching quality,"tâm lý , dạy hay",Positive
1707,"thầy dạy tận tình , tạo không khí mới mẻ cho buổi học .","thầy dạy tận tình , tạo không khí mới mẻ cho buổi học ",thầy dạy,Teaching quality,"tận tình , tạo không khí mới mẻ",Positive
1708,"giảng viên khá hài hước , mang lại tiếng cười cho lớp trong quá trình giảng dạy .","giảng viên khá hài hước , mang lại tiếng cười cho lớp trong quá trình giảng dạy",quá trình giảng dạy,Teaching quality,"khá hài hước , mang lại tiếng cười",Positive
1709,kiến thức của cô chuyên sâu .,kiến thức của cô chuyên sâu,kiến thức của cô,Teaching quality,chuyên sâu,Positive
1710,giảng viên hay nhớ nhầm việc dạy lớp này sang lớp khác .,giảng viên hay nhớ nhầm việc dạy lớp này sang lớp khác,việc dạy lớp này sang lớp khác,Organization and management, hay nhớ nhầm,Negative
1711,"thầy dạy rất tốt , em cảm thấy dễ hiểu .","thầy dạy rất tốt , em cảm thấy dễ hiểu",thầy dạy,Teaching quality,"rất tốt , em cảm thấy dễ hiểu",Positive
1712,"sinh viên năm 3 trở lên đều có laptop cả rồi , vậy nên vào phòng máy là không cần thiết .","sinh viên năm 3 trở lên đều có laptop cả rồi , vậy nên vào phòng máy là không cần thiết", phòng máy,Learning environment,không cần thiết,Neutral
1713,"máy chiếu phòng wzjwz104 rất hay tắt , mở được một lúc là nóng quá rồi tắt , không sử dụng được nữa .","máy chiếu phòng wzjwz104 rất hay tắt , mở được một lúc là nóng quá rồi tắt , không sử dụng được nữa",máy chiếu,Learning environment,"rất hay tắt , mở được một lúc là nóng quá rồi tắt , không sử dụng được",Negative
1714,"giảng viên nhiệt tình , tận tâm , tích cực trao đổi với sinh viên về kiến thức trong và ngoài chương trình .","giảng viên nhiệt tình , tận tâm , tích cực trao đổi với sinh viên về kiến thức trong và ngoài chương trình", trao đổi với sinh viên,Support from lecturers,"nhiệt tình , tận tâm , tích cực",Positive
1715,"nói rõ nội dung môn học , mục tiêu .","nói rõ nội dung môn học , mục tiêu",nội dung môn học,Course information,nói rõ,Positive
1716,vui vẻ .,vui vẻ,vui vẻ,General review,vui vẻ,Neutral
1717,"phòng học buổi trưa rất nóng , có thể trang bị thêm quạt thì tốt hơn .","phòng học buổi trưa rất nóng , có thể trang bị thêm quạt thì tốt hơn",phòng học,Learning environment,"rất nóng , có thể trang bị thêm quạt thì tốt hơn",Negative
1718,"thầy rất nhiệt tình , luôn đưa ra những ví dụ thực tế rất sinh động .","thầy rất nhiệt tình , luôn đưa ra những ví dụ thực tế rất sinh động",thầy rất nhiệt tình,Teaching quality,"nhiệt tình , luôn đưa ra những ví dụ thực tế rất sinh động",Positive
1719,"giáo viên dạy hay , nhiệt tình và cập nhật các kiến thức bên ngoài vào trong bài giảng .","giáo viên dạy hay , nhiệt tình và cập nhật các kiến thức bên ngoài vào trong bài giảng",giáo viên dạy,Teaching quality,"hay , nhiệt tình và cập nhật",Positive
1720,nhà trường nên cho thực hành mỗi tuần một lần .,nhà trường nên cho thực hành mỗi tuần một lần,nhà trường nên cho thực hành mỗi tuần một lần,Organization and management,nên cho thực hành,Neutral
1721,giảng viên ôn thi chuẩn xác .,giảng viên ôn thi chuẩn xác,giảng viên ôn thi,Test and evaluation,chuẩn xác,Positive
1722,lý do doubledot tới ngày thi ngồi ngay 2 máy hư .,lý do doubledot tới ngày thi ngồi ngay 2 máy hư,ý do doubledot tới ngày thi ngồi ngay 2 máy hư,Learning environment,2 máy hư,Negative
1723,thầy tạo được sự hứng thú với môn học .,thầy tạo được sự hứng thú với môn học,thầy tạo được sự hứng thú với môn học,Teaching quality,tạo được sự hứng thú,Positive
1724,"thời lượng thực hành quá ít , kiến thức mới mà hướng dẫn ít !",thời lượng thực hành quá ít,thời lượng thực hành,Workload,quá ít,Negative
1724,"thời lượng thực hành quá ít , kiến thức mới mà hướng dẫn ít !",kiến thức mới mà hướng dẫn ít,kiến thức mới mà hướng dẫn ít,Support from lecturers,mà hướng dẫn ít,Negative
1725,"dạy dễ hiểu , hài hước !","dạy dễ hiểu , hài hước !",dạy,Teaching quality,"dễ hiểu , hài hước",Positive
1726,nhàm chán .,nhàm chán,nhàm chán,General review,nhàm chán,Negative
1727,"nhiệt tình , vui tính .","nhiệt tình , vui tính","nhiệt tình , vui tính",General review,"nhiệt tình , vui tính",Positive
1728,"giáo viên dễ tính , dạy hay .","giáo viên dễ tính , dạy hay",giáo viên,General review,"dễ tính , dạy hay",Positive
1729,"nhiệt tình , gần gũi sinh viên .","nhiệt tình , gần gũi sinh viên",gần gũi sinh viên,Support from lecturers,"nhiệt tình , gần gũi",Positive
1731,thầy rất quan tâm đến khó khăn gặp phải của sinh viên trong lúc thực hành .,thầy rất quan tâm đến khó khăn gặp phải của sinh viên trong lúc thực hành,thầy rất quan tâm đến khó khăn,Support from lecturers,rất quan tâm,Positive
1732,"việc truyền đạt kiến thức chưa sâu , em thấy vẫn mông lung sau mỗi tiết học , chỉ hiểu sơ sơ .","việc truyền đạt kiến thức chưa sâu , em thấy vẫn mông lung sau mỗi tiết học , chỉ hiểu sơ sơ",việc truyền đạt kiến thức,Teaching quality,"chưa sâu , em thấy vẫn mông lung sau mỗi tiết học , chỉ hiểu sơ sơ",Negative
1733,"giáo viên nhiệt tình , truyền đạt tốt .","giáo viên nhiệt tình , truyền đạt tốt","giáo viên nhiệt tình , truyền đạt",Teaching quality,"nhiệt tình , truyền đạt tốt",Positive
1734,"không nên "" hù dọa "" sinh viên ở phía trước mỗi bài toán mà phải biến nó thành đơn giản để thực thi bài toán giảng viên cần phải làm những bài tập mẫu hơn là cho mấy trăm bài tập .","không nên "" hù dọa "" sinh viên ở phía trước mỗi bài toán mà phải biến nó thành đơn giản để thực thi bài toán giảng viên cần phải làm những bài tập mẫu hơn là cho mấy trăm bài tập", bài tập,Workload,"không nên "" hù dọa "" sinh viên ở phía trước mỗi bài toán mà phải biến nó thành đơn giản để thực thi bài toán giảng viên cần phải làm những bài tập mẫu hơn là cho mấy trăm bài tập",Negative
1735,cách dạy của giáo viên rất tốt .,cách dạy của giáo viên rất tốt,cách dạy của giáo viên,Teaching quality,rất tốt,Positive
1736,dạy hơi nhanh quá .,dạy hơi nhanh quá,dạy,Teaching quality,hơi nhanh quá,Negative
1737,"anh wzjwz278 như một người bạn vậy , rất gần gũi , thoải mái khi giao tiếp với sinh viên , kiến thức học được từ anh rất đầy đủ .","anh wzjwz278 như một người bạn vậy , rất gần gũi , thoải mái khi giao tiếp với sinh viên",giao tiếp với sinh viên,Support from lecturers,"như một người bạn vậy , rất gần gũi , thoải mái",Positive
1737,"anh wzjwz278 như một người bạn vậy , rất gần gũi , thoải mái khi giao tiếp với sinh viên , kiến thức học được từ anh rất đầy đủ .",kiến thức học được từ anh rất đầy đủ,kiến thức,Teaching quality,rất đầy đủ,Positive
1738,thầy lên lớp không đúng thời gian và không quan tâm sinh viên .,thầy lên lớp không đúng thời gian,thầy lên lớp,Organization and management,không đúng thời gian,Negative
1738,thầy lên lớp không đúng thời gian và không quan tâm sinh viên .,không quan tâm sinh viên, quan tâm sinh viên,Support from lecturers,không quan tâm,Negative
