"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","phương pháp giảng dạy thú vị làm lớp học luôn sôi động .","phương pháp giảng dạy thú vị","phương pháp giảng dạy","Teaching quality","thú vị","Positive"
"1","phương pháp giảng dạy thú vị làm lớp học luôn sôi động .","làm lớp học luôn sôi động","làm ","Teaching quality","lớp học luôn sôi động","Positive"
"2","thầy có khả năng diễn đạt tốt giúp sinh viên dễ tiếp thu bài .","thầy có khả năng diễn đạt tốt giúp sinh viên dễ tiếp thu bài ","thầy có khả năng diễn đạt","Teaching quality","tốt giúp sinh viên dễ tiếp thu bài","Positive"
"3","cần cập nhật trang thiết bị mô phỏng lại những quá trình được dạy .","cần cập nhật trang thiết bị mô phỏng lại những quá trình được dạy"," trang thiết bị mô phỏng lại những quá trình được dạy","Learning environment","cần cập nhật","Neutral"
"4","cô giảng hay , vui , dễ hiểu .","cô giảng hay , vui , dễ hiểu","cô giảng ","Teaching quality","hay , vui , dễ hiểu","Positive"
"5","giảng đường nên gắn thêm quạt hoặc máy lạnh .","giảng đường nên gắn thêm quạt hoặc máy lạnh","giảng đường","Learning environment","nên gắn thêm quạt hoặc máy lạnh","Neutral"
"6","thầy dạy rất dễ hiểu , sát với đề thi .","thầy dạy rất dễ hiểu , sát với đề thi","thầy dạy","Teaching quality"," rất dễ hiểu , sát với đề thi","Positive"
"7","giảng viên cho làm bài tập thích hợp , dễ hiểu .","giảng viên cho làm bài tập thích hợp , dễ hiểu ","giảng viên cho làm bài tập ","Support from lecturers"," thích hợp , dễ hiểu","Positive"
"8","phong cách thầy , rất châu âu .","phong cách thầy , rất châu âu","phong cách thầy","General review"," rất châu âu","Neutral"
"9","nếu thời gian đó , giảng viên cung cấp thêm tài liệu và hướng dẫn thêm .","nếu thời gian đó , giảng viên cung cấp thêm tài liệu và hướng dẫn thêm","nếu thời gian đó , giảng viên cung cấp thêm tài liệu và hướng dẫn thêm","General review","nếu thời gian đó , giảng viên cung cấp thêm tài liệu và hướng dẫn thêm","Neutral"
"10","màn hình chiếu của phòng còn mờ .","màn hình chiếu của phòng còn mờ","màn hình chiếu của phòng","Learning environment","còn mờ","Negative"
"11","thao tác giáo án điện tử và các phần mềm hỗ trợ nhiều hơn .","thao tác giáo án điện tử và các phần mềm hỗ trợ nhiều hơn ","thao tác giáo án điện tử và các phần mềm hỗ trợ ","Teaching quality"," nhiều hơn","Neutral"
"12","hiểu tâm lý học sinh nên mọi người trong lớp đều chú ý giảng bài , bắt được các công nghệ mới và áp dụng các bài tập cho học sinh một cách khoa học .","hiểu tâm lý học sinh nên mọi người trong lớp đều chú ý giảng bài","hiểu tâm lý học sinh","Teaching quality","mọi người trong lớp đều chú ý giảng bài","Positive"
"12","hiểu tâm lý học sinh nên mọi người trong lớp đều chú ý giảng bài , bắt được các công nghệ mới và áp dụng các bài tập cho học sinh một cách khoa học .","bắt được các công nghệ mới và áp dụng các bài tập cho học sinh một cách khoa học","bắt được các công nghệ mới","Teaching quality","bắt được các công nghệ mới và áp dụng các bài tập cho học sinh một cách khoa học","Positive"
"13","giảng dạy nhiệt tình , đúng giờ .","giảng dạy nhiệt tình","giảng dạy","Teaching quality"," nhiệt tình","Positive"
"13","giảng dạy nhiệt tình , đúng giờ ."," đúng giờ","đúng giờ","Organization and management","đúng giờ","Positive"
"14","giảng viên dạy chậm , dễ tiếp thu .","giảng viên dạy chậm , dễ tiếp thu","giảng viên dạy","Teaching quality"," chậm , dễ tiếp thu","Positive"
"15","cách dạy dễ hiểu và dễ tiếp thu .","cách dạy dễ hiểu và dễ tiếp thu","cách dạy","Teaching quality","dễ hiểu và dễ tiếp thu","Positive"
"16","giảng viên giảng dạy nhiệt tình tận tâm .","giảng viên giảng dạy nhiệt tình tận tâm ","giảng viên giảng dạy ","Teaching quality","nhiệt tình tận tâm","Positive"
"17","tận tâm nhiệt tình với sinh viên .","tận tâm nhiệt tình với sinh viên","tận tâm nhiệt tình với sinh viên","Teaching quality","tận tâm nhiệt tình ","Positive"
"18","giáo trình giảng dạy còn cứng nhắc , không linh hoạt với đời sống thực tế , xã hội .","giáo trình giảng dạy còn cứng nhắc , không linh hoạt với đời sống thực tế , xã hội ","giáo trình giảng dạy","Course information","còn cứng nhắc , không linh hoạt với đời sống thực tế , xã hội","Negative"
"19","giảng dạy tận tâm , giảng kỹ , đi sâu vào bài toán .","giảng dạy tận tâm","giảng dạy","Teaching quality"," tận tâm","Positive"
"19","giảng dạy tận tâm , giảng kỹ , đi sâu vào bài toán ."," giảng kỹ "," giảng","Teaching quality"," kỹ","Positive"
"19","giảng dạy tận tâm , giảng kỹ , đi sâu vào bài toán ."," đi sâu vào bài toán","đi sâu vào bài toán ","Teaching quality","đi sâu vào bài toán","Positive"
"20","thầy nói khó hiểu , phát âm khó nghe .","thầy nói khó hiểu , phát âm khó nghe","thầy nói ","Teaching quality","khó hiểu , phát âm khó nghe","Negative"
