"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","giảng dạy đầy đủ .","giảng dạy đầy đủ","giảng dạy","Teaching quality","đầy đủ","Positive"
"2","dạy kỹ các phần quan trọng .","dạy kỹ các phần quan trọng","dạy","Teaching quality","kỹ các phần quan trọng","Positive"
"3","giảng viên thường xuyên chia sẻ tình hình và kinh nghiệm thực tế liên quan đến môn học .","giảng viên thường xuyên chia sẻ tình hình và kinh nghiệm thực tế liên quan đến môn học","chia sẻ tình hình và kinh nghiệm thực tế liên quan đến môn học","Teaching quality","thường xuyên","Positive"
"4","thầy dạy rất nhiệt tình và tâm huyết .","thầy dạy rất nhiệt tình và tâm huyết","dạy","Teaching quality"," rất nhiệt tình và tâm huyết","Positive"
"5","bài tập đầy đủ , hiệu quả .","bài tập đầy đủ , hiệu quả","bài tập","Workload","đầy đủ , hiệu quả","Positive"
"6","thầy rất hiền , nhiệt tình .","thầy rất hiền , nhiệt tình","thầy rất hiền , nhiệt tình","Teaching quality","rất hiền , nhiệt tình","Positive"
"7","em hy vọng thầy sẽ cho nhiều bài tập hơn .","em hy vọng thầy sẽ cho nhiều bài tập hơn"," bài tập","Workload","hy vọng thầy sẽ cho nhiều bài tập hơn","Neutral"
"8","giảng viên nên sửa các bài tập về nhà .","giảng viên nên sửa các bài tập về nhà","sửa các bài tập về nhà","Support from lecturers","nên sửa ","Neutral"
"9","thầy giảng bài , giải bài còn quá nhanh .","thầy giảng bài , giải bài còn quá nhanh","giảng bài , giải bài","Teaching quality","còn quá nhanh","Negative"
"10","thanks !","thanks !","thanks","General review","thanks","Positive"
"11","cách diễn đạt của cô rất khó hiểu .","cách diễn đạt của cô rất khó hiểu","cách diễn đạt","Teaching quality","rất khó hiểu","Negative"
"12","các thành viên khác chịu thua .","các thành viên khác chịu thua","các thành viên khác chịu thua","General review"," chịu thua","Negative"
"13","cô dạy rất tận tình và gần gũi nhưng tại tụi em lười quá .","cô dạy rất tận tình và gần gũi ","dạy","Teaching quality","rất tận tình và gần gũi","Positive"
"13","cô dạy rất tận tình và gần gũi nhưng tại tụi em lười quá .","nhưng tại tụi em lười quá","nhưng tại tụi em lười quá","General review","lười quá","Negative"
"14","nên có một số bài thực hành về source code luôn , bỏ mấy bài lý thuyết linh tinh đi .","nên có một số bài thực hành về source code luô","một số bài thực hành về source code","Course information","nên có","Neutral"
"14","nên có một số bài thực hành về source code luôn , bỏ mấy bài lý thuyết linh tinh đi .","bỏ mấy bài lý thuyết linh tinh đi","bài lý thuyết ","Course information","bỏ mấy bài lý thuyết linh tinh đi","Neutral"
"15","vui vẻ , tận tâm .","vui vẻ , tận tâm","vui vẻ , tận tâm","Teaching quality","vui vẻ , tận tâm","Positive"
"16","nhìn chung em hài lòng về môn học này , nên em không có ý kiến khác .","nhìn chung em hài lòng về môn học này","môn học","Course information","hài lòng","Positive"
"16","nhìn chung em hài lòng về môn học này , nên em không có ý kiến khác .","nên em không có ý kiến khác","nên em không có ý kiến khác","General review","nên em không có ý kiến khác","Neutral"
"17","cho bài tập làm nhiều hơn điểm danh lấy điểm 5 - 10% cho bài kiểm tra trên lớp nhiều hơn .","cho bài tập làm nhiều hơn điểm danh lấy điểm 5 - 10%","bài tập","Workload","cho bài tập làm nhiều hơn điểm danh lấy điểm 5 - 10%","Neutral"
"17","cho bài tập làm nhiều hơn điểm danh lấy điểm 5 - 10% cho bài kiểm tra trên lớp nhiều hơn .","cho bài kiểm tra trên lớp nhiều hơn "," bài kiểm tra trên lớp","Test and evaluation","cho bài kiểm tra trên lớp nhiều hơn","Neutral"
"18","cô giảng dạy rất hay và hiệu quả .","cô giảng dạy rất hay và hiệu quả ","giảng dạy","Teaching quality","rất hay và hiệu quả ","Positive"
"19","cô giảng hơi lan man , khiến sinh viên bị rối trong quá trình học .","cô giảng hơi lan man","giảng","Teaching quality","hơi lan man","Negative"
"19","cô giảng hơi lan man , khiến sinh viên bị rối trong quá trình học .","khiến sinh viên bị rối trong quá trình học","khiến sinh viên bị rối trong quá trình học","Teaching quality","khiến sinh viên bị rối","Negative"
"20","giáo viên giảng dạy rất nhiệt tình .","giáo viên giảng dạy rất nhiệt tình","giảng dạy","Teaching quality","rất nhiệt tình","Positive"
"21","đề cương vắn tắt , nên cụ thể hơn .","đề cương vắn tắt , nên cụ thể hơn","đề cương","Course information","vắn tắt , nên cụ thể hơn","Negative"
"22","em hoàn toàn hài lòng về phương pháp giảng dạy này .","em hoàn toàn hài lòng về phương pháp giảng dạy này","phương pháp giảng dạy","Teaching quality","hoàn toàn hài lòng","Positive"
"23","dạy chưa hiểu rõ bài .","dạy chưa hiểu rõ bài","dạy ","Teaching quality","chưa hiểu rõ bài","Negative"
"24","thầy vui tính , giảng bài dễ hiểu .","thầy vui tính","thầy vui tính","Teaching quality","vui tính","Positive"
"24","thầy vui tính , giảng bài dễ hiểu .","giảng bài dễ hiểu","giảng bài ","Teaching quality","dễ hiểu","Positive"
"25","em nghĩ thầy nên bổ sung hình vẽ vào slide bài giảng , hoặc ít nhất trong lúc giảng thầy rời ghế và vẽ lên bảng cho sinh viên dễ hình dung .","em nghĩ thầy nên bổ sung hình vẽ vào slide bài giảng","slide bài giảng","Course information","nên bổ sung hình vẽ ","Neutral"
"25","em nghĩ thầy nên bổ sung hình vẽ vào slide bài giảng , hoặc ít nhất trong lúc giảng thầy rời ghế và vẽ lên bảng cho sinh viên dễ hình dung .","hoặc ít nhất trong lúc giảng thầy rời ghế và vẽ lên bảng cho sinh viên dễ hình dung","trong lúc giảng","Teaching quality","ít nhất trong lúc giảng thầy rời ghế và vẽ lên bảng cho sinh viên dễ hình dung","Negative"
