"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","thầy dạy tận tâm với sinh viên .","thầy dạy tận tâm với sinh viên","thầy","Support from lecturers","dạy tận tâm","Positive"
"2","cách thức truyền đạt kiến thức chưa hiệu quả , sinh viên khó tiếp thu .","cách thức truyền đạt kiến thức chưa hiệu quả , sinh viên khó tiếp thu","cách thức truyền đạt","Support from lecturers","chưa hiệu quả","Negative"
"2","cách thức truyền đạt kiến thức chưa hiệu quả , sinh viên khó tiếp thu .","cách thức truyền đạt kiến thức chưa hiệu quả , sinh viên khó tiếp thu","cách thức truyền đạt","Support from lecturers","khó tiếp thu","Negative"
"3","tại sao thầy không tổng hợp bài tập rồi cho sinh viên đem in , photo ra .","tại sao thầy không tổng hợp bài tập rồi cho sinh viên đem in , photo ra","thầy","Support from lecturers","không tổng hợp","Negative"
"4","thầy giảng cặn kẽ , dễ hiểu !","thầy giảng cặn kẽ , dễ hiểu","thầy","Support from lecturers","giảng cặn kẽ","Positive"
"4","thầy giảng cặn kẽ , dễ hiểu !","thầy giảng cặn kẽ , dễ hiểu","thầy","Support from lecturers","dễ hiểu","Positive"
"5","cần nâng cao cơ sở vật chất của phòng học .","cần nâng cao cơ sở vật chất của phòng học","cơ sở vật chất của phòng học","Learning environment","cần nâng cao","Positive"
"6","vào lớp muộn , ra trễ làm ảnh hưởng tới các hoạt động khác của sinh viên .","vào lớp muộn , ra trễ làm ảnh hưởng tới các hoạt động khác của sinh viên","vào lớp","Support from lecturers","muộn","Negative"
"6","vào lớp muộn , ra trễ làm ảnh hưởng tới các hoạt động khác của sinh viên .","vào lớp muộn , ra trễ làm ảnh hưởng tới các hoạt động khác của sinh viên","vào lớp","Support from lecturers","ra trễ","Negative"
"7","cô dạy rất tận tậm và yêu mến học sinh .","cô dạy rất tận tậm và yêu mến học sinh","dạy","Teaching quality","rất tận tậm và yêu mến","Positive"
"8","mong giảng viên có thể lên lớp đúng giờ hơn , và khi có nghĩ tiết thì cần thông báo trước cho sinh viên biết trước .","mong giảng viên có thể lên lớp đúng giờ hơn , và khi có nghĩ tiết thì cần thông báo trước cho sinh viên biết trước","giảng viên","Support from lecturers","mong","Neutral"
"9","lượng kiến thức đầy đủ .","lượng kiến thức đầy đủ","lượng kiến thức","Course information","đầy đủ","Positive"
"10","em chỉ thắc mắc nội dung môn học có vẻ khác so với tên môn học , em cứ nghĩ môn này là để sinh viên cập nhật các vấn đề hiện đại chứ ?","em chỉ thắc mắc nội dung môn học có vẻ khác so với tên môn học , em cứ nghĩ môn này là để sinh viên cập nhật các vấn đề hiện đại chứ","nội dung môn học","Course information","có vẻ khác","Negative"
"11","giảng viên dạy tận tình .","giảng viên dạy tận tình","giảng viên","Support from lecturers","dạy tận tình","Positive"
"12","đến cuối kỳ sẽ đỡ bỡ ngỡ hơn .","đến cuối kỳ sẽ đỡ bỡ ngỡ hơn","đến cuối kỳ","Workload","sẽ đỡ bỡ ngỡ hơn","Positive"
"13","cung cấp nhiều kiến thức thực tế và các kiến thức khác ngoài môn học giúp sinh viên có cái nhìn tổng quan hơn về môn học .","cung cấp nhiều kiến thức thực tế và các kiến thức khác ngoài môn học giúp sinh viên có cái nhìn tổng quan hơn về môn học","kiến thức thực tế và các kiến thức khác","Course information","cung cấp nhiều","Positive"
"14","đây là tình trạng chung của tất cả các lớp thực hành không chỉ riêng lớp này .","đây là tình trạng chung của tất cả các lớp thực hành không chỉ riêng lớp này","lớp thực hành","Course information","tình trạng chung","Neutral"
"15","máy chiếu mờ !","máy chiếu mờ","máy chiếu","Learning environment","mờ","Negative"
"16","môn thiên về kiến thức lập trình nhưng lại bắt buộc thi lý thuyết trên giấy là không hợp lý .","môn thiên về kiến thức lập trình nhưng lại bắt buộc thi lý thuyết trên giấy là không hợp lý","môn","Course information","không hợp lý","Negative"
"17","thầy nghiêm túc và lên lớp đây đủ xong chưa tạo được hứng thú khi học .","thầy nghiêm túc và lên lớp đây đủ xong chưa tạo được hứng thú khi học","thầy","Support from lecturers","nghiêm túc","Negative"
