"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","thầy dạy chậm , nhưng dễ hiểu , học sinh dễ nắm bắt chương trình học , biết được hướng căn bản để làm bài .","thầy dạy chậm , nhưng dễ hiểu , học sinh dễ nắm bắt chương trình học , biết được hướng căn bản để làm bài"," dạy ","Teaching quality","chậm , nhưng dễ hiểu , học sinh dễ nắm bắt chương trình học , biết được hướng căn bản để làm bài","Positive"
"2","cách giảng dạy chưa thực sự gây hứng thú cho sinh viên .","cách giảng dạy chưa thực sự gây hứng thú cho sinh viên","cách giảng dạy","Teaching quality","chưa thực sự gây hứng thú","Negative"
"3","thiết bị giảng dạy chưa tốt lắm .","thiết bị giảng dạy chưa tốt lắm","thiết bị giảng dạy ","Learning environment","chưa tốt lắm","Negative"
"4","đặt biệt là bài proxy lab chỉ cung cấp code đã làm ( một bản của 1 sinh viên , một bản lấy trên mạng ) nhưng không cung cấp code đề bài để sinh viên làm .","đặt biệt là bài proxy lab chỉ cung cấp code đã làm ( một bản của 1 sinh viên , một bản lấy trên mạng ) nhưng không cung cấp code đề bài để sinh viên làm"," bài proxy lab ","Course information","không cung cấp","Negative"
"5","nghiêm khắc .","nghiêm khắc","nghiêm khắc","Support from lecturers","nghiêm khắc","Neutral"
"6","không vào đúng môn học , còn quá mông lung .","không vào đúng môn học , còn quá mông lung","không vào đúng môn học","Teaching quality","không vào đúng môn học , còn quá mông lung","Negative"
"7","lượng kiến thức truyền tải cho học sinh đầy đủ .","lượng kiến thức truyền tải cho học sinh đầy đủ","truyền tải","Teaching quality","đầy đủ","Positive"
"8","trình bày hay .","trình bày hay","trình bày","Teaching quality"," hay","Positive"
"9","giảng viên dạy dễ hiểu , bài tập được giải chi tiết , kỹ càng , dễ hiểu , giảng viên nhiệt tình , hài hước .","giảng viên dạy dễ hiểu","dạy","Teaching quality"," dễ hiểu","Positive"
"9","giảng viên dạy dễ hiểu , bài tập được giải chi tiết , kỹ càng , dễ hiểu , giảng viên nhiệt tình , hài hước .","bài tập được giải chi tiết , kỹ càng , dễ hiểu","bài tập được giải ","Teaching quality","chi tiết , kỹ càng , dễ hiểu","Positive"
"9","giảng viên dạy dễ hiểu , bài tập được giải chi tiết , kỹ càng , dễ hiểu , giảng viên nhiệt tình , hài hước .","giảng viên nhiệt tình , hài hước","nhiệt tình , hài hước","Support from lecturers","nhiệt tình , hài hước","Positive"
"10","cô dạy rất nhiệt tình , cám ơn cô .","cô dạy rất nhiệt tình , cám ơn cô"," dạy","Teaching quality"," rất nhiệt tình , cám ơn cô","Positive"
"11","cô rất tâm huyết , không chỉ dạy kiến thức anh văn mà còn rút ra những bài học kinh nghiệm từ bài giảng .","cô rất tâm huyết","tâm huyết","Teaching quality","tâm huyết","Positive"
"11","cô rất tâm huyết , không chỉ dạy kiến thức anh văn mà còn rút ra những bài học kinh nghiệm từ bài giảng .","không chỉ dạy kiến thức anh văn mà còn rút ra những bài học kinh nghiệm từ bài giảng","dạy","Teaching quality"," rút ra những bài học kinh nghiệm","Positive"
"12","nhiệt tình , tận tâm , hài hước , famous name .","nhiệt tình , tận tâm , hài hước , famous name","nhiệt tình , tận tâm , hài hước , famous name","Support from lecturers","nhiệt tình , tận tâm , hài hước , famous name","Positive"
