"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","tận tình , cung cấp đầy đủ kiến thức , không khí vui vẻ , thoải mái .","tận tình , cung cấp đầy đủ kiến thức , không khí vui vẻ , thoải mái","tận tình , cung cấp đầy đủ kiến thức , không khí vui vẻ , thoải mái","Support from lecturers","tận tình , cung cấp đầy đủ kiến thức , không khí vui vẻ , thoải mái","Positive"
"2","giảng viên dạy quá giờ , ảnh hưởng đến giờ giấc của sinh viên .","giảng viên dạy quá giờ , ảnh hưởng đến giờ giấc của sinh viên","dạy quá giờ","Organization and management","quá giờ , ảnh hưởng đến giờ giấc","Negative"
"3","không tạo được sự chú ý của sinh viên .","không tạo được sự chú ý của sinh viên","không tạo được sự chú ý của sinh viên","Teaching quality","không tạo được","Negative"
"4","thầy cho nhiều bài tập với số lượng lớn .","thầy cho nhiều bài tập với số lượng lớn","bài tập","Workload","nhiều bài tập với số lượng lớn","Negative"
"5","dạy nhiều nhưng không tiếp thu được hết .","dạy nhiều nhưng không tiếp thu được hết","dạy","Teaching quality","không tiếp thu được","Negative"
"6","thầy có chia sẻ nhiều kinh nghiệm thực tế .","thầy có chia sẻ nhiều kinh nghiệm thực tế","chia sẻ","Teaching quality","nhiều kinh nghiệm","Positive"
"7","cần nâng cấp phòng thực hành để có thể thực hành với nền tảng mới nhất của môn học !","cần nâng cấp phòng thực hành để có thể thực hành với nền tảng mới nhất của môn học","phòng thực hành","Learning environment","cần nâng cấp","Neutral"
"8","đảm bảo giờ lên lớp và khối lượng kiến thức của môn học .","đảm bảo giờ lên lớp và khối lượng kiến thức của môn học","giờ lên lớp và khối lượng kiến thức","Organization and management","đảm bảo","Positive"
"9","không đúng giờ .","không đúng giờ","giờ","Organization and management","không đúng","Negative"
"10","thầy nên tập trung vào bài tập hơn là lý thuyết .","thầy nên tập trung vào bài tập hơn là lý thuyết","bài tập hơn là lý thuyết","Teaching quality","nên tập trung","Neutral"
"11","nên tăng cường cọ sát cho sinh viên trong môn học này , như làm việc nhóm và thuyết trình .","nên tăng cường cọ sát cho sinh viên trong môn học này , như làm việc nhóm và thuyết trình","làm việc nhóm và thuyết trình","Learning environment","nên tăng cường","Neutral"
"12","học song song lý thuyết và thực hành để kiến thức được củng cố hơn .","học song song lý thuyết và thực hành để kiến thức được củng cố hơn","lý thuyết và thực hành","Teaching quality","học song song lý thuyết và thực hành để kiến thức được củng cố hơn","Neutral"
"13","đặc biệt mong thầy cố gắng dạy đầy đủ , do môn khá khó hiểu đối với những người chậm hiểu như em nên bỏ lỡ 1 - 2 buổi là coi như em hết hiểu môn học luôn .","đặc biệt mong thầy cố gắng dạy đầy đủ","dạy","Teaching quality","mong thầy cố gắng dạy đầy đủ","Neutral"
"13","đặc biệt mong thầy cố gắng dạy đầy đủ , do môn khá khó hiểu đối với những người chậm hiểu như em nên bỏ lỡ 1 - 2 buổi là coi như em hết hiểu môn học luôn .","do môn khá khó hiểu đối với những người chậm hiểu như em nên bỏ lỡ 1 - 2 buổi là coi như em hết hiểu môn học luôn","môn","Course information","khá khó hiểu đối với những người chậm hiểu như em nên bỏ lỡ 1 - 2 buổi là coi như em hết hiểu môn học luôn","Neutral"
