"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","môn này là bị trùng hoặc thừa vì mấy môn trước như lập trình mạng với đồ án vô số sinh viên đã tự học cái này rồi .","môn này là bị trùng hoặc thừa vì mấy môn trước như lập trình mạng với đồ án vô số sinh viên đã tự học cái này rồi","trùng hoặc thừa vì mấy môn trước như lập trình mạng với đồ án vô số sinh viên đã tự học","Course information","trùng hoặc thừa","Negative"
"2","trong giờ học thầy cứ đi lên đi xuống và nói thao thao bất tuyệt .","trong giờ học thầy cứ đi lên đi xuống và nói thao thao bất tuyệt","đi lên đi xuống và nói thao thao bất tuyệt","Teaching quality","thao thao bất tuyệt","Negative"
"3","giảng viên cần cung cấp tài liệu , slide bài giảng .","giảng viên cần cung cấp tài liệu , slide bài giảng","tài liệu , slide bài giảng","Course information","cần cung cấp","Neutral"
"4","thầy dạy hay , tận tâm .","thầy dạy hay , tận tâm","dạy","Teaching quality","hay , tận tâm","Positive"
"5","tài liệu giấy đầy đủ nhưng thứ tự bài chưa được cập nhật theo chương trình giảng .","tài liệu giấy đầy đủ nhưng thứ tự bài chưa được cập nhật theo chương trình giảng","tài liệu giấy đầy đủ nhưng thứ tự bài chưa được cập nhật theo chương trình giảng","Course information","chưa được cập nhật","Negative"
"6","nên cho mỗi thành viên trong nhóm làm báo cáo riêng để không ai thiệt thòi và ỷ lại .","nên cho mỗi thành viên trong nhóm làm báo cáo riêng để không ai thiệt thòi và ỷ lại","báo cáo riêng để không ai thiệt thòi và ỷ lại","Organization and management","nên cho","Neutral"
"7","không biết có phải do em hỏi nhảm hay không nhưng mà sau này thầy nên nói rõ thầy sẽ trả lời những vấn đề nào trên mail .","không biết có phải do em hỏi nhảm hay không nhưng mà sau này thầy nên nói rõ thầy sẽ trả lời những vấn đề nào trên mail","trả lời những vấn đề nào trên mail","Support from lecturers","nên nói rõ","Neutral"
"8","giảng viên nên thông báo rõ ràng , chính xác thông tin về báo cáo môn học thông qua nhiều kênh .","giảng viên nên thông báo rõ ràng , chính xác thông tin về báo cáo môn học thông qua nhiều kênh","thông báo rõ ràng , chính xác thông tin về báo cáo môn học thông qua nhiều kênh","Organization and management","nên thông báo rõ ràng","Neutral"
"9","cô dạy hay .","cô dạy hay","dạy","Teaching quality","hay","Positive"
"10","cần thực hành và làm bài tập nhiều hơn nữa .","cần thực hành và làm bài tập nhiều hơn nữa","thực hành và làm bài tập nhiều hơn","Workload","cần thực hành và làm bài tập nhiều hơn nữa","Neutral"
"11","mong nhà trường nâng cấp các phòng thực hành và các thiết bị trong phòng học .","mong nhà trường nâng cấp các phòng thực hành và các thiết bị trong phòng học","phòng thực hành và các thiết bị trong phòng học","Learning environment","mong","Neutral"
"12","thầy luôn đảm bảo giờ lên lớp , đưa thông tin , tài liệu đến sinh viên nhanh nhất , trả lời tất cả thắc mắc của sinh viên .","thầy luôn đảm bảo giờ lên lớp","đảm bảo giờ lên lớp","Organization and management","luôn đảm bảo","Positive"
"12","thầy luôn đảm bảo giờ lên lớp , đưa thông tin , tài liệu đến sinh viên nhanh nhất , trả lời tất cả thắc mắc của sinh viên .","đưa thông tin , tài liệu đến sinh viên nhanh nhất","đưa thông tin , tài liệu","Support from lecturers","nhanh nhất","Positive"
"12","thầy luôn đảm bảo giờ lên lớp , đưa thông tin , tài liệu đến sinh viên nhanh nhất , trả lời tất cả thắc mắc của sinh viên .","trả lời tất cả thắc mắc của sinh viên","trả lời tất cả thắc mắc","Support from lecturers","tất cả thắc mắc","Positive"
"13","thầy viết ít comment quá colonsmallsmile .","thầy viết ít comment quá colonsmallsmile","ít comment","Teaching quality","ít comment","Negative"
"14","rất thực tiễn .","rất thực tiễn","thực tiễn","Teaching quality","thực tiễn","Positive"
"15","thầy cho điểm hơi căng .","thầy cho điểm hơi căng","cho điểm hơi căng","Test and evaluation","hơi căng","Negative"
"16","nhiệt tình , tâm lý .","nhiệt tình","nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"16","nhiệt tình , tâm lý .","tâm lý","tâm lý","Support from lecturers","tâm lý","Positive"
"17","thầy dạy chi tiết , kỹ càng .","thầy dạy chi tiết , kỹ càng","dạy","Teaching quality","chi tiết , kỹ càng","Positive"
"18","nhưng với em kỳ này thầy đã dạy môn này thất bại rồi !","nhưng với em kỳ này thầy đã dạy môn này thất bại rồi","dạy","Teaching quality","thất bại","Negative"
"19","giảng viên lớn tiếng với sinh viên , gây áp lực cho sinh viên .","giảng viên lớn tiếng với sinh viên","lớn tiếng với sinh viê","Support from lecturers","lớn tiếng","Negative"
"19","giảng viên lớn tiếng với sinh viên , gây áp lực cho sinh viên .","gây áp lực cho sinh viên","gây áp lực cho sinh viên","Support from lecturers","gây áp lực","Negative"
"20","thầy cho thuyết trình quá nhiều .","thầy cho thuyết trình quá nhiều","thuyết trình quá nhiều","Workload","quá nhiều","Negative"
"21","giảng viên giảng bài tiếp thu tốt .","giảng viên giảng bài tiếp thu tốt","giảng bài","Teaching quality","tốt","Positive"
"22","so vời những môn học khác , môn học của thầy chiếm hơn 50% thời gian làm bài tập trong một tuần của bọn em , làm cho tụi em cảm thấy không hoàn toàn thực tế em nghĩ nếu để thời gian làm bài tập đó để củng cố đồ án thì tốt hơn rất nhiều .","so vời những môn học khác , môn học của thầy chiếm hơn 50% thời gian làm bài tập trong một tuần của bọn em , làm cho tụi em cảm thấy không hoàn toàn thực tế em nghĩ nếu để thời gian làm bài tập đó để củng cố đồ án thì tốt hơn rất nhiều","50% thời gian làm bài tập trong một tuần của bọn em , làm cho tụi em cảm thấy không hoàn toàn thực tế em nghĩ nếu để thời gian làm bài tập đó để củng cố đồ án","Workload","không hoàn toàn thực tế","Negative"
"23","thầy dạy vui , dễ hiểu , bài tập sát với nội dung giảng dạy .","thầy dạy vui","dạy","Teaching quality","vui","Positive"
"23","thầy dạy vui , dễ hiểu , bài tập sát với nội dung giảng dạy .","dễ hiểu","dễ hiểu","Teaching quality","dễ hiểu","Positive"
"23","thầy dạy vui , dễ hiểu , bài tập sát với nội dung giảng dạy .","bài tập sát với nội dung giảng dạy","giảng dạy","Teaching quality","sát với nội dung","Positive"
"24","và sinh viên lên trường cũng chỉ tự làm như vậy thì ở nhà làm còn sướng hơn !","và sinh viên lên trường cũng chỉ tự làm như vậy thì ở nhà làm còn sướng hơn","tự làm như vậy thì ở nhà làm","Learning environment","còn sướng hơn","Negative"
"25","cần có thêm tài liệu cụ thể và cập nhật mới .","cần có thêm tài liệu cụ thể và cập nhật mới","tài liệu cụ thể và cập nhật mới","Course information","cần có","Neutral"
"26","giảng viên dạy nhiệt huyết .","giảng viên dạy nhiệt huyết","dạy","Teaching quality","nhiệt huyết","Positive"
"27","cần có đề cương rõ ràng cho sinh viên nắm bắt .","cần có đề cương rõ ràng cho sinh viên nắm bắt","đề cương rõ ràng","Course information","cần có","Neutral"
"28","cô thân thiện và rất nhiệt tình .","cô thân thiện và rất nhiệt tình","thân thiện và rất nhiệt tình","Support from lecturers","thân thiện và rất nhiệt tình","Positive"
"29","theo em thầy chính là mẫu mực của một nhà giáo thực thụ .","theo em thầy chính là mẫu mực của một nhà giáo thực thụ","mẫu mực của một nhà giáo thực thụ","General review","mẫu mực của một nhà giáo thực thụ","Positive"
"30","giảng viên dạy hay , cung cấp đầy đủ kiến thức .","giảng viên dạy hay , cung cấp đầy đủ kiến thức","dạy","Teaching quality","hay , cung cấp đầy đủ","Positive"
"31","cách giảng dạy còn hơi nhanh và lý thuyết mới nhiều nên đôi lúc gây buồn ngủ .","cách giảng dạy còn hơi nhanh và lý thuyết mới nhiều nên đôi lúc gây buồn ngủ","cách giảng dạy","Teaching quality","hơi nhanh và lý thuyết mới nhiều nên đôi lúc gây buồn ngủ","Negative"
"32","thầy giảng hay , khả năng truyền đạt gây hứng thú .","thầy giảng hay","giảng","Teaching quality","hay","Positive"
"32","thầy giảng hay , khả năng truyền đạt gây hứng thú .","khả năng truyền đạt gây hứng thú","khả năng truyền đạt","Teaching quality","gây hứng thú","Positive"
"33","thiết bị còn thiếu .","thiết bị còn thiếu","thiết bị","Learning environment","còn thiếu","Negative"
"34","thầy rất niềm nở , vui vẻ , tận tâm và nhiệt tình .","thầy rất niềm nở , vui vẻ , tận tâm và nhiệt tình","niềm nở , vui vẻ , tận tâm và nhiệt tình","Support from lecturers","niềm nở , vui vẻ , tận tâm và nhiệt tình","Positive"
"35","cô dạy rất hay và nhiệt tình , rất dễ hiểu .","cô dạy rất hay và nhiệt tình , rất dễ hiểu","dạy","Teaching quality","hay và nhiệt tình , rất dễ hiểu","Positive"
"36","các buổi thuyết trình .","các buổi thuyết trình","buổi thuyết trình","General review","buổi thuyết trình","Neutral"
"37","thầy dạy rất kỹ .","thầy dạy rất kỹ","dạy","Teaching quality","kỹ","Positive"
"38","đôi lúc tính tình thầy hơi khó nhai colonbigsmile .","đôi lúc tính tình thầy hơi khó nhai colonbigsmile","tính tình thầy hơi khó nhai","Teaching quality","hơi khó nhai","Negative"
"39","1 tín chỉ thực hành 2 tín chỉ học phí .","1 tín chỉ thực hành 2 tín chỉ học phí","1 tín chỉ thực hành 2 tín chỉ học phí","Course information","1 tín chỉ thực hành 2 tín chỉ học phí","Neutral"
"40","để ra hơi khó .","để ra hơi khó","để ra","Course information","hơi khó","Negative"
"41","thầy dạy hay dễ hiểu truyền đạt cho sinh viên những kiến thức tiết học không nhàm chán .","thầy dạy hay dễ hiểu truyền đạt cho sinh viên những kiến thức tiết học không nhàm chán","dạy","Teaching quality","hay dễ hiểu truyền đạt cho sinh viên những kiến thức tiết học không nhàm chán","Positive"
"42","giảng nhanh , dễ hiểu .","giảng nhanh","giảng","Teaching quality","nhanh","Negative"
"42","giảng nhanh , dễ hiểu .","dễ hiểu","dễ hiểu","Teaching quality","dễ hiểu","Positive"
"43","slide môn học hoặc các tài liệu cần rõ ràng hơn nữa , nhiều phần rất khó hiểu nhưng lại rất ít kiến thức về nó , làm sinh viên không thể hiểu được bản chất của bài đó .","slide môn học hoặc các tài liệu cần rõ ràng hơn nữa","slide môn học hoặc các tài liệu","Course information","cần rõ ràng hơn","Neutral"
"43","slide môn học hoặc các tài liệu cần rõ ràng hơn nữa , nhiều phần rất khó hiểu nhưng lại rất ít kiến thức về nó , làm sinh viên không thể hiểu được bản chất của bài đó .","nhiều phần rất khó hiểu nhưng lại rất ít kiến thức về nó , làm sinh viên không thể hiểu được bản chất của bài đó","khó hiểu nhưng lại rất ít kiến thức về nó , làm sinh viên không thể hiểu được bản chất của bài","Course information","khó hiểu nhưng lại rất ít kiến thức về nó , làm sinh viên không thể hiểu","Negative"
"44","giảng viên cần doubledot cho bài tập thêm về ngữ pháp .","giảng viên cần doubledot cho bài tập thêm về ngữ pháp","bài tập thêm về ngữ pháp","Workload","cần","Neutral"
"45","giảng viên giảng bài cho ví dụ liên hệ với thực tiễn hay và nhiệt tình .","giảng viên giảng bài cho ví dụ liên hệ với thực tiễn hay và nhiệt tình","ví dụ liên hệ với thực tiễn hay và nhiệt tình","Teaching quality","hay và nhiệt tình","Positive"
"46","cần nâng cấp hệ thống giảng dạy , học tập .","cần nâng cấp hệ thống giảng dạy , học tập","hệ thống giảng dạy , học tập","Organization and management","cần nâng cấp","Neutral"
"47","đôi khi bài giảng giảng viên thực hiện hơi chán không được cuốn hút .","đôi khi bài giảng giảng viên thực hiện hơi chán không được cuốn hút","bài giảng","Teaching quality","hơi chán không được cuốn hút","Negative"
"48","rất hài lòng giảng viên .","rất hài lòng giảng viên","hài lòng","General review","hài lòng","Positive"
"49","chương trình học không mang lại hiệu quả , chỉ mang tính chất đối phó , sinh viên không học hỏi và có thêm kinh nghiệm nhiều khi đi học thực hành .","chương trình học không mang lại hiệu quả , chỉ mang tính chất đối phó","chương trình học","Course information","không mang lại hiệu quả , chỉ mang tính chất đối phó","Negative"
"49","chương trình học không mang lại hiệu quả , chỉ mang tính chất đối phó , sinh viên không học hỏi và có thêm kinh nghiệm nhiều khi đi học thực hành .","sinh viên không học hỏi và có thêm kinh nghiệm nhiều khi đi học thực hành","học thực hành","Course information","không học hỏi và có thêm kinh nghiệm nhiều","Negative"
"50","cô dạy hay dế hiểu .","cô dạy hay dế hiểu","dạy","Teaching quality","hay dế hiểu","Positive"
"51","cần chia nhóm học tập .","cần chia nhóm học tập","chia nhóm học tập","Organization and management","cần","Neutral"
"52","và quá nhiều dạng bài tập nên làm chúng em hơi khó hiểu .","và quá nhiều dạng bài tập nên làm chúng em hơi khó hiểu","quá nhiều dạng bài tập nên làm chúng em hơi khó hiểu","Workload","quá nhiều dạng bài tập nên làm chúng em hơi khó hiểu","Negative"
"53","thầy giao dịch sách hơi nhiều .","thầy giao dịch sách hơi nhiều","giao dịch sách","Course information","hơi nhiều","Negative"
"54","môn học rất hay , thiết thực .","môn học rất hay , thiết thực","môn học","Course information","hay , thiết thực","Positive"
"55","thầy giảng bài hay .","thầy giảng bài hay","giảng bài","Teaching quality","hay","Positive"
"56","thầy chủ động sửa bài tập trên lớp để sinh viên nắm kiến thức rõ hơn .","thầy chủ động sửa bài tập trên lớp để sinh viên nắm kiến thức rõ hơn","sửa bài tập trên lớp để sinh viên nắm kiến thức","Support from lecturers","rõ hơn","Positive"
"57","giảng viên hoà đồng , vui tính giúp giờ học đỡ buồn ngủ và lôi kéo sinh viên thích thú nghe giảng .","giảng viên hoà đồng","giảng viên hoà đồng","Support from lecturers","hoà đồng","Positive"
"57","giảng viên hoà đồng , vui tính giúp giờ học đỡ buồn ngủ và lôi kéo sinh viên thích thú nghe giảng .","vui tính giúp giờ học đỡ buồn ngủ và lôi kéo sinh viên thích thú nghe giảng","vui tính giúp giờ học đỡ buồn ngủ và lôi kéo sinh viên thích thú","Teaching quality","vui tính giúp giờ học đỡ buồn ngủ và lôi kéo sinh viên thích thú","Positive"
"58","dạy song song hai lớp cùng lúc và không dạy nhiệt tình cho sinh viên trường đại học công nghệ thông tin .","dạy song song hai lớp cùng lúc và không dạy nhiệt tình cho sinh viên trường đại học công nghệ thông tin","dạy song song hai lớp cùng lúc và không dạy nhiệt tình","Teaching quality","không dạy nhiệt tình","Negative"
"59","thầy giảng dạy rất tệ , lên lớp chỉ ngồi chém gió là chính tuy nhiên luôn cho về muộn , hôm về sớm là 12h ( quy định là 11h30 nghỉ ) , hôm về muộn thì 12h , có một hôm 1h mới được về , đó là chưa kể chiều còn có học , không có thời gian để ăn cơm sửa soạn .","thầy giảng dạy rất tệ","giảng dạy","Teaching quality","tệ","Negative"
"59","thầy giảng dạy rất tệ , lên lớp chỉ ngồi chém gió là chính tuy nhiên luôn cho về muộn , hôm về sớm là 12h ( quy định là 11h30 nghỉ ) , hôm về muộn thì 12h , có một hôm 1h mới được về , đó là chưa kể chiều còn có học , không có thời gian để ăn cơm sửa soạn .","lên lớp chỉ ngồi chém gió là chính tuy nhiên luôn cho về muộn","cho về muộn","Organization and management","chém gió là chính tuy nhiên luôn cho về muộn","Negative"
"59","thầy giảng dạy rất tệ , lên lớp chỉ ngồi chém gió là chính tuy nhiên luôn cho về muộn , hôm về sớm là 12h ( quy định là 11h30 nghỉ ) , hôm về muộn thì 12h , có một hôm 1h mới được về , đó là chưa kể chiều còn có học , không có thời gian để ăn cơm sửa soạn .","hôm về sớm là 12h ( quy định là 11h30 nghỉ ) , hôm về muộn thì 12h , có một hôm 1h mới được về , đó là chưa kể chiều còn có học , không có thời gian để ăn cơm sửa soạn","về muộn thì 12h , có một hôm 1h mới được về , đó là chưa kể chiều còn có học , không có thời gian để ăn cơm sửa soạn","Organization and management","về muộn thì 12h , có một hôm 1h mới được về , đó là chưa kể chiều còn có học , không có thời gian","Negative"
"60","cách giảng viên truyền đạt và rất tận tâm với sinh viên .","cách giảng viên truyền đạt và rất tận tâm với sinh viên","truyền đạt","Teaching quality","tận tâm","Positive"
"61","phong cách thầy rất giống wzjwz225 .","phong cách thầy rất giống wzjwz225","phong cách","Teaching quality","phong cách","Neutral"
"62","cô rất tận tâm , nhiệt tình , kỹ càng .","cô rất tận tâm , nhiệt tình , kỹ càng","tận tâm , nhiệt tình , kỹ càng","Support from lecturers","tận tâm , nhiệt tình , kỹ càng","Positive"
"63","giảng viên cho quá nhiều bài tập , nhưng ít hướng dẫn và giải bài tập .","giảng viên cho quá nhiều bài tập","quá nhiều bài tập","Workload","quá nhiều","Negative"
"63","giảng viên cho quá nhiều bài tập , nhưng ít hướng dẫn và giải bài tập .","nhưng ít hướng dẫn và giải bài tậ","ít hướng dẫn","Support from lecturers","ít","Negative"
"64","theo em cần phải có phòng thí nghiệm môn này thì mới thật sự hiệu quả .","theo em cần phải có phòng thí nghiệm môn này thì mới thật sự hiệu quả","phòng thí nghiệm môn này thì mới thật sự hiệu quả","Learning environment","cần phải có","Neutral"
"65","đầu năm đến giờ gặp thầy được một lần thôi , thầy tổ chức gặp được một lần .","đầu năm đến giờ gặp thầy được một lần thôi , thầy tổ chức gặp được một lần","gặp thầy được một lần thôi , thầy tổ chức gặp","Organization and management","một lần thôi","Negative"
"66","việc truyền đạt kiến thức còn lan man , dài dòng , gây khó hiểu sinh viên .","việc truyền đạt kiến thức còn lan man , dài dòng , gây khó hiểu sinh viên","truyền đạt","Teaching quality","lan man , dài dòng , gây khó hiểu","Negative"
"67","nhiệt tâm .","nhiệt tâm","nhiệt tâm","Support from lecturers","nhiệt tâm","Positive"
"68","nên có nhiều dụng cụ cho sinh viên thực hành hơn với sĩ số lớp đông .","nên có nhiều dụng cụ cho sinh viên thực hành hơn với sĩ số lớp đông","dụng cụ cho sinh viên thực hành hơn với sĩ số lớp đông","Learning environment","nên có","Neutral"
"69","học sinh thiếu đi sự năng nổ .","học sinh thiếu đi sự năng nổ","thiếu đi sự năng nổ","General review","thiếu đi sự năng nổ","Negative"
"70","thầy dạy nhiệt tình , giới thiệu thêm cho sinh viên nhiều công cụ và công nghệ mới , hỗ trợ sinh viên rất tốt trong đồ án .","thầy dạy nhiệt tình","dạy","Teaching quality","nhiệt tình","Positive"
"70","thầy dạy nhiệt tình , giới thiệu thêm cho sinh viên nhiều công cụ và công nghệ mới , hỗ trợ sinh viên rất tốt trong đồ án .","giới thiệu thêm cho sinh viên nhiều công cụ và công nghệ mới","giới thiệu thêm cho sinh viên","Support from lecturers","giới thiệu thêm","Positive"
"70","thầy dạy nhiệt tình , giới thiệu thêm cho sinh viên nhiều công cụ và công nghệ mới , hỗ trợ sinh viên rất tốt trong đồ án .","hỗ trợ sinh viên rất tốt trong đồ án","hỗ trợ sinh viên","Support from lecturers","tốt","Positive"
"71","thầy wzjwz249 dạy hay và rất dễ hiểu .","thầy wzjwz249 dạy hay và rất dễ hiểu","dạy","Teaching quality","hay và rất dễ hiểu","Positive"
"72","thầy đến lớp và không nói gì .","thầy đến lớp và không nói gì","đến lớp và không nói gì","Teaching quality","không nói gì","Negative"
"73","giảng viên truyền đạt kiến thức dễ hiểu .","giảng viên truyền đạt kiến thức dễ hiểu","truyền đạt kiến thức","Teaching quality","dễ hiểu","Positive"
"74","cần wifi mạnh thêm cho dãy nhà cũ .","cần wifi mạnh thêm cho dãy nhà cũ","wifi mạnh thêm cho dãy nhà cũ","Learning environment","cần","Neutral"
"75","có nhiều hoạt động mà sinh viên có cơ hội đạt được điểm cộng trên lớp , thầy thân thiện với sinh viên .","có nhiều hoạt động mà sinh viên có cơ hội đạt được điểm cộng trên lớp , thầy thân thiện với sinh viên","hoạt động mà sinh viên có cơ hội đạt được điểm cộng trên lớp , thầy thân thiện","Teaching quality","cơ hội đạt được điểm cộng trên lớp , thầy thân thiện","Positive"
"76","nói chung em không hài lòng với năng lực giảng dạy của thầy wzjwz164 .","nói chung em không hài lòng với năng lực giảng dạy của thầy wzjwz164","năng lực giảng dạy","Teaching quality","không hài lòng","Negative"
"77","giảng viên nhiệt tình , hướng dẫn phương pháp giải quyết vấn đề .","giảng viên nhiệt tình , hướng dẫn phương pháp giải quyết vấn đề","nhiệt tình , hướng dẫn phương pháp giải quyết vấn đề","Support from lecturers","nhiệt tình","Positive"
"78","còn hơi thiếu sinh động .","còn hơi thiếu sinh động","thiếu sinh động","Teaching quality","thiếu sinh động","Negative"
"79","kiến thức truyền đạt tốt .","kiến thức truyền đạt tốt","kiến thức truyền đạt","Teaching quality","tốt","Positive"
"80","đúng giờ , nhiều tài liệu tham khảo .","đúng giờ","đúng giờ","Organization and management","đúng giờ","Positive"
"80","đúng giờ , nhiều tài liệu tham khảo .","nhiều tài liệu tham khảo","tài liệu","Course information","nhiều tài liệu","Positive"
"81","giảng viên bám sát hơn nội dung môn học , tránh đi lan man .","giảng viên bám sát hơn nội dung môn học , tránh đi lan man","bám sát hơn nội dung môn học , tránh đi lan man","Teaching quality","bám sát hơn nội dung môn học , tránh đi lan man","Positive"
"82","code demo hơi khó hiểu .","code demo hơi khó hiểu","code demo","Course information","khó hiểu","Negative"
"83","nên giải thích một số vấn đề khó chi tiết hơn .","nên giải thích một số vấn đề khó chi tiết hơn","giải thích một số vấn đề khó","Support from lecturers","nên","Neutral"
"84","giảng dạy hiệu quả , đi dạy đúng giờ .","giảng dạy hiệu quả","giảng dạy","Teaching quality","hiệu quả","Positive"
"84","giảng dạy hiệu quả , đi dạy đúng giờ .","đi dạy đúng giờ","dạy đúng giờ","Organization and management","đúng giờ","Positive"
"85","chưa truyền đạt cho rõ .","chưa truyền đạt cho rõ","truyền đạt","Teaching quality","chưa truyền đạt cho rõ","Negative"
"86","giảng viên lên lớp đúng giờ , các buổi bù đều hợp lý , giảng bài nghiêm túc , có kiểm tra quá trình , bài tập về nhà .","giảng viên lên lớp đúng giờ","lên lớp đúng giờ","Organization and management","đúng giờ","Positive"
"86","giảng viên lên lớp đúng giờ , các buổi bù đều hợp lý , giảng bài nghiêm túc , có kiểm tra quá trình , bài tập về nhà .","các buổi bù đều hợp lý","các buổi bù","Organization and management","hợp lý","Positive"
"86","giảng viên lên lớp đúng giờ , các buổi bù đều hợp lý , giảng bài nghiêm túc , có kiểm tra quá trình , bài tập về nhà .","giảng bài nghiêm túc","giảng bài","Teaching quality","nghiêm túc","Positive"
"86","giảng viên lên lớp đúng giờ , các buổi bù đều hợp lý , giảng bài nghiêm túc , có kiểm tra quá trình , bài tập về nhà .","có kiểm tra quá trình","kiểm tra quá trình","Test and evaluation","có kiểm tra","Positive"
"86","giảng viên lên lớp đúng giờ , các buổi bù đều hợp lý , giảng bài nghiêm túc , có kiểm tra quá trình , bài tập về nhà .","bài tập về nhà","bài tập về nhà","Workload","bài tập về nhà","Neutral"
"87","nói bình bình thì không thể nhớ được .","nói bình bình thì không thể nhớ được","nói bình bình","Teaching quality","không thể nhớ","Negative"
"88","tài liệu nên được biên soạn tốt hơn vì những slide của thầy có nhiều câu giống như dùng google dịch rồi copy qua vậy , trong slide cũng có nhiều chỗ sai sót , khi dạy thì thầy mới phát hiện sai .","tài liệu nên được biên soạn tốt hơn vì những slide của thầy có nhiều câu giống như dùng google dịch rồi copy qua vậy","tài liệu nên được biên soạn tốt hơn vì những slide của thầy có nhiều câu giống như dùng google dịch","Course information","nên được biên soạn tốt hơn vì những slide của thầy có nhiều câu giống như dùng google dịch","Negative"
"88","tài liệu nên được biên soạn tốt hơn vì những slide của thầy có nhiều câu giống như dùng google dịch rồi copy qua vậy , trong slide cũng có nhiều chỗ sai sót , khi dạy thì thầy mới phát hiện sai .","trong slide cũng có nhiều chỗ sai sót , khi dạy thì thầy mới phát hiện sai","slide cũng có nhiều chỗ sai sót","Course information","nhiều chỗ sai sót , khi dạy thì thầy mới phát hiện sai","Negative"
"89","thầy dạy được , vui vẻ .","thầy dạy được , vui vẻ","dạy","Teaching quality","được , vui vẻ","Positive"
"90","tôi nghĩ thầy là một người tốt và thân thiện .","tôi nghĩ thầy là một người tốt và thân thiện","tốt và thân thiện","General review","tốt và thân thiện","Positive"
"91","ân cần , quan tâm , nhiệt tình , hết lòng trong giảng dạy .","ân cần , quan tâm , nhiệt tình , hết lòng trong giảng dạy","giảng dạy","Teaching quality","ân cần , quan tâm , nhiệt tình , hết lòng","Positive"
"92","máy tính của phòng thực hành không đáp ứng được nhu cầu môn học , giảng viên yêu cầu tự làm trên laptop và mang lên phòng thực hành chấm điểm , vậy phòng thực hành là phòng chấm điểm ?","máy tính của phòng thực hành không đáp ứng được nhu cầu môn học","máy tính","Learning environment","không đáp ứng được","Negative"
"92","máy tính của phòng thực hành không đáp ứng được nhu cầu môn học , giảng viên yêu cầu tự làm trên laptop và mang lên phòng thực hành chấm điểm , vậy phòng thực hành là phòng chấm điểm ?","giảng viên yêu cầu tự làm trên laptop và mang lên phòng thực hành chấm điểm , vậy phòng thực hành là phòng chấm điểm","tự làm trên laptop và mang lên phòng thực hành chấm điểm","Learning environment","vậy phòng thực hành là phòng chấm điểm","Negative"
"93","giảng bài chuyên sâu .","giảng bài chuyên sâu","giảng bài","Teaching quality","chuyên sâu","Positive"
"94","cần nêu rõ mối liên hệ giữa môn này với chuyên ngành đang theo học .","cần nêu rõ mối liên hệ giữa môn này với chuyên ngành đang theo học","mối liên hệ giữa môn này với chuyên ngành","Course information","cần nêu rõ","Neutral"
"95","giảng viên truyền đạt tốt , chỉ bảo tận tình .","giảng viên truyền đạt tốt","truyền đạt","Teaching quality","tốt","Positive"
"95","giảng viên truyền đạt tốt , chỉ bảo tận tình .","chỉ bảo tận tình","chỉ bảo tận tình","Support from lecturers","tận tình","Positive"
"96","thầy vui tính , dễ hiểu .","thầy vui tính","thầy vui tính","Support from lecturers","vui tính","Positive"
"96","thầy vui tính , dễ hiểu .","dễ hiểu","dễ hiểu","Teaching quality","dễ hiểu","Positive"
