"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","chương trình của môn khá nặng ở những phần cuối , cần giảm tải một số phần để có hiệu quả trong việc tiếp thu .","chương trình của môn khá nặng ở những phần cuối","chương trình của môn","Course information","khá nặng ở những phần cuố","Negative"
"1","chương trình của môn khá nặng ở những phần cuối , cần giảm tải một số phần để có hiệu quả trong việc tiếp thu .","cần giảm tải một số phần để có hiệu quả trong việc tiếp thu","một số phần để có hiệu quả trong việc tiếp thu","Course information","cần giảm tải ","Neutral"
"2","dạy chỉ trong slide không bổ sung kiên thức hay giải bài tập .","dạy chỉ trong slide không bổ sung kiên thức hay giải bài tập","dạy ","Teaching quality","chỉ trong slide không bổ sung kiên thức hay giải bài tập","Negative"
"3","thầy giảng bài chưa cuốn hút , hấp dẫn , dễ làm sinh viên chán và buồn ngủ .","thầy giảng bài chưa cuốn hút , hấp dẫn , dễ làm sinh viên chán và buồn ngủ","giảng bài","Teaching quality","chưa cuốn hút , hấp dẫn , dễ làm sinh viên chán và buồn ngủ","Negative"
"4","giảng viên thân thiện , hoà đồng , tận tình với sinh viên .","giảng viên thân thiện , hoà đồng , tận tình với sinh viên","giảng viên thân thiện , hoà đồng , tận tình với sinh viên","Support from lecturers","thân thiện , hoà đồng , tận tình với sinh viên","Positive"
"5","thầy giảng bài rất hay .","thầy giảng bài rất hay","giảng bài","Teaching quality","rất hay","Positive"
"6","em nghĩ cần có những giải pháp đặc biệt giúp những sinh viên dưới tỉnh lên thành phố học tập tốt anh văn .","em nghĩ cần có những giải pháp đặc biệt giúp những sinh viên dưới tỉnh lên thành phố học tập tốt anh văn","những giải pháp đặc biệt giúp những sinh viên dưới tỉnh lên thành phố học tập tốt anh văn","Support from lecturers","em nghĩ cần có","Neutral"
"7","cô nên làm các bài tập mẫu nhiều hơn .","cô nên làm các bài tập mẫu nhiều hơn","cô nên làm các bài tập mẫu","Support from lecturers"," nhiều hơn","Positive"
"8","thầy dạy đúng bài .","thầy dạy đúng bài","dạy","Teaching quality","đúng bài","Positive"
"9","thầy hiển dễ chịu , thoải mái , vui tính .","thầy hiển dễ chịu , thoải mái , vui tính","thầy hiển dễ chịu , thoải mái , vui tính","Teaching quality"," dễ chịu , thoải mái , vui tính","Positive"
"10","giảng viên dạy dễ hiểu , gây thiện cảm .","giảng viên dạy dễ hiểu , gây thiện cảm","dạy","Teaching quality","dễ hiểu , gây thiện cảm","Positive"
"11","thầy hiền và nhiệt tình .","thầy hiền và nhiệt tình","thầy hiền và nhiệt tình","Teaching quality","hiền và nhiệt tình","Positive"
"12","thời gian kết thúc buổi học là 10h30 nhưng cô vẫn tận tâm bỏ ra 30 phút để dạy thêm .","thời gian kết thúc buổi học là 10h30 nhưng cô vẫn tận tâm bỏ ra 30 phút để dạy thêm","thời gian kết thúc buổi học là 10h30","Organization and management"," nhưng cô vẫn tận tâm bỏ ra 30 phút để dạy thêm","Positive"
"13","thầy dạy rất nhiệt tình , hay , hấp dẫn , lôi cuốn .","thầy dạy rất nhiệt tình , hay , hấp dẫn , lôi cuốn"," dạy ","Teaching quality","rất nhiệt tình , hay , hấp dẫn , lôi cuốn","Positive"
"14","giảng viên giảng bài hơi khó hiểu .","giảng viên giảng bài hơi khó hiểu"," giảng bài ","Teaching quality"," hơi khó hiểu","Negative"
"15","cô dạy liên hệ thực tế .","cô dạy liên hệ thực tế","dạy ","Teaching quality","liên hệ thực tế","Positive"
"16","thầy đi trễ rất nhiều lần .","thầy đi trễ rất nhiều lần","thầy đi trễ","Organization and management"," rất nhiều lần","Negative"
"17","các phòng lab cần có wifi đủ mạnh để phục vụ tốt cho quá trình thực hành .","các phòng lab cần có wifi đủ mạnh để phục vụ tốt cho quá trình thực hành","các phòng lab","Learning environment","cần có","Neutral"
"18","cần phòng học và thiết bị tốt hơn .","cần phòng học và thiết bị tốt hơn","phòng học và thiết bị","Learning environment","cần","Neutral"
"19","bài tập còn hơi ít .","bài tập còn hơi ít","bài tập ","Workload"," còn hơi ít","Negative"
"20","thường cho nghỉ .","thường cho nghỉ","cho nghỉ","Organization and management","thường cho nghỉ","Negative"
"21","truyền đạt chính xác cho sinh viên những kiến thức cần thiết của môn học .","truyền đạt chính xác cho sinh viên những kiến thức cần thiết của môn học","truyền đạt ","Teaching quality","chính xác cho sinh viên những kiến thức cần thiết của môn học","Positive"
"22","giảng viên tận tâm nhiệt tình và khả năng truyền đạt tốt .","giảng viên tận tâm nhiệt tình","giảng viên tận tâm nhiệt tình","Support from lecturers"," tận tâm nhiệt tình","Positive"
"22","giảng viên tận tâm nhiệt tình và khả năng truyền đạt tốt .","khả năng truyền đạt tốt"," khả năng truyền đạt","Teaching quality"," tốt","Positive"
"23","bài tập cụ thể .","bài tập cụ thể","bài tập","Test and evaluation","cụ thể","Positive"
"24","thầy dạy nhiệt tình , giảng dễ hiểu .","thầy dạy nhiệt tình","dạy","Teaching quality"," nhiệt tình","Positive"
"24","thầy dạy nhiệt tình , giảng dễ hiểu ."," giảng dễ hiểu","giảng","Teaching quality"," dễ hiểu","Positive"
"25","thường xuyên bảo trì nâng cấp các chương trình máy tính .","thường xuyên bảo trì nâng cấp các chương trình máy tính","các chương trình máy tính","Learning environment","thường xuyên bảo trì nâng cấp ","Positive"
"26","phương pháp giảng dạy hiệu quả , giải đáp thắc mắc tận tình cụ thể .","phương pháp giảng dạy hiệu quả","phương pháp giảng dạy","Teaching quality","hiệu quả","Positive"
"26","phương pháp giảng dạy hiệu quả , giải đáp thắc mắc tận tình cụ thể .","giải đáp thắc mắc tận tình cụ thể","giải đáp thắc mắc","Support from lecturers","tận tình cụ thể","Positive"
"27","cách dạy kỳ quặc , khó hiểu .","cách dạy kỳ quặc , khó hiểu","cách dạy ","Teaching quality"," kỳ quặc , khó hiểu","Negative"
"28","giảng viên rất nhiệt tình , hướng dẫn tận tâm cho sinh viên .","giảng viên rất nhiệt tình ","giảng viên rất nhiệt tình","Support from lecturers","rất nhiệt tình","Positive"
"28","giảng viên rất nhiệt tình , hướng dẫn tận tâm cho sinh viên ."," hướng dẫn tận tâm cho sinh viên"," hướng dẫn tận tâm cho sinh viê","Support from lecturers","tận tâm","Positive"
"29","không thực hành .","không thực hành","thực hành","Course information","không thực hành","Negative"
"30","một số nội dung giảng viên lướt qua khá nhanh .","một số nội dung giảng viên lướt qua khá nhanh","một số nội dung ","Teaching quality","lướt qua khá nhanh","Negative"
"31","giảng viên dạy rất vui tính .","giảng viên dạy rất vui tính","dạy","Teaching quality","rất vui tính","Positive"
"32","giáo viên dạy tận tình , dễ hiểu , truyền đạt phương pháp học cũng như cách giải quyết bài toán đến học sinh rất kỹ .","giáo viên dạy tận tình , dễ hiểu","dạy","Teaching quality","tận tình , dễ hiểu","Positive"
"32","giáo viên dạy tận tình , dễ hiểu , truyền đạt phương pháp học cũng như cách giải quyết bài toán đến học sinh rất kỹ .","truyền đạt phương pháp học cũng như cách giải quyết bài toán đến học sinh rất kỹ","truyền đạt phương pháp học cũng như cách giải quyết bài toán ","Teaching quality","rất kỹ","Positive"
"33","tích cực trong giảng dạy .","tích cực trong giảng dạy","giảng dạy","Teaching quality","tích cực","Positive"
"34","giảng viên nhiệt tình , hay sửa lỗi cho sinh viên .","giảng viên nhiệt tình","giảng viên nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"34","giảng viên nhiệt tình , hay sửa lỗi cho sinh viên ."," hay sửa lỗi cho sinh viên "," sửa lỗi cho sinh viên ","Support from lecturers"," hay sửa lỗi ","Positive"
"35","giáo viên nghỉ quá nhiều , việc học bù cũng phức tạp , vì trùng giờ với lớp học bù khác , cần giảng dạy đầy đủ hơn .","giáo viên nghỉ quá nhiều","giáo viên nghỉ","Organization and management"," quá nhiều","Negative"
"35","giáo viên nghỉ quá nhiều , việc học bù cũng phức tạp , vì trùng giờ với lớp học bù khác , cần giảng dạy đầy đủ hơn .","việc học bù cũng phức tạp , vì trùng giờ với lớp học bù khác","việc học bù ","Organization and management","cũng phức tạp , vì trùng giờ với lớp học bù khác","Negative"
"35","giáo viên nghỉ quá nhiều , việc học bù cũng phức tạp , vì trùng giờ với lớp học bù khác , cần giảng dạy đầy đủ hơn .","cần giảng dạy đầy đủ hơn","giảng dạy","Teaching quality","cần","Neutral"
"36","tài liệu tham khảo đầy đủ .","tài liệu tham khảo đầy đủ","tài liệu tham khảo","Course information"," đầy đủ","Positive"
"37","nâng cao kỹ năng nghe .","nâng cao kỹ năng nghe","kỹ năng nghe","Course information","nâng cao","Neutral"
"38","nội dung truyền đạt của giảng viên hơi dài dòng , lan man .","nội dung truyền đạt của giảng viên hơi dài dòng , lan man","nội dung truyền đạt ","Teaching quality"," hơi dài dòng , lan man","Negative"
"39","nên giảm thời lượng môn học còn 7 tuần và tăng thời gian mỗi buổi học lên 4 tiết .","nên giảm thời lượng môn học còn 7 tuần","thời lượng môn học","Organization and management","nên giảm","Neutral"
"39","nên giảm thời lượng môn học còn 7 tuần và tăng thời gian mỗi buổi học lên 4 tiết ."," tăng thời gian mỗi buổi học lên 4 tiết","thời gian mỗi buổi học","Organization and management","ăng thời gian mỗi buổi học","Positive"
"40","giảng viên chưa chuẩn bị đủ kiến thức cũng như giáo trình .","giảng viên chưa chuẩn bị đủ kiến thức cũng như giáo trình","giảng viên chưa chuẩn bị đủ kiến thức cũng như giáo trình","Teaching quality"," chưa chuẩn bị đủ kiến thức cũng như giáo trình","Negative"
"41","truyền dạt tốt .","truyền dạt tốt","truyền dạt","Teaching quality","tốt","Positive"
