"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","cách giảng dạy của giáo viên .","cách giảng dạy của giáo viên","cách giảng dạy","Teaching quality","cách giảng dạy","Neutral"
"2","thầy rất nhiệt tình , vui tính .","thầy rất nhiệt tình , vui tính","thầy rất nhiệt tình , vui tính","Teaching quality"," rất nhiệt tình , vui tính","Positive"
"3","giảng viên cần đưa ra ví dụ cụ thể để cho sinh viên được hiểu có thể kèm lấy mấy bài thực hành mô phỏng cho sinh viên xem để sinh viên được chứng kiến , như thế sẽ dễ hiểu bài hơn .","giảng viên cần đưa ra ví dụ cụ thể để cho sinh viên được hiểu có thể kèm lấy mấy bài thực hành mô phỏng cho sinh viên xem để sinh viên được chứng kiến , như thế sẽ dễ hiểu bài hơn","giảng viên cần đưa ra ví dụ cụ thể ","Teaching quality","cần đưa ra ví dụ cụ thể để cho sinh viên được hiểu có thể kèm lấy mấy bài thực hành mô phỏng cho sinh viên xem để sinh viên được chứng kiến , như thế sẽ dễ hiểu bài hơn","Neutral"
"4","thầy dạy nhiệt tình , bài tập tương đối thoải mái nên môn học này là môn niềm vui chứ không phải là gánh nặng .","thầy dạy nhiệt tình","dạy","Teaching quality","nhiệt tình","Positive"
"4","thầy dạy nhiệt tình , bài tập tương đối thoải mái nên môn học này là môn niềm vui chứ không phải là gánh nặng ."," bài tập tương đối thoải mái","bài tập ","Workload"," tương đối thoải mái","Positive"
"4","thầy dạy nhiệt tình , bài tập tương đối thoải mái nên môn học này là môn niềm vui chứ không phải là gánh nặng .","môn học này là môn niềm vui chứ không phải là gánh nặng","môn học này","Course information","là môn niềm vui chứ không phải là gánh nặng","Positive"
"5","ngoài bài giảng thầy còn nói thêm những hiện tượng khoa học khá hay .","ngoài bài giảng thầy còn nói thêm những hiện tượng khoa học khá hay","ngoài bài giảng thầy còn nói thêm những hiện tượng khoa học khá hay","Teaching quality"," nói thêm những hiện tượng khoa học khá hay","Positive"
"6","tôi hài lòng .","tôi hài lòng","tôi hài lòng","General review","hài lòng","Positive"
"7","nên tăng cường thời gian tiếp xúc các thiết bị thực tế .","nên tăng cường thời gian tiếp xúc các thiết bị thực tế","thời gian tiếp xúc các thiết bị thực tế","Teaching quality","nên tăng cường","Neutral"
"8","thầy rất vui vẻ và nhiệt tình , chơi ra chơi học ra học .","thầy rất vui vẻ và nhiệt tình , chơi ra chơi học ra học","thầy rất vui vẻ và nhiệt tình , chơi ra chơi học ra học","Teaching quality","rất vui vẻ và nhiệt tình , chơi ra chơi học ra học","Positive"
"9","thầy có kiến thức rất rộng .","thầy có kiến thức rất rộng","thầy có kiến thức","Teaching quality","rất rộng","Positive"
"10","phần lý thuyết trên lớp mức độ kiến thức quá chênh lệch với đề thi .","phần lý thuyết trên lớp mức độ kiến thức quá chênh lệch với đề thi ","phần lý thuyết trên lớp","Teaching quality"," mức độ kiến thức quá chênh lệch với đề thi","Negative"
"11","giáo viên lý thuyết chưa lên lớp thì lớp thực hành đã dạy trước 2 bài khiến em không theo kịp .","giáo viên lý thuyết chưa lên lớp thì lớp thực hành đã dạy trước 2 bài khiến em không theo kịp","giáo viên lý thuyết chưa lên lớp thì lớp thực hành đã dạy trước 2 bài khiến em không theo kịp","Teaching quality","giáo viên lý thuyết chưa lên lớp thì lớp thực hành đã dạy trước 2 bài khiến em không theo kịp","Negative"
"12","thầy chém gió ghê quá colonsmallsmile .","thầy chém gió ghê quá colonsmallsmile","thầy chém gió ghê quá colonsmallsmile","Teaching quality","chém gió ghê quá colonsmallsmile","Negative"
"13","giảng viên rất nhiệt tình với học sinh , truyền đạt hay .","giảng viên rất nhiệt tình với học sinh ","giảng viên rất nhiệt tình với học sinh","Support from lecturers","rất nhiệt tình với học sinh","Positive"
"13","giảng viên rất nhiệt tình với học sinh , truyền đạt hay .","truyền đạt hay","truyền đạt","Teaching quality","hay","Positive"
"14","giảng viên giáp đáp được các thắc mắc của sinh viên , giúp sinh viên hiểu rõ hơn vấn đề .","giảng viên giáp đáp được các thắc mắc của sinh viên","các thắc mắc của sinh viên","Teaching quality","giáp đáp được","Positive"
"14","giảng viên giáp đáp được các thắc mắc của sinh viên , giúp sinh viên hiểu rõ hơn vấn đề ."," giúp sinh viên hiểu rõ hơn vấn đề"," giúp sinh viên","Support from lecturers","hiểu rõ hơn vấn đề","Positive"
"15","giảng viên tận tình , nhiệt huyết .","giảng viên tận tình , nhiệt huyết","giảng viên tận tình , nhiệt huyết","Teaching quality","tận tình , nhiệt huyết","Positive"
"16","thống nhất hình thức thi thực hành giữa các lớp với nhau .","thống nhất hình thức thi thực hành giữa các lớp với nhau","hình thức thi thực hành giữa các lớp với nhau","Test and evaluation","thống nhất ","Positive"
"17","chương trình dễ hiểu .","chương trình dễ hiểu","chương trình","Course information","dễ hiểu","Positive"
"18","dạy bài hay .","dạy bài hay","dạy bài","Teaching quality","hay","Positive"
"19","cần sửa đổi lịch học thực hành nếu có thể 1 tuần 1 lần cho sinh viên .","cần sửa đổi lịch học thực hành nếu có thể 1 tuần 1 lần cho sinh viên"," lịch học thực hành nếu có thể 1 tuần 1 lần cho sinh viên","Organization and management","cần sửa đổi ","Neutral"
"20","giảng viên giảng dạy nhiệt tình , quan tâm sinh viên .","giảng viên giảng dạy nhiệt tình","giảng dạy ","Teaching quality","nhiệt tình","Positive"
"20","giảng viên giảng dạy nhiệt tình , quan tâm sinh viên .","quan tâm sinh viên","quan tâm sinh viên","Support from lecturers","quan tâm sinh viên","Positive"
"21","giảng viên truyền đạt kiến thức hiệu quả , dễ hiểu .","giảng viên truyền đạt kiến thức hiệu quả , dễ hiểu","truyền đạt kiến thức ","Teaching quality","hiệu quả , dễ hiểu","Positive"
"22","giảng viên dạy dễ hiểu , dễ tiếp thu , nhiệt tình .","giảng viên dạy dễ hiểu , dễ tiếp thu , nhiệt tình"," dạy ","Teaching quality","dễ hiểu , dễ tiếp thu , nhiệt tình","Positive"
"23","cô dạy dễ hiểu , giải bài tập hướng dẫn chúng em đầy đủ , nhiệt tình .","cô dạy dễ hiểu","dạy","Teaching quality","dễ hiểu","Positive"
"23","cô dạy dễ hiểu , giải bài tập hướng dẫn chúng em đầy đủ , nhiệt tình .","cô dạy dễ hiểu","dạy","Teaching quality","giải bài tập hướng dẫn chúng em đầy đủ , nhiệt tình","Positive"
"23","cô dạy dễ hiểu , giải bài tập hướng dẫn chúng em đầy đủ , nhiệt tình .","cô dạy dễ hiểu","dạy","Teaching quality","đầy đủ , nhiệt tình","Positive"
"23","cô dạy dễ hiểu , giải bài tập hướng dẫn chúng em đầy đủ , nhiệt tình .","cô dạy dễ hiểu","giải bài tập hướng dẫn","Support from lecturers","dễ hiểu","Positive"
"23","cô dạy dễ hiểu , giải bài tập hướng dẫn chúng em đầy đủ , nhiệt tình .","cô dạy dễ hiểu","giải bài tập hướng dẫn","Support from lecturers","giải bài tập hướng dẫn chúng em đầy đủ , nhiệt tình","Positive"
"23","cô dạy dễ hiểu , giải bài tập hướng dẫn chúng em đầy đủ , nhiệt tình .","cô dạy dễ hiểu","giải bài tập hướng dẫn","Support from lecturers","đầy đủ , nhiệt tình","Positive"
"24","môn học tạo cho sinh viên quá nhiều sự mơ hồ .","môn học tạo cho sinh viên quá nhiều sự mơ hồ","môn học","Course information"," tạo cho sinh viên quá nhiều sự mơ hồ","Negative"
"25","giảng dạy quá mập mờ , ít lắng nghe ý kiến của sinh viên .","giảng dạy quá mập mờ","giảng dạy","Teaching quality","quá mập mờ","Negative"
"25","giảng dạy quá mập mờ , ít lắng nghe ý kiến của sinh viên ."," ít lắng nghe ý kiến của sinh viên","lắng nghe ý kiến của sinh viên","Support from lecturers","ít lắng nghe","Negative"
"26","không hài lòng tất cả .","không hài lòng tất cả","không hài lòng tất cả","General review","không hài lòng tất cả","Negative"
"27","thầy cho nghỉ nhiều .","thầy cho nghỉ nhiều","cho nghỉ","Organization and management","cho nghỉ nhiều","Negative"
"28","giảng viên cần sửa lại hệ thống wecode vì còn quá nhiều lỗi và quá rườm rà .","giảng viên cần sửa lại hệ thống wecode vì còn quá nhiều lỗi và quá rườm rà ","hệ thống wecode","Learning environment","cần sửa lại hệ thống wecode vì còn quá nhiều lỗi và quá rườm rà ","Neutral"
"29","chuẩn bị nội dung thực hành chu đáo .","chuẩn bị nội dung thực hành chu đáo","chuẩn bị nội dung thực hành","Teaching quality","chu đáo","Positive"
"30","nhiều ví dụ .","nhiều ví dụ","nhiều ví dụ","Teaching quality","nhiều ví dụ","Positive"
"31","khả năng truyền đạt bài rất tốt .","khả năng truyền đạt bài rất tốt","khả năng truyền đạt bài","Teaching quality"," rất tốt","Positive"
"32","cần nâng cấp phòng máy và phần mềm của phòng máy , vì tụi em dùng phần mềm 2013 nhưng phòng máy có máy chỉ có phần mêm 2008 , vì thế rất khó thích ứng và nhất là trong giờ kiểm tra .","cần nâng cấp phòng máy và phần mềm của phòng máy","phòng máy và phần mềm của phòng máy","Learning environment","cần nâng cấp","Neutral"
"32","cần nâng cấp phòng máy và phần mềm của phòng máy , vì tụi em dùng phần mềm 2013 nhưng phòng máy có máy chỉ có phần mêm 2008 , vì thế rất khó thích ứng và nhất là trong giờ kiểm tra .","vì tụi em dùng phần mềm 2013 nhưng phòng máy có máy chỉ có phần mêm 2008 , vì thế rất khó thích ứng và nhất là trong giờ kiểm tra"," phần mềm 2013 nhưng phòng máy có máy chỉ có phần mêm 2008","Learning environment","phần mềm 2013 nhưng phòng máy có máy chỉ có phần mêm 2008 , vì thế rất khó thích ứng và nhất là trong giờ kiểm tra","Negative"
"33","thầy giảng nhiệt tình , sát trọng tâm , dễ hiểu , mong thầy kỳ sau sẽ dạy môn xác xuất thống kê .","thầy giảng nhiệt tình , sát trọng tâm , dễ hiểu"," giảng","Teaching quality","nhiệt tình , sát trọng tâm , dễ hiểu","Positive"
"33","thầy giảng nhiệt tình , sát trọng tâm , dễ hiểu , mong thầy kỳ sau sẽ dạy môn xác xuất thống kê .","mong thầy kỳ sau sẽ dạy môn xác xuất thống kê","mong thầy kỳ sau sẽ dạy môn xác xuất thống kê","Teaching quality","mong thầy kỳ sau sẽ dạy môn xác xuất thống kê","Positive"
"34","đề nghị nhà trường có thêm phòng lab để sinh viên học phần nghe được dễ dàng và có hiệu quả hơn !","đề nghị nhà trường có thêm phòng lab để sinh viên học phần nghe được dễ dàng và có hiệu quả hơn","phòng lab để sinh viên học phần nghe được dễ dàng và có hiệu quả hơn","Learning environment","đề nghị nhà trường có thêm","Neutral"
"35","thưa , thầy luôn nhiệt tâm với sinh viên .","thưa , thầy luôn nhiệt tâm với sinh viên","nhiệt tâm với sinh viên","Support from lecturers"," luôn nhiệt tâm với sinh viên","Positive"
"36","giảng viên thường nghỉ đột xuất nhiều , phương pháp dạy chưa cuốn hút khiến sinh viên chưa thể tập trung vào việc học .","giảng viên thường nghỉ đột xuất nhiều","nghỉ ","Organization and management"," thường nghỉ đột xuất nhiều","Negative"
"37","thưa , em hoàn toàn hài lòng với chất lượng các buổi học của thầy và những kiến thức thầy mang lại thực sự bổ ích và phong phú .","thưa , em hoàn toàn hài lòng với chất lượng các buổi học của thầy và những kiến thức thầy mang lại thực sự bổ ích và phong phú","chất lượng các buổi học của thầy và những kiến thức thầy mang lại ","Teaching quality","hoàn toàn hài lòng với chất lượng các buổi học của thầy và những kiến thức thầy mang lại thực sự bổ ích và phong phú","Positive"
"38","thầy giảng bài tập thực hành đa số là thầy ngồi mở máy tính làm việc rất ít giao tiếp với sinh viên và thầy giảng rất là khó hiểu .","thầy giảng bài tập thực hành đa số là thầy ngồi mở máy tính làm việc rất ít giao tiếp với sinh viên và thầy giảng rất là khó hiểu","thầy giảng bài tập thực hành","Teaching quality","đa số là thầy ngồi mở máy tính làm việc rất ít giao tiếp với sinh viên và thầy giảng rất là khó hiểu","Negative"
"39","môn nào làm đồ án nên bỏ phần kiểm tra lý thuyết cuối kỳ .","môn nào làm đồ án nên bỏ phần kiểm tra lý thuyết cuối kỳ","kiểm tra lý thuyết cuối kỳ","Test and evaluation","nên bỏ","Neutral"
"40","trang thiết bị của phòng thực hành quá cũ kỹ , bụi bặm , không được bảo trì , cập nhật , nâng cấp .","trang thiết bị của phòng thực hành quá cũ kỹ , bụi bặm , không được bảo trì , cập nhật , nâng cấp","trang thiết bị","Learning environment","quá cũ kỹ , bụi bặm , không được bảo trì , cập nhật , nâng cấp","Negative"
"41","thầy dạy nhiệt tình , tận tâm .","thầy dạy nhiệt tình , tận tâm ","dạy","Teaching quality","nhiệt tình , tận tâm","Positive"
"42","sinh động nhưng không lan man , rất tập trung chuyên môn .","sinh động nhưng không lan man","sinh động nhưng không lan man","Teaching quality","sinh động nhưng không lan man","Positive"
"42","sinh động nhưng không lan man , rất tập trung chuyên môn .","rất tập trung chuyên môn","rất tập trung chuyên môn","Teaching quality"," rất tập trung chuyên môn","Positive"
"43","giáo viên không nhiệt tình và phương pháp truyền đạt kiến thức gây khó hiểu .","giáo viên không nhiệt tình và phương pháp truyền đạt kiến thức gây khó hiểu","phương pháp truyền đạt kiến thức","Teaching quality","không nhiệt tình và phương pháp truyền đạt kiến thức gây khó hiểu","Negative"
"44","sử dụng giờ lên lớp không hiệu quả , chỉ dịch slide và không nêu được ý nghĩa các phần .","sử dụng giờ lên lớp không hiệu quả","sử dụng giờ lên lớp","Organization and management"," không hiệu quả","Negative"
"44","sử dụng giờ lên lớp không hiệu quả , chỉ dịch slide và không nêu được ý nghĩa các phần .","chỉ dịch slide và không nêu được ý nghĩa các phần","chỉ dịch slide và không nêu được ý nghĩa các phần","Teaching quality","chỉ dịch slide và không nêu được ý nghĩa các phần ","Negative"
"45","mong thầy cho nhiều ví dụ hơn nữa .","mong thầy cho nhiều ví dụ hơn nữa","thầy cho nhiều ví dụ","Teaching quality","mong","Neutral"
"46","kiến thức hơi ít .","kiến thức hơi ít","kiến thức","Course information","hơi ít","Negative"
"47","cả 3 , 4 buổi thực hành theo hình thức 2 môn này có thầy thầy này tham gia hay hường dẫn buổi nào đâu mà đánh giá , chỉ có mỗi thầy wzjwz100 thôi .","cả 3 , 4 buổi thực hành theo hình thức 2 môn này có thầy thầy này tham gia hay hường dẫn buổi nào đâu mà đánh giá , chỉ có mỗi thầy wzjwz100 thôi","có thầy thầy này tham gia hay hường dẫn buổi nào đâu mà đánh giá","Organization and management","có thầy thầy này tham gia hay hường dẫn buổi nào đâu mà đánh giá","Negative"
"48","đi sâu vào vấn đề khó hơn .","đi sâu vào vấn đề khó hơn","đi sâu vào vấn đề","Teaching quality","đi sâu vào vấn đề khó hơn","Neutral"
"49","thầy dạy nhiệt tình và tận tâm .","thầy dạy nhiệt tình và tận tâm","dạy","Teaching quality","nhiệt tình và tận tâm","Positive"
"50","cần thêm một số dạng bài tập ạ .","cần thêm một số dạng bài tập ạ","một số dạng bài tập","Workload","cần thêm","Neutral"
"51","cô còn cho ít bài tập .","cô còn cho ít bài tập","bài tập","Workload","còn cho ít","Negative"
"52","giáo viên nhiệt tình và tâm huyết .","giáo viên nhiệt tình và tâm huyết","giáo viên nhiệt tình và tâm huyết","Support from lecturers","nhiệt tình và tâm huyết","Positive"
"53","dạy nhanh , sửa bài tập còn sai sót .","dạy nhanh","dạy","Teaching quality","nhanh","Negative"
"53","dạy nhanh , sửa bài tập còn sai sót .","sửa bài tập còn sai sót","sửa bài tập ","Support from lecturers","còn sai sót","Negative"
"54","nhiệt tình , bài giảng hay .","nhiệt tình","nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"54","nhiệt tình , bài giảng hay ."," bài giảng hay","bài giảng","Teaching quality","hay","Positive"
"55","phòng thực hành nóng , khó chịu , hệ thống máy lạnh hay gặp sự cố , cửa phòng cũng hay có vấn đề .","phòng thực hành nóng , khó chịu","phòng thực hành","Learning environment","nóng , khó chịu","Negative"
"55","phòng thực hành nóng , khó chịu , hệ thống máy lạnh hay gặp sự cố , cửa phòng cũng hay có vấn đề .","hệ thống máy lạnh hay gặp sự cố"," hệ thống máy lạnh","Learning environment"," hay gặp sự cố","Negative"
"55","phòng thực hành nóng , khó chịu , hệ thống máy lạnh hay gặp sự cố , cửa phòng cũng hay có vấn đề .","cửa phòng cũng hay có vấn đề","cửa phòng","Learning environment"," cũng hay có vấn đề","Negative"
"56","chi tiết .","chi tiết","chi tiết","General review","chi tiết","Positive"
"57","đồng nhất một giáo trình giảng dạy .","đồng nhất một giáo trình giảng dạy","giáo trình giảng dạy","Course information","đồng nhất","Neutral"
"58","chị dạy hay , nhiệt tình , vui vẻ , dễ hiểu .","chị dạy hay , nhiệt tình , vui vẻ , dễ hiểu","dạy","Teaching quality","hay , nhiệt tình , vui vẻ , dễ hiểu","Positive"
"59","cần sát với thực tế hơn .","cần sát với thực tế hơn","sát với thực tế","Teaching quality","cần ","Neutral"
"60","thầy nên dạy kỹ hơn nữa , trao đổi với sinh quan qua moodle nhiều hơn để đạt được chất lượng giảng dạy và tiếp thu của sinh viên tốt hơn .","thầy nên dạy kỹ hơn nữa","dạy","Teaching quality","nên","Neutral"
"60","thầy nên dạy kỹ hơn nữa , trao đổi với sinh quan qua moodle nhiều hơn để đạt được chất lượng giảng dạy và tiếp thu của sinh viên tốt hơn .","trao đổi với sinh quan qua moodle nhiều hơn để đạt được chất lượng giảng dạy và tiếp thu của sinh viên tốt hơn","trao đổi với sinh quan qua moodle ","Support from lecturers","nhiều hơn để đạt được chất lượng giảng dạy và tiếp thu của sinh viên tốt hơn","Positive"
"61","thầy giảng hơi nhanh nên còn vài chỗ khó hiểu .","thầy giảng hơi nhanh nên còn vài chỗ khó hiểu","giảng","Teaching quality"," hơi nhanh nên còn vài chỗ khó hiểu","Negative"
"62","phần ý kiến của em trong phần khảo sát thầy wzjwz7 em nói có liên quan đến thầy luôn .","phần ý kiến của em trong phần khảo sát thầy wzjwz7 em nói có liên quan đến thầy luôn","phần ý kiến của em trong phần khảo sát thầy wzjwz7 em nói có liên quan đến thầy luôn","General review","phần ý kiến của em trong phần khảo sát thầy wzjwz7 em nói có liên quan đến thầy luôn","Neutral"
"63","giảng viên giải đáp tận tình các thắc mắc của sinh viên , tạo cơ hội học tập cho sinh viên .","giảng viên giải đáp tận tình các thắc mắc của sinh viên","giải đáp tận tình các thắc mắc của sinh viên","Support from lecturers","tận tình ","Positive"
"63","giảng viên giải đáp tận tình các thắc mắc của sinh viên , tạo cơ hội học tập cho sinh viên .","tạo cơ hội học tập cho sinh viên","tạo cơ hội học tập cho sinh viên","Support from lecturers","tạo cơ hội","Positive"
"64","cần có một định hướng rõ trong mỗi bài thực hành , tức là khi học xong thực hành thì có thể áp dụng làm một sản phẩm thực tế được .","cần có một định hướng rõ trong mỗi bài thực hành , tức là khi học xong thực hành thì có thể áp dụng làm một sản phẩm thực tế được","bài thực hành","Course information","cần có ","Neutral"
"65","nên đăng lên điểm thực hành hằng tuần để sinh viên tiện theo dõi .","nên đăng lên điểm thực hành hằng tuần để sinh viên tiện theo dõi","điểm thực hành hằng tuần","Test and evaluation","nên","Neutral"
"66","cô vui tính , phương pháp giản dạy rất vui mà hiệu quả .","cô vui tính","cô vui tính","Teaching quality","vui tính","Positive"
"66","cô vui tính , phương pháp giản dạy rất vui mà hiệu quả .","phương pháp giản dạy rất vui mà hiệu quả","phương pháp giản dạy","Teaching quality","rất vui mà hiệu quả","Positive"
"67","giảng viên nhiệt tình , vui vẻ , rất hiểu tâm lý sinh viên , luôn có các thông tin mới được cập nhật mỗi buổi học cho sinh viên .","giảng viên nhiệt tình , vui vẻ , rất hiểu tâm lý sinh viên","nhiệt tình , vui vẻ , rất hiểu tâm lý sinh viên","Support from lecturers","",""
"67","giảng viên nhiệt tình , vui vẻ , rất hiểu tâm lý sinh viên , luôn có các thông tin mới được cập nhật mỗi buổi học cho sinh viên ."," luôn có các thông tin mới được cập nhật mỗi buổi học cho sinh viên","các thông tin mới được cập nhật mỗi buổi học cho sinh viên","Teaching quality","luôn có","Positive"
"68","nên sử dụng tiếng việt vì đa phần không giỏi tiếng anh .","nên sử dụng tiếng việt vì đa phần không giỏi tiếng anh","sử dụng tiếng việt vì đa phần không giỏi tiếng anh","Teaching quality","nên","Neutral"
"69","thầy dạy rất kỹ lưỡng , hay .","thầy dạy rất kỹ lưỡng , hay","dạy","Teaching quality","rất kỹ lưỡng , hay","Positive"
"70","dạy nhiều nhưng hơi giảng ít .","dạy nhiều nhưng hơi giảng ít","dạy nhiều nhưng hơi giảng ít","Teaching quality","dạy nhiều nhưng hơi giảng ít","Neutral"
