"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","thầy vui vẻ và dạy dễ hiểu .","thầy vui vẻ và dạy dễ hiểu","dạy","Teaching quality","vui vẻ và dạy dễ hiểu","Positive"
"2","em mong nhà trường có thể đổi phòng học cho lớp em ạ .","em mong nhà trường có thể đổi phòng học cho lớp em ạ ","phòng học","Learning environment","mong","Neutral"
"3","cô dạy hơi nhanh , cách nói của cô dễ gây áp lực .","cô dạy hơi nhanh","dạy","Teaching quality","hơi nhanh","Negative"
"3","cô dạy hơi nhanh , cách nói của cô dễ gây áp lực .","cách nói của cô dễ gây áp lực","cách nói","Teaching quality","dễ gây áp lực","Negative"
"4","tận tâm , rất hữu ích .","tận tâm","tận tâm","Support from lecturers","tận tâm","Positive"
"4","tận tâm , rất hữu ích .","rất hữu ích","hữu ích","General review","hữu ích","Positive"
"5","quá cứng nhắc trong cách cho điểm .","quá cứng nhắc trong cách cho điểm","cách cho điểm","Test and evaluation","quá cứng nhắc","Negative"
"6","giảng viên có kiến thức sâu rộng .","giảng viên có kiến thức sâu rộng","kiến thức sâu rộng","Teaching quality","sâu rộng","Negative"
"7","giảng viên wzjwz78 rất nhiệt tình với sinh viên , nhưng cũng vì vậy mà dạy lan man , nhiều khi tạo cảm giác cho sinh viên là cô giảng không có sự chuẩn bị , nội dung không liền mạch , rất khó theo dõi .","giảng viên wzjwz78 rất nhiệt tình với sinh viên","nhiệt tình với sinh viên","Support from lecturers","nhiệt tình","Positive"
"7","giảng viên wzjwz78 rất nhiệt tình với sinh viên , nhưng cũng vì vậy mà dạy lan man , nhiều khi tạo cảm giác cho sinh viên là cô giảng không có sự chuẩn bị , nội dung không liền mạch , rất khó theo dõi .","nhưng cũng vì vậy mà dạy lan man","dạy","Teaching quality","lan man","Negative"
"7","giảng viên wzjwz78 rất nhiệt tình với sinh viên , nhưng cũng vì vậy mà dạy lan man , nhiều khi tạo cảm giác cho sinh viên là cô giảng không có sự chuẩn bị , nội dung không liền mạch , rất khó theo dõi .","nhiều khi tạo cảm giác cho sinh viên là cô giảng không có sự chuẩn bị , nội dung không liền mạch , rất khó theo dõi","giảng","Teaching quality","không có sự chuẩn bị , nội dung không liền mạch , rất khó theo dõi","Negative"
"8","thầy luôn lên lớp đầy đủ và đúng giờ .","thầy luôn lên lớp đầy đủ và đúng giờ","lên lớp đầy đủ và đúng giờ","Organization and management","đầy đủ và đúng giờ","Positive"
"9","môn học không bổ trợ cho sinh viên khả năng làm việc sau này .","môn học không bổ trợ cho sinh viên khả năng làm việc sau này","bổ trợ cho sinh viên khả năng làm việc","Course information","không bổ trợ cho sinh viên khả năng làm việc sau này","Negative"
"10","cô luôn nhiệt tình giải thích một quan điểm rất cặn kẽ và dễ hiểu và ví dụ phù hợp với bài học !","cô luôn nhiệt tình giải thích một quan điểm rất cặn kẽ và dễ hiểu và ví dụ phù hợp với bài học","nhiệt tình giải thích một quan điểm rất cặn kẽ và dễ hiểu và ví dụ phù hợp","Teaching quality","nhiệt tình giải thích một quan điểm rất cặn kẽ và dễ hiểu và ví dụ phù hợp","Positive"
"11","nhiều hoạt động nhóm sôi nổi , thoải mái và có hiệu quả .","nhiều hoạt động nhóm sôi nổi , thoải mái và có hiệu quả","nhiều hoạt động nhóm sôi nổi , thoải mái","Teaching quality","sôi nổi , thoải mái và có hiệu quả","Positive"
"12","thầy nên chia sẻ giáo trình với sinh viên .","thầy nên chia sẻ giáo trình với sinh viên","chia sẻ giáo trình với sinh viên","Support from lecturers","nên chia sẻ","Neutral"
"13","phòng hội trường nóng nực .","phòng hội trường nóng nực","phòng hội trường","Learning environment","nóng nực","Negative"
"14","thầy nhiệt tình , cách giảng dạy gợi mở .","thầy nhiệt tình","thầy nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"14","thầy nhiệt tình , cách giảng dạy gợi mở .","cách giảng dạy gợi mở","cách giảng dạy","Teaching quality","gợi mở","Positive"
"15","thầy nhiệt tình , tận tâm quá mức .","thầy nhiệt tình , tận tâm quá mức","nhiệt tình , tận tâm quá mức","Support from lecturers","nhiệt tình , tận tâm","Positive"
"16","thầy nên có deadline cụ thể cho từng bài lab .","thầy nên có deadline cụ thể cho từng bài lab","deadline cụ thể cho từng bài lab","Organization and management","nên có","Neutral"
"17","tiếng anh nói còn phát âm sai .","tiếng anh nói còn phát âm sai","tiếng anh nói còn phát âm sai","Teaching quality","phát âm sai","Negative"
"18","giọng cô nghe dễ ngủ !","giọng cô nghe dễ ngủ","giọng cô nghe dễ ngủ","Teaching quality","dễ ngủ","Negative"
"19","cần bỏ môn xác suất thống kê thay bằng học lập trình trực quan để sinh viên có thể dễ tiếp thu kiến thức .","cần bỏ môn xác suất thống kê thay bằng học lập trình trực quan để sinh viên có thể dễ tiếp thu kiến thức","xác suất thống kê thay bằng học lập trình trực quan","Course information","cần bỏ","Neutral"
"20","cô nên cho nhiều bài tập để cho sinh viên làm hơn .","cô nên cho nhiều bài tập để cho sinh viên làm hơn","bài tập để cho sinh viên làm","Teaching quality","nên cho","Neutral"
"21","không quan tâm , không hướng dẫn , hết !","không quan tâm","không quan tâm","Support from lecturers","không quan tâm","Negative"
"21","không quan tâm , không hướng dẫn , hết !","không hướng dẫn","không hướng dẫn","Support from lecturers","không hướng dẫn","Negative"
"21","không quan tâm , không hướng dẫn , hết !","hết","hết","General review","hết","Neutral"
"22","thầy tận tâm , nhiệt tình , truyền đạt nhiều kinh nghiệm quý báu trong học tập và cuộc sống .","thầy tận tâm , nhiệt tình , truyền đạt nhiều kinh nghiệm quý báu trong học tập và cuộc sống","tận tâm , nhiệt tình , truyền đạt nhiều kinh nghiệm quý báu","Teaching quality","tận tâm , nhiệt tình","Positive"
"23","thầy dạy chi tiết , dễ hiểu .","thầy dạy chi tiết , dễ hiểu","dạy","Teaching quality","chi tiết , dễ hiểu","Positive"
"24","thầy dạy nhiệt tình , vui tính , sôi nổi trên lớp .","thầy dạy nhiệt tình , vui tính , sôi nổi trên lớp","dạy","Teaching quality","nhiệt tình , vui tính , sôi nổi","Positive"
"25","chấm điểm thi thực hành quá khắt khe .","chấm điểm thi thực hành quá khắt khe","chấm điểm thi","Test and evaluation","quá khắt khe","Negative"
"26","không hài lòng là ở việc người dạy lý thuyết với người thực hành khác nhau .","không hài lòng là ở việc người dạy lý thuyết với người thực hành khác nhau","người dạy lý thuyết với người thực hành khác nhau","Organization and management","không hài lòng","Negative"
"27","sáng 7h15 - 7h20 các cô lao công mới quét lớp , sàn nhà , mà cứ quét là hắt thẳng kể cả mặt sinh viên đang đi ở hành lang các nhà như không có ai , rất khó chịu cho các bạn sinh viên , nói ra với các cô sợ các cô buồn rồi hôm sau hắt mạnh tay hơn .","sáng 7h15 - 7h20 các cô lao công mới quét lớp , sàn nhà , mà cứ quét là hắt thẳng kể cả mặt sinh viên đang đi ở hành lang các nhà như không có ai , rất khó chịu cho các bạn sinh viên , nói ra với các cô sợ các cô buồn rồi hôm sau hắt mạnh tay hơn","quét lớp , sàn nhà , mà cứ quét là hắt thẳng kể cả mặt sinh viên đang đi ở hành lang","Learning environment","rất khó chịu","Negative"
"28","đi đúng giờ , giảng bài đầy đủ .","đi đúng giờ","đi đúng giờ","Organization and management","đúng giờ","Positive"
"28","đi đúng giờ , giảng bài đầy đủ .","giảng bài đầy đủ","giảng bài","Teaching quality","đầy đủ","Positive"
"29","phương pháp học khiến sinh viên phải chủ động , em đã cải thiện rất nhiều khả năng nói của bản thân .","phương pháp học khiến sinh viên phải chủ động , em đã cải thiện rất nhiều khả năng nói của bản thân","phương pháp học khiến sinh viên phải chủ động , em đã cải thiện rất nhiều khả năng nói","Teaching quality","cải thiện rất nhiều","Positive"
"30","cần cho bài tập để học sinh vận dụng ở nhà ạ .","cần cho bài tập để học sinh vận dụng ở nhà ạ","bài tập để học sinh vận dụng ở nhà","Workload","cần cho","Neutral"
"31","lớp khá nhiệt tình .","lớp khá nhiệt tình","lớp khá nhiệt tình","Learning environment","nhiệt tình","Positive"
"32","giảng viên bận rộn việc quản lý hơi nhiều nên giờ học không thật sự đầy đủ và ổn định .","giảng viên bận rộn việc quản lý hơi nhiều nên giờ học không thật sự đầy đủ và ổn định","quản lý hơi nhiều nên giờ học không thật sự đầy đủ và ổn định","Organization and management","không thật sự đầy đủ và ổn định","Negative"
"33","nội dung thi khá nặng so với sinh viên không chuyên .","nội dung thi khá nặng so với sinh viên không chuyên","nội dung thi","Test and evaluation","nặng","Negative"
"34","điểm danh không chính xác .","điểm danh không chính xác","điểm danh không chính xác","Organization and management","không chính xác","Negative"
"35","dạy nhanh , không thể theo kịp .","dạy nhanh , không thể theo kịp","dạy","Teaching quality","nhanh , không thể theo kịp","Negative"
"36","thầy trung thực thẳng thắng , ngay thẳng .","thầy trung thực thẳng thắng , ngay thẳng","trung thực thẳng thắng , ngay thẳng","Teaching quality","trung thực thẳng thắng , ngay thẳng","Positive"
"37","giảng viên thực hành và lý thuyết đỗ lỗi cho nhau về chậm trễ bàn giao tài liệu , công cụ thực hành .","giảng viên thực hành và lý thuyết đỗ lỗi cho nhau về chậm trễ bàn giao tài liệu , công cụ thực hành","giảng viên thực hành và lý thuyết đỗ lỗi cho nhau về chậm trễ bàn giao","Organization and management","đỗ lỗi cho nhau về chậm trễ","Negative"
"38","cô dạy tận tình , vui vẻ và nhiệt tình .","cô dạy tận tình , vui vẻ và nhiệt tình","dạy","Teaching quality","tận tình , vui vẻ và nhiệt tình","Positive"
"39","giờ học thiếu sinh động .","giờ học thiếu sinh động","giờ học thiếu sinh động","Learning environment","thiếu sinh động","Negative"
"40","thực hành mạng cần cung cấp tài liệu thực hành trước , những câu hỏi trong thực hành cần cho sinh viên biết để tìm hiểu nghiên cứu trước chứ đến khi thực hành mới cho biết để nghiên cứu thật sự không hiểu quả .","thực hành mạng cần cung cấp tài liệu thực hành trước","thực hành mạng cần cung cấp tài liệu thực hành","Course information","cần cung cấp","Neutral"
"40","thực hành mạng cần cung cấp tài liệu thực hành trước , những câu hỏi trong thực hành cần cho sinh viên biết để tìm hiểu nghiên cứu trước chứ đến khi thực hành mới cho biết để nghiên cứu thật sự không hiểu quả .","những câu hỏi trong thực hành cần cho sinh viên biết để tìm hiểu nghiên cứu trước chứ đến khi thực hành mới cho biết để nghiên cứu thật sự không hiểu quả","câu hỏi trong thực hành cần cho sinh viên biết để tìm hiểu nghiên cứu","Course information","không hiểu quả","Negative"
"41","thầy rất nhiệt tình và tận tình chỉ dạy .","thầy rất nhiệt tình và tận tình chỉ dạy","dạy","Teaching quality","nhiệt tình và tận tình","Positive"
"42","lòng nhiệt huyết .","lòng nhiệt huyết","nhiệt huyết","Teaching quality","nhiệt huyết","Positive"
"43","có thêm giảng viên hổ trợ , giúp học dễ dàng và dễ hiểu .","có thêm giảng viên hổ trợ , giúp học dễ dàng và dễ hiểu","giảng viên hổ trợ","Support from lecturers","dễ dàng và dễ hiểu","Positive"
"44","giảng dạy nhiệt tình , ví dụ dễ hiểu , phương pháp dạy tốt .","giảng dạy nhiệt tình","dạy","Teaching quality","nhiệt tình","Positive"
"44","giảng dạy nhiệt tình , ví dụ dễ hiểu , phương pháp dạy tốt .","ví dụ dễ hiểu","ví dụ dễ hiểu","Teaching quality","dễ hiểu","Positive"
"44","giảng dạy nhiệt tình , ví dụ dễ hiểu , phương pháp dạy tốt .","phương pháp dạy tốt","phương pháp dạy","Teaching quality","tốt","Positive"
"45","đôi khi để giờ trống nhiều .","đôi khi để giờ trống nhiều","giờ trống nhiều","Organization and management","giờ trống nhiều","Negative"
"46","em đề nghị đổi phòng học .","em đề nghị đổi phòng học","phòng học","Learning environment","đề nghị","Neutral"
"47","cô dạy rất dễ hiểu dễ làm .","cô dạy rất dễ hiểu dễ làm","dạy","Teaching quality","dễ hiểu dễ làm","Positive"
"48","sinh viên chưa thể hình dung và tiếp thu hết được tất cả nội dung .","sinh viên chưa thể hình dung và tiếp thu hết được tất cả nội dung","chưa thể hình dung và tiếp thu hết được tất cả nội dung","Teaching quality","chưa thể hình dung và tiếp thu hết được","Negative"
"49","có lẽ là "" top giảng viên dạy dễ hiểu nhất đó giờ "" mà em từng học .","có lẽ là "" top giảng viên dạy dễ hiểu nhất đó giờ "" mà em từng học","dạy","Teaching quality","dễ hiểu nhất","Positive"
"50","mong nhà trường luôn cập nhật giáo trình giảng dạy phù hợp , nên phân bổ thời gian nhiều hơn cho hoạt động giao tiếp trên lớp .","mong nhà trường luôn cập nhật giáo trình giảng dạy phù hợp","nhà trường luôn cập nhật giáo trình giảng dạy","Course information","mong","Neutral"
"50","mong nhà trường luôn cập nhật giáo trình giảng dạy phù hợp , nên phân bổ thời gian nhiều hơn cho hoạt động giao tiếp trên lớp .","nên phân bổ thời gian nhiều hơn cho hoạt động giao tiếp trên lớp","phân bổ thời gian nhiều hơn cho hoạt động giao tiếp trên lớp","Organization and management","nên phân bổ","Neutral"
"51","nhiệt tình , kiến thức rất chuẩn , vui vẻ , dễ gần .","nhiệt tình","nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"51","nhiệt tình , kiến thức rất chuẩn , vui vẻ , dễ gần .","kiến thức rất chuẩn","kiến thức rất chuẩn","Teaching quality","rất chuẩn","Positive"
"51","nhiệt tình , kiến thức rất chuẩn , vui vẻ , dễ gần .","vui vẻ","vui vẻ","Support from lecturers","vui vẻ","Positive"
"51","nhiệt tình , kiến thức rất chuẩn , vui vẻ , dễ gần .","dễ gần","dễ gần","Support from lecturers","dễ gần","Positive"
"52","thầy dạy dễ hiểu , vui tính .","thầy dạy dễ hiểu , vui tính","dạy","Teaching quality","dễ hiểu , vui tính","Positive"
"53","cô dạy chưa hay lắm !","cô dạy chưa hay lắm","dạy","Teaching quality","chưa hay lắm","Negative"
"54","cảm ơn thầy rất nhiều !","cảm ơn thầy rất nhiều","cảm ơn thầy","General review","cảm ơn","Positive"
"55","giảng viên thực hành và giảng viên lý thuyết không liên hệ với nhau dẫn đến không thống nhất nội dung bài học , mỗi người dạy một phần khác nhau .","giảng viên thực hành và giảng viên lý thuyết không liên hệ với nhau dẫn đến không thống nhất nội dung bài học , mỗi người dạy một phần khác nhau","giảng viên thực hành và giảng viên lý thuyết không liên hệ với nhau dẫn đến không thống nhất nội dung","Organization and management","không liên hệ với nhau dẫn đến không thống nhất","Negative"
"56","thầy dạy vui , thực tế .","thầy dạy vui , thực tế","dạy","Teaching quality","vui , thực tế","Positive"
"57","đi trễ giờ và lố thời gian và không theo khung giờ trong thời khóa biểu .","đi trễ giờ và lố thời gian và không theo khung giờ trong thời khóa biểu","trễ giờ và lố thời gian và không theo khung giờ","Organization and management","trễ giờ và lố thời gian và không theo khung giờ","Negative"
"58","khá gần gũi với sinh viên , vui tính , nhiệt tình .","khá gần gũi với sinh viên , vui tính , nhiệt tình","gần gũi với sinh viên","Support from lecturers","gần gũi với sinh viên , vui tính , nhiệt tình","Positive"
"59","thầy dạy dễ tiếp thu kiến thức .","thầy dạy dễ tiếp thu kiến thức","dạy","Teaching quality","dễ tiếp thu kiến thức","Positive"
"60","giảng viên hướng dẫn anh fraction chị phương pháp học tập chủ động và tạo động cơ học tập suốt đời .","giảng viên hướng dẫn anh fraction chị phương pháp học tập chủ động và tạo động cơ học tập suốt đời","phương pháp học tập chủ động và tạo động cơ học tập suốt đời","Teaching quality","chủ động và tạo động cơ học tập suốt đời","Positive"
"61","đồng ý là sinh viên thì tự học là chính , giảng viên là người hướng dẫn , nhưng mà tại lớp này giảng viên chẳng hướng dẫn được gì , cứ thao thao bất tuyệt đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được , giảng dạy kho hiểu , khô khan , demo không rõ ràng .","đồng ý là sinh viên thì tự học là chính","tự học là chính","General review","đồng ý","Neutral"
"61","đồng ý là sinh viên thì tự học là chính , giảng viên là người hướng dẫn , nhưng mà tại lớp này giảng viên chẳng hướng dẫn được gì , cứ thao thao bất tuyệt đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được , giảng dạy kho hiểu , khô khan , demo không rõ ràng .","giảng viên là người hướng dẫn , nhưng mà tại lớp này giảng viên chẳng hướng dẫn được gì","giảng viên là người hướng dẫn","Support from lecturers","chẳng hướng dẫn được gì","Negative"
"61","đồng ý là sinh viên thì tự học là chính , giảng viên là người hướng dẫn , nhưng mà tại lớp này giảng viên chẳng hướng dẫn được gì , cứ thao thao bất tuyệt đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được , giảng dạy kho hiểu , khô khan , demo không rõ ràng .","cứ thao thao bất tuyệt đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được","đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được","Teaching quality","thao thao bất tuyệt đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được","Negative"
"61","đồng ý là sinh viên thì tự học là chính , giảng viên là người hướng dẫn , nhưng mà tại lớp này giảng viên chẳng hướng dẫn được gì , cứ thao thao bất tuyệt đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được , giảng dạy kho hiểu , khô khan , demo không rõ ràng .","giảng dạy kho hiểu , khô khan","giảng dạy","Teaching quality","kho hiểu , khô khan","Negative"
"61","đồng ý là sinh viên thì tự học là chính , giảng viên là người hướng dẫn , nhưng mà tại lớp này giảng viên chẳng hướng dẫn được gì , cứ thao thao bất tuyệt đọc slide trên lớp xong về việc này tự sinh viên chúng em cũng làm được , giảng dạy kho hiểu , khô khan , demo không rõ ràng .","demo không rõ ràng","demo không rõ ràng","Teaching quality","không rõ ràng","Negative"
