"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","giảng dạy sinh động giúp sinh viên tiếp thu kiến thức tốt .","giảng dạy sinh động giúp sinh viên tiếp thu kiến thức tốt","giảng dạy","Teaching quality"," sinh động giúp sinh viên tiếp thu kiến thức tốt ","Positive"
"2","thường về trước giờ tan .","thường về trước giờ tan","thường về trước giờ tan","Organization and management","thường về trước giờ tan","Neutral"
"3","mong giảng viên có thể đưa ra thêm nhiều ví dụ hơn , thú vị hơn nữa .","mong giảng viên có thể đưa ra thêm nhiều ví dụ hơn , thú vị hơn nữa","có thể đưa ra thêm nhiều ví dụ hơn , thú vị hơn","Teaching quality","mong","Neutral"
"4","chấm điểm thực hành cần xem xét , khó đạt điểm cao .","chấm điểm thực hành cần xem xét , khó đạt điểm cao","chấm điểm thực hành ","Test and evaluation","cần xem xét , khó đạt điểm cao","Negative"
"5","giảng viên tận tình chu đáo , truyền đạt dễ hiểu .","giảng viên tận tình chu đáo","giảng viên","Support from lecturers","tận tình chu đáo","Positive"
"5","giảng viên tận tình chu đáo , truyền đạt dễ hiểu .","truyền đạt dễ hiểu"," truyền đạt","Teaching quality","dễ hiểu","Positive"
"6","vui tính , hài hước pha lẫn trong bài giảng của thầy !","vui tính , hài hước pha lẫn trong bài giảng của thầy"," bài giảng của thầy","Teaching quality","vui tính , hài hước ","Positive"
"7","giúp biết thêm nhiều kiến thức mới .","giúp biết thêm nhiều kiến thức mới","giúp","Support from lecturers","biết thêm nhiều kiến thức mới","Positive"
"8","sử dụng thư viện của standford , dùng các câu lệnh trong đó để áp dụng vào việc phân loại văn bản .","sử dụng thư viện của standford , dùng các câu lệnh trong đó để áp dụng vào việc phân loại văn bản","áp dụng vào việc phân loại văn bản","Organization and management","sử dụng thư viện của standford","Neutral"
"9","đồ án thực tế quá khó với sinh viên .","đồ án thực tế quá khó với sinh viên","đồ án thực tế ","Test and evaluation","quá khó","Negative"
"10","giọng nói .","giọng nói","giọng nói","General review","giọng nói","Neutral"
"11","thay vào đó , nếu cô thêm vào thật nhiều ví dụ , thì bài giảng của cô sẽ sinh động hơn nhiều , để chúng em hiểu sâu vấn đề hơn .","thay vào đó , nếu cô thêm vào thật nhiều ví dụ , thì bài giảng của cô sẽ sinh động hơn nhiều , để chúng em hiểu sâu vấn đề hơn","nếu cô thêm vào thật nhiều ví dụ , thì bài giảng của cô sẽ sinh động hơn nhiều","Teaching quality","nếu cô thêm vào thật nhiều ví dụ , thì bài giảng của cô sẽ sinh động hơn nhiều","Neutral"
"12","thỉnh thoảng đi hơi trễ .","thỉnh thoảng đi hơi trễ ","thỉnh thoảng đi hơi trễ ","Organization and management","đi hơi trễ ","Negative"
"13","ít có tương tác với cô .","ít có tương tác với cô"," tương tác với cô","Support from lecturers","ít có","Negative"
"14","mỗi bài học , mỗi buổi học thầy đều liên hệ thực tế với các cách thức mà các công ty bên ngoài thường làm .","mỗi bài học , mỗi buổi học thầy đều liên hệ thực tế với các cách thức mà các công ty bên ngoài thường làm","mỗi bài học , mỗi buổi học thầy đều liên hệ thực tế với các cách thức mà các công ty bên ngoài thường làm","Support from lecturers","thầy đều liên hệ thực tế ","Positive"
"15","cần nhiều bài tập và lời giải chi tiết kèm giáo trình .","cần nhiều bài tập và lời giải chi tiết kèm giáo trình","bài tập và lời giải chi tiết kèm giáo trình","Course information","cần nhiều","Neutral"
"16","quá khó khăn trong việc giờ giấc và tác phong .","quá khó khăn trong việc giờ giấc và tác phong","giờ giấc và tác phong","Organization and management","quá khó khăn","Negative"
"17","nội dung bài học và thời gian giảng dạy được đảm bảo .","nội dung bài học và thời gian giảng dạy được đảm bảo","nội dung bài học và thời gian giảng dạy","Organization and management","được đảm bảo","Positive"
"18","không chi tiết nhiều về phần bài tập .","không chi tiết nhiều về phần bài tập"," về phần bài tập","Workload","không chi tiết nhiều","Negative"
