"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","thầy nên tương tác với sinh viên nhiều hơn ạ .","thầy nên tương tác với sinh viên nhiều hơn ạ","tương tác","Support from lecturers","nên","Neutral"
"2","nội dung quá lý thuyết và sơ sài .","nội dung quá lý thuyết và sơ sài","nội dung","Course information","lý thuyết và sơ sài","Negative"
"3","cần hướng dẫn bài tập cho sinh viên một cách chi tiết hơn nữa .","cần hướng dẫn bài tập cho sinh viên một cách chi tiết hơn nữa","hướng dẫn bài tập","Support from lecturers","chi tiết hơn nữa","Neutral"
"4","không khí lớp học không được sôi động , năng nổ .","không khí lớp học không được sôi động , năng nổ","không khí lớp học","Learning environment","không được sôi động , năng nổ","Negative"
"5","em không có ý kiến gì về cách giảng dạy của giảng viên .","em không có ý kiến gì về cách giảng dạy của giảng viên","cách giảng dạy","Teaching quality","không có ý kiến","Neutral"
"6","thường xuyên trao đổi các vấn đề trên hệ thống moodle .","thường xuyên trao đổi các vấn đề trên hệ thống moodle","trao đổi các vấn đề trên hệ thống","Course information","thường xuyên ","Positive"
"7","thầy hiền vui tính , dạy bài tập dễ hiểu .","thầy hiền vui tính","hiền vui tính","General review","hiền vui tính","Positive"
"7","thầy hiền vui tính , dạy bài tập dễ hiểu .","dạy bài tập dễ hiểu","dạy","Teaching quality","dễ hiểu","Positive"
"8","thầy hay nghỉ mà không báo trước , và không cung cấp slide cho sinh viên .","thầy hay nghỉ mà không báo trước","nghỉ","Organization and management","không báo trước","Negative"
"8","thầy hay nghỉ mà không báo trước , và không cung cấp slide cho sinh viên .","không cung cấp slide cho sinh viên","slide","Course information","không cung cấp","Negative"
"9","cực dễ hiểu bài luôn .","cực dễ hiểu bài luôn","hiểu bài","Teaching quality","cực dễ","Positive"
"10","thầy giảng nhanh trong khi slide ít code .","thầy giảng nhanh","giảng","Teaching quality","nhanh","Negative"
"10","thầy giảng nhanh trong khi slide ít code ."," trong khi slide ít code","slide","Course information"," ít","Negative"
"11","thầy rất hiền dạy dễ hiểu và rất nhiệt tình khi trả lời học sinh .","thầy rất hiền","thầy rất hiền","General review","hiền","Positive"
"11","thầy rất hiền dạy dễ hiểu và rất nhiệt tình khi trả lời học sinh .","dạy dễ hiểu và rất nhiệt tình khi trả lời học sinh","dạy","Teaching quality","dễ hiểu và rất nhiệt tình","Positive"
"12","hướng dẫn tốt , tận tình .","hướng dẫn tốt , tận tình","hướng dẫn","Support from lecturers","tốt , tận tình","Positive"
"13","thầy sửa bài tập ít .","thầy sửa bài tập ít","sửa bài tập","Test and evaluation","ít","Negative"
"14","thầy dạy hay rất dễ hiểu .","thầy dạy hay rất dễ hiểu","dạy","Teaching quality","hay rất dễ hiểu","Positive"
"15","dạy full english .","dạy full english","dạy","Teaching quality","full english","Neutral"
"16","giảng viên tận tình , diễn đạt dễ hiểu , ví dụ đưa ra cụ thể .","giảng viên tận tình","tận tình","Support from lecturers","tận tình","Positive"
"16","giảng viên tận tình , diễn đạt dễ hiểu , ví dụ đưa ra cụ thể .","diễn đạt dễ hiểu","diễn đạt","Teaching quality","dễ hiểu","Positive"
"16","giảng viên tận tình , diễn đạt dễ hiểu , ví dụ đưa ra cụ thể .","ví dụ đưa ra cụ thể","ví dụ đưa ra","Teaching quality","cụ thể","Positive"
"17","tính thực tiễn của môn học .","tính thực tiễn của môn học","môn học","Course information","tính thực tiễn","Neutral"
"18","nhiệt tình giúp sinh viên .","nhiệt tình giúp sinh viên","giúp","Support from lecturers","nhiệt tình","Positive"
"19","cô giảng bài rất là hay và không nhàm chán .","cô giảng bài rất là hay và không nhàm chán","giảng bài","Teaching quality","hay và không nhàm chán","Positive"
"20","giảng viên cần tích cực đi dạy đầy đủ , gần gũi với sinh viên hơn thay vì lên cho bài tập rồi ngồi một chỗ .","giảng viên cần tích cực đi dạy đầy đủ","đi dạy","Organization and management","cần tích cực","Negative"
"20","giảng viên cần tích cực đi dạy đầy đủ , gần gũi với sinh viên hơn thay vì lên cho bài tập rồi ngồi một chỗ .","gần gũi với sinh viên hơn thay vì lên cho bài tập rồi ngồi một chỗ","gần gũi","Support from lecturers","thay vì lên cho bài tập rồi ngồi một chỗ","Negative"
"21","cô lên lớp đầy đủ và dạy theo đúng chương trình .","cô lên lớp đầy đủ","lên lớp","Organization and management","đầy đủ","Positive"
"21","cô lên lớp đầy đủ và dạy theo đúng chương trình .","dạy theo đúng chương trình","dạy","Teaching quality","đúng chương trình","Positive"
"22","kết thúc tiết học quá trễ .","kết thúc tiết học quá trễ","kết thúc tiết học","Organization and management","quá trễ","Negative"
"23","giảng viên hướng dẫn chi tiết , rõ ràng .","giảng viên hướng dẫn chi tiết , rõ ràng","hướng dẫn","Support from lecturers","chi tiết , rõ ràng","Positive"
"24","giảng viên đến lớp sớm hơn .","giảng viên đến lớp sớm hơn","đến lớp","Organization and management","sớm hơn","Neutral"
"25","sáng tạo trong giảng dạy .","sáng tạo trong giảng dạy","giảng dạy","Teaching quality","sáng tạo","Positive"
"26","đảm bảo cho sinh viên không ngủ gật .","đảm bảo cho sinh viên không ngủ gật","đảm bảo cho sinh viên không ngủ gật","Learning environment","đảm bảo","Neutral"
"27","thầy giảng bài khó hiểu , không trình bày cách giải bài tập cho sinh viên .","thầy giảng bài khó hiểu","giảng bài","Teaching quality"," khó hiểu","Negative"
"27","thầy giảng bài khó hiểu , không trình bày cách giải bài tập cho sinh viên .","không trình bày cách giải bài tập cho sinh viên","cách giải bài tập","Teaching quality","không trình bày","Negative"
"28","thầy dạy rất dề hiểu , tiếp thu bài nhanh .","thầy dạy rất dề hiểu , tiếp thu bài nhanh"," dạy","Teaching quality","dề hiểu , tiếp thu bài nhanh","Positive"
"29","giáo viên giảng dạy nhiệt tình , dễ hiểu .","giáo viên giảng dạy nhiệt tình , dễ hiểu","giảng dạy","Teaching quality","nhiệt tình , dễ hiểu","Positive"
"30","giáo viên chỉ dẫn rất nhiệt tình .","giáo viên chỉ dẫn rất nhiệt tình","chỉ dẫn","Support from lecturers","nhiệt tình","Positive"
"31","nắng vào buổi sáng ở gần cửa sổ .","nắng vào buổi sáng ở gần cửa sổ","cửa sổ","Learning environment","nắng vào buổi sáng ở gần","Neutral"
"32","nhiệt tình , vui vẻ , hướng dẫn tốt .","nhiệt tình , vui vẻ , hướng dẫn tốt","hướng dẫn","Support from lecturers","nhiệt tình , vui vẻ , hướng dẫn tốt","Positive"
"33","cô giảng hơi nhanh .","cô giảng hơi nhanh","giảng","Teaching quality","hơi nhanh","Negative"
"34","dạy nhiệt tình nhiều bài tập .","dạy nhiệt tình","dạy","Teaching quality","nhiệt tình","Positive"
"34","dạy nhiệt tình nhiều bài tập .","nhiều bài tập","bài tập","Workload","nhiều bài tập","Positive"
"35","tạo không khí vui vẻ cho lớp học .","tạo không khí vui vẻ cho lớp học","không khí ","Learning environment","vui vẻ ","Positive"
"36","thầy không sử dụng moodle .","thầy không sử dụng moodle","sử dụng moodle","Course information","không sử dụng","Negative"
"37","em mong giờ lên lớp có những niềm vui hơn .","em mong giờ lên lớp có những niềm vui hơn","niềm vui","Learning environment","mong","Neutral"
