"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","giảng viên lên lớp đúng giờ , giảng viên tính tình vui vẻ .","giảng viên lên lớp đúng giờ , giảng viên tính tình vui vẻ","giảng viên","Support from lecturers","lên lớp đúng giờ","Positive"
"1","giảng viên lên lớp đúng giờ , giảng viên tính tình vui vẻ .","giảng viên lên lớp đúng giờ , giảng viên tính tình vui vẻ","giảng viên","Support from lecturers","tính tình vui vẻ","Positive"
"1","giảng viên lên lớp đúng giờ , giảng viên tính tình vui vẻ .","giảng viên lên lớp đúng giờ , giảng viên tính tình vui vẻ","giảng viên","Support from lecturers","lên lớp đúng giờ","Positive"
"1","giảng viên lên lớp đúng giờ , giảng viên tính tình vui vẻ .","giảng viên lên lớp đúng giờ , giảng viên tính tình vui vẻ","giảng viên","Support from lecturers","tính tình vui vẻ","Positive"
"2","có thêm các tài liệu tham khảo .","có thêm các tài liệu tham khảo","tài liệu tham khảo","Course information","có thêm","Positive"
"3","không có , do em không có khả năng tiếp thu đối với môn này thôi .","không có , do em không có khả năng tiếp thu đối với môn này thôi","môn này","Course information","không có khả năng tiếp thu","Negative"
"4","thường xuyên nghĩ và phải đi học bù .","thường xuyên nghĩ và phải đi học bù","thường xuyên nghĩ và phải đi học bù","Support from lecturers","thường xuyên nghĩ","Negative"
"4","thường xuyên nghĩ và phải đi học bù .","thường xuyên nghĩ và phải đi học bù","thường xuyên nghĩ và phải đi học bù","Support from lecturers","học bù","Negative"
"5","nhiệt tình với học sinh .","nhiệt tình với học sinh","nhiệt tình với học sinh","Support from lecturers","nhiệt tình","Positive"
"6","không có điều không hài lòng .","không có điều không hài lòng","không có điều không hài lòng","General review","không có điều không hài lòng","Positive"
"7","phải đầu tư thêm trang thiết bị cho phòng thực hành .","phải đầu tư thêm trang thiết bị cho phòng thực hành","trang thiết bị cho phòng thực hành","Learning environment","phải đầu tư thêm","Positive"
"8","giáo viên rất dễ tính , dạy tận tình .","giáo viên rất dễ tính , dạy tận tình","giáo viên","Support from lecturers","rất dễ tính","Positive"
"8","giáo viên rất dễ tính , dạy tận tình .","giáo viên rất dễ tính , dạy tận tình","giáo viên","Support from lecturers","dạy tận tình","Positive"
"9","giảng viên hài hước nhiệt tình .","giảng viên hài hước nhiệt tình","giảng viên","Support from lecturers","hài hước nhiệt tình","Positive"
"10","giảng viên hay nói chậm và còn giải thích lại bằng tiếng việt , điều này không thực sự cần thiết .","giảng viên hay nói chậm và còn giải thích lại bằng tiếng việt , điều này không thực sự cần thiết","giảng viên","Support from lecturers","nói chậm","Negative"
"10","giảng viên hay nói chậm và còn giải thích lại bằng tiếng việt , điều này không thực sự cần thiết .","giảng viên hay nói chậm và còn giải thích lại bằng tiếng việt , điều này không thực sự cần thiết","giảng viên","Support from lecturers","còn giải thích lại bằng tiếng việt","Negative"
"10","giảng viên hay nói chậm và còn giải thích lại bằng tiếng việt , điều này không thực sự cần thiết .","giảng viên hay nói chậm và còn giải thích lại bằng tiếng việt , điều này không thực sự cần thiết","giảng viên","Support from lecturers","không thực sự cần thiết","Negative"
"11","tổ chức các cuộc thi liên quan tới kỹ năng giao tiếp anh văn .","tổ chức các cuộc thi liên quan tới kỹ năng giao tiếp anh văn","tổ chức các cuộc thi","Organization and management","liên quan","Neutral"
"12","thầy cho nhiều ví dụ hơn .","thầy cho nhiều ví dụ hơn","thầy","Support from lecturers","cho nhiều ví dụ hơn","Positive"
"13","thầy giải đáp thắc mắc của sinh viên rất nhiệt tình , có tâm .","thầy giải đáp thắc mắc của sinh viên rất nhiệt tình , có tâm","thầy giải đáp thắc mắc của sinh viên","Support from lecturers","rất nhiệt tình","Positive"
"13","thầy giải đáp thắc mắc của sinh viên rất nhiệt tình , có tâm .","thầy giải đáp thắc mắc của sinh viên rất nhiệt tình , có tâm","thầy giải đáp thắc mắc của sinh viên","Support from lecturers","có tâm","Positive"
"14","giảng dạy đúng trọng tâm .","giảng dạy đúng trọng tâm","giảng dạy","Teaching quality","đúng trọng tâm","Positive"
"15","giảng viên nhiệt huyết .","giảng viên nhiệt huyết","giảng viên","Support from lecturers","nhiệt huyết","Positive"
"16","chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa .","chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa","chấm điểm","Support from lecturers","quá nhiều","Negative"
"16","chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa .","chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa","chấm điểm","Support from lecturers","chưa quá quan tâm","Negative"
"16","chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa .","chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa","quá nhiều","Support from lecturers","quá nhiều","Negative"
"16","chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa .","chấm điểm quá nhiều , chưa quá quan tâm đến việc sinh viên đã hiểu hay chưa","quá nhiều","Support from lecturers","chưa quá quan tâm","Negative"
"17","cô không cung cấp đáp án của bài tập .","cô không cung cấp đáp án của bài tập","cô","Support from lecturers","không cung cấp","Negative"
"18","phương pháp dạy tốt .","phương pháp dạy tốt","phương pháp dạy","Teaching quality","tốt","Positive"
"19","thiếu nhiệt tình .","thiếu nhiệt tình","thiếu nhiệt tình","Support from lecturers","thiếu nhiệt tình","Negative"
"20","thầy dạy rất hay , dễ hiểu .","thầy dạy rất hay , dễ hiểu","thầy","Support from lecturers","dạy rất hay","Positive"
"20","thầy dạy rất hay , dễ hiểu .","thầy dạy rất hay , dễ hiểu","thầy","Support from lecturers","dễ hiểu","Positive"
"21","vui vẻ , dễ hiểu .","vui vẻ , dễ hiểu","vui vẻ , dễ hiểu","Support from lecturers","dễ hiểu","Positive"
"21","vui vẻ , dễ hiểu .","vui vẻ , dễ hiểu","vui vẻ , dễ hiểu","Support from lecturers","vui vẻ","Positive"
"22","tài liệu môn học còn thiếu cập nhập .","tài liệu môn học còn thiếu cập nhập","tài liệu môn học","Course information","còn thiếu cập nhập","Negative"
"23","thầy dạy nhiệt tình , có tâm .","thầy dạy nhiệt tình , có tâm","thầy","Support from lecturers","dạy nhiệt tình","Positive"
"23","thầy dạy nhiệt tình , có tâm .","thầy dạy nhiệt tình , có tâm","thầy","Support from lecturers","có tâm","Positive"
"24","cần có giáo trình đầy đủ .","cần có giáo trình đầy đủ","giáo trình","Course information","cần có","Positive"
"24","cần có giáo trình đầy đủ .","cần có giáo trình đầy đủ","giáo trình","Course information","đầy đủ","Positive"
"25","ít thực tế .","ít thực tế","ít thực tế","General review","ít thực tế","Negative"
"26","thầy hay up slide lên wed trường rất chậm ( thứ 3 học thì thứ 2 thầy mới up ) .","thầy hay up slide lên wed trường rất chậm ( thứ 3 học thì thứ 2 thầy mới up )","thầy","Support from lecturers","rất chậm","Negative"
"27","giảng viên tận tình , có kinh nghiệm sư phạm .","giảng viên tận tình , có kinh nghiệm sư phạm","giảng viên","Support from lecturers","tận tình","Positive"
"27","giảng viên tận tình , có kinh nghiệm sư phạm .","giảng viên tận tình , có kinh nghiệm sư phạm","giảng viên","Support from lecturers","có kinh nghiệm","Positive"
"28","dùng hệ thống we code .","dùng hệ thống we code","hệ thống we code","Learning environment","dùng","Neutral"
"29","em thấy việc này khá bổ ích .","em thấy việc này khá bổ ích","em thấy việc này khá bổ ích","General review","khá bổ ích","Positive"
"30","lớp học rộng rãi , giãng viên dạy nhiệt tình .","lớp học rộng rãi , giãng viên dạy nhiệt tình","lớp học","Learning environment","rộng rãi","Positive"
"30","lớp học rộng rãi , giãng viên dạy nhiệt tình .","lớp học rộng rãi , giãng viên dạy nhiệt tình","lớp học","Learning environment","dạy nhiệt tình","Positive"
"30","lớp học rộng rãi , giãng viên dạy nhiệt tình .","lớp học rộng rãi , giãng viên dạy nhiệt tình","giãng viên","Support from lecturers","rộng rãi","Positive"
"30","lớp học rộng rãi , giãng viên dạy nhiệt tình .","lớp học rộng rãi , giãng viên dạy nhiệt tình","giãng viên","Support from lecturers","dạy nhiệt tình","Positive"
"31","giảng viên không đảm bảo giờ lên lớp và nghỉ mà không thông báo trước làm mất thời gian của sinh viên .","giảng viên không đảm bảo giờ lên lớp và nghỉ mà không thông báo trước làm mất thời gian của sinh viên","giảng viên","Support from lecturers","không đảm bảo","Negative"
"31","giảng viên không đảm bảo giờ lên lớp và nghỉ mà không thông báo trước làm mất thời gian của sinh viên .","giảng viên không đảm bảo giờ lên lớp và nghỉ mà không thông báo trước làm mất thời gian của sinh viên","giảng viên","Support from lecturers","không thông báo trước","Negative"
"31","giảng viên không đảm bảo giờ lên lớp và nghỉ mà không thông báo trước làm mất thời gian của sinh viên .","giảng viên không đảm bảo giờ lên lớp và nghỉ mà không thông báo trước làm mất thời gian của sinh viên","giảng viên","Support from lecturers","làm mất thời gian","Negative"
"32","giảng viên cần trao đổi thêm với sinh viên thông qua website môn học .","giảng viên cần trao đổi thêm với sinh viên thông qua website môn học","giảng viên","Support from lecturers","cần trao đổi thêm","Positive"
"33","giảng viên nhiệt tình , thân thiện , truyền đạt kiến thức tốt .","giảng viên nhiệt tình , thân thiện , truyền đạt kiến thức tốt","giảng viên","Support from lecturers","nhiệt tình","Positive"
"33","giảng viên nhiệt tình , thân thiện , truyền đạt kiến thức tốt .","giảng viên nhiệt tình , thân thiện , truyền đạt kiến thức tốt","giảng viên","Support from lecturers","thân thiện","Positive"
"33","giảng viên nhiệt tình , thân thiện , truyền đạt kiến thức tốt .","giảng viên nhiệt tình , thân thiện , truyền đạt kiến thức tốt","giảng viên","Support from lecturers","truyền đạt kiến thức tốt","Positive"
"34","cần tập trung giảng dạy những phần có liên quan đến chuyên ngành sau này hơn .","cần tập trung giảng dạy những phần có liên quan đến chuyên ngành sau này hơn","giảng dạy","Teaching quality","cần tập trung","Positive"
"35","giảng dạy dễ hiểu , đầy đủ .","giảng dạy dễ hiểu , đầy đủ","giảng dạy","Teaching quality","dễ hiểu","Positive"
"35","giảng dạy dễ hiểu , đầy đủ .","giảng dạy dễ hiểu , đầy đủ","giảng dạy","Teaching quality","đầy đủ","Positive"
"36","thầy nên giảng kỹ hơn từng dòng code , từng ký tự , câu lệnh , biến .","thầy nên giảng kỹ hơn từng dòng code , từng ký tự , câu lệnh , biến","thầy","Support from lecturers","nên giảng kỹ hơn","Positive"
"37","nhà trường nên trang bị rèm cửa sổ để tránh ánh sáng làm mờ máy chiếu , gây khó khăn trong việc báo cáo đồ án cũng như dạy học .","nhà trường nên trang bị rèm cửa sổ để tránh ánh sáng làm mờ máy chiếu , gây khó khăn trong việc báo cáo đồ án cũng như dạy học","máy chiếu","Learning environment","nên trang bị rèm","Positive"
"37","nhà trường nên trang bị rèm cửa sổ để tránh ánh sáng làm mờ máy chiếu , gây khó khăn trong việc báo cáo đồ án cũng như dạy học .","nhà trường nên trang bị rèm cửa sổ để tránh ánh sáng làm mờ máy chiếu , gây khó khăn trong việc báo cáo đồ án cũng như dạy học","máy chiếu","Learning environment","làm mờ","Negative"
