"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","nội dung bài thực hành hay , thầy truyền đạt rất tốt .","nội dung bài thực hành hay , thầy truyền đạt rất tốt","nội dung bài thực hành","Course information","hay","Positive"
"1","nội dung bài thực hành hay , thầy truyền đạt rất tốt .","nội dung bài thực hành hay , thầy truyền đạt rất tốt","nội dung bài thực hành","Course information","rất tốt","Positive"
"1","nội dung bài thực hành hay , thầy truyền đạt rất tốt .","nội dung bài thực hành hay , thầy truyền đạt rất tốt","thầy truyền đạt","Support from lecturers","hay","Positive"
"1","nội dung bài thực hành hay , thầy truyền đạt rất tốt .","nội dung bài thực hành hay , thầy truyền đạt rất tốt","thầy truyền đạt","Support from lecturers","rất tốt","Positive"
"2","rất hài lòng về mọi hoạt động giảng dạy .","rất hài lòng về mọi hoạt động giảng dạy","hoạt động giảng dạy","Support from lecturers","rất hài lòng","Positive"
"3","giảng viên hay không đúng giờ .","giảng viên hay không đúng giờ","giảng viên","Support from lecturers","hay không đúng giờ","Negative"
"4","cô rất dễ thương colonhihi .","cô rất dễ thương colonhihi","cô","Support from lecturers","rất dễ thương","Positive"
"5","nên có thêm nhiều buổi thực hành về web .","nên có thêm nhiều buổi thực hành về web","buổi thực hành về web","Organization and management","nên có thêm nhiều","Positive"
"6","có nhiệt tình tâm huyết .","có nhiệt tình tâm huyết","có nhiệt tình tâm huyết","Support from lecturers","nhiệt tình tâm huyết","Positive"
"7","thầy vui tính , hòa đồng .","thầy vui tính , hòa đồng","thầy","Support from lecturers","vui tính","Positive"
"7","thầy vui tính , hòa đồng .","thầy vui tính , hòa đồng","thầy","Support from lecturers","hòa đồng","Positive"
"8","truyền đạt không dễ hiểu .","truyền đạt không dễ hiểu","truyền đạt","Support from lecturers","không dễ hiểu","Positive"
"9","không song song với kiến thức được học ở lớp lý thuyết .","không song song với kiến thức được học ở lớp lý thuyết","kiến thức được học ở lớp lý thuyết","Course information","không song song","Negative"
"10","thầy vui tính , dạy chuyên sâu , nhiệt tình .","thầy vui tính , dạy chuyên sâu , nhiệt tình","thầy","Support from lecturers","vui tính","Positive"
"10","thầy vui tính , dạy chuyên sâu , nhiệt tình .","thầy vui tính , dạy chuyên sâu , nhiệt tình","thầy","Support from lecturers","dạy chuyên sâu","Positive"
"10","thầy vui tính , dạy chuyên sâu , nhiệt tình .","thầy vui tính , dạy chuyên sâu , nhiệt tình","thầy","Support from lecturers","nhiệt tình","Positive"
"11","có sử dụng website môn học để trao đổi tài liệu .","có sử dụng website môn học để trao đổi tài liệu","website môn học","Course information","có sử dụng","Positive"
"12","thường xuyên đăng slide bài giảng lên hệ thống moodle .","thường xuyên đăng slide bài giảng lên hệ thống moodle","slide bài giảng","Course information","thường xuyên đăng","Positive"
"13","luôn dạy đúng và đủ số tiết .","luôn dạy đúng và đủ số tiết","dạy","Teaching quality","đúng và đủ số tiết","Positive"
"13","luôn dạy đúng và đủ số tiết .","luôn dạy đúng và đủ số tiết","đúng và đủ số tiết","Teaching quality","đúng và đủ số tiết","Positive"
"14","thầy không up slide bài giảng lên website môn học .","thầy không up slide bài giảng lên website môn học","thầy","Support from lecturers","không up slide bài giảng","Negative"
"15","nhiều bài tập về nhà .","nhiều bài tập về nhà","bài tập về nhà","Workload","nhiều","Negative"
"16","giờ dạy nhiệt tình .","giờ dạy nhiệt tình","giờ dạy","Teaching quality","nhiệt tình","Positive"
"17","thầy dạy rất dễ hiểu và lôi cuốn học sinh .","thầy dạy rất dễ hiểu và lôi cuốn học sinh","thầy dạy","Support from lecturers","rất dễ hiểu và lôi cuốn","Positive"
"18","máy chiếu phòng wzjwz126 quá mờ , đề nghị được sửa sớm để phục vụ tốt hơn cho học tập .","máy chiếu phòng wzjwz126 quá mờ , đề nghị được sửa sớm để phục vụ tốt hơn cho học tập","máy chiếu phòng","Learning environment","quá mờ","Negative"
"19","thầy rất hiền , thân thiện và cố gắng giảng .","thầy rất hiền , thân thiện và cố gắng giảng","thầy","Support from lecturers","rất hiền","Positive"
"19","thầy rất hiền , thân thiện và cố gắng giảng .","thầy rất hiền , thân thiện và cố gắng giảng","thầy","Support from lecturers","thân thiện và cố gắng giảng","Positive"
"20","giảng viên dạy hay , tích cực .","giảng viên dạy hay , tích cực","giảng viên","Support from lecturers","dạy hay","Positive"
"20","giảng viên dạy hay , tích cực .","giảng viên dạy hay , tích cực","giảng viên","Support from lecturers","tích cực","Positive"
"21","giáo viên giảng tận tình , đưa ra nhiều ví dụ cụ thể .","giáo viên giảng tận tình , đưa ra nhiều ví dụ cụ thể","giáo viên","Support from lecturers","giảng tận tình","Positive"
"21","giáo viên giảng tận tình , đưa ra nhiều ví dụ cụ thể .","giáo viên giảng tận tình , đưa ra nhiều ví dụ cụ thể","giáo viên","Support from lecturers","đưa ra nhiều ví dụ cụ thể","Positive"
"22","cô cho nhiều bài tập hay .","cô cho nhiều bài tập hay","cô","Support from lecturers","cho nhiều bài tập hay","Positive"
"23","kiến thức cần rõ ràng hơn nữa , sát với thực tế .","kiến thức cần rõ ràng hơn nữa , sát với thực tế","kiến thức","Course information","cần rõ ràng hơn nữa","Positive"
"23","kiến thức cần rõ ràng hơn nữa , sát với thực tế .","kiến thức cần rõ ràng hơn nữa , sát với thực tế","kiến thức","Course information","sát với thực tế","Positive"
"24","chưa đi sâu vào nội dung slide , hoạt động trên lớp thường chỉ làm bài tập .","chưa đi sâu vào nội dung slide , hoạt động trên lớp thường chỉ làm bài tập","nội dung slide","Course information","chưa đi sâu","Negative"
"25","thực hành chỉ cần theo hình thức 2 , và gần như sinh viên cũng không cần thực hành nhiều trên trường , vì gần như không được hướng dẫn nhiều ở các buổi thực hành .","thực hành chỉ cần theo hình thức 2 , và gần như sinh viên cũng không cần thực hành nhiều trên trường , vì gần như không được hướng dẫn nhiều ở các buổi thực hành","thực hành","Workload","chỉ cần theo hình thức 2","Neutral"
"25","thực hành chỉ cần theo hình thức 2 , và gần như sinh viên cũng không cần thực hành nhiều trên trường , vì gần như không được hướng dẫn nhiều ở các buổi thực hành .","thực hành chỉ cần theo hình thức 2 , và gần như sinh viên cũng không cần thực hành nhiều trên trường , vì gần như không được hướng dẫn nhiều ở các buổi thực hành","thực hành","Workload","không cần thực hành nhiều","Negative"
"25","thực hành chỉ cần theo hình thức 2 , và gần như sinh viên cũng không cần thực hành nhiều trên trường , vì gần như không được hướng dẫn nhiều ở các buổi thực hành .","thực hành chỉ cần theo hình thức 2 , và gần như sinh viên cũng không cần thực hành nhiều trên trường , vì gần như không được hướng dẫn nhiều ở các buổi thực hành","thực hành","Workload","gần như không được hướng dẫn nhiều","Negative"
"26","kiến thức nói thì lung tung , lan man , dàn trải .","kiến thức nói thì lung tung , lan man , dàn trải","kiến thức","Course information","nói thì lung tung","Negative"
"26","kiến thức nói thì lung tung , lan man , dàn trải .","kiến thức nói thì lung tung , lan man , dàn trải","kiến thức","Course information","lan man","Negative"
"26","kiến thức nói thì lung tung , lan man , dàn trải .","kiến thức nói thì lung tung , lan man , dàn trải","kiến thức","Course information","dàn trải","Negative"
"27","giáo viên phát cho tài liệu cũ nhiều năm mặc dù chương trình giảng dạy trên lớp lại là tài liệu mới .","giáo viên phát cho tài liệu cũ nhiều năm mặc dù chương trình giảng dạy trên lớp lại là tài liệu mới","giáo viên","Support from lecturers","cho tài liệu cũ","Negative"
"28","cách truyền đạt kiến thức rất hay , chắc chắn và cụ thể .","cách truyền đạt kiến thức rất hay , chắc chắn và cụ thể","cách truyền đạt kiến thức","Support from lecturers","rất hay","Positive"
"28","cách truyền đạt kiến thức rất hay , chắc chắn và cụ thể .","cách truyền đạt kiến thức rất hay , chắc chắn và cụ thể","cách truyền đạt kiến thức","Support from lecturers","chắc chắn và cụ thể","Positive"
"29","giảng viên nên hướng dẫn để chúng em nghiên cứu những vấn để mà mình cảm thấy có khả năng và yêu thích .","giảng viên nên hướng dẫn để chúng em nghiên cứu những vấn để mà mình cảm thấy có khả năng và yêu thích","giảng viên","Support from lecturers","nên hướng dẫn","Positive"
"30","giảng viên nhiệt tình , giờ rất chính xác .","giảng viên nhiệt tình , giờ rất chính xác","giảng viên","Support from lecturers","nhiệt tình","Positive"
"30","giảng viên nhiệt tình , giờ rất chính xác .","giảng viên nhiệt tình , giờ rất chính xác","giảng viên","Support from lecturers","giờ rất chính xác","Positive"
"31","nhà trường biết đấy , khi mình học mà không biết mình học gì , khi mình làm mà không biết mình làm gì thì cũng giống như người mù đi giữa bóng đêm vậy .","nhà trường biết đấy , khi mình học mà không biết mình học gì , khi mình làm mà không biết mình làm gì thì cũng giống như người mù đi giữa bóng đêm vậy","học","Course information","mà không biết mình học gì","Negative"
"31","nhà trường biết đấy , khi mình học mà không biết mình học gì , khi mình làm mà không biết mình làm gì thì cũng giống như người mù đi giữa bóng đêm vậy .","nhà trường biết đấy , khi mình học mà không biết mình học gì , khi mình làm mà không biết mình làm gì thì cũng giống như người mù đi giữa bóng đêm vậy","học","Course information","không biết mình làm gì","Negative"
"31","nhà trường biết đấy , khi mình học mà không biết mình học gì , khi mình làm mà không biết mình làm gì thì cũng giống như người mù đi giữa bóng đêm vậy .","nhà trường biết đấy , khi mình học mà không biết mình học gì , khi mình làm mà không biết mình làm gì thì cũng giống như người mù đi giữa bóng đêm vậy","học","Course information","giống như người mù đi giữa bóng đêm vậy","Negative"
"32","thầy dạy tạm ổn .","thầy dạy tạm ổn","thầy dạy","Support from lecturers","tạm ổn","Positive"
"33","thầy giảng dạy với tâm huyết cho sinh viên , có nhiều cách sáng tạo khi giảng dạy !","thầy giảng dạy với tâm huyết cho sinh viên , có nhiều cách sáng tạo khi giảng dạy","thầy giảng dạy","Support from lecturers","tâm huyết","Positive"
"33","thầy giảng dạy với tâm huyết cho sinh viên , có nhiều cách sáng tạo khi giảng dạy !","thầy giảng dạy với tâm huyết cho sinh viên , có nhiều cách sáng tạo khi giảng dạy","thầy giảng dạy","Support from lecturers","có nhiều cách sáng tạo","Positive"
"34","thầy dạy rất đầy đủ .","thầy dạy rất đầy đủ","thầy","Support from lecturers","dạy rất đầy đủ","Positive"
"35","sự nhiệt tình , vui tính .","sự nhiệt tình , vui tính","sự nhiệt tình , vui tính","Support from lecturers","sự nhiệt tình","Positive"
"35","sự nhiệt tình , vui tính .","sự nhiệt tình , vui tính","sự nhiệt tình , vui tính","Support from lecturers","vui tính","Positive"
"36","em kiến nghị thầy điểm thuyết trình và báo cáo phải riêng .","em kiến nghị thầy điểm thuyết trình và báo cáo phải riêng","điểm thuyết trình và báo cáo","Test and evaluation","phải riêng","Neutral"
"37","nên đưa môn học này vào đầu lộ trình học , ở năm nhất .","nên đưa môn học này vào đầu lộ trình học , ở năm nhất","môn học","Course information","nên đưa","Positive"
"38","không có điều gì không hài lòng .","không có điều gì không hài lòng","không có điều gì không hài lòng","General review","không có điều gì không hài lòng","Positive"
"39","cô dạy thực sự rất buồn ngủ .","cô dạy thực sự rất buồn ngủ","cô dạy","Support from lecturers","thực sự rất buồn ngủ","Negative"
