"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","mong cô tiếp tục dạy như vậy nữa .","mong cô tiếp tục dạy như vậy nữa","dạy","Teaching quality","tiếp tục dạy","Positive"
"2","giảng viên nên cho bài tập thường xuyên tuần nào cũng phải trả bài .","giảng viên nên cho bài tập thường xuyên tuần nào cũng phải trả bài","bài tập","Workload","nên cho bài tập thường xuyên","Neutral"
"3","cô dạy hay nhiệt tình và dễ hiểu .","cô dạy hay nhiệt tình và dễ hiểu","dạy","Teaching quality","hay nhiệt tình và dễ hiểu","Positive"
"4","giảng kỹ , giảng nhiều phần nâng cao .","giảng kỹ","giảng","Teaching quality","kỹ","Positive"
"4","giảng kỹ , giảng nhiều phần nâng cao .","giảng nhiều phần nâng cao","giảng","Teaching quality","nhiều phần nâng cao","Positive"
"5","giảng viên hướng dẫn sinh động .","giảng viên hướng dẫn sinh động","hướng dẫn","Support from lecturers","sinh động","Positive"
"6","nên để ngày học thực hành chung ngày với lý thuyết .","nên để ngày học thực hành chung ngày với lý thuyết","ngày học thực hành chung ngày với lý thuyết","Organization and management","nên","Neutral"
"7","thầy rất nhiệt tình và tận tâm với sinh viên !","thầy rất nhiệt tình và tận tâm với sinh viên","nhiệt tình và tận tâm","Support from lecturers","nhiệt tình và tận tâm","Positive"
"8","thời khóa biểu thực hành cần sắp xếp hợp lý so với giờ học lý thuyết .","thời khóa biểu thực hành cần sắp xếp hợp lý so với giờ học lý thuyết","thời khóa biểu thực hành","Organization and management","cần sắp xếp hợp lý","Neutral"
"9","cô dạy rất nhiệt tình và quan tâm đến sinh viên .","cô dạy rất nhiệt tình và quan tâm đến sinh viên","dạy","Teaching quality","nhiệt tình và quan tâm","Positive"
"10","giảng viên giảng tận tình .","giảng viên giảng tận tình","giảng","Teaching quality","tận tình","Positive"
"11","giáo viên không đến lớp bữa nào nên em không biết nhận xét .","giáo viên không đến lớp bữa nào nên em không biết nhận xét","không đến lớp","Organization and management","không đến lớp bữa nào nên em không biết nhận xét","Negative"
"12","vô cùng tuyệt vời .","vô cùng tuyệt vời","vô cùng tuyệt vời","General review","vô cùng tuyệt vời","Positive"
"13","thầy dạy hơi nhanh , một vài chỗ lướt hơi nhanh .","thầy dạy hơi nhanh , một vài chỗ lướt hơi nhanh","dạy","Teaching quality","hơi nhanh , một vài chỗ lướt hơi nhanh","Negative"
"14","thầy dạy nhiệt tình dễ hiểu .","thầy dạy nhiệt tình dễ hiểu","dạy","Teaching quality","nhiệt tình dễ hiểu","Positive"
"15","giáo viên tận tình mặc dù nhiều sinh viên còn lơ là .","giáo viên tận tình mặc dù nhiều sinh viên còn lơ là","tận tình","Support from lecturers","tận tình mặc dù nhiều sinh viên còn lơ là","Positive"
"16","môn học khá nhẹ nhàng cho sinh viên .","môn học khá nhẹ nhàng cho sinh viên","môn học","Course information","khá nhẹ nhàng","Positive"
"17","máy tính trong phòng thực hành không được tốt cho lắm .","máy tính trong phòng thực hành không được tốt cho lắm","máy tính trong phòng thực hành","Learning environment","không được tốt","Negative"
"18","phòng máy nên đầu tư đồng bộ một chút , tránh hiện tượng các máy là khác nhau .","phòng máy nên đầu tư đồng bộ một chút , tránh hiện tượng các máy là khác nhau","phòng máy","Learning environment","nên đầu tư","Neutral"
"19","thầy dạy đủ để thi .","thầy dạy đủ để thi","dạy","Teaching quality","đủ để thi","Positive"
"20","mong phòng đào tạo xem xét để khóa sau học được chất lượng ạ .","mong phòng đào tạo xem xét để khóa sau học được chất lượng ạ","phòng đào tạo xem xét","General review","mong","Neutral"
"21","lớp trưởng trách nhiệm kém .","lớp trưởng trách nhiệm kém","lớp trưởng trách nhiệm kém","Organization and management","kém","Negative"
"22","cô dạy rất hay , vui tính và dễ hiểu .","cô dạy rất hay , vui tính và dễ hiểu","dạy","Teaching quality","rất hay , vui tính và dễ hiểu","Positive"
"23","em rất hài lòng về cách dạy của thầy trong môi trường đại học .","em rất hài lòng về cách dạy của thầy trong môi trường đại học","cách dạy","Teaching quality","rất hài lòng","Positive"
"24","thầy tận tâm , nhiệt tình với học sinh .","thầy tận tâm , nhiệt tình với học sinh","tận tâm , nhiệt tình","Support from lecturers","tận tâm , nhiệt tình","Positive"
"25","thầy hướng dẫn thực hành rất không tốt .","thầy hướng dẫn thực hành rất không tốt","hướng dẫn thực hành","Support from lecturers","rất không tốt","Negative"
"26","phương pháp giảng dạy phù hợp , giải quyết thắc mắc nhanh chóng .","phương pháp giảng dạy phù hợp","phương pháp giảng dạy","Teaching quality","phù hợp","Positive"
"26","phương pháp giảng dạy phù hợp , giải quyết thắc mắc nhanh chóng .","giải quyết thắc mắc nhanh chóng","giải quyết thắc mắc","Support from lecturers","nhanh chóng","Positive"
"27","cần cải thiện tốc độ mạng .","cần cải thiện tốc độ mạng","tốc độ mạng","Learning environment","cần cải thiện","Negative"
"28","thầy hơi khó chịu .","thầy hơi khó chịu","khó chịu","Support from lecturers","khó chịu","Negative"
"29","chưa tổng quát .","chưa tổng quát","chưa tổng quát","Course information","chưa tổng quát","Negative"
"30","chỉ được thực hành hai buổi thi vì vậy không vận dụng tốt kiến thức đã học , không đảm bảo số buổi như lúc bắt đầu đã thỏa thuận .","chỉ được thực hành hai buổi thi vì vậy không vận dụng tốt kiến thức đã học , không đảm bảo số buổi như lúc bắt đầu đã thỏa thuận","thực hành hai buổi","Organization and management","không vận dụng tốt kiến thức đã học , không đảm bảo số buổi như lúc bắt đầu đã thỏa thuận","Negative"
"31","khuôn khổ bài học chưa truyền được cảm hứng cho sinh viên .","khuôn khổ bài học chưa truyền được cảm hứng cho sinh viên","khuôn khổ bài học","Course information","chưa truyền được cảm hứng","Negative"
"32","đề nghị giảng viên chuẩn bị tốt bài giảng .","đề nghị giảng viên chuẩn bị tốt bài giảng","bài giảng","Course information","đề nghị giảng viên chuẩn bị tốt","Negative"
"33","cô rất nhiệt tình và tận tâm với sinh viên !","cô rất nhiệt tình và tận tâm với sinh viên","nhiệt tình và tận tâm","Support from lecturers","nhiệt tình và tận tâm","Positive"
"34","giáo viên nhiệt tình , có trách nhiệm , truyền đạt dễ giểu .","giáo viên nhiệt tình , có trách nhiệm","nhiệt tình , có trách nhiệm","Teaching quality","nhiệt tình , có trách nhiệm","Positive"
"34","giáo viên nhiệt tình , có trách nhiệm , truyền đạt dễ giểu .","truyền đạt dễ giểu","truyền đạt","Teaching quality","dễ giểu","Positive"
"35","được tiếp xúc môi trường thực tế ở các công ty .","được tiếp xúc môi trường thực tế ở các công ty","tiếp xúc môi trường thực tế","Course information","được tiếp xúc","Positive"
"36","thầy rất vui tính và dễ gần .","thầy rất vui tính và dễ gần","vui tính và dễ gần","Support from lecturers","vui tính và dễ gần","Positive"
"37","giảng kỹ và chi tiết .","giảng kỹ và chi tiết","giảng","Teaching quality","kỹ và chi tiết","Positive"
"38","giáo viên hướng dẫn tận tâm .","giáo viên hướng dẫn tận tâm","hướng dẫn","Support from lecturers","tận tâm","Positive"
"39","em thấy giáo viên dạy dễ hiểu , tận tình .","em thấy giáo viên dạy dễ hiểu , tận tình","dạy","Teaching quality","dễ hiểu , tận tình","Positive"
"40","giọng nói dễ nghe .","giọng nói dễ nghe","giọng nói","Teaching quality","dễ nghe","Positive"
"41","một số vấn đề còn khó hiểu .","một số vấn đề còn khó hiểu","vấn đề","Course information","khó hiểu","Negative"
"42","giảng viên vui tính nhiệt tình .","giảng viên vui tính nhiệt tình","vui tính nhiệt tình","Support from lecturers","vui tính nhiệt tình","Positive"
"43","thầy giảng hơi khó hiểu , giọng đều đều buồn ngủ .","thầy giảng hơi khó hiểu","giảng","Teaching quality","khó hiểu","Negative"
