"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","thầy dạy tốt và tâm huyết .","thầy dạy tốt và tâm huyết ","thầy dạy","Teaching quality","tốt và tâm huyết","Positive"
"2","việc phân chia nhóm không hợp lý dẫn tới chất lượng học tập không tốt .","việc phân chia nhóm không hợp lý dẫn tới chất lượng học tập không tốt ","việc phân chia nhóm không hợp lý dẫn tới chất lượng học tập không tốt","Organization and management","việc phân chia nhóm không hợp lý dẫn tới chất lượng học tập không tốt","Negative"
"3","thầy nhiệt tình , vui vẻ .","thầy nhiệt tình , vui vẻ","thầy nhiệt tình , vui vẻ","Support from lecturers"," nhiệt tình , vui vẻ","Positive"
"4","tận tâm nhiệt tình , giảng giải cho sinh viên chưa hiểu tỉ mỉ .","tận tâm nhiệt tình ","tận tâm nhiệt tình","Support from lecturers","tận tâm nhiệt tình","Positive"
"4","tận tâm nhiệt tình , giảng giải cho sinh viên chưa hiểu tỉ mỉ .","giảng giải cho sinh viên chưa hiểu tỉ mỉ","giảng giải cho sinh viên","Teaching quality","giảng giải cho sinh viên chưa hiểu tỉ mỉ","Positive"
"5","phần máy tính không hỗ trợ cho việc học nhiều , chỉ làm sinh viên phân tán .","phần máy tính không hỗ trợ cho việc học nhiều , chỉ làm sinh viên phân tán","phần máy tính","Learning environment","không hỗ trợ cho việc học nhiều , chỉ làm sinh viên phân tán","Negative"
"6","sự nhiệt tình , tâm huyết .","sự nhiệt tình , tâm huyết","sự nhiệt tình , tâm huyết","Support from lecturers","sự nhiệt tình , tâm huyết","Positive"
"7","đó là tiền của họ , họ muốn dùng thì tùy họ , người khác nghèo không phải lỗi của họ , chưa kể tiền thuế họ đóng góp cho nước cũng đủ để gọi là xây dựng rồi .","đó là tiền của họ , họ muốn dùng thì tùy họ , người khác nghèo không phải lỗi của họ , chưa kể tiền thuế họ đóng góp cho nước cũng đủ để gọi là xây dựng rồi","đó là tiền của họ , họ muốn dùng thì tùy họ , người khác nghèo không phải lỗi của họ , chưa kể tiền thuế họ đóng góp cho nước cũng đủ để gọi là xây dựng rồi","General review","đó là tiền của họ , họ muốn dùng thì tùy họ , người khác nghèo không phải lỗi của họ , chưa kể tiền thuế họ đóng góp cho nước cũng đủ để gọi là xây dựng rồi","Neutral"
"8","các dạng bài tập rõ ràng , tài liệu cung cấp đầy đủ .","các dạng bài tập rõ ràng","dạng bài tập","Workload"," rõ ràng","Positive"
"8","các dạng bài tập rõ ràng , tài liệu cung cấp đầy đủ .","tài liệu cung cấp đầy đủ","tài liệu cung cấp","Course information","đầy đủ","Positive"
"9","giảng viên dạy tận tình , cung cấp đầy đủ kiến thức cho sinh viên .","giảng viên dạy tận tình","giảng viên dạy","Teaching quality"," tận tình","Positive"
"9","giảng viên dạy tận tình , cung cấp đầy đủ kiến thức cho sinh viên .","cung cấp đầy đủ kiến thức cho sinh viên","cung cấp đầy đủ kiến thức","Teaching quality","cung cấp đầy đủ kiến thức cho sinh viên","Positive"
"10","cần tăng thời gian học .","cần tăng thời gian học","thời gian học","Organization and management","cần tăng","Neutral"
"11","nên tổ chức thêm những buổi hội thảo liên quan đến nội dung môn học .","nên tổ chức thêm những buổi hội thảo liên quan đến nội dung môn học ","nội dung môn học","Course information","nên tổ chức thêm những buổi hội thảo liên quan đến nội dung môn học","Neutral"
"12","dạy đúng trọng tâm .","dạy đúng trọng tâm","dạy","Teaching quality","đúng trọng tâm","Positive"
"13","đề nghị thầy share slide giảng dạy trên lớp .","đề nghị thầy share slide giảng dạy trên lớp","thầy share slide giảng dạy trên lớp","Support from lecturers","đề nghị thầy share slide giảng dạy trên lớp","Neutral"
"14","nên trang bị trang thiết bị cho phòng thực hành và phòng lab để sinh viên có thể thực hành và học trực tiếp trên thiết bị thật .","nên trang bị trang thiết bị cho phòng thực hành và phòng lab để sinh viên có thể thực hành và học trực tiếp trên thiết bị thật","trang thiết bị cho phòng thực hành và phòng lab","Learning environment","nên trang bị trang thiết bị cho phòng thực hành và phòng lab để sinh viên có thể thực hành và học trực tiếp trên thiết bị thật","Neutral"
"15","thầy giảng dạy rất nhiệt tình và vui tính .","thầy giảng dạy rất nhiệt tình và vui tính","thầy giảng dạy","Teaching quality"," rất nhiệt tình và vui tính","Positive"
"16","nên cải tiến hệ thống chấm điểm online , update bài tập cho tất cả học sinh làm rồi có bảng xếp hạng , như bên codefun của miền bắc .","nên cải tiến hệ thống chấm điểm online","hệ thống chấm điểm online","Test and evaluation","nên cải tiến","Neutral"
"16","nên cải tiến hệ thống chấm điểm online , update bài tập cho tất cả học sinh làm rồi có bảng xếp hạng , như bên codefun của miền bắc .","update bài tập cho tất cả học sinh làm rồi có bảng xếp hạng , như bên codefun của miền bắc"," update bài tập cho tất cả học sinh làm rồi có bảng xếp hạng , như bên codefun của miền bắc","Organization and management","update bài tập cho tất cả học sinh làm rồi có bảng xếp hạng , như bên codefun của miền bắc","Neutral"
"17","bài giảng thực tế .","bài giảng thực tế","bài giảng","Teaching quality","thực tế","Positive"
"18","kiến thức thầy dạy rất hay và bổ ích .","kiến thức thầy dạy rất hay và bổ ích","kiến thức thầy dạy","Teaching quality","rất hay và bổ ích","Positive"
"19","hạn chế dạy bằng slide .","hạn chế dạy bằng slide"," dạy bằng slide","Teaching quality","hạn chế","Neutral"
"20","nói sâu về vấn đề khó .","nói sâu về vấn đề khó","nói sâu về vấn đề khó","Teaching quality","nói sâu về vấn đề khó","Positive"
"21","thầy lên lớp không đúng giờ giấc , thường xuyên đi trễ .","thầy lên lớp không đúng giờ giấc","thầy lên lớp không đúng giờ giấc","Organization and management","lên lớp không đúng giờ giấc","Negative"
"21","thầy lên lớp không đúng giờ giấc , thường xuyên đi trễ ."," thường xuyên đi trễ","thường xuyên đi trễ","Organization and management","thường xuyên đi trễ","Negative"
"22","chất lượng phòng máy kém .","chất lượng phòng máy kém"," phòng máy","Learning environment","chất lượng phòng máy kém","Negative"
"23","phong cách giảng dạy rất hay .","phong cách giảng dạy rất hay","phong cách giảng dạy","Teaching quality","rất hay","Positive"
"24","giáo viên giảng dạy sử dụng nhiều ví dụ thực tiễn .","giáo viên giảng dạy sử dụng nhiều ví dụ thực tiễn","giáo viên giảng dạy","Teaching quality","sử dụng nhiều ví dụ thực tiễn","Positive"
"25","cần tuân thủ đúng và đủ giờ .","cần tuân thủ đúng và đủ giờ","cần tuân thủ đúng và đủ giờ","Organization and management","cần tuân thủ đúng và đủ giờ","Neutral"
"26","thầy rất nhiệt tình và năng động , học thầy có thêm nhiều kiến thức mới không chỉ gói gọn trong nội dung môn học .","thầy rất nhiệt tình và năng động","thầy rất nhiệt tình và năng động","Support from lecturers","rất nhiệt tình và năng động","Positive"
"26","thầy rất nhiệt tình và năng động , học thầy có thêm nhiều kiến thức mới không chỉ gói gọn trong nội dung môn học .","học thầy có thêm nhiều kiến thức mới không chỉ gói gọn trong nội dung môn học","học thầy","Teaching quality","có thêm nhiều kiến thức mới không chỉ gói gọn trong nội dung môn học","Positive"
"27","thầy giảng bài kỹ , dễ hiểu !","thầy giảng bài kỹ , dễ hiểu","thầy giảng bà","Teaching quality","kỹ , dễ hiểu","Positive"
"28","nhiệt tình giảng dạy , giải đáp thắc mắc rất chi tiết , cung cấp đầy đủ kiến thức cần thiết để kiểm tra .","nhiệt tình giảng dạy","giảng dạy","Teaching quality","nhiệt tình","Positive"
"28","nhiệt tình giảng dạy , giải đáp thắc mắc rất chi tiết , cung cấp đầy đủ kiến thức cần thiết để kiểm tra .","giải đáp thắc mắc rất chi tiết","giải đáp thắc mắc","Support from lecturers","rất chi tiết","Positive"
"29","thầy giảng nhanh và cách truyền đạt hơi khó hiểu , đưa ra khá ít ví dụ để sinh viên có thể hiểu bài rõ hơn .","thầy giảng nhanh và cách truyền đạt hơi khó hiểu","giảng nhanh và cách truyền đạt","Teaching quality","giảng nhanh và cách truyền đạt hơi khó hiểu","Negative"
"29","thầy giảng nhanh và cách truyền đạt hơi khó hiểu , đưa ra khá ít ví dụ để sinh viên có thể hiểu bài rõ hơn ."," đưa ra khá ít ví dụ để sinh viên có thể hiểu bài rõ hơn","đưa ra khá ít ví dụ","Teaching quality","đưa ra khá ít ví dụ để sinh viên có thể hiểu bài rõ hơn","Negative"
"30","các giảng dạy của giảng viên còn khó hiểu , rối rắm .","các giảng dạy của giảng viên còn khó hiểu , rối rắm","giảng dạy","Teaching quality","còn khó hiểu , rối rắm","Negative"
"31","điện thoại không liên lạc được .","điện thoại không liên lạc được","điện thoại","Support from lecturers"," không liên lạc được","Negative"
"32","chưa học nhiều với thầy nên chưa có ý kiến gì về thầy .","chưa học nhiều với thầy nên chưa có ý kiến gì về thầy ","chưa học nhiều với thầy nên chưa có ý kiến gì về thầy","Teaching quality","chưa học nhiều với thầy nên chưa có ý kiến gì về thầy ","Neutral"
"33","nội dung thực hành nên thay đổi doubledot mỗi tuần thực hành các phần lý thuyết trên lớp và giảng viên hướng dẫn làm đồ án cuối kỳ .","nội dung thực hành nên thay đổi doubledot","nội dung thực hành","Course information","nên thay đổi ","Neutral"
"33","nội dung thực hành nên thay đổi doubledot mỗi tuần thực hành các phần lý thuyết trên lớp và giảng viên hướng dẫn làm đồ án cuối kỳ .","mỗi tuần thực hành các phần lý thuyết trên lớp","mỗi tuần thực hành các phần lý thuyết trên lớp","Course information","",""
"33","nội dung thực hành nên thay đổi doubledot mỗi tuần thực hành các phần lý thuyết trên lớp và giảng viên hướng dẫn làm đồ án cuối kỳ .","giảng viên hướng dẫn làm đồ án cuối kỳ","giảng viên hướng dẫn làm đồ án cuối kỳ","Support from lecturers","giảng viên hướng dẫn làm đồ án cuối kỳ","Positive"
"33","nội dung thực hành nên thay đổi doubledot mỗi tuần thực hành các phần lý thuyết trên lớp và giảng viên hướng dẫn làm đồ án cuối kỳ .","giảng viên hướng dẫn làm đồ án cuối kỳ","giảng viên hướng dẫn làm đồ án cuối kỳ","Support from lecturers"," hướng dẫn làm đồ án cuối kỳ","Positive"
"34","giảng viên tăng cường giải đề của các năm .","giảng viên tăng cường giải đề của các năm","giảng viên tăng cường giải đề của các năm","Support from lecturers","tăng cường giải đề của các năm","Positive"
"35","thiếu thiết bị thật để thực hành .","thiếu thiết bị thật để thực hành ","thiết bị thật để thực hành","Learning environment","thiếu thiết bị thật để thực hành","Negative"
"36","nhiệt tình giúp đỡ sinh viên .","nhiệt tình giúp đỡ sinh viên","giúp đỡ sinh viên","Support from lecturers","nhiệt tình","Positive"
"37","giảng bài rất dễ hiểu .","giảng bài rất dễ hiểu","giảng bài","Teaching quality","rất dễ hiểu","Positive"
"38","thực sự em vẫn chưa hiểu ngoài việc để làm bài tập thì wireshark được dùng để làm việc gì khác .","thực sự em vẫn chưa hiểu ngoài việc để làm bài tập thì wireshark được dùng để làm việc gì khác","thực sự em vẫn chưa hiểu ngoài việc để làm bài tập thì wireshark được dùng để làm việc gì khác","Teaching quality","thực sự em vẫn chưa hiểu ngoài việc để làm bài tập thì wireshark được dùng để làm việc gì khác","Neutral"
"39","em nghĩ cơ sở vật chất vẫn còn yếu kém , ngồi xa không thể nhìn rõ được slide bài giảng của cô giáo , phòng học rất nóng .","em nghĩ cơ sở vật chất vẫn còn yếu kém","cơ sở vật chất","Learning environment","vẫn còn yếu kém","Negative"
"39","em nghĩ cơ sở vật chất vẫn còn yếu kém , ngồi xa không thể nhìn rõ được slide bài giảng của cô giáo , phòng học rất nóng .","ngồi xa không thể nhìn rõ được slide bài giảng của cô giáo","slide bài giảng của cô giáo","Teaching quality","ngồi xa không thể nhìn rõ được","Negative"
"39","em nghĩ cơ sở vật chất vẫn còn yếu kém , ngồi xa không thể nhìn rõ được slide bài giảng của cô giáo , phòng học rất nóng .","phòng học rất nóng","phòng học","Learning environment","rất nóng","Negative"
"40","thầy giải nhiều bài tập cho sinh viên giúp sinh viên củng cố kiến thức sau khi học lý thuyết .","thầy giải nhiều bài tập cho sinh viên giúp sinh viên củng cố kiến thức sau khi học lý thuyết","thầy giải nhiều bài tập cho sinh viên","Teaching quality","giúp sinh viên củng cố kiến thức sau khi học lý thuyết","Positive"
"41","cô rất vui vẻ , nhiệt tình , tâm huyết .","cô rất vui vẻ , nhiệt tình , tâm huyết","cô rất vui vẻ , nhiệt tình , tâm huyết","Support from lecturers","rất vui vẻ , nhiệt tình , tâm huyết","Positive"
"42","cần có các thiết bị di động thật để sinh viên thực hành khi cần thiết , vì các chương trình mô phỏng trên máy tính là không đầy đủ .","cần có các thiết bị di động thật để sinh viên thực hành khi cần thiết","thiết bị di động thật","Learning environment","cần có các thiết bị di động thật để sinh viên thực hành khi cần thiết","Neutral"
"42","cần có các thiết bị di động thật để sinh viên thực hành khi cần thiết , vì các chương trình mô phỏng trên máy tính là không đầy đủ .","vì các chương trình mô phỏng trên máy tính là không đầy đủ","chương trình mô phỏng trên máy tính","Learning environment","không đầy đủ","Negative"
"43","thầy dạy dễ hiểu , code mẫu đầy đủ .","thầy dạy dễ hiểu , code mẫu đầy đủ","thầy dạy","Teaching quality","dễ hiểu , code mẫu đầy đủ","Positive"
