"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","cô thân thiện với học sinh","cô thân thiện","Support from lecturers","thân thiện","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","truyền cảm hứng","truyền cảm hứng ","Support from lecturers","truyền cảm hứng","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","động lực tốt","động lực tốt","Support from lecturers","động lực tốt","Positive"
"802","thầy kiểm tra quá nhiều .","thầy kiểm tra quá nhiều","kiểm tra","Test and evaluation","quá nhiều","Negative"
"803","thầy rất khắt khe trong việc dùng từ chuyên ngành .","thầy rất khắt khe trong việc dùng từ chuyên ngành","khắt khe trong việc dùng từ chuyên ngành","Teaching quality","khắt khe","Neutral"
"804","thầy dạy rất tốt .","thầy dạy rất tốt","thầy dạy","Teaching quality","rất tốt","Positive"
"805","những gì được học nó nhằm mục đích gì ?","những gì được học nó nhằm mục đích gì","những gì được học","Course information","mục đích","Neutral"
"806","cần cung cấp thêm tài liệu học tập môn học này .","cần cung cấp thêm tài liệu học tập môn học này","tài liệu học tập","Course information","cần cung cấp thêm","Negative"
"807","cách dạy của thầy rất nhàm chán , không có nhiều hoạt động thực tế , bài tập thầy cho chỉ áp sát lý thuyết mà chưa thực tế .","cách dạy của thầy rất nhàm chán","cách dạy","Teaching quality","nhàm chán","Negative"
"807","cách dạy của thầy rất nhàm chán , không có nhiều hoạt động thực tế , bài tập thầy cho chỉ áp sát lý thuyết mà chưa thực tế .","không có nhiều hoạt động thực tế","hoạt động thực tế","Learning environment","không có nhiều","Negative"
"807","cách dạy của thầy rất nhàm chán , không có nhiều hoạt động thực tế , bài tập thầy cho chỉ áp sát lý thuyết mà chưa thực tế .","bài tập thầy cho chỉ áp sát lý thuyết mà chưa thực tế","bài tập","Workload","chỉ áp sát lý thuyết mà chưa thực tế","Negative"
"808","nên dành nhiều thời gian cho bài tập và hướng dẫn cụ thể phương pháp giải hơn .","nên dành nhiều thời gian cho bài tập và hướng dẫn cụ thể phương pháp giải hơn","thời gian cho bài tập và hướng dẫn cụ thể phương pháp giải","Teaching quality","nên dành nhiều thời gian cho bài tập và hướng dẫn cụ thể phương pháp giải hơn","Negative"
