"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","tốc độ giảng dạy tương đối cao .","tốc độ giảng dạy tương đối cao","giảng dạy","Teaching quality","tốc độ giảng dạy tương đối cao","Positive"
"2","cho các bài tập lớn để sinh viên có thể làm việc nhóm .","cho các bài tập lớn để sinh viên có thể làm việc nhóm"," các bài tập lớn","Workload","cho các bài tập lớn để sinh viên có thể làm việc nhóm","Neutral"
"3","máy tính khó sử dụng .","máy tính khó sử dụng","máy tính","Learning environment"," khó sử dụng","Negative"
"4","giáo viên tận tâm và nhiệt tình giúp đỡ học sinh trong quá trình học tập .","giáo viên tận tâm và nhiệt tình giúp đỡ học sinh trong quá trình học tập","giáo viên tận tâm và nhiệt tình giúp đỡ học sinh trong quá trình học tập","Support from lecturers"," tận tâm và nhiệt tình giúp đỡ học sinh trong quá trình học tập","Positive"
"5","thầy chưa bao quát được hết lớp nghe giảng .","thầy chưa bao quát được hết lớp nghe giảng "," lớp nghe giảng","Teaching quality","thầy chưa bao quát được hết","Negative"
"6","giáo trình lỗi thời , quá hàn lâm , xa với thực tiễn .","giáo trình lỗi thời , quá hàn lâm , xa với thực tiễn","giáo trình","Course information"," lỗi thời , quá hàn lâm , xa với thực tiễn","Negative"
"7","thầy rất bận , hay quên .","thầy rất bận , hay quên ","thầy rất bận , hay quên","Support from lecturers","rất bận , hay quên","Negative"
"8","sự nhiệt tình trả lời các câu hỏi của sinh viên , tài liệu được cung cấp đầy đủ rõ ràng .","sự nhiệt tình trả lời các câu hỏi của sinh viên","sự nhiệt tình trả lời các câu hỏi của sinh viên","Support from lecturers","sự nhiệt tình trả lời các câu hỏi của sinh viên","Positive"
"8","sự nhiệt tình trả lời các câu hỏi của sinh viên , tài liệu được cung cấp đầy đủ rõ ràng .","tài liệu được cung cấp đầy đủ rõ ràng","tài liệu","Course information","được cung cấp đầy đủ rõ ràng","Positive"
"9","chưa có nhiều kinh nghiệm trong giảng dạy .","chưa có nhiều kinh nghiệm trong giảng dạy","kinh nghiệm trong giảng dạy","Teaching quality","chưa có nhiều","Negative"
"10","không đánh giá đúng khả năng của học sinh .","không đánh giá đúng khả năng của học sinh","đánh giá đúng khả năng của học sinh","Test and evaluation","không đánh giá đúng khả năng của học sinh","Negative"
"11","dạy vui .","dạy vui ","dạy","Teaching quality","vui","Positive"
"12","lớp chất lượng cao nhưng lại thiếu thiết bị .","lớp chất lượng cao nhưng lại thiếu thiết bị","lớp chất lượng cao nhưng lại thiếu thiết bị","Learning environment","thiếu thiết bị","Negative"
"13","đồng ý là làm bài tập nhiều sẽ tăng khả năng hiểu bài , tăng khả năng giải quyết bài toán .","đồng ý là làm bài tập nhiều sẽ tăng khả năng hiểu bài , tăng khả năng giải quyết bài toán","bài tập nhiều","Workload","đồng ý là làm bài tập nhiều sẽ tăng khả năng hiểu bài , tăng khả năng giải quyết bài toán","Positive"
"14","truyền đạt kinh nghiệm thực tế .","truyền đạt kinh nghiệm thực tế ","truyền đạt kinh nghiệm thực tế ","Teaching quality","truyền đạt kinh nghiệm thực tế","Positive"
