"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","thầy dạy hay , cung cấp cái nhìn thực tiễn và cấp tiến .","thầy dạy hay , cung cấp cái nhìn thực tiễn và cấp tiến","dạy","Teaching quality","hay , cung cấp cái nhìn thực tiễn và cấp tiến","Positive"
"2","cho nghỉ học quá nhiều , bù học vào các ngày cuối tuần và kéo dài .","cho nghỉ học quá nhiều , bù học vào các ngày cuối tuần và kéo dài","cho nghỉ học","Organization and management"," quá nhiều , bù học vào các ngày cuối tuần và kéo dài","Negative"
"3","thầy cô rất tận tình , cởi mở .","thầy cô rất tận tình , cởi mở","thầy cô rất tận tình , cởi mở","Support from lecturers","rất tận tình , cởi mở","Positive"
"4","em cảm thấy khá bức xúc nhưng nếu truy ra lỗi của ai thì em tự nhận một phần về mình .","em cảm thấy khá bức xúc nhưng nếu truy ra lỗi của ai thì em tự nhận một phần về mình ","em cảm thấy khá bức xúc nhưng nếu truy ra lỗi của ai thì em tự nhận một phần về mình","General review","cảm thấy khá bức xúc nhưng nếu truy ra lỗi của ai thì em tự nhận một phần về mình","Negative"
"5","phương pháp giảng dạy chưa tạo được nhiều sự thu hút từ sinh viên .","phương pháp giảng dạy chưa tạo được nhiều sự thu hút từ sinh viên","phương pháp giảng dạy","Teaching quality"," chưa tạo được nhiều sự thu hút từ sinh viên","Negative"
"6","thầy dạy rất kỹ các vấn đề cần thiết cho sau này .","thầy dạy rất kỹ các vấn đề cần thiết cho sau này","dạy","Teaching quality","rất kỹ các vấn đề cần thiết cho sau này","Positive"
"7","giáo viên nhiệt tình , giảng kỹ phần quan trọng .","giáo viên nhiệt tình","giáo viên nhiệt tình","Support from lecturers"," nhiệt tình","Positive"
"7","giáo viên nhiệt tình , giảng kỹ phần quan trọng .","giảng kỹ phần quan trọng","giảng","Teaching quality","kỹ phần quan trọng","Positive"
"8","đề nghị nhập chung cả 2 lớp lại học thực hành vì số lượng sinh viên quá ít .","đề nghị nhập chung cả 2 lớp lại học thực hành vì số lượng sinh viên quá ít","đề nghị nhập chung cả 2 lớp lại học thực hành vì số lượng sinh viên quá ít","Organization and management","đề nghị ","Neutral"
"9","quá nhanh .","quá nhanh","quá nhanh","Teaching quality","quá nhanh","Negative"
"10","dạy rất hay .","dạy rất hay","dạy ","Teaching quality","rất hay","Positive"
"11","thực trạng chung là giảng viên dạy thực hành ở trường chưa thật sự tận tâm giúp sinh viên nâng cao kỹ năng thực hành của môn học đó .","thực trạng chung là giảng viên dạy thực hành ở trường chưa thật sự tận tâm giúp sinh viên nâng cao kỹ năng thực hành của môn học đó"," giúp sinh viên nâng cao kỹ năng thực hành của môn học","Support from lecturers","chưa thật sự tận tâm giúp","Negative"
"12","em có ý kiến như sau doubledot môn này em nghĩ là cần có nhiều tài liệu , đặc biệt tiếng việt thì càng tốt vì không phải ai cũng giỏi tiếng anh .","em có ý kiến như sau doubledot môn này em nghĩ là cần có nhiều tài liệu","tài liệu","Course information","có ý kiến","Neutral"
"13","nên tăng thời gian học .","nên tăng thời gian học"," thời gian học","Organization and management","nên tăng ","Neutral"
"14","rất nhiệt tình , nhưng cách truyền đạt còn hạn chế , nên sự tiếp thu từ thầy là rất ít .","rất nhiệt tình","nhiệt tình","Support from lecturers","rất nhiệt tình","Positive"
"15","hiện tại thì thầy đánh giá chủ yếu vào nội dung nội dung của các đồ án ngay từ đầu đã khá nhảm , đề bài của thầy đại loại là "" sinh viên hãy đề ra một dự án lớn , có khả năng thực hiện được trong tương lai "" , không liên quan gì đến tên môn học !","hiện tại thì thầy đánh giá chủ yếu vào nội dung nội dung của các đồ án ngay từ đầu đã khá nhảm","đánh giá","Test and evaluation","chủ yếu vào nội dung nội dung của các đồ án ngay từ đầu đã khá nhảm","Negative"
"15","hiện tại thì thầy đánh giá chủ yếu vào nội dung nội dung của các đồ án ngay từ đầu đã khá nhảm , đề bài của thầy đại loại là "" sinh viên hãy đề ra một dự án lớn , có khả năng thực hiện được trong tương lai "" , không liên quan gì đến tên môn học !","đề bài của thầy đại loại là "" sinh viên hãy đề ra một dự án lớn , có khả năng thực hiện được trong tương lai "" , không liên quan gì đến tên môn học","đề bài của thầy","Test and evaluation","không liên quan gì đến tên môn học","Negative"
"16","thay đổi cách truyền đạt môn , thay vì giảng viên có giờ lên lớp giảng bài nhàm chán , sinh viên tiếp thu thụ động , ý kiến doubledot giảng viên chia nhỏ nhóm học tập , mỗi buổi sẽ đưa chủ đề của bài hôm đó và giải thích cách làm việc , cho thời gian sinh viên làm việc nhóm với sự giám xác của giảng viên , sau đó bốc thăm cho từng nhóm lên trình bày , sau đó giảng viên nhận xét cho điểm .","thay đổi cách truyền đạt môn","truyền đạt môn","Teaching quality","thay đổi","Negative"
"16","thay đổi cách truyền đạt môn , thay vì giảng viên có giờ lên lớp giảng bài nhàm chán , sinh viên tiếp thu thụ động , ý kiến doubledot giảng viên chia nhỏ nhóm học tập , mỗi buổi sẽ đưa chủ đề của bài hôm đó và giải thích cách làm việc , cho thời gian sinh viên làm việc nhóm với sự giám xác của giảng viên , sau đó bốc thăm cho từng nhóm lên trình bày , sau đó giảng viên nhận xét cho điểm .","thay vì giảng viên có giờ lên lớp giảng bài nhàm chán , sinh viên tiếp thu thụ động","giảng bài","Teaching quality","nhàm chán , sinh viên tiếp thu thụ động","Negative"
"16","thay đổi cách truyền đạt môn , thay vì giảng viên có giờ lên lớp giảng bài nhàm chán , sinh viên tiếp thu thụ động , ý kiến doubledot giảng viên chia nhỏ nhóm học tập , mỗi buổi sẽ đưa chủ đề của bài hôm đó và giải thích cách làm việc , cho thời gian sinh viên làm việc nhóm với sự giám xác của giảng viên , sau đó bốc thăm cho từng nhóm lên trình bày , sau đó giảng viên nhận xét cho điểm .","thay vì giảng viên có giờ lên lớp giảng bài nhàm chán , sinh viên tiếp thu thụ động","giảng bài","Teaching quality"," ý kiến doubledot","Neutral"
"16","thay đổi cách truyền đạt môn , thay vì giảng viên có giờ lên lớp giảng bài nhàm chán , sinh viên tiếp thu thụ động , ý kiến doubledot giảng viên chia nhỏ nhóm học tập , mỗi buổi sẽ đưa chủ đề của bài hôm đó và giải thích cách làm việc , cho thời gian sinh viên làm việc nhóm với sự giám xác của giảng viên , sau đó bốc thăm cho từng nhóm lên trình bày , sau đó giảng viên nhận xét cho điểm .","thay vì giảng viên có giờ lên lớp giảng bài nhàm chán , sinh viên tiếp thu thụ động","ý kiến doubledot giảng viên chia nhỏ nhóm học tập , mỗi buổi sẽ đưa chủ đề của bài hôm đó và giải thích cách làm việc , cho thời gian sinh viên làm việc nhóm với sự giám xác của giảng viên , sau đó bốc thăm cho từng nhóm lên trình bày , sau đó giảng viên nhận xét cho điểm","Organization and management","nhàm chán , sinh viên tiếp thu thụ động","Negative"
"16","thay đổi cách truyền đạt môn , thay vì giảng viên có giờ lên lớp giảng bài nhàm chán , sinh viên tiếp thu thụ động , ý kiến doubledot giảng viên chia nhỏ nhóm học tập , mỗi buổi sẽ đưa chủ đề của bài hôm đó và giải thích cách làm việc , cho thời gian sinh viên làm việc nhóm với sự giám xác của giảng viên , sau đó bốc thăm cho từng nhóm lên trình bày , sau đó giảng viên nhận xét cho điểm .","thay vì giảng viên có giờ lên lớp giảng bài nhàm chán , sinh viên tiếp thu thụ động","ý kiến doubledot giảng viên chia nhỏ nhóm học tập , mỗi buổi sẽ đưa chủ đề của bài hôm đó và giải thích cách làm việc , cho thời gian sinh viên làm việc nhóm với sự giám xác của giảng viên , sau đó bốc thăm cho từng nhóm lên trình bày , sau đó giảng viên nhận xét cho điểm","Organization and management"," ý kiến doubledot","Neutral"
"17","thầy wzjwz202 và thầy wzjwz203 dạy rất tuyệt vời .","thầy wzjwz202 và thầy wzjwz203 dạy rất tuyệt vời","dạy","Teaching quality","rất tuyệt vời","Positive"
"18","thời gian hoàn thành đồ án quá gấp rút , khi chưa học được gì cũng phải hoàn thành tất cả các nội dung trong đồ án để nộp đúng hạn , mà nội dung toàn những phần chưa học , chưa hiểu .","thời gian hoàn thành đồ án quá gấp rút","thời gian hoàn thành đồ án","Organization and management","quá gấp rút","Negative"
"18","thời gian hoàn thành đồ án quá gấp rút , khi chưa học được gì cũng phải hoàn thành tất cả các nội dung trong đồ án để nộp đúng hạn , mà nội dung toàn những phần chưa học , chưa hiểu .","khi chưa học được gì cũng phải hoàn thành tất cả các nội dung trong đồ án để nộp đúng hạn , mà nội dung toàn những phần chưa học , chưa hiểu","tất cả các nội dung trong đồ án","Test and evaluation","khi chưa học được gì cũng phải hoàn thành tất cả các nội dung trong đồ án để nộp đúng hạn , mà nội dung toàn những phần chưa học , chưa hiểu","Negative"
"19","slide bài giảng là slide cũ từ năm 2009 và không được sửa nhiều lỗi từ chính tả , ngữ pháp đến sai sót trong thông tin bài giảng .","slide bài giảng là slide cũ từ năm 2009 và không được sửa nhiều lỗi từ chính tả , ngữ pháp đến sai sót trong thông tin bài giảng","slide bài giảng","Teaching quality"," slide cũ từ năm 2009 và không được sửa nhiều lỗi từ chính tả , ngữ pháp đến sai sót trong thông tin bài giảng","Negative"
"20","thầy dạy rất hay và dễ hiểu .","thầy dạy rất hay và dễ hiểu"," dạy","Teaching quality","rất hay và dễ hiểu","Positive"
"21","ít bài tập vận dụng .","ít bài tập vận dụng "," bài tập vận dụng","Workload","ít","Negative"
"22","những bài tập quá trình không rải đều các buổi học mà chỉ tập trung vào 2 - 3 buổi làm một số sinh viên trong đó có bản thân em bị mất từ 2 - 3 cột điểm , làm giảm tổng điểm xuống mức thấp .","những bài tập quá trình không rải đều các buổi học mà chỉ tập trung vào 2 - 3 buổi làm một số sinh viên trong đó có bản thân em bị mất từ 2 - 3 cột điểm , làm giảm tổng điểm xuống mức thấp","bài tập quá trình ","Workload","không rải đều các buổi học mà chỉ tập trung vào 2 - 3 buổi","Negative"
"23","cô dạy dễ hiểu , vui tính .","cô dạy dễ hiểu , vui tính","dạy ","Teaching quality","dễ hiểu , vui tính","Positive"
"24","thầy cũng không hề có ý muốn khích lệ sinh viên khi sinh viên làm bài không tốt mà lại tỏ ra không hài lòng và chê bai .","thầy cũng không hề có ý muốn khích lệ sinh viên khi sinh viên làm bài không tốt mà lại tỏ ra không hài lòng và chê bai"," khích lệ sinh viên ","Support from lecturers","không hề có ý muốn khích lệ sinh viên khi sinh viên làm bài không tốt mà lại tỏ ra không hài lòng và chê bai","Negative"
"25","thầy ít dạy cài đặt nên khó trong việc áp dụng cài đặt .","thầy ít dạy cài đặt nên khó trong việc áp dụng cài đặt","dạy","Teaching quality"," ít dạy cài đặt nên khó trong việc áp dụng cài đặt","Negative"
"26","giảng viên giảng rất dễ hiểu , tận tình .","giảng viên giảng rất dễ hiểu , tận tình","giảng","Teaching quality","rất dễ hiểu , tận tình","Positive"
"27","thầy dạy tốt , lập nhóm thuyết trình tạo không khí học tập tốt .","thầy dạy tốt","thầy dạy","Teaching quality","tốt","Positive"
