"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","giảng viên nhiệt tình đối với sinh viên .","giảng viên nhiệt tình đối với sinh viên","giảng viên nhiệt tình đối với sinh viên","Support from lecturers","nhiệt tình","Positive"
"2","giảng viên nghỉ dạy quá nhiều , mỗi lần nghỉ chỉ báo trước sớm nhất 1h , có khi còn báo sau khi kết thúc buổi học , trong khi nhiều bạn đã đang ngồi trên xe bus đến trường rồi , làm sao cập nhật thông tin kịp .","giảng viên nghỉ dạy quá nhiều","nghỉ dạy","Organization and management","quá nhiều","Negative"
"2","giảng viên nghỉ dạy quá nhiều , mỗi lần nghỉ chỉ báo trước sớm nhất 1h , có khi còn báo sau khi kết thúc buổi học , trong khi nhiều bạn đã đang ngồi trên xe bus đến trường rồi , làm sao cập nhật thông tin kịp .","mỗi lần nghỉ chỉ báo trước sớm nhất 1h , có khi còn báo sau khi kết thúc buổi học","mỗi lần nghỉ","Organization and management","chỉ báo trước sớm nhất 1h , có khi còn báo sau khi kết thúc buổi học","Negative"
"2","giảng viên nghỉ dạy quá nhiều , mỗi lần nghỉ chỉ báo trước sớm nhất 1h , có khi còn báo sau khi kết thúc buổi học , trong khi nhiều bạn đã đang ngồi trên xe bus đến trường rồi , làm sao cập nhật thông tin kịp .","trong khi nhiều bạn đã đang ngồi trên xe bus đến trường rồi , làm sao cập nhật thông tin kịp","trong khi nhiều bạn đã đang ngồi trên xe bus đến trường rồi , làm sao cập nhật thông tin kịp","General review"," làm sao cập nhật thông tin kịp","Negative"
"3","tài liệu học tập phong phú .","tài liệu học tập phong phú","tài liệu học tập","Course information","phong phú","Positive"
"4","thầy tận tâm , nhiệt huyết , có khả năng truyền đạt kiến thức tới sinh viên rất tốt , mang tính thực tiễn cao .","thầy tận tâm , nhiệt huyết","thầy tận tâm , nhiệt huyết","Support from lecturers","tận tâm , nhiệt huyết","Positive"
"4","thầy tận tâm , nhiệt huyết , có khả năng truyền đạt kiến thức tới sinh viên rất tốt , mang tính thực tiễn cao .","có khả năng truyền đạt kiến thức tới sinh viên rất tốt , mang tính thực tiễn cao","truyền đạt kiến thức","Teaching quality","rất tốt , mang tính thực tiễn cao","Positive"
"5","cô vui vẻ , thân thiện , giáo trình giảng dạy hay và phù hợp .","cô vui vẻ , thân thiện","cô vui vẻ , thân thiện","Support from lecturers","vui vẻ , thân thiện","Positive"
"5","cô vui vẻ , thân thiện , giáo trình giảng dạy hay và phù hợp .","giáo trình giảng dạy hay và phù hợp","giáo trình giảng dạy","Course information","hay và phù hợp","Positive"
"6","viết lên bảng nhiều quá .","viết lên bảng nhiều quá","viết lên bảng","Teaching quality","nhiều quá","Negative"
"7","giảng viên rất nhiệt tình , phần kiến thức giảng dạy cũng rất mới và thú vị .","giảng viên rất nhiệt tình","giảng viên rất nhiệt tình","Support from lecturers"," nhiệt tình","Positive"
"7","giảng viên rất nhiệt tình , phần kiến thức giảng dạy cũng rất mới và thú vị .","phần kiến thức giảng dạy cũng rất mới và thú vị","kiến thức giảng dạy","Teaching quality","rất mới và thú vị","Positive"
"8","không có tinh thần giảng dạy .","không có tinh thần giảng dạy","giảng dạy","Teaching quality","không có tinh thần","Negative"
"9","kết quả môn thực hành thì rất tốt nhưng ở môn lý thuyết thì ngược lại .","kết quả môn thực hành thì rất tốt nhưng ở môn lý thuyết thì ngược lại","kết quả","Test and evaluation","rất tốt nhưng ở môn lý thuyết thì ngược lại","Neutral"
"10","thầy dạy rất nhiệt tình dễ hiểu .","thầy dạy rất nhiệt tình dễ hiểu","dạy","Teaching quality","nhiệt tình dễ hiểu","Positive"
"11","thang điểm của đề thi cuối kỳ không hợp lý , đề 4 câu nhưng nếu làm đúng hết 3 câu 1 , 2 và 4 vẫn chưa được 50% số điểm .","thang điểm của đề thi cuối kỳ không hợp lý , đề 4 câu nhưng nếu làm đúng hết 3 câu 1 , 2 và 4 vẫn chưa được 50% số điểm","thang điểm của đề thi cuối kỳ","Test and evaluation","không hợp lý","Negative"
"12","everything .","everything","everything","General review","everything","Neutral"
"13","thầy nói nhỏ quá colonsmile .","thầy nói nhỏ quá colonsmile"," nói","Teaching quality","nhỏ quá","Negative"
"14","giảng viên quan tâm trực tiếp đến sinh viên .","giảng viên quan tâm trực tiếp đến sinh viên","quan tâm trực tiếp đến sinh viên","Support from lecturers","quan tâm trực tiếp","Positive"
"15","giảng viên không dành nhiều thời gian ôn tập cho sinh viên .","giảng viên không dành nhiều thời gian ôn tập cho sinh viên","không dành nhiều thời gian ôn tập","Support from lecturers","không","Negative"
"16","giảng viên truyền đạt kiến thức hiệu quả .","giảng viên truyền đạt kiến thức hiệu quả","truyền đạt kiến thức","Teaching quality","hiệu quả","Positive"
"17","like ( y ) .","like ( y )","like ( y )","General review","like ( y )","Neutral"
"18","giáo viên hiền , vui tính .","giáo viên hiền , vui tính","giáo viên hiền , vui tính","Teaching quality","hiền , vui tính","Positive"
"19","theo em thì thời lượng môn học quá dài và liên tục khiến mệt mỏi và không tập trung học tốt được .","theo em thì thời lượng môn học quá dài và liên tục khiến mệt mỏi và không tập trung học tốt được","thời lượng môn học quá dài và liên tục","Workload","mệt mỏi và không tập trung học tốt được","Negative"
"20","theo em nghĩ là sẽ ứng dụng thực tế được , và nhiều vì viễn thông , vệ tinh của nước mình cũng đang phát triển , chỉ là môn này chưa đi sâu vào lĩnh vựa này nên làm chúng em bị mơ hồ chưa nắm được trọng tâm môn học .","theo em nghĩ là sẽ ứng dụng thực tế được , và nhiều vì viễn thông , vệ tinh của nước mình cũng đang phát triển","em nghĩ","General review","sẽ","Neutral"
"20","theo em nghĩ là sẽ ứng dụng thực tế được , và nhiều vì viễn thông , vệ tinh của nước mình cũng đang phát triển , chỉ là môn này chưa đi sâu vào lĩnh vựa này nên làm chúng em bị mơ hồ chưa nắm được trọng tâm môn học .","chỉ là môn này chưa đi sâu vào lĩnh vựa này nên làm chúng em bị mơ hồ chưa nắm được trọng tâm môn học","môn này","Course information","chưa đi sâu ","Neutral"
"21","tận tình , thân thiện .","tận tình , thân thiện","tận tình , thân thiện","Support from lecturers","tận tình , thân thiện","Positive"
"22","môn học mang tính thực tiễn cao .","môn học mang tính thực tiễn cao","môn học","Course information","mang tính thực tiễn cao","Positive"
"23","vui vẻ , tận tình , rất hữu ích .","vui vẻ , tận tình , rất hữu ích","vui vẻ , tận tình , rất hữu ích","Support from lecturers","vui vẻ , tận tình , rất hữu ích","Positive"
"24","thầy truyền đạt dễ hiểu , dễ nhớ .","thầy truyền đạt dễ hiểu , dễ nhớ","truyền đạt","Teaching quality","dễ hiểu , dễ nhớ","Positive"
"25","giảng viên dạy rất chuyên tâm dễ hiểu .","giảng viên dạy rất chuyên tâm dễ hiểu","dạy","Teaching quality","chuyên tâm dễ hiểu","Positive"
"26","cô nhiệt tình tận tâm .","cô nhiệt tình tận tâm","cô nhiệt tình tận tâm","Support from lecturers","nhiệt tình tận tâm","Positive"
