"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","lý do doubledot "" thầy quên "" .","lý do doubledot "" thầy quên ""","lý do","Organization and management","thầy quên","Negative"
"2","khá khó hiểu .","khá khó hiểu","khá khó hiểu","Course information","khó hiểu","Negative"
"3","truyền đạt .","truyền đạt","truyền đạt ","Teaching quality","truyền đạt","Neutral"
"4","thiết kế bài giảng lại , dễ hiểu và cuốn hút hơn .","thiết kế bài giảng lại","bài giảng","Course information","thiết kế bài giảng lại","Neutral"
"4","thiết kế bài giảng lại , dễ hiểu và cuốn hút hơn .","dễ hiểu và cuốn hút hơn","dễ hiểu và cuốn hút hơn","Course information","dễ hiểu và cuốn hút hơn","Positive"
"5","thầy rất nhiệt tình trong việc giảng dạy trên lớp , luôn đến lớp đúng giờ và tận tâm đến từng học sinh để trao đổi về bài tập cũng như thường xuyên cho bài tập rèn luyện thêm .","thầy rất nhiệt tình trong việc giảng dạy trên lớp"," trong việc giảng dạy trên lớp","Teaching quality","rất nhiệt tình ","Positive"
"5","thầy rất nhiệt tình trong việc giảng dạy trên lớp , luôn đến lớp đúng giờ và tận tâm đến từng học sinh để trao đổi về bài tập cũng như thường xuyên cho bài tập rèn luyện thêm .","luôn đến lớp đúng giờ ","luôn đến lớp đúng giờ","Organization and management","đúng giờ","Positive"
"5","thầy rất nhiệt tình trong việc giảng dạy trên lớp , luôn đến lớp đúng giờ và tận tâm đến từng học sinh để trao đổi về bài tập cũng như thường xuyên cho bài tập rèn luyện thêm .","tận tâm đến từng học sinh để trao đổi về bài tập cũng như thường xuyên cho bài tập rèn luyện thêm","tận tâm đến từng học sinh để trao đổi về bài tập cũng như thường xuyên cho bài tập rèn luyện thêm","Teaching quality","tận tâm","Positive"
"6","cần bám sát đề thi hơn .","cần bám sát đề thi hơn","cần bám sát đề thi hơn ","Teaching quality","cần bám sát đề thi hơn","Negative"
"7","cần cho nhiều dạng bài tập hơn .","cần cho nhiều dạng bài tập hơn","cho nhiều dạng bài tập hơn","Support from lecturers","cần ","Negative"
"8","thầy dạy rất hay và dễ hiểu , hầu như mọi thắc mắc đều không cần hỏi thầy vẫn trả lời .","thầy dạy rất hay và dễ hiểu ","thầy dạy","Teaching quality","rất hay và dễ hiểu","Positive"
"8","thầy dạy rất hay và dễ hiểu , hầu như mọi thắc mắc đều không cần hỏi thầy vẫn trả lời .","hầu như mọi thắc mắc đều không cần hỏi thầy vẫn trả lời","thầy","Support from lecturers","hầu như mọi thắc mắc đều không cần hỏi thầy vẫn trả lời","Positive"
"9","đặc biệt cần thông tin cụ thể về những dụng cụ nào nhà trường phải có trách nhiệm cấp cho sinh viên và giảng viên , ví dụ như có trường hợp bút lông viết bảng xài qua vài học kỳ đã khô hết mực , bút mờ không viết được nhưng giảng viên và sinh viên không biết đến đâu để đổi hay thay bút mới nên dẫn đến có giảng viên đành nói chay , không ghi chép được gì , hoặc phải tự đi mua bút viết bảng mới để viết .","đặc biệt cần thông tin cụ thể về những dụng cụ nào nhà trường phải có trách nhiệm cấp cho sinh viên và giảng viên","dụng cụ ","Learning environment","cần thông tin cụ thể","Negative"
"9","đặc biệt cần thông tin cụ thể về những dụng cụ nào nhà trường phải có trách nhiệm cấp cho sinh viên và giảng viên , ví dụ như có trường hợp bút lông viết bảng xài qua vài học kỳ đã khô hết mực , bút mờ không viết được nhưng giảng viên và sinh viên không biết đến đâu để đổi hay thay bút mới nên dẫn đến có giảng viên đành nói chay , không ghi chép được gì , hoặc phải tự đi mua bút viết bảng mới để viết ."," ví dụ như có trường hợp bút lông viết bảng xài qua vài học kỳ đã khô hết mực , bút mờ không viết được nhưng giảng viên và sinh viên không biết đến đâu để đổi hay thay bút mới","bút lông viết bảng ","Learning environment","khô hết mực , bút mờ không viết được","Negative"
"9","đặc biệt cần thông tin cụ thể về những dụng cụ nào nhà trường phải có trách nhiệm cấp cho sinh viên và giảng viên , ví dụ như có trường hợp bút lông viết bảng xài qua vài học kỳ đã khô hết mực , bút mờ không viết được nhưng giảng viên và sinh viên không biết đến đâu để đổi hay thay bút mới nên dẫn đến có giảng viên đành nói chay , không ghi chép được gì , hoặc phải tự đi mua bút viết bảng mới để viết .","giảng viên đành nói chay , không ghi chép được gì , hoặc phải tự đi mua bút viết bảng mới để viết","giảng viên ","Teaching quality"," đành nói chay , không ghi chép được gì","Negative"
"10","ôm đồm quá nhiều kỳ vọng .","ôm đồm quá nhiều kỳ vọng","ôm đồm quá nhiều kỳ vọng","General review","ôm đồm quá nhiều","Negative"
"11","cần làm nhiều bài tập hơn là lý thuyết khô cứng khó hiểu dẫn đến nhiều sinh viên hoang mang khi gặp bài tập trong đề thi .","cần làm nhiều bài tập hơn là lý thuyết khô cứng khó hiểu","bài tập","Workload"," khô cứng khó hiểu","Negative"
"11","cần làm nhiều bài tập hơn là lý thuyết khô cứng khó hiểu dẫn đến nhiều sinh viên hoang mang khi gặp bài tập trong đề thi .","dẫn đến nhiều sinh viên hoang mang khi gặp bài tập trong đề thi","bài tập trong đề thi","Test and evaluation","hoang mang","Negative"
"12","dạy hay , đầy đủ .","dạy hay , đầy đủ","dạy","Teaching quality","hay , đầy đủ","Positive"
"13","cô rất nhiệt tình vui tính !","cô rất nhiệt tình vui tính","cô ","Teaching quality","rất nhiệt tình vui tính","Positive"
"14","nhiệt tình với sinh viên , bài giảng tốt .","nhiệt tình với sinh viên","nhiệt tình với sinh viên","Teaching quality","nhiệt tình","Positive"
"14","nhiệt tình với sinh viên , bài giảng tốt .","bài giảng tốt ","bài giảng ","Teaching quality"," tốt","Positive"
"15","cô giảng dạy nhiệt tình , giải đáp thắc mắc cho sinh viên nhanh chóng , kiên nhẫn giải thích cho sinh viên .","cô giảng dạy nhiệt tình","cô giảng dạy","Teaching quality"," nhiệt tình","Positive"
"15","cô giảng dạy nhiệt tình , giải đáp thắc mắc cho sinh viên nhanh chóng , kiên nhẫn giải thích cho sinh viên .","giải đáp thắc mắc cho sinh viên nhanh chóng","giải đáp thắc mắc cho sinh viên","Support from lecturers","nhanh chóng","Positive"
"15","cô giảng dạy nhiệt tình , giải đáp thắc mắc cho sinh viên nhanh chóng , kiên nhẫn giải thích cho sinh viên .","kiên nhẫn giải thích cho sinh viên","giải thích cho sinh viên","Support from lecturers","kiên nhẫn ","Positive"
"16","giảng viên gây hứng thú cho sinh viên với bài giảng của mình , vui vẻ , thân thiện với sinh viên .","giảng viên gây hứng thú cho sinh viên với bài giảng của mình ","giảng viên","Teaching quality","gây hứng thú cho sinh viên với bài giảng của mình","Positive"
"16","giảng viên gây hứng thú cho sinh viên với bài giảng của mình , vui vẻ , thân thiện với sinh viên ."," vui vẻ , thân thiện với sinh viên","vui vẻ , thân thiện với sinh viên","Teaching quality"," vui vẻ , thân thiện với sinh viên","Positive"
"17","nên có những bài tập nhỏ bám sát với lý thuyết .","nên có những bài tập nhỏ bám sát với lý thuyết ","bài tập","Workload","nên có những bài tập nhỏ bám sát với lý thuyết","Neutral"
"18","thầy dạy còn hơi buồn ngủ colonsmile .","thầy dạy còn hơi buồn ngủ colonsmile","thầy dạy","Teaching quality","hơi buồn ngủ","Negative"
"19","sau đó sinh viên phải đi học bù , gây ra tình trạng trùng giờ cho nhiều sinh viên , mong cô sớm khắc phục .","sau đó sinh viên phải đi học bù , gây ra tình trạng trùng giờ cho nhiều sinh viên ","sinh viên phải đi học bù , gây ra tình trạng trùng giờ cho nhiều sinh viên","Organization and management","gây ra tình trạng trùng giờ cho nhiều sinh viên","Negative"
"19","sau đó sinh viên phải đi học bù , gây ra tình trạng trùng giờ cho nhiều sinh viên , mong cô sớm khắc phục .","mong cô sớm khắc phục"," mong cô sớm khắc phục","Support from lecturers","mong cô sớm khắc phục","Negative"
"20","thầy dạy rất tốt , em cho 10 điểm .","thầy dạy rất tốt","thầy dạy","Teaching quality"," rất tốt","Positive"
"20","thầy dạy rất tốt , em cho 10 điểm ."," em cho 10 điểm ","em cho 10 điểm","General review"," em cho 10 điểm","Positive"
"21","cô giảng hay , có ví dụ dễ hiểu , có làm mẫu bài tập , nhiệt tình .","cô giảng hay , có ví dụ dễ hiểu ","cô giảng","Teaching quality"," hay , có ví dụ dễ hiểu","Positive"
"21","cô giảng hay , có ví dụ dễ hiểu , có làm mẫu bài tập , nhiệt tình .","có làm mẫu bài tập","có làm mẫu bài tập","Teaching quality","có làm mẫu","Positive"
"21","cô giảng hay , có ví dụ dễ hiểu , có làm mẫu bài tập , nhiệt tình .","nhiệt tình","nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"22","tài liệu nên cấp một lần trong đầu môn học , tránh trường hợp học rồi mới đưa tài liệu gây khó khăn cho sinh viên .","tài liệu nên cấp một lần trong đầu môn học , tránh trường hợp học rồi mới đưa tài liệu gây khó khăn cho sinh viên ","tài liệu ","Course information","học rồi mới đưa tài liệu gây khó khăn cho sinh viên","Negative"
"23","nâng cấp hệ thống mạng và máy tính .","nâng cấp hệ thống mạng và máy tính"," hệ thống mạng và máy tính","Learning environment","nâng cấp hệ thống mạng và máy tính","Neutral"
"24","thầy dậy rất nhiệt tình !","thầy dậy rất nhiệt tình","thầy dậy","Teaching quality"," rất nhiệt tình","Positive"
"25","khi gặp vấn đề sinh viên biết được cách sử dụng các phương thức hàm nào .","khi gặp vấn đề sinh viên biết được cách sử dụng các phương thức hàm nào","khi gặp vấn đề sinh viên biết được cách sử dụng các phương thức hàm nào","General review","biết được cách ","Positive"
"26","không biết cô wzjwz327 là ai ?","không biết cô wzjwz327 là ai","không biết cô wzjwz327 là ai","General review","không biết","Negative"
"27","thầy dạy dễ hiểu , sát với thực tế , gần gũi với sinh viên .","thầy dạy dễ hiểu , sát với thực tế , gần gũi với sinh viên","thầy dạy","Teaching quality"," dễ hiểu , sát với thực tế , gần gũi với sinh viên","Positive"
"28","đươc biết nhiều cái mới lạ .","đươc biết nhiều cái mới lạ","đươc biết nhiều cái mới lạ","General review"," biết nhiều cái mới lạ","Positive"
"29","tuyệt !","tuyệt","tuyệt","General review","tuyệt","Positive"
"30","sau mỗi giờ học cũng có bài tập làm sinh viên rất nản .","sau mỗi giờ học cũng có bài tập làm sinh viên rất nản"," bài tập","Workload","làm sinh viên rất nản","Negative"
"31","sau những buổi nghỉ tết hay nghỉ lễ , thầy nên thông báo buổi học trên web môn học để sinh viên có thể đi học đúng buổi .","sau những buổi nghỉ tết hay nghỉ lễ , thầy nên thông báo buổi học trên web môn học để sinh viên có thể đi học đúng buổi","thầy nên thông báo buổi học trên web môn học","Organization and management","sau những buổi nghỉ tết hay nghỉ lễ , thầy nên thông báo buổi học trên web môn học để sinh viên có thể đi học đúng buổi","Neutral"
"32","thầy dạy hay , giảng bài dễ hiểu .","thầy dạy hay","thầy dạy","Teaching quality","hay","Positive"
"32","thầy dạy hay , giảng bài dễ hiểu .","giảng bài dễ hiểu","giảng bài","Teaching quality","dễ hiểu","Positive"
"33","dạy chậm về kiến thức , chưa hoàn tất chuyển c sang cplusplus .","dạy chậm về kiến thức ","dạy ","Teaching quality","dạy chậm","Negative"
"33","dạy chậm về kiến thức , chưa hoàn tất chuyển c sang cplusplus .","chưa hoàn tất chuyển c sang cplusplus","chưa hoàn tất chuyển c sang cplusplus","Teaching quality","chưa hoàn tất ","Negative"
"34","em nghĩ cần có feedback từ phía thầy , hoặc có sự so sánh giữa các bạn trong lớp với nhau .","em nghĩ cần có feedback từ phía thầy","feedback từ phía thầy","Support from lecturers","cần có","Negative"
"34","em nghĩ cần có feedback từ phía thầy , hoặc có sự so sánh giữa các bạn trong lớp với nhau .","hoặc có sự so sánh giữa các bạn trong lớp với nhau","hoặc có sự so sánh giữa các bạn trong lớp với nhau","General review","hoặc có sự so sánh giữa các bạn trong lớp với nhau","Neutral"
"35","thường xuyên nhắc lại nội dung buổi trước khi bắt đầu buổi học .","thường xuyên nhắc lại nội dung buổi trước khi bắt đầu buổi học","thường xuyên nhắc lại nội dung buổi trước khi bắt đầu buổi học","Teaching quality","thường xuyên nhắc lại","Positive"
"36","luôn trả lời những thắc mắc của sinh viên , dạy tận tình .","luôn trả lời những thắc mắc của sinh viên"," trả lời những thắc mắc của sinh viên","Support from lecturers","luôn trả lời","Positive"
"36","luôn trả lời những thắc mắc của sinh viên , dạy tận tình ."," dạy tận tình"," dạy ","Teaching quality","tận tình","Positive"
"37","có nhiều ý tưởng cho tiết học thêm sinh động .","có nhiều ý tưởng cho tiết học thêm sinh động","có nhiều ý tưởng","Teaching quality","sinh động","Positive"
"38","không đồng bộ kiến thức với giáo viên lý thuyết .","không đồng bộ kiến thức với giáo viên lý thuyết ","đồng bộ kiến thức với giáo viên lý thuyết","Teaching quality","không đồng bộ kiến thức","Negative"
"39","nội dung kiểm tra cần bao phủ hết nội dung môn học .","nội dung kiểm tra cần bao phủ hết nội dung môn học","nội dung kiểm tra ","Test and evaluation","cần bao phủ ","Negative"
"40","giảng viên nên kiểm tra sức học của từng bạn sinh viên riêng biệt thay vì kiếm điểm quá trình lấy từ hoạt động của nhóm vì nhóm chỉ có một vài bạn hoạt động còn các bạn còn lại đa số là ăn theo , có bạn ít thậm chí là không hoạt động và nhiều lần kéo điểm của nhóm xuống do các bạn hoat động năng nổ kiếm được .","giảng viên nên kiểm tra sức học của từng bạn sinh viên riêng biệt thay vì kiếm điểm quá trình lấy từ hoạt động của nhóm","giảng viên nên kiểm tra sức học của từng bạn sinh viên riêng biệt thay vì kiếm điểm quá trình lấy từ hoạt động của nhóm","Course information","giảng viên nên kiểm tra sức học của từng bạn sinh viên riêng biệt thay vì kiếm điểm quá trình lấy từ hoạt động của nhóm","Neutral"
"40","giảng viên nên kiểm tra sức học của từng bạn sinh viên riêng biệt thay vì kiếm điểm quá trình lấy từ hoạt động của nhóm vì nhóm chỉ có một vài bạn hoạt động còn các bạn còn lại đa số là ăn theo , có bạn ít thậm chí là không hoạt động và nhiều lần kéo điểm của nhóm xuống do các bạn hoat động năng nổ kiếm được .","nhóm chỉ có một vài bạn hoạt động còn các bạn còn lại đa số là ăn theo , có bạn ít thậm chí là không hoạt động và nhiều lần kéo điểm của nhóm xuống do các bạn hoat động năng nổ kiếm được","nhóm chỉ có một vài bạn hoạt động còn các bạn còn lại đa số là ăn theo , có bạn ít thậm chí là không hoạt động và nhiều lần kéo điểm của nhóm xuống do các bạn hoat động năng nổ kiếm được","Course information"," đa số là ăn theo , có bạn ít thậm chí là không hoạt động và nhiều lần kéo điểm của nhóm xuống","Negative"
"41","giảng viên không đảm bảo thời gian lên lớp , nghỉ dạy không thông báo trước và thường đến trễ .","giảng viên không đảm bảo thời gian lên lớp","không đảm bảo thời gian lên lớp","Organization and management"," không đảm bảo","Negative"
"41","giảng viên không đảm bảo thời gian lên lớp , nghỉ dạy không thông báo trước và thường đến trễ .","nghỉ dạy không thông báo trước","nghỉ dạy không thông báo trước","Organization and management","không thông báo trước","Negative"
"41","giảng viên không đảm bảo thời gian lên lớp , nghỉ dạy không thông báo trước và thường đến trễ ."," thường đến trễ","thường đến trễ","Organization and management","đến trễ","Negative"
"42","thầy hay nghỉ dạy mà không có thông báo trước nhiều lần .","thầy hay nghỉ dạy mà không có thông báo trước nhiều lần","hay nghỉ dạy","Organization and management","mà không có thông báo trước nhiều lần","Negative"
"43","bám sát thực tiễn .","bám sát thực tiễn ","bám sát thực tiễn","General review","bám sát","Positive"
"44","thầy nên cho nhiều bài tập về nhà .","thầy nên cho nhiều bài tập về nhà","thầy nên cho nhiều bài tập về nhà","General review","thầy nên cho nhiều bài tập về nhà","Neutral"
"45","giảng viên tập trung quá nhiều vào điện thoại trong giờ lên lớp .","giảng viên tập trung quá nhiều vào điện thoại trong giờ lên lớp","giảng viên","Teaching quality","tập trung quá nhiều vào điện thoại trong giờ lên lớp","Negative"
"46","gần thi không dặn gì , hỏi tới mới trả lời .","gần thi không dặn gì , hỏi tới mới trả lời ","gần thi không dặn gì , hỏi tới mới trả lời","Support from lecturers","không dặn gì , hỏi tới mới trả lời","Negative"
