"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1101","thầy có kiến thức sâu và rộng .","thầy có kiến thức sâu và rộng","thầy có kiến thức","Teaching quality","sâu và rộng","Positive"
"1102","ida pro 64-bit hoàn toàn có thể phân tích các file thực thi 32-bit nhưng các thanh ghi phức tạp hơn nhiều thay cho ida pro 64-bit không phân tích được cái file thực thi 32-bit colonsmile .","ida pro 64-bit hoàn toàn có thể phân tích các file thực thi 32-bit nhưng các thanh ghi phức tạp hơn nhiều thay cho ida pro 64-bit không phân tích được cái file thực thi 32-bit colonsmile","ida pro 64-bit hoàn toàn có thể phân tích các file thực thi 32-bit nhưng các thanh ghi phức tạp hơn nhiều thay cho ida pro 64-bit không phân tích được cái file thực thi 32-bit colonsmile","General review","có thể phân tích các file thực thi 32-bit nhưng các thanh ghi phức tạp hơn","Neutral"
"1103","lắp thêm rèm của để máy chiếu được hiệu quả hơn .","lắp thêm rèm của để máy chiếu được hiệu quả hơn","rèm của để máy chiếu","Learning environment","hiệu quả hơn","Neutral"
"1104","tốt , tận tình với sinh viên .","tốt , tận tình với sinh viên","tốt , tận tình với sinh viên","Support from lecturers","tốt , tận tình","Positive"
"1105","giảng viên hướng dẫn thực hành cần nhiệt tình giúp đỡ sinh viên trong quá trình thực hành .","giảng viên hướng dẫn thực hành cần nhiệt tình giúp đỡ sinh viên trong quá trình thực hành","hướng dẫn thực hành cần nhiệt tình giúp đỡ sinh viên","Support from lecturers","cần nhiệt tình","Neutral"
"1106","em nghĩ thầy nên tăng cường sửa nhiều bài tập hơn .","em nghĩ thầy nên tăng cường sửa nhiều bài tập hơn","nhiều bài tập","Workload","tăng cường","Neutral"
"1107","phòng học vô cùng nóng , quạt chỉ để trang trí .","phòng học vô cùng nóng","phòng học","Learning environment","vô cùng nóng","Negative"
"1107","phòng học vô cùng nóng , quạt chỉ để trang trí .","quạt chỉ để trang trí ","quạt","Learning environment","chỉ để trang trí","Negative"
"1108","thầy không cung cấp đủ tài liệu trên website môn học , toàn bộ tài liệu sinh viên phải đi nhờ mấy bạn lớp khác để có tài liệu mà học .","thầy không cung cấp đủ tài liệu trên website môn học","tài liệu trên website môn học","Course information","không cung cấp đủ","Negative"
"1108","thầy không cung cấp đủ tài liệu trên website môn học , toàn bộ tài liệu sinh viên phải đi nhờ mấy bạn lớp khác để có tài liệu mà học .","toàn bộ tài liệu sinh viên phải đi nhờ mấy bạn lớp khác để có tài liệu mà học","tài liệu","Course information","phải đi nhờ","Negative"
"1109","nhờ vậy trình của sinh viên lên rất nhiều sau mỗi buổi thực hành và làm bài tập .","nhờ vậy trình của sinh viên lên rất nhiều sau mỗi buổi thực hành và làm bài tập","nhờ vậy trình của sinh viên lên rất nhiều sau mỗi buổi thực hành và làm bài tập","General review","lên rất nhiều","Positive"
"1110","không co ý kiến .","không co ý kiến","không co ý kiến","General review","không co ý kiến","Neutral"
"1111","cho bài tập hơi khó .","cho bài tập hơi khó","bài tập","Workload","hơi khó","Negative"
"1112","loại kiến thức thầy truyền đạt rất có sức thu hút .","loại kiến thức thầy truyền đạt rất có sức thu hút","kiến thức thầy truyền đạt","Teaching quality","có sức thu hút","Positive"
"1113","dễ thương .","dễ thương","dễ thương","General review","dễ thương","Positive"
"1114","thầy chấm điểm còn cảm tính và có phần chưa công bằng .","thầy chấm điểm còn cảm tính và có phần chưa công bằng","chấm điểm","Test and evaluation","cảm tính và có phần chưa công bằng","Negative"
"1115","tận tâm gọi những sinh viên không tập trung để trả lời câu hỏi .","tận tâm gọi những sinh viên không tập trung để trả lời câu hỏi","tận tâm gọi những sinh viên","Support from lecturers","tận tâm","Positive"
"1116","giảng viên cần phân bổ số lượng bài tập tương đồng với nội dung lý thuyết .","giảng viên cần phân bổ số lượng bài tập tương đồng với nội dung lý thuyết","số lượng bài tập","Workload","cần phân bổ số lượng bài tập tương đồng","Neutral"
"1117","khi học sinh nào có ý kiến muốn phát biểu thì thầy tranh luận tới cùng .","khi học sinh nào có ý kiến muốn phát biểu thì thầy tranh luận tới cùng","khi học sinh nào có ý kiến muốn phát biểu thì thầy tranh luận","Support from lecturers","tranh luận tới cùng","Neutral"
"1118","giảng viên lên lớp chỉ đưa bài thực hành cho sinh viên làm , và từ đầu đến cuối buổi hoàn toàn không nói một câu nào !","giảng viên lên lớp chỉ đưa bài thực hành cho sinh viên làm , và từ đầu đến cuối buổi hoàn toàn không nói một câu nào","đưa bài thực hành cho sinh viên làm , và từ đầu đến cuối buổi hoàn toàn không nói một câu nào","Teaching quality","không nói một câu nào","Negative"
"1119","cần tăng cường hoạt động nhóm và cần nhiều bài tập hơn cho môn học .","cần tăng cường hoạt động nhóm và cần nhiều bài tập hơn cho môn học","hoạt động nhóm và cần nhiều bài tập","Workload","cần tăng cường","Neutral"
"1120","giáo trình hợp lý .","giáo trình hợp lý","giáo trình","Course information","hợp lý","Positive"
"1121","giảng viên nhiệt tình , giảng dạy tốt , dễ hiểu .","giảng viên nhiệt tình","giảng viên nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"1121","giảng viên nhiệt tình , giảng dạy tốt , dễ hiểu .","giảng dạy tốt","giảng dạy","Teaching quality","tốt","Positive"
"1121","giảng viên nhiệt tình , giảng dạy tốt , dễ hiểu .","dễ hiểu","dễ hiểu","Teaching quality","dễ hiểu","Positive"
"1122","nhiệt tình , chu đáo , dạy dễ hiểu .","nhiệt tình","nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"1122","nhiệt tình , chu đáo , dạy dễ hiểu .","chu đáo","chu đáo","Support from lecturers","chu đáo","Positive"
"1122","nhiệt tình , chu đáo , dạy dễ hiểu .","dạy dễ hiểu","dạy","Teaching quality","dễ hiểu","Positive"
"1123","tận tâm với bài giảng .","tận tâm với bài giảng","bài giảng","Teaching quality","tận tâm","Positive"
"1124","chứ không được nói kiểu bài này dễ , tự tìm hiểu là được , có gì không hiểu hỏi .","chứ không được nói kiểu bài này dễ","bài này dễ","Teaching quality","không được nói","Negative"
"1124","chứ không được nói kiểu bài này dễ , tự tìm hiểu là được , có gì không hiểu hỏi .","tự tìm hiểu là được","tự tìm hiểu là được","Teaching quality","tự tìm hiểu","Neutral"
"1124","chứ không được nói kiểu bài này dễ , tự tìm hiểu là được , có gì không hiểu hỏi .","có gì không hiểu hỏi","có gì không hiểu hỏi","Support from lecturers","không hiểu hỏi","Neutral"
"1125","không hiểu gì khi ngồi nghe trong lớp .","không hiểu gì khi ngồi nghe trong lớp","ngồi nghe trong lớp","Teaching quality","không hiểu gì","Negative"
"1126","cách trả lời thắc mắc cho sinh viên về bài học khiến sinh viên khó chịu ( vì sinh viên chưa hoàn hảo nên đôi lúc có những câu hỏi "" trên trời "" , thầy có kinh nghiệm thì nên chỉ rõ lỗi sai của sinh viên chứ không nên hỏi vặn vẹo , gây khó chịu ) .","cách trả lời thắc mắc cho sinh viên về bài học khiến sinh viên khó chịu ( vì sinh viên chưa hoàn hảo nên đôi lúc có những câu hỏi "" trên trời "" , thầy có kinh nghiệm thì nên chỉ rõ lỗi sai của sinh viên chứ không nên hỏi vặn vẹo , gây khó chịu )","trả lời thắc mắc cho sinh viên","Support from lecturers","khó chịu ( vì sinh viên chưa hoàn hảo nên đôi lúc có những câu hỏi "" trên trời "" , thầy có kinh nghiệm thì nên chỉ rõ lỗi sai của sinh viên chứ không nên hỏi vặn vẹo , gây khó chịu )","Negative"
"1127","hỗ trợ thêm thiết bị cho việc giảng dạy môn anh văn , nếu có điều kiện có thể cho sinh viên học kỹ năng nghe anh văn trong phòng máy với trang thiết bị như tai nghe .","hỗ trợ thêm thiết bị cho việc giảng dạy môn anh văn","thiết bị cho việc giảng dạy","Learning environment","hỗ trợ thêm","Neutral"
"1127","hỗ trợ thêm thiết bị cho việc giảng dạy môn anh văn , nếu có điều kiện có thể cho sinh viên học kỹ năng nghe anh văn trong phòng máy với trang thiết bị như tai nghe .","nếu có điều kiện có thể cho sinh viên học kỹ năng nghe anh văn trong phòng máy với trang thiết bị như tai nghe","phòng máy với trang thiết bị như tai nghe","Learning environment","nếu có điều kiện","Neutral"
"1128","thầy wzjwz212 dạy nhiệt tình .","thầy wzjwz212 dạy nhiệt tình","dạy","Teaching quality","nhiệt tình","Positive"
"1129","hơi căng .","hơi căng","hơi căng","General review","hơi căng","Negative"
"1130","giảng viên dạy tận tâm , nhiệt tình , vui vẻ với sinh viên , dạy đầy đủ kiến thức cần thiết .","giảng viên dạy tận tâm","dạy","Teaching quality","tận tâm","Positive"
"1130","giảng viên dạy tận tâm , nhiệt tình , vui vẻ với sinh viên , dạy đầy đủ kiến thức cần thiết .","nhiệt tình","nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"1130","giảng viên dạy tận tâm , nhiệt tình , vui vẻ với sinh viên , dạy đầy đủ kiến thức cần thiết .","vui vẻ với sinh viên","vui vẻ với sinh viên","Support from lecturers","vui vẻ","Positive"
"1130","giảng viên dạy tận tâm , nhiệt tình , vui vẻ với sinh viên , dạy đầy đủ kiến thức cần thiết .","dạy đầy đủ kiến thức cần thiết","dạy","Teaching quality","đầy đủ","Positive"
"1131","thầy vừa dạy slide tiếng anh vừa dịch sang tiếng việt kế bên câu tiếng anh để khi về nhà tụi em đọc lại dễ hiểu hơn .","thầy vừa dạy slide tiếng anh vừa dịch sang tiếng việt kế bên câu tiếng anh để khi về nhà tụi em đọc lại dễ hiểu hơn","dạy","Teaching quality","dễ hiểu hơn","Positive"
"1132","vui vẻ hòa đồng nhiệt tình chỉ bao nhiêu đối với một giáo viên là đủ .","vui vẻ hòa đồng nhiệt tình chỉ bao nhiêu đối với một giáo viên là đủ","vui vẻ hòa đồng nhiệt tình","Support from lecturers","đủ","Neutral"
"1133","ít dạy bài tập .","ít dạy bài tập","dạy","Teaching quality","ít","Negative"
"1134","giảng viên không cung cấp đủ tài liệu để làm đồ án .","giảng viên không cung cấp đủ tài liệu để làm đồ án","tài liệu để làm đồ án","Course information","không cung cấp đủ","Negative"
"1135","dạy dễ hiểu , nhiệt tình , tuyệt vời .","dạy dễ hiểu","dạy","Teaching quality","dễ hiểu","Positive"
"1135","dạy dễ hiểu , nhiệt tình , tuyệt vời .","nhiệt tình","nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"1135","dạy dễ hiểu , nhiệt tình , tuyệt vời .","tuyệt vời","tuyệt vời","Support from lecturers","tuyệt vời","Positive"
"1136","tận tình tích cực .","tận tình tích cực","tận tình tích cực","Support from lecturers","tận tình tích cực","Positive"
"1137","cô dạy rất là nhiệt tình , dễ tiếp thu không chỉ hỗ trợ về kiến thức môn học mà về kỹ năng mềm cô rất quan tâm đến sinh viên về cả phần học tập cũng như cuộc sống .","cô dạy rất là nhiệt tình","dạy","Teaching quality","nhiệt tình","Positive"
