"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","cung cấp slide , kiến thức , truyền dạt tốt .","cung cấp slide , kiến thức , truyền dạt tốt","cung cấp slide","Support from lecturers","tốt","Positive"
"1","cung cấp slide , kiến thức , truyền dạt tốt .","cung cấp slide , kiến thức , truyền dạt tốt","kiến thức","Support from lecturers","tốt","Positive"
"1","cung cấp slide , kiến thức , truyền dạt tốt .","cung cấp slide , kiến thức , truyền dạt tốt","truyền dạt","Support from lecturers","tốt","Positive"
"2","đề thi thực hành quá dài .","đề thi thực hành quá dài","đề thi thực hành","Test and evaluation","quá dài","Negative"
"3","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc .","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc","không cung cấp slide","Support from lecturers","không cung cấp slide","Negative"
"3","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc .","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc","không cung cấp slide","Support from lecturers","nói tùm lum tà la","Negative"
"3","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc .","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc","không cung cấp slide","Support from lecturers","không liên quan","Negative"
"3","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc .","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc","dạy","Teaching quality","không cung cấp slide","Negative"
"3","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc .","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc","dạy","Teaching quality","nói tùm lum tà la","Negative"
"3","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc .","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc","dạy","Teaching quality","không liên quan","Negative"
"3","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc .","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc","dạy","Teaching quality","không cung cấp slide","Negative"
"3","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc .","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc","dạy","Teaching quality","nói tùm lum tà la","Negative"
"3","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc .","không cung cấp slide , vô dạy nói tùm lum tà la không liên quan đến môn học , dạy một tí bảo chép slide rồi cầm tờ báo ngồi đọc","dạy","Teaching quality","không liên quan","Negative"
"4","thầy nghiêm túc quá .","thầy nghiêm túc quá","thầy","Support from lecturers","nghiêm túc quá","Negative"
"5","cô dạy rất nhiệt tình và tận tụy .","cô dạy rất nhiệt tình và tận tụy","cô","Support from lecturers","rất nhiệt tình","Positive"
"5","cô dạy rất nhiệt tình và tận tụy .","cô dạy rất nhiệt tình và tận tụy","cô","Support from lecturers","tận tụy","Positive"
"6","không chú ý yêu cầu , giải đáp của sinh viên .","không chú ý yêu cầu , giải đáp của sinh viên","giải đáp","Support from lecturers","không chú ý","Negative"
"7","tốt ạ .","tốt ạ","tốt ạ","General review","tốt ạ","Positive"
"8","thầy không cho slide và lên lớp chủ yếu là chép slide .","thầy không cho slide và lên lớp chủ yếu là chép slide","thầy","Support from lecturers","không cho slide","Negative"
"9","nhiệt tình về giảng dạy .","nhiệt tình về giảng dạy","giảng dạy","Teaching quality","nhiệt tình","Positive"
"10","giáo trình môn học cần xác định cho phù hợp với thực lực và trình độ của sinh viên .","giáo trình môn học cần xác định cho phù hợp với thực lực và trình độ của sinh viên","giáo trình môn học","Course information","cần xác định","Neutral"
"11","hay đến trễ .","hay đến trễ","hay đến trễ","Teaching quality","đến trễ","Negative"
"12","thầy nên đổi mới cách dạy để bài học trở nên sinh động hơn .","thầy nên đổi mới cách dạy để bài học trở nên sinh động hơn","thầy","Support from lecturers","đổi mới cách dạy","Positive"
"13","i love thầy !","i love thầy","thầy","Support from lecturers","love","Positive"
"14","cô wzjwz303 là một người cô dạy có tâm nhất mà em gặp từ lúc sinh ra tới giờ .","cô wzjwz303 là một người cô dạy có tâm nhất mà em gặp từ lúc sinh ra tới giờ","cô","Support from lecturers","có tâm nhất","Positive"
"15","cô rất quan tâm đến tình hình học tập của lớp .","cô rất quan tâm đến tình hình học tập của lớp","cô","Support from lecturers","rất quan tâm","Positive"
"16","học bù cũng không hỏi ý kiến sinh viên có trùng với môn khác không , học bù lại còn điểm danh .","học bù cũng không hỏi ý kiến sinh viên có trùng với môn khác không , học bù lại còn điểm danh","học bù","Course information","không hỏi ý kiến sinh viên","Negative"
"17","giảng hay minh họa sinh động .","giảng hay minh họa sinh động","giảng","Support from lecturers","hay","Positive"
"17","giảng hay minh họa sinh động .","giảng hay minh họa sinh động","giảng","Support from lecturers","sinh động","Positive"
"17","giảng hay minh họa sinh động .","giảng hay minh họa sinh động","minh họa","Support from lecturers","hay","Positive"
"17","giảng hay minh họa sinh động .","giảng hay minh họa sinh động","minh họa","Support from lecturers","sinh động","Positive"
"18","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên .","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên","giáo viên","Support from lecturers","cần năng động hơn","Positive"
"18","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên .","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên","giáo viên","Support from lecturers","hơi thụ động","Negative"
"18","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên .","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên","giáo viên","Support from lecturers","không tạo cảm hứng","Negative"
"18","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên .","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên","thầy","Support from lecturers","cần năng động hơn","Positive"
"18","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên .","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên","thầy","Support from lecturers","hơi thụ động","Negative"
"18","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên .","giáo viên thực hành cần năng động hơn , thầy có vẻ hơi thụ động trong giờ thực hành , không tạo cảm hứng cho sinh viên","thầy","Support from lecturers","không tạo cảm hứng","Negative"
"19","có những hoạt động giúp giờ học sinh động .","có những hoạt động giúp giờ học sinh động","những hoạt động","Organization and management","sinh động","Positive"
"20","nhiều lúc báo cáo tiến độ đồ án , khi không hài lòng , giảng viên đã nói thẳng với sinh viên là rớt môn dù cho còn 1 tháng nữa mới đến ngày báo cáo cuối kỳ .","nhiều lúc báo cáo tiến độ đồ án , khi không hài lòng , giảng viên đã nói thẳng với sinh viên là rớt môn dù cho còn 1 tháng nữa mới đến ngày báo cáo cuối kỳ","giảng viên","Support from lecturers","không hài lòng","Negative"
"21","cô rất tận tình giúp đỡ chúng em trong học tập .","cô rất tận tình giúp đỡ chúng em trong học tập","cô","Support from lecturers","rất tận tình","Positive"
"22","thầy giảng quá nhanh .","thầy giảng quá nhanh","thầy","Support from lecturers","quá nhanh","Positive"
"23","ngược lại đề thi nên cho những câu hỏi khó , nhưng thời gian thi rộng để sinh viên có thời gian động não suy nghĩ các giải tăng được tư duy suy luận và sáng tạo hơn là khả năng học thuộc bài như kiểu trên thích hợp cho ngành khác .","ngược lại đề thi nên cho những câu hỏi khó , nhưng thời gian thi rộng để sinh viên có thời gian động não suy nghĩ các giải tăng được tư duy suy luận và sáng tạo hơn là khả năng học thuộc bài như kiểu trên thích hợp cho ngành khác","thời gian thi","Test and evaluation","rộng","Positive"
"24","thầy giảng chậm lại , từ dễ tới khó để học sinh tiếp thu tốt hơn .","thầy giảng chậm lại , từ dễ tới khó để học sinh tiếp thu tốt hơn","thầy","Support from lecturers","chậm lại","Positive"
"24","thầy giảng chậm lại , từ dễ tới khó để học sinh tiếp thu tốt hơn .","thầy giảng chậm lại , từ dễ tới khó để học sinh tiếp thu tốt hơn","thầy","Support from lecturers","tiếp thu tốt hơn","Positive"
