"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","Support from lecturers","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","Support from lecturers","thân thiện","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","Support from lecturers","truyền cảm hứng","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","cô","Support from lecturers","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","cô","Support from lecturers","thân thiện","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","cô","Support from lecturers","truyền cảm hứng","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","truyền cảm hứng","Support from lecturers","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","truyền cảm hứng","Support from lecturers","thân thiện","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt","truyền cảm hứng","Support from lecturers","truyền cảm hứng","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","truyền cảm hứng","động lực tốt","Support from lecturers","động lực tốt","Positive"
"801","cô thân thiện với học sinh , truyền cảm hứng , động lực tốt .","động lực tốt","","","",""
"802","thầy kiểm tra quá nhiều .","thầy kiểm tra quá nhiều","kiểm tra","Support from lecturers","quá nhiều","Negative"
"803","thầy rất khắt khe trong việc dùng từ chuyên ngành .","thầy rất khắt khe trong việc dùng từ chuyên ngành","từ chuyên ngành","Support from lecturers","khắt khe","Neutral"
"803","thầy rất khắt khe trong việc dùng từ chuyên ngành .","thầy rất khắt khe trong việc dùng từ chuyên ngành","khắt khe","Support from lecturers","khắt khe","Neutral"
"804","thầy dạy rất tốt .","thầy dạy rất tốt","dạy","Support from lecturers","tốt","Positive"
"805","những gì được học nó nhằm mục đích gì ?","những gì được học nó nhằm mục đích gì","mục đích","Support from lecturers","",""
"806","cần cung cấp thêm tài liệu học tập môn học này .","cần cung cấp thêm tài liệu học tập môn học này","tài liệu học tập","Support from lecturers","thêm","Negative"
"807","cách dạy của thầy rất nhàm chán , không có nhiều hoạt động thực tế , bài tập thầy cho chỉ áp sát lý thuyết mà chưa thực tế .","cách dạy của thầy rất nhàm chán","","","",""
"807","cách dạy của thầy rất nhàm chán , không có nhiều hoạt động thực tế , bài tập thầy cho chỉ áp sát lý thuyết mà chưa thực tế .","không có nhiều hoạt động thực tế","","","không có nhiều hoạt động thực tế","Negative"
