id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,"có những khoảng thời gian trống trong giờ học , làm kéo dài buổi học .","có những khoảng thời gian trống trong giờ học , làm kéo dài buổi học",thời gian trống trong giờ học,Organization and management, làm kéo dài,Negative
2,nội dung thi không đúng giảng dạy .,nội dung thi không đúng giảng dạy,nội dung,Course information,không đúng,Negative
3,thầy nhìn hiền hiền .,thầy nhìn hiền hiền,thầy nhìn hiền hiền,General review,nhìn hiền hiền,Positive
4,"đi kèm theo đó là khả năng truyền đạt cực kỳ tệ , giờ học khá chán .",đi kèm theo đó là khả năng truyền đạt cực kỳ tệ,khả năng truyền đạt,Teaching quality,cực kỳ tệ,Negative
4,"đi kèm theo đó là khả năng truyền đạt cực kỳ tệ , giờ học khá chán .",giờ học khá chán,giờ học,Teaching quality,khá chán,Negative
5,"tuy nhiên , kiến thức về giải bài tập là chưa đủ để thi .","tuy nhiên , kiến thức về giải bài tập là chưa đủ để thi",bài tập,Workload,chưa đủ,Negative
6,"vui tính , hòa đồng nhiệt tình , chỉ bảo tận tình .","vui tính , hòa đồng nhiệt tình , chỉ bảo tận tình","vui tính , hòa đồng nhiệt tình , chỉ bảo tận tình",Support from lecturers,"vui tính , hòa đồng nhiệt tình , chỉ bảo tận tình",Positive
7,cô dạy diễu hiểu ạ .,cô dạy diễu hiểu ạ,dạy,Teaching quality,diễu hiểu ạ,Positive
8,giảng viên chưa nhiệt tình lắm .,giảng viên chưa nhiệt tình lắm,giảng viên chưa nhiệt tình,Support from lecturers,chưa nhiệt tình,Negative
9,thầy có cho bài tập .,thầy có cho bài tập,bài tập,Workload,có,Neutral
10,em vinh dự được là học trò của thầy .,em vinh dự được là học trò của thầy,em vinh dự được là học trò của thầy,General review,vinh dự ,Positive
11,thêm giờ thực hành .,thêm giờ thực hành,giờ thực hành,Organization and management,thêm,Neutral
12,thầy căn chỉnh thời gian dạy không tốt .,thầy căn chỉnh thời gian dạy không tốt,thời gian dạy,Teaching quality,không tốt,Negative
13,cần thêm nhiều video demo hướng dẫn thực hành các quy trình thì chất lượng học môn này sẽ cao hơn .,cần thêm nhiều video demo hướng dẫn thực hành các quy trình thì chất lượng học môn này sẽ cao hơn,video demo hướng dẫn thực hành,Teaching quality,cần thêm,Neutral
14,bài giảng tạo cảm giác hứng thú và tiếp thu bài nhanh .,bài giảng tạo cảm giác hứng thú và tiếp thu bài nhanh,bài giảng,Teaching quality,tạo cảm giác hứng thú và tiếp thu bài nhanh,Positive
15,tăng hoạt động speaking .,tăng hoạt động speaking, hoạt động speaking,Course information,tăng,Neutral
16,nâng cao chất lượng cơ sở vật chất của trường .,nâng cao chất lượng cơ sở vật chất của trường,cơ sở vật chất,Learning environment,nâng cao chất lượng,Neutral
17,"thầy dạy rất kỹ về kiên thức , rất tận tình trong công tác giảng dạy .",thầy dạy rất kỹ về kiên thức,dạy,Teaching quality,rất kỹ,Positive
17,"thầy dạy rất kỹ về kiên thức , rất tận tình trong công tác giảng dạy .",rất tận tình trong công tác giảng dạy,giảng dạy,Teaching quality,tận tình,Positive
18,"thầy dạy kỹ và dễ hiểu , khuyến khích khả năng tự học của sinh viên , không khí lớp học vui vẻ .","thầy dạy kỹ và dễ hiểu , khuyến khích khả năng tự học của sinh viên",dạy,Teaching quality,"kỹ và dễ hiểu , khuyến khích khả năng tự học",Positive
18,"thầy dạy kỹ và dễ hiểu , khuyến khích khả năng tự học của sinh viên , không khí lớp học vui vẻ .", không khí lớp học vui vẻ ,không khí lớp học,Learning environment,vui vẻ ,Positive
19,dạy còn khó hiểu .,dạy còn khó hiểu,dạy,Teaching quality,còn khó hiểu,Negative
20,"nhiệt tình , cởi mở .","nhiệt tình , cởi mở","nhiệt tình , cởi mở",Support from lecturers,"nhiệt tình , cởi mở",Positive
21,"dễ hiểu , rõ ràng .","dễ hiểu , rõ ràng","dễ hiểu , rõ ràng",Teaching quality,"dễ hiểu , rõ ràng",Positive
22,"phòng máy quá yếu , không thực sự tốt vì máy tính còn yếu , cấu hình không được cao .","phòng máy quá yếu , không thực sự tốt vì máy tính còn yếu , cấu hình không được cao",phòng máy,Learning environment,"quá yếu , không thực sự tốt vì máy tính còn yếu , cấu hình không được cao",Negative
23,"thầy nhắm đến người giỏi , không nhắm đến người dở .","thầy nhắm đến người giỏi , không nhắm đến người dở",thầy nhắm đến người giỏi,Teaching quality,không nhắm đến người dở,Negative
24,tài liệu phục vụ cho môn học chưa được nhà trường hỗ trợ .,tài liệu phục vụ cho môn học chưa được nhà trường hỗ trợ,tài liệu phục vụ,Course information,chưa được nhà trường hỗ trợ,Negative
25,"giảng hay , dễ hiểu , nhiệt huyết .","giảng hay , dễ hiểu , nhiệt huyết",giảng,Teaching quality,"hay , dễ hiểu , nhiệt huyết",Positive
26,nhiệt tình trả lời thắc mắc của sinh viên .,nhiệt tình trả lời thắc mắc của sinh viên,trả lời thắc mắc của sinh viên,Support from lecturers,nhiệt tình,Positive
27,"phòng học cần sạch sẽ hơn , bàn ghế rất bụi , máy chiếu tất nhiên nói nhìn được thì vẫn nhìn được nhưng như thế là vẫn mờ , cần sáng hơn , cho các bạn ngồi phía dưới thấy nữa .",phòng học cần sạch sẽ hơn,phòng học,Learning environment,cần sạch sẽ hơn,Negative
27,"phòng học cần sạch sẽ hơn , bàn ghế rất bụi , máy chiếu tất nhiên nói nhìn được thì vẫn nhìn được nhưng như thế là vẫn mờ , cần sáng hơn , cho các bạn ngồi phía dưới thấy nữa .", bàn ghế rất bụi, bàn ghế,Learning environment,rất bụi,Negative
