"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","không quan tâm tới sinh viên khi làm thực hành .","không quan tâm tới sinh viên khi làm thực hành","không quan tâm tới sinh viên khi làm thực hành","Support from lecturers","không quan tâm","Negative"
"2","nhận lương thì phải làm tốt bổn phận của một người thầy chứ ạ .","nhận lương thì phải làm tốt bổn phận của một người thầy chứ ạ","bổn phận của một người thầy","Teaching quality","phải làm tốt bổn phận","Negative"
"3","cô không tạo được không khí chủ động trong lớp .","cô không tạo được không khí chủ động trong lớp","không khí chủ động trong lớp","Learning environment","không tạo được không khí","Negative"
"4","thầy wzjwz105 giảng dạy rất tốt , truyền đạt hay , luôn đưa ra những vấn đề hay .","thầy wzjwz105 giảng dạy rất tốt","giảng dạy","Teaching quality","tốt","Positive"
"4","thầy wzjwz105 giảng dạy rất tốt , truyền đạt hay , luôn đưa ra những vấn đề hay .","truyền đạt hay","truyền đạt","Teaching quality","hay","Positive"
"4","thầy wzjwz105 giảng dạy rất tốt , truyền đạt hay , luôn đưa ra những vấn đề hay .","luôn đưa ra những vấn đề hay","đưa ra những vấn đề hay","Teaching quality","hay","Positive"
"5","cơ mà sao phân biệt thầy với thầy wzjwz294 vậy thầy ?","cơ mà sao phân biệt thầy với thầy wzjwz294 vậy thầy","phân biệt","General review","sao phân biệt","Neutral"
"6","giảng viên nhiệt tình trong quá trình giảng dạy và trả lời câu hỏi cho sinh viên , giảng viên khá vui tính .","giảng viên nhiệt tình trong quá trình giảng dạy và trả lời câu hỏi cho sinh viên","nhiệt tình trong quá trình giảng dạy và trả lời câu hỏi","Support from lecturers","nhiệt tình","Positive"
"6","giảng viên nhiệt tình trong quá trình giảng dạy và trả lời câu hỏi cho sinh viên , giảng viên khá vui tính .","giảng viên khá vui tính","giảng viên khá vui tính","Support from lecturers","vui tính","Positive"
"7","nội dung thực hành còn khá nhẹ , tôi muốn nó nhiều và khó hơn để được nghiên cứu nhiều khía cạnh hơn của môn học .","nội dung thực hành còn khá nhẹ","nội dung thực hành","Course information","khá nhẹ","Neutral"
"7","nội dung thực hành còn khá nhẹ , tôi muốn nó nhiều và khó hơn để được nghiên cứu nhiều khía cạnh hơn của môn học .","tôi muốn nó nhiều và khó hơn để được nghiên cứu nhiều khía cạnh hơn của môn học","nghiên cứu nhiều khía cạnh hơn của môn học","Course information","muốn nó nhiều và khó hơn","Positive"
"8","phân bố lại chương trình vì bài khá dài .","phân bố lại chương trình vì bài khá dài","phân bố lại chương trình vì bài khá dài","Organization and management","phân bố lại","Negative"
"9","không có y kiến .","không có y kiến","y kiến","General review","không có y kiến","Neutral"
"10","thực sự môn này chiếm 85% thời gian học mà trong khi đó bài báo cáo chỉ chiếm 15% trong tổng số điểm .","thực sự môn này chiếm 85% thời gian học mà trong khi đó bài báo cáo chỉ chiếm 15% trong tổng số điểm","85% thời gian học mà trong khi đó bài báo cáo chỉ chiếm 15% trong tổng số điểm","Workload","chiếm 85% thời gian học","Negative"
"11","phòng học nóng .","phòng học nóng","phòng học","Learning environment","nóng","Negative"
"12","cô rất nhiệt tình giải đáp thắc mắc , cô dành thời gian giải đáp thắc mắc của sinh viên .","cô rất nhiệt tình giải đáp thắc mắc","giải đáp thắc mắc","Support from lecturers","nhiệt tình","Positive"
"12","cô rất nhiệt tình giải đáp thắc mắc , cô dành thời gian giải đáp thắc mắc của sinh viên .","cô dành thời gian giải đáp thắc mắc của sinh viên","giải đáp thắc mắc của sinh viên","Support from lecturers","dành thời gian giải đáp thắc mắc","Positive"
"13","học nhóm .","học nhóm","học nhóm","Learning environment","học nhóm","Neutral"
"14","cần có các ví dụ minh họa thực tế bên ngoài nhiều hơn .","cần có các ví dụ minh họa thực tế bên ngoài nhiều hơn","ví dụ minh họa thực tế","Course information","cần có","Neutral"
"15","phong cách dạy hiệu quả .","phong cách dạy hiệu quả","phong cách dạy","Teaching quality","hiệu quả","Positive"
"16","giảng viên nên nghiêm túc hơn , cứ đùa đùa sao ấy .","giảng viên nên nghiêm túc hơn , cứ đùa đùa sao ấy","nghiêm túc hơn , cứ đùa đùa sao ấy","Support from lecturers","nghiêm túc hơn , cứ đùa đùa sao ấy","Negative"
"17","cho bài tập hay và nhiều .","cho bài tập hay và nhiều","bài tập hay và nhiều","Workload","hay và nhiều","Positive"
"18","nên có nhiều bài tập hơn !","nên có nhiều bài tập hơn","nhiều bài tập hơn","Workload","nên có","Neutral"
"19","phương pháp dạy giúp thoải mái ( kể chuyện ) .","phương pháp dạy giúp thoải mái ( kể chuyện )","phương pháp dạy","Teaching quality","thoải mái","Positive"
"20","phòng học nóng quá nên lắp thêm quạt .","phòng học nóng quá nên lắp thêm quạt","phòng học","Learning environment","nóng quá","Negative"
"21","thứ nhất thầy không đảm bảo được giờ lên lớp , rất khó khăn để báo cáo đồ án và hỏi ý kiến thầy .","thứ nhất thầy không đảm bảo được giờ lên lớp","giờ lên lớp","Organization and management","không đảm bảo","Negative"
"21","thứ nhất thầy không đảm bảo được giờ lên lớp , rất khó khăn để báo cáo đồ án và hỏi ý kiến thầy .","rất khó khăn để báo cáo đồ án và hỏi ý kiến thầy","báo cáo đồ án và hỏi ý kiến thầy","Support from lecturers","rất khó khăn","Negative"
"22","chương trình dạy hơi nhiều .","chương trình dạy hơi nhiều","chương trình dạy","Course information","hơi nhiều","Negative"
"23","đề nghị đề thi cần phân ra mức độ dễ khó dễ rõ ràng hơn .","đề nghị đề thi cần phân ra mức độ dễ khó dễ rõ ràng hơn","đề thi cần phân ra mức độ dễ khó dễ","Test and evaluation","đề nghị","Neutral"
"24","cần có nhiều trò chơi vận động hấp dẫn .","cần có nhiều trò chơi vận động hấp dẫn","trò chơi vận động","Learning environment","nhiều trò chơi vận động hấp dẫn","Positive"
"25","môn này nên kết hợp lồng ghép với môn thực hành điện điện tử môn này đã học trong học kỳ 5 .","môn này nên kết hợp lồng ghép với môn thực hành điện điện tử môn này đã học trong học kỳ 5","kết hợp lồng ghép với môn thực hành điện điện tử môn này đã học trong học kỳ 5","Organization and management","nên kết hợp","Neutral"
"26","thầy rất tận tâm trong giảng dạy , sử dụng các thiết bị phục vụ bài giảng rất hiệu quả , định hướng các công việc cụ thể cho sinh viên trong tương lai , tạo tâm lý tự tin , thoải mái , truyền cảm hứng cho sinh viên .","thầy rất tận tâm trong giảng dạy","giảng dạy","Teaching quality","tận tâm","Positive"
"26","thầy rất tận tâm trong giảng dạy , sử dụng các thiết bị phục vụ bài giảng rất hiệu quả , định hướng các công việc cụ thể cho sinh viên trong tương lai , tạo tâm lý tự tin , thoải mái , truyền cảm hứng cho sinh viên .","sử dụng các thiết bị phục vụ bài giảng rất hiệu quả","thiết bị phục vụ","Learning environment","hiệu quả","Positive"
"26","thầy rất tận tâm trong giảng dạy , sử dụng các thiết bị phục vụ bài giảng rất hiệu quả , định hướng các công việc cụ thể cho sinh viên trong tương lai , tạo tâm lý tự tin , thoải mái , truyền cảm hứng cho sinh viên .","định hướng các công việc cụ thể cho sinh viên trong tương lai","định hướng các công việc cụ thể cho sinh viên","Support from lecturers","cụ thể","Positive"
"26","thầy rất tận tâm trong giảng dạy , sử dụng các thiết bị phục vụ bài giảng rất hiệu quả , định hướng các công việc cụ thể cho sinh viên trong tương lai , tạo tâm lý tự tin , thoải mái , truyền cảm hứng cho sinh viên .","tạo tâm lý tự tin , thoải mái , truyền cảm hứng cho sinh viên","tạo tâm lý tự tin , thoải mái , truyền cảm hứng cho sinh viên","Teaching quality","tâm lý tự tin , thoải mái , truyền cảm hứng","Positive"
"27","môn này là một môn liên hệ nhiều với thực tiễn nên mong thầy có nhiều ví dụ thực tiễn hơn , làm cho việc học dễ hiểu hơn .","môn này là một môn liên hệ nhiều với thực tiễn nên mong thầy có nhiều ví dụ thực tiễn hơn , làm cho việc học dễ hiểu hơn","thực tiễn nên mong thầy có nhiều ví dụ thực tiễn hơn , làm cho việc học dễ hiểu","Course information","liên hệ nhiều với thực tiễn nên mong thầy có nhiều ví dụ thực tiễn hơn , làm cho việc học dễ hiểu hơn","Positive"
"28","giáo viên dạy tận tâm , dễ hiễu .","giáo viên dạy tận tâm , dễ hiễu","dạy","Teaching quality","tận tâm , dễ hiễu","Positive"
"29","rất hài lòng về cô , cô rất nhiệt tình .","rất hài lòng về cô","hài lòng về cô","General review","hài lòng","Positive"
"29","rất hài lòng về cô , cô rất nhiệt tình .","cô rất nhiệt tình","cô rất nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"30","vui vẻ , kiến thức rộng và sâu , dạy dễ hiểu .","vui vẻ","vui vẻ","Support from lecturers","vui vẻ","Positive"
"30","vui vẻ , kiến thức rộng và sâu , dạy dễ hiểu .","kiến thức rộng và sâu","kiến thức","Teaching quality","rộng và sâu","Positive"
"30","vui vẻ , kiến thức rộng và sâu , dạy dễ hiểu .","dạy dễ hiểu","dạy","Teaching quality","dễ hiểu","Positive"
"31","vừa đọc slide vừa giảng , dễ gây buồn ngủ và hơi khó hiểu .","vừa đọc slide vừa giảng , dễ gây buồn ngủ và hơi khó hiểu","vừa đọc slide vừa giảng","Teaching quality","dễ gây buồn ngủ và hơi khó hiểu","Negative"
"32","thái độ xem thường sinh viên khi báo cáo .","thái độ xem thường sinh viên khi báo cáo","thái độ xem thường sinh viên khi báo cáo","Support from lecturers","xem thường","Negative"
"33","giảng viên đảm bảo giờ lên lớp , tập trung vô việc dạy học .","giảng viên đảm bảo giờ lên lớp","giờ lên lớp","Organization and management","đảm bảo","Positive"
"33","giảng viên đảm bảo giờ lên lớp , tập trung vô việc dạy học .","tập trung vô việc dạy học","dạy","Teaching quality","tập trung","Positive"
"34","nếu có thì nên mở lớp nâng cao web , như xử lý truy cập lớn , phân bố cơ sở dữ liệu có ích cho việc ra làm hơn .","nếu có thì nên mở lớp nâng cao web , như xử lý truy cập lớn , phân bố cơ sở dữ liệu có ích cho việc ra làm hơn","mở lớp nâng cao web","Organization and management","nếu có thì nên","Neutral"
"35","giảng viên rất nhiệt tình , phương pháp giảng dạy hay , dễ hiểu .","giảng viên rất nhiệt tình","giảng viên rất nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"35","giảng viên rất nhiệt tình , phương pháp giảng dạy hay , dễ hiểu .","phương pháp giảng dạy hay , dễ hiểu","phương pháp giảng dạy","Teaching quality","hay , dễ hiểu","Positive"
