"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","cô dạy nhiệt tình chuyên môn cao .","cô dạy nhiệt tình chuyên môn cao","dạy ","Teaching quality","nhiệt tình chuyên môn cao","Positive"
"2","cảm thấy cô rất nhiệt tình làm việc theo nhóm hiệu quả .","cảm thấy cô rất nhiệt tình"," nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"2","cảm thấy cô rất nhiệt tình làm việc theo nhóm hiệu quả .","làm việc theo nhóm hiệu quả","làm việc theo nhóm","Learning environment","hiệu quả","Positive"
"3","nghỉ nhiều buổi thực hành , mất nhiều kiến thức quan trọng của oop không phổ biến và hướng dẫn cụ thể nội dung và phương pháp thực hành không nhiệt tình .","nghỉ nhiều buổi thực hành , mất nhiều kiến thức quan trọng của oop không phổ biến","nghỉ nhiều buổi thực hành","Organization and management","nghỉ nhiều buổi thực hành , mất nhiều kiến thức quan trọng","Negative"
"3","nghỉ nhiều buổi thực hành , mất nhiều kiến thức quan trọng của oop không phổ biến và hướng dẫn cụ thể nội dung và phương pháp thực hành không nhiệt tình .","hướng dẫn cụ thể nội dung và phương pháp thực hành không nhiệt tình","hướng dẫn cụ thể nội dung và phương pháp thực hành","Support from lecturers","không nhiệt tình","Negative"
"4","thầy dạy tận tụy , tâm huyết .","thầy dạy tận tụy , tâm huyết","dạy","Teaching quality","tận tụy , tâm huyết","Positive"
"5","giảng viên tích cực giúp đỡ sinh viên , đảm bảo giờ lên lớp .","giảng viên tích cực giúp đỡ sinh viên","giúp đỡ sinh viên","Support from lecturers","tích cực","Positive"
"5","giảng viên tích cực giúp đỡ sinh viên , đảm bảo giờ lên lớp .","đảm bảo giờ lên lớp","giờ lên lớp","Organization and management","đảm bảo ","Positive"
"6","đảm bảo đúng giờ học .","đảm bảo đúng giờ học","giờ học","Organization and management","đảm bảo đúng giờ","Positive"
"7","chấm bài theo hệ thống hay báo lỗi , không được sáng tạo theo lối nghĩ riêng .","chấm bài theo hệ thống hay báo lỗi , không được sáng tạo theo lối nghĩ riêng","chấm bài","Test and evaluation","báo lỗi , không được sáng tạo","Negative"
