id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,cho bài tập khó ngay khi vừa giảng xong .,cho bài tập khó ngay khi vừa giảng xong,giảng,Teaching quality,cho bài tập khó ngay khi vừa giảng xong,Negative
2,"giảng viên tận tâm , nhiệt tình với sinh viên , luôn lắng nghe , giải đáp tất cả các thắc mắc của sinh viên , luôn tạo được ngữ cảnh cho sinh viên thảo luận về bài học .","giảng viên tận tâm , nhiệt tình với sinh viên","giảng viên tận tâm , nhiệt tình",Support from lecturers,"tận tâm , nhiệt tình với sinh viên",Positive
2,"giảng viên tận tâm , nhiệt tình với sinh viên , luôn lắng nghe , giải đáp tất cả các thắc mắc của sinh viên , luôn tạo được ngữ cảnh cho sinh viên thảo luận về bài học .","luôn lắng nghe , giải đáp tất cả các thắc mắc của sinh viên","lắng nghe , giải đáp tất cả các thắc mắc của sinh viên",Support from lecturers,"luôn lắng nghe , giải đáp tất cả các thắc mắc của sinh viên",Positive
2,"giảng viên tận tâm , nhiệt tình với sinh viên , luôn lắng nghe , giải đáp tất cả các thắc mắc của sinh viên , luôn tạo được ngữ cảnh cho sinh viên thảo luận về bài học .",luôn tạo được ngữ cảnh cho sinh viên thảo luận về bài học, ngữ cảnh cho sinh viên thảo luận về bài học,Teaching quality,luôn tạo được,Positive
3,thắc mắc ngay tại lớp những cái mình không hiểu .,thắc mắc ngay tại lớp những cái mình không hiểu,thắc mắc ngay tại lớp những cái mình không hiểu,Support from lecturers,thắc mắc ngay tại lớp những cái mình không hiểu,Neutral
4,giáo viên rất thân thiện .,giáo viên rất thân thiện,giáo viên rất thân thiện,Support from lecturers, rất thân thiện,Positive
5,"ví dụ như mục quy hoạch động là mục em thích thú nhưng cô nói đây là mục khó , cô dạy chỉ những ví dụ cực kỳ cơ bản .","ví dụ như mục quy hoạch động là mục em thích thú nhưng cô nói đây là mục khó , cô dạy chỉ những ví dụ cực kỳ cơ bản","ví dụ như mục quy hoạch động là mục em thích thú nhưng cô nói đây là mục khó , cô dạy chỉ những ví dụ cực kỳ cơ bản",Teaching quality,"ví dụ như mục quy hoạch động là mục em thích thú nhưng cô nói đây là mục khó , cô dạy chỉ những ví dụ cực kỳ cơ bản",Neutral
6,"nếu thầy đã không đảm bảo giờ lên lớp , thì khi ra bài thi và đề cương ôn tập nên chú ý đến việc rõ ràng , hướng dẫn rõ sinh viên biết mình phải học gì .","nếu thầy đã không đảm bảo giờ lên lớp , thì khi ra bài thi và đề cương ôn tập nên chú ý đến việc rõ ràng , hướng dẫn rõ sinh viên biết mình phải học gì","nếu thầy đã không đảm bảo giờ lên lớp , thì khi ra bài thi và đề cương ôn tập nên chú ý đến việc rõ ràng , hướng dẫn rõ sinh viên biết mình phải học gì ",Teaching quality,"nếu thầy đã không đảm bảo giờ lên lớp , thì khi ra bài thi và đề cương ôn tập nên chú ý đến việc rõ ràng , hướng dẫn rõ sinh viên biết mình phải học gì",Negative
7,"giảng dễ hiểu , kỹ , có chút nghiêm khắc .","giảng dễ hiểu , kỹ , có chút nghiêm khắc",giảng,Teaching quality,"dễ hiểu , kỹ , có chút nghiêm khắc",Positive
8,không hiệu quả và khó hiểu trong cách dạy .,không hiệu quả và khó hiểu trong cách dạy,cách dạy ,Teaching quality,không hiệu quả và khó hiểu,Negative
