id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,lớp trưởng quản lý 19 - 20 nhóm trong lớp đòi hỏi lớp trưởng phải có kiến thức tốt và trách nhiệm .,lớp trưởng quản lý 19 - 20 nhóm trong lớp đòi hỏi lớp trưởng phải có kiến thức tốt và trách nhiệm,lớp trưởng quản lý 19 - 20 nhóm trong lớp,Organization and management, quản lý 19 - 20 nhóm trong lớp đòi hỏi lớp trưởng phải có kiến thức tốt và trách nhiệm,Negative
2,"thầy dạy hay , kiến thức dồi dào .",thầy dạy hay , dạy,Teaching quality, hay,Positive
2,"thầy dạy hay , kiến thức dồi dào .",kiến thức dồi dào,kiến thức,Course information,dồi dào,Positive
3,"bài tập thực hành đa đạng , dễ hiểu .","bài tập thực hành đa đạng , dễ hiểu",bài tập thực hành,Workload,"đa đạng , dễ hiểu",Positive
4,thầy đến lớp rất đúng giờ và cho sinh viên ra về cũng rất hợp lý .,thầy đến lớp rất đúng giờ và cho sinh viên ra về cũng rất hợp lý,đến lớp rất đúng giờ và cho sinh viên ra về cũng rất hợp lý,Organization and management,đến lớp rất đúng giờ và cho sinh viên ra về cũng rất hợp lý,Positive
5,nhiệt tình chỉ dạy cho sinh viên .,nhiệt tình chỉ dạy cho sinh viên,chỉ dạy,Teaching quality,nhiệt tình,Positive
6,cho thi giữa kỳ .,cho thi giữa kỳ, thi giữa kỳ,Test and evaluation,cho,Neutral
7,tuần sau khi sinh viên ý kiến lên phòng công tác sinh viên mới có giảng viên khác đến thay thế .,tuần sau khi sinh viên ý kiến lên phòng công tác sinh viên mới có giảng viên khác đến thay thế,tuần sau khi sinh viên ý kiến lên phòng công tác sinh viên mới có giảng viên khác đến thay thế,Organization and management,tuần sau khi sinh viên ý kiến lên phòng công tác sinh viên mới có giảng viên khác đến thay thế,Negative
8,phục vụ ở mảng nào cho công việc sau này !,phục vụ ở mảng nào cho công việc sau này,phục vụ ở mảng nào cho công việc sau này,Course information,phục vụ ở mảng nào cho công việc sau này,Negative
9,giảng viên cho làm nhiều bài tập liên quan đến bài học .,giảng viên cho làm nhiều bài tập liên quan đến bài học,bài tập liên quan đến bài học,Workload,cho làm nhiều,Positive
10,"sự tận tâm của thầy , các ví dụ đơn giản , dễ hiểu .",sự tận tâm của thầy ,sự tận tâm,Support from lecturers,tận tâm,Positive
10,"sự tận tâm của thầy , các ví dụ đơn giản , dễ hiểu ."," các ví dụ đơn giản , dễ hiểu",các ví dụ ,Teaching quality," đơn giản , dễ hiểu",Positive
11,"cô dạy rất nhiệt tình , rất hài lòng về cô .",cô dạy rất nhiệt tình,dạy ,Teaching quality,rất nhiệt tình,Positive
11,"cô dạy rất nhiệt tình , rất hài lòng về cô .", rất hài lòng về cô,hài lòng về cô,Teaching quality, rất hài lòng,Positive
12,tôi không có ý kiến .,tôi không có ý kiến,tôi không có ý kiến,General review,tôi không có ý kiến,Neutral
13,dạy một lúc quá nhiều bài .,dạy một lúc quá nhiều bài,dạy ,Teaching quality, một lúc quá nhiều bài,Negative
14,kỹ năng tự học được thầy đưa lên tối đa .,kỹ năng tự học được thầy đưa lên tối đa,kỹ năng tự học,Learning environment,kỹ năng tự học được thầy đưa lên tối đa,Positive
15,"thầy dạy dễ hiểu , tận tâm .","thầy dạy dễ hiểu , tận tâm",dạy ,Teaching quality,"dễ hiểu , tận tâm",Positive
16,thầy trình bày ví dụ và câu chuyện thực tế .,thầy trình bày ví dụ và câu chuyện thực tế , trình bày ví dụ và câu chuyện thực tế,Teaching quality,trình bày ví dụ và câu chuyện thực tế,Positive
17,"nhiệt tình , phương thức truyền đạt dễ hiểu .",nhiệt tình,nhiệt tình,Support from lecturers,nhiệt tình,Positive
17,"nhiệt tình , phương thức truyền đạt dễ hiểu .",phương thức truyền đạt dễ hiểu,phương thức truyền đạt,Teaching quality,dễ hiểu,Positive
18,nên thay hình thức này bằng hình thức khác .,nên thay hình thức này bằng hình thức khác,thay hình thức này bằng hình thức khác,Teaching quality,nên thay,Neutral
19,cô rất tốt .,cô rất tốt,cô rất tốt ,Support from lecturers,rất tốt,Positive
20,"giảm tải bớt lý thuyết và nên đưa các ví dụ thực tiễn vào nội dung giảng dạy giúp sinh viên định hướng được nội dung , mục đích và cách áp dụng môn học vào nghề nghiệp sau khi ra trường .",giảm tải bớt lý thuyết,lý thuyết,Course information,giảm tải bớt,Positive
20,"giảm tải bớt lý thuyết và nên đưa các ví dụ thực tiễn vào nội dung giảng dạy giúp sinh viên định hướng được nội dung , mục đích và cách áp dụng môn học vào nghề nghiệp sau khi ra trường .","nên đưa các ví dụ thực tiễn vào nội dung giảng dạy giúp sinh viên định hướng được nội dung , mục đích và cách áp dụng môn học vào nghề nghiệp sau khi ra trường","các ví dụ thực tiễn vào nội dung giảng dạy giúp sinh viên định hướng được nội dung , mục đích và cách áp dụng môn học vào nghề nghiệp sau khi ra trường",Support from lecturers,nên đưa,Neutral
21,"thầy dạy nhiệt tình , cung cấp nhiều kiến thức dễ hiểu , thầy dạy dễ hiểu , sôi nổi .",thầy dạy nhiệt tình, dạy,Teaching quality, nhiệt tình,Positive
21,"thầy dạy nhiệt tình , cung cấp nhiều kiến thức dễ hiểu , thầy dạy dễ hiểu , sôi nổi .",cung cấp nhiều kiến thức dễ hiểu,cung cấp nhiều kiến thức,Teaching quality, dễ hiểu,Positive
21,"thầy dạy nhiệt tình , cung cấp nhiều kiến thức dễ hiểu , thầy dạy dễ hiểu , sôi nổi .","thầy dạy dễ hiểu , sôi nổi", dạy,Teaching quality,"dễ hiểu , sôi nổi",Positive
22,cuối cùng chúc cô wzjwz2 có năm mới hạnh phúc !,cuối cùng chúc cô wzjwz2 có năm mới hạnh phúc,cuối cùng chúc cô wzjwz2 có năm mới hạnh phúc,General review, chúc cô wzjwz2 có năm mới hạnh phúc,Positive
23,thầy dạy hay và quá dễ hiểu .,thầy dạy hay và quá dễ hiểu,dạy,Teaching quality,hay và quá dễ hiểu,Positive
24,"cách giảng dạy dễ hiểu , nội dụng phù hợp thực tại .",cách giảng dạy dễ hiểu,cách giảng dạy,Teaching quality,dễ hiểu,Positive
24,"cách giảng dạy dễ hiểu , nội dụng phù hợp thực tại .",nội dụng phù hợp thực tại,nội dụng,Course information,phù hợp thực tại ,Positive
25,"có các ví dụ bài tập hay , hiệu quả .","có các ví dụ bài tập hay , hiệu quả",có các ví dụ bài tập,Workload,"hay , hiệu quả ",Positive
26,thang điểm kiểm tra bài thực hành dễ gây ức chế .,thang điểm kiểm tra bài thực hành dễ gây ức chế,thang điểm kiểm tra bài thực hành,Test and evaluation,dễ gây ức chế,Negative
27,thầy dạy hay nhiệt tình phương pháp tiếp cận kiến thức tốt .,thầy dạy hay nhiệt tình,dạy ,Teaching quality,hay nhiệt tình,Positive
27,thầy dạy hay nhiệt tình phương pháp tiếp cận kiến thức tốt .,phương pháp tiếp cận kiến thức tốt, phương pháp tiếp cận kiến thức,Teaching quality, tốt,Positive
28,mong thầy sắp xếp giữa việc giảng dạy và công việc cá nhân .,mong thầy sắp xếp giữa việc giảng dạy và công việc cá nhân,việc giảng dạy và công việc cá nhân,Support from lecturers,mong thầy sắp xếp giữa,Neutral
29,chuyện gì dễ thì cô dễ mà chuyện gì khó thì cô khó .,chuyện gì dễ thì cô dễ mà chuyện gì khó thì cô khó,chuyện gì dễ thì cô dễ mà chuyện gì khó thì cô khó,Teaching quality,chuyện gì dễ thì cô dễ mà chuyện gì khó thì cô khó,Neutral
30,tăng cường thời lượng giải bài tập .,tăng cường thời lượng giải bài tập,thời lượng giải bài tập,Workload,tăng cường,Positive
31,em thấy cô dạy nhiệt tình .,em thấy cô dạy nhiệt tình,dạy ,Teaching quality, nhiệt tình,Positive
32,giáo viên nhiệt tình tận tâm .,giáo viên nhiệt tình tận tâm,giáo viên nhiệt tình tận tâm,Support from lecturers,nhiệt tình tận tâm,Positive
33,không thông báo cho sinh viên về việc nghỉ học .,không thông báo cho sinh viên về việc nghỉ học,việc nghỉ học,Organization and management,không thông báo cho sinh viên,Negative
34,"thầy dạy rất dễ hiểu , ví dụ minh họa rất thực tế .",thầy dạy rất dễ hiểu, dạy ,Teaching quality, rất dễ hiểu,Positive
34,"thầy dạy rất dễ hiểu , ví dụ minh họa rất thực tế .", ví dụ minh họa rất thực tế,ví dụ minh họa ,Teaching quality,rất thực tế,Positive
35,trời nóng quá học không hứng khởi .,trời nóng quá học không hứng khởi,trời nóng quá ,Learning environment,học không hứng khởi,Negative
36,"nhiệt tình , cố gắng giúp sinh viên hiểu bài .","nhiệt tình , cố gắng giúp sinh viên hiểu bài", giúp sinh viên hiểu bài,Support from lecturers,"nhiệt tình , cố gắng",Positive
37,"tận tâm , truyền đạt tốt .",tận tâm,tận tâm,Support from lecturers,tận tâm,Positive
37,"tận tâm , truyền đạt tốt .", truyền đạt tốt,truyền đạt,Teaching quality, tốt,Positive
