id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,"sử dụng thời gian lên lớp không hiệu quả , khâu chuẩn bị nội dung chưa tốt .",sử dụng thời gian lên lớp không hiệu quả,sử dụng thời gian lên lớp,Organization and management, không hiệu quả,Negative
1,"sử dụng thời gian lên lớp không hiệu quả , khâu chuẩn bị nội dung chưa tốt .", khâu chuẩn bị nội dung chưa tốt,khâu chuẩn bị nội dung,Teaching quality, chưa tốt,Negative
2,"giảng viên giảng dạy hay , dễ hiểu , gần gũi sinh viên .","giảng viên giảng dạy hay , dễ hiểu , gần gũi sinh viên",giảng dạy,Teaching quality,"hay , dễ hiểu , gần gũi sinh viên",Positive
3,"giáo viên rất nhiệt tình , tận tâm hướng dẫn .",giáo viên rất nhiệt tình,giáo viên rất nhiệt tình,Support from lecturers,rất nhiệt tình,Positive
3,"giáo viên rất nhiệt tình , tận tâm hướng dẫn .",tận tâm hướng dẫn,hướng dẫn,Teaching quality, tận tâm,Positive
4,cô dạy rất hay và có nhiều bài tập giúp học sinh chủ động học tập .,cô dạy rất hay,dạy,Teaching quality, rất hay,Positive
4,cô dạy rất hay và có nhiều bài tập giúp học sinh chủ động học tập .,có nhiều bài tập giúp học sinh chủ động học tập,bài tập,Workload,có nhiều bài tập giúp học sinh chủ động học tập,Positive
5,"đề thi giữa kỳ là lý thuyết , nhưng đề bài hầu như y chang đề cương cho , không có chút khác biệt , kể cả câu bài tập cũng cho y chang , kể cả những con số , như vậy người nào chỉ cần học thuộc lòng là xong , mong thầy fraction cô thay thế phương pháp kiểm tra , như chuyển sang trắc nghiệm chẳng hạn .","đề thi giữa kỳ là lý thuyết , nhưng đề bài hầu như y chang đề cương cho , không có chút khác biệt , kể cả câu bài tập cũng cho y chang , kể cả những con số , như vậy người nào chỉ cần học thuộc lòng là xong",đề thi giữa kỳ,Test and evaluation,"đề bài hầu như y chang đề cương cho , không có chút khác biệt , kể cả câu bài tập cũng cho y chang , kể cả những con số , như vậy người nào chỉ cần học thuộc lòng là xong",Negative
5,"đề thi giữa kỳ là lý thuyết , nhưng đề bài hầu như y chang đề cương cho , không có chút khác biệt , kể cả câu bài tập cũng cho y chang , kể cả những con số , như vậy người nào chỉ cần học thuộc lòng là xong , mong thầy fraction cô thay thế phương pháp kiểm tra , như chuyển sang trắc nghiệm chẳng hạn ."," mong thầy fraction cô thay thế phương pháp kiểm tra , như chuyển sang trắc nghiệm chẳng hạn",phương pháp kiểm tra,Test and evaluation,mong ,Neutral
6,dẫn đến việc tiếp thu kiến thức và làm bài tập rất khó .,dẫn đến việc tiếp thu kiến thức và làm bài tập rất khó,dẫn đến việc tiếp thu kiến thức và làm bài tập,Support from lecturers,rất khó,Negative
7,giảng viên đại học có tâm nhất colonsmilesmile .,giảng viên đại học có tâm nhất colonsmilesmile,giảng viên đại học có tâm nhất,Support from lecturers, có tâm nhất,Positive
8,em chưa nhớ thầy là ai nữa .,em chưa nhớ thầy là ai nữa,em chưa nhớ thầy là ai nữa,General review,em chưa nhớ thầy là ai nữa,Neutral
9,cần cập nhật giáo trình giảng dạy slide đang giảng dạy là từ năm 2000 .,cần cập nhật giáo trình giảng dạy slide đang giảng dạy là từ năm 2000,giáo trình giảng dạy slide đang giảng dạy,Course information,cần cập nhật giáo trình giảng dạy slide đang giảng dạy là từ năm 2000,Negative
10,"thầy dạy nhiệt tình , tận tâm !","thầy dạy nhiệt tình , tận tâm",dạy,Teaching quality,"nhiệt tình , tận tâm",Positive
11,hoạt động nhóm .,hoạt động nhóm,hoạt động nhóm,Test and evaluation,hoạt động nhóm,Neutral
12,"giờ học là 7h30 thì 8h thầy vào lớp , hết tiết là 9h45 nhưng lại học tới 10h15 .","giờ học là 7h30 thì 8h thầy vào lớp , hết tiết là 9h45 nhưng lại học tới 10h15","giờ học là 7h30 thì 8h thầy vào lớp , hết tiết là 9h45 nhưng lại học tới 10h15",Organization and management,"giờ học là 7h30 thì 8h thầy vào lớp , hết tiết là 9h45 nhưng lại học tới 10h15",Negative
13,thầy dạy hết sức mơ hồ và khó hiểu .,thầy dạy hết sức mơ hồ và khó hiểu, dạy ,Teaching quality,hết sức mơ hồ và khó hiểu,Negative
14,"thầy chưa giải đáp thỏa đáng yêu cầu của sinh viên , chưa nhiệt tình lắm !","thầy chưa giải đáp thỏa đáng yêu cầu của sinh viên , chưa nhiệt tình lắm", giải đáp thỏa đáng yêu cầu của sinh viên,Support from lecturers,"chưa giải đáp thỏa đáng yêu cầu của sinh viên , chưa nhiệt tình lắm",Negative
15,cô hãy tự chấm bài thi .,cô hãy tự chấm bài thi, bài thi,Workload,hãy,Neutral
16,em rất hài lòng với môn học này .,em rất hài lòng với môn học này,môn học,Course information, rất hài lòng,Positive
17,cần cập nhật giáo trình cho sinh viên .,cần cập nhật giáo trình cho sinh viên, giáo trình cho sinh viên,Course information,cần cập nhật ,Neutral
18,thầy dạy vui .,thầy dạy vui,dạy,Teaching quality, vui,Positive
19,"khả năng truyền đạt của giảng viên không tốt , không gây được hứng thú cho sinh viên .","khả năng truyền đạt của giảng viên không tốt , không gây được hứng thú cho sinh viên",khả năng truyền đạt,Teaching quality,"không tốt , không gây được hứng thú cho sinh viên",Negative
20,cách mà thầy giảng bài khiến cho sinh viên không thấy chán trong giờ học !,cách mà thầy giảng bài khiến cho sinh viên không thấy chán trong giờ học,giảng bài,Teaching quality,không thấy chán,Positive
21,thầy nên dạy đúng giờ và lấy ví dụ sát bài học hơn .,thầy nên dạy đúng giờ và lấy ví dụ sát bài học hơn,dạy đúng giờ,Organization and management, nên,Neutral
21,thầy nên dạy đúng giờ và lấy ví dụ sát bài học hơn .,thầy nên dạy đúng giờ và lấy ví dụ sát bài học hơn,lấy ví dụ sát bài học hơn,Teaching quality,nên ,Neutral
22,em chỉ mong giảng viên đừng đổi giờ lên lớp nữa ạ .,em chỉ mong giảng viên đừng đổi giờ lên lớp nữa ạ,đổi giờ lên lớp,Organization and management, chỉ mong giảng viên đừng đổi giờ lên lớp nữa ạ,Negative
23,trang bị máy tính tốt hơn .,trang bị máy tính tốt hơn,trang bị máy tính,Learning environment,tốt hơn,Positive
24,đáng để học hỏi !,đáng để học hỏi,đáng để học hỏi,General review,đáng để học hỏi,Positive
25,"nhiệt tình , dễ hiểu , dễ thương .",nhiệt tình,nhiệt tình,Support from lecturers,nhiệt tình,Positive
25,"nhiệt tình , dễ hiểu , dễ thương .","dễ hiểu , dễ thương","dễ hiểu , dễ thương",Teaching quality,"dễ hiểu , dễ thương",Positive
26,dựa vào một game cơ bản để sinh viên hiểu rõ hơn .,dựa vào một game cơ bản để sinh viên hiểu rõ hơn,dựa vào một game cơ bản,Teaching quality, để sinh viên hiểu rõ hơn,Positive
27,"theo em , chất lượng học ở trung tâm itp rất tốt nhưng chương trình em học nó lại ngắn hơn so với chương trình thì rất ít xấp xỉ 1 - 3 so với học bên ngoài đồng nghĩa với việc phải học một buổi chỉ được 2 tiếng rưỡi mà có khi em phải học 3 chương nên rất khó tiếp thu .","theo em , chất lượng học ở trung tâm itp rất tốt",chất lượng học ở trung tâm itp,Teaching quality,rất tốt,Positive
