"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","để khắc phục tình trạng này , em nghĩ giảng viên lý thuyết với giảng viên thực hành cần có sự thống nhất với nhau về chương trình học .","để khắc phục tình trạng này , em nghĩ giảng viên lý thuyết với giảng viên thực hành cần có sự thống nhất với nhau về chương trình học","giảng viên lý thuyết với giảng viên thực hành","Support from lecturers","cần có sự thống nhất với nhau về chương trình học","Positive"
"2","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe .","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","Support from lecturers","độc đoán","Negative"
"2","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe .","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","Support from lecturers","phân biệt đối xử","Negative"
"2","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe .","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","Support from lecturers","gia trưởng","Negative"
"2","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe .","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","Support from lecturers","cứng nhắc","Negative"
"2","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe .","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","Support from lecturers","lời nói đôi khi phản sư phạm","Negative"
"2","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe .","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","viết đi viết lại nhiều lần nên giờ tóm gọn vài từ thôi doubledot độc đoán , phân biệt đối xử , "" gia trưởng "" , cứng nhắc , lời nói đôi khi phản sư phạm , xúc phạm người nghe","Support from lecturers","xúc phạm người nghe","Negative"
"3","tận tình , không có thời gian chết .","tận tình , không có thời gian chết","tận tình , không có thời gian chết","Support from lecturers","tận tình","Positive"
"3","tận tình , không có thời gian chết .","tận tình , không có thời gian chết","tận tình , không có thời gian chết","Support from lecturers","không có thời gian chết","Positive"
"4","môn học này học khá nhiều nhưng mà lại có 2 tín chỉ thôi .","môn học này học khá nhiều nhưng mà lại có 2 tín chỉ thôi","môn học","Course information","học khá nhiều","Positive"
"4","môn học này học khá nhiều nhưng mà lại có 2 tín chỉ thôi .","môn học này học khá nhiều nhưng mà lại có 2 tín chỉ thôi","môn học","Course information","mà lại có 2 tín chỉ thôi","Neutral"
"5","dạy dễ hiểu và tận tâm .","dạy dễ hiểu và tận tâm","dạy","Teaching quality","dễ hiểu và tận tâm","Positive"
"6","các bài thực hành nên bám sát thực tế và có ứng dụng thực tiễn .","các bài thực hành nên bám sát thực tế và có ứng dụng thực tiễn","các bài thực hành","Course information","nên bám sát thực tế","Positive"
"6","các bài thực hành nên bám sát thực tế và có ứng dụng thực tiễn .","các bài thực hành nên bám sát thực tế và có ứng dụng thực tiễn","các bài thực hành","Course information","có ứng dụng thực tiễn","Positive"
"7","giảng viên năng động , bắt nhịp với lớp tốt .","giảng viên năng động , bắt nhịp với lớp tốt","giảng viên","Support from lecturers","năng động","Positive"
