"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1001","giảng viên truyền đạt chưa hay .","giảng viên truyền đạt chưa hay","giảng viên truyền đạt","Teaching quality","chưa hay","Negative"
"1002","thầy dạy hay , dễ hiểu , vui tính .","thầy dạy hay , dễ hiểu , vui tính","dạy","Teaching quality","hay , dễ hiểu , vui tính","Positive"
"1003","cô dạy khá nhanh nên khó theo kịp bài giảng .","cô dạy khá nhanh nên khó theo kịp bài giảng","dạy","Teaching quality","khó theo kịp","Negative"
"1004","giảng viên nhiệt tình , tận tâm trong quá trình giảng dạy .","giảng viên nhiệt tình , tận tâm trong quá trình giảng dạy","quá trình giảng dạy","Teaching quality","nhiệt tình , tận tâm","Positive"
"1005","thầy quan tâm sinh viên .","thầy quan tâm sinh viên","quan tâm sinh viên","Support from lecturers","quan tâm","Positive"
"1006","hướng dẫn cụ thể hơn .","hướng dẫn cụ thể hơn","hướng dẫn","Support from lecturers","cụ thể hơn","Negative"
"1007","quá chú trọng vào việc luyện kỹ năng thi toeic .","quá chú trọng vào việc luyện kỹ năng thi toeic","luyện kỹ năng thi toeic","Teaching quality","quá chú trọng","Negative"
"1008","thầy rất đúng giờ giấc .","thầy rất đúng giờ giấc","đúng giờ giấc","Organization and management","rất đúng","Positive"
"1009","thường thì 8h kém 10 mới bắt đầu học .","thường thì 8h kém 10 mới bắt đầu học","bắt đầu học","Organization and management","8h kém 10","Neutral"
"1010","cần cho biết rõ hơn nữa về cách thức vận dụng vào trong từng bài tập .","cần cho biết rõ hơn nữa về cách thức vận dụng vào trong từng bài tập","cách thức vận dụng vào trong từng bài tập","Course information","cần cho biết rõ hơn","Negative"
"1011","vui vẻ , hài hòa , giảng dạy tích cực .","vui vẻ","vui vẻ","Support from lecturers","vui vẻ","Positive"
"1011","vui vẻ , hài hòa , giảng dạy tích cực .","hài hòa","hài hòa","Support from lecturers","hài hòa","Positive"
"1011","vui vẻ , hài hòa , giảng dạy tích cực .","giảng dạy tích cực","giảng dạy","Teaching quality","tích cực","Positive"
"1012","cần cung cấp tài liệu bài giảng đầy đủ ngay từ những ngày đầu bắt đàu học .","cần cung cấp tài liệu bài giảng đầy đủ ngay từ những ngày đầu bắt đàu học","tài liệu bài giảng","Course information","cần cung cấp tài liệu bài giảng đầy đủ ngay từ những ngày đầu bắt đàu học","Negative"
"1013","như vậy có đảm bảo được chất lượng giảng dạy không .","như vậy có đảm bảo được chất lượng giảng dạy không","chất lượng giảng dạy","Teaching quality","có đảm bảo được","Negative"
"1014","cô rất vui tính , nhiệt tình , giảng bài tập chi tiết , dễ hiểu .","cô rất vui tính , nhiệt tình","vui tính , nhiệt tình","Support from lecturers","vui tính , nhiệt tình","Positive"
"1014","cô rất vui tính , nhiệt tình , giảng bài tập chi tiết , dễ hiểu .","giảng bài tập chi tiết , dễ hiểu","giảng bài tập","Teaching quality","chi tiết , dễ hiểu","Positive"
"1015","cập nhật điểm thực hành và nhận xét đầy đủ .","cập nhật điểm thực hành và nhận xét đầy đủ","điểm thực hành và nhận xét","Test and evaluation","đầy đủ","Positive"
"1016","điều chỉnh máy chiếu phù hợp với kích thước phông màn !","điều chỉnh máy chiếu phù hợp với kích thước phông màn","máy chiếu phù hợp với kích thước phông màn","Learning environment","điều chỉnh","Negative"
"1017","giảng viên cần chú ý thêm về vấn đề lịch thi speaking , thông báo cho sinh viên biết và chuẩn bị trước nội dung thi .","giảng viên cần chú ý thêm về vấn đề lịch thi speaking","lịch thi speaking","Organization and management","cần chú ý thêm","Negative"
"1017","giảng viên cần chú ý thêm về vấn đề lịch thi speaking , thông báo cho sinh viên biết và chuẩn bị trước nội dung thi .","thông báo cho sinh viên biết và chuẩn bị trước nội dung thi","thông báo cho sinh viên biết và chuẩn bị trước nội dung thi","Organization and management","thông báo cho sinh viên biết và chuẩn bị trước","Negative"
"1018","có những kiến thức cần thiết trong khi thực hành nhưng lý thuyết rất lâu sau mới dạy đến .","có những kiến thức cần thiết trong khi thực hành nhưng lý thuyết rất lâu sau mới dạy đến","kiến thức cần thiết","Teaching quality","rất lâu sau mới dạy đến","Negative"
"1019","cung cấp các tài liệu ít .","cung cấp các tài liệu ít","tài liệu","Course information","ít","Negative"
"1020","cung cấp và thường xuyên cập nhật thêm tài liệu về môn học nhiều hơn , sử dụng giờ lên lớp hiệu quả hơn .","cung cấp và thường xuyên cập nhật thêm tài liệu về môn học nhiều hơn","tài liệu về môn học","Course information","cung cấp và thường xuyên cập nhật thêm","Negative"
"1020","cung cấp và thường xuyên cập nhật thêm tài liệu về môn học nhiều hơn , sử dụng giờ lên lớp hiệu quả hơn .","sử dụng giờ lên lớp hiệu quả hơn","giờ lên lớp","Organization and management","hiệu quả hơn","Negative"
"1021","em thật sự rất thích phong cách dạy học của cô wzjwz146 .","em thật sự rất thích phong cách dạy học của cô wzjwz146","phong cách dạy học","Teaching quality","rất thích","Positive"
"1022","giảng viên ra đề thi hay .","giảng viên ra đề thi hay","đề thi","Test and evaluation","hay","Positive"
"1023","giảng viên đánh giá rất chủ quan về ý kiến của mình .","giảng viên đánh giá rất chủ quan về ý kiến của mình","đánh giá","Test and evaluation","rất chủ quan","Negative"
"1024","nội dung thực hành nên sát với lý thuyết hơn .","nội dung thực hành nên sát với lý thuyết hơn","nội dung thực hành","Course information","nên","Neutral"
"1025","chỉ cần học sinh siêng năng là sẽ làm được và hiểu rõ hơn về lý thuyết sau mỗi lần làm bài thực hành .","chỉ cần học sinh siêng năng là sẽ làm được và hiểu rõ hơn về lý thuyết sau mỗi lần làm bài thực hành","mỗi lần làm bài thực hành","Workload","sẽ làm được và hiểu rõ hơn","Positive"
"1026","giáo viên thân thiện , nhiệt tình .","giáo viên thân thiện , nhiệt tình","giáo viên thân thiện , nhiệt tình","Support from lecturers","thân thiện , nhiệt tình","Positive"
"1027","chưa có slide giảng dạy hiệu quả .","chưa có slide giảng dạy hiệu quả","slide giảng dạy","Course information","chưa có slide giảng dạy hiệu quả","Negative"
"1028","lên lớp đảm bảo thời gian và công tác giảng dạy .","lên lớp đảm bảo thời gian và công tác giảng dạy","thời gian và công tác giảng dạy","Organization and management","đảm bảo","Positive"
"1029","thầy chậm trễ trong việc gặp sinh viên để thảo luận về vấn đề đồ án .","thầy chậm trễ trong việc gặp sinh viên để thảo luận về vấn đề đồ án","gặp sinh viên để thảo luận về vấn đề đồ án","Support from lecturers","chậm trễ","Negative"
"1030","theo em nghĩ anh văn cần 2 tiết là đủ .","theo em nghĩ anh văn cần 2 tiết là đủ ","anh văn cần 2 tiết","Workload","cần 2 tiết là đủ","Neutral"
"1031","nên bỏ phần thi lý thuyết .","nên bỏ phần thi lý thuyết","thi lý thuyết","Test and evaluation","nên bỏ","Negative"
"1032","giảng viên tận tình giúp đỡ .","giảng viên tận tình giúp đỡ","giảng viên tận tình giúp đỡ","Support from lecturers","tận tình giúp đỡ","Positive"
"1033","hướng dẫn thực hành kỹ lưỡng , đảm bảo sinh viên hiểu được cách làm .","hướng dẫn thực hành kỹ lưỡng , đảm bảo sinh viên hiểu được cách làm","hướng dẫn thực hành","Support from lecturers","kỹ lưỡng , đảm bảo sinh viên hiểu được cách làm","Positive"
"1034","wifi yếu .","wifi yếu","wifi","Learning environment","yếu","Negative"
"1035","giảng viên trẻ nhưng giảng dạy tốt , tạo hứng thú cho người học .","giảng viên trẻ nhưng giảng dạy tốt","giảng dạy","Teaching quality","tốt","Positive"
"1035","giảng viên trẻ nhưng giảng dạy tốt , tạo hứng thú cho người học .","tạo hứng thú cho người học","tạo hứng thú cho người học","Teaching quality","tạo hứng thú","Positive"
