"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","lớp buồn không có ý kiến nhiều .","lớp buồn không có ý kiến nhiều","lớp buồn không có ý kiến nhiều","General review","không có ý kiến nhiều","Positive"
"2","hơi ít bài tập , giảng hơi nhanh .","hơi ít bài tập , giảng hơi nhanh","bài tập","Workload","hơi ít","Negative"
"2","hơi ít bài tập , giảng hơi nhanh .","hơi ít bài tập , giảng hơi nhanh","bài tập","Workload","hơi nhanh","Negative"
"2","hơi ít bài tập , giảng hơi nhanh .","hơi ít bài tập , giảng hơi nhanh","giảng","Teaching quality","hơi ít","Negative"
"2","hơi ít bài tập , giảng hơi nhanh .","hơi ít bài tập , giảng hơi nhanh","giảng","Teaching quality","hơi nhanh","Negative"
"3","giảng viên truyền đạt kiến thức bổ ích , bám sát nội dung môn học .","giảng viên truyền đạt kiến thức bổ ích , bám sát nội dung môn học","giảng viên","Support from lecturers","truyền đạt kiến thức bổ ích","Positive"
"3","giảng viên truyền đạt kiến thức bổ ích , bám sát nội dung môn học .","giảng viên truyền đạt kiến thức bổ ích , bám sát nội dung môn học","giảng viên","Support from lecturers","bám sát nội dung môn học","Positive"
"4","giảng viên dạy nhiệt tình , vui vẻ .","giảng viên dạy nhiệt tình , vui vẻ","giảng viên","Support from lecturers","dạy nhiệt tình","Positive"
"4","giảng viên dạy nhiệt tình , vui vẻ .","giảng viên dạy nhiệt tình , vui vẻ","giảng viên","Support from lecturers","vui vẻ","Positive"
"5","xin thầy cho thêm slide về môn học .","xin thầy cho thêm slide về môn học","slide về môn học","Course information","cho thêm","Positive"
"6","thầy dạy chủ động , liên tục , giới thiệu đường lối công nghiệp .","thầy dạy chủ động , liên tục , giới thiệu đường lối công nghiệp","thầy","Support from lecturers","dạy chủ động","Positive"
"6","thầy dạy chủ động , liên tục , giới thiệu đường lối công nghiệp .","thầy dạy chủ động , liên tục , giới thiệu đường lối công nghiệp","thầy","Support from lecturers","liên tục","Positive"
"7","giảng viên xinh đẹp , nhiệt tình trong giảng dạy .","giảng viên xinh đẹp , nhiệt tình trong giảng dạy","giảng viên","Support from lecturers","xinh đẹp","Positive"
"7","giảng viên xinh đẹp , nhiệt tình trong giảng dạy .","giảng viên xinh đẹp , nhiệt tình trong giảng dạy","giảng viên","Support from lecturers","nhiệt tình trong giảng dạy","Positive"
"8","nhà trường nên tuyển chon them những giảng viên có trình độ cao , phù hợp với mức kiến thức của môn học .","nhà trường nên tuyển chon them những giảng viên có trình độ cao , phù hợp với mức kiến thức của môn học","những giảng viên","Support from lecturers","có trình độ cao","Positive"
"9","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm .","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm","thấy cô","Support from lecturers","đảm bảo giờ dạy trên lớp","Positive"
"9","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm .","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm","thấy cô","Support from lecturers","hoàn thành chương trình đúng tiến độ","Positive"
"9","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm .","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm","thấy cô","Support from lecturers","chưa được tốt lắm","Negative"
"9","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm .","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm"," phương pháp sư phạm của cô","Teaching quality","đảm bảo giờ dạy trên lớp","Positive"
"9","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm .","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm"," phương pháp sư phạm của cô","Teaching quality","hoàn thành chương trình đúng tiến độ","Positive"
"9","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm .","cá nhân em nhận thấy cô wzjwz9 đảm bảo giờ dạy trên lớp , hoàn thành chương trình đúng tiến độ , nhưng phương pháp sư phạm của cô chưa được tốt lắm"," phương pháp sư phạm của cô","Teaching quality","chưa được tốt lắm","Negative"
"10","truyền đạt kiến thức dễ hiểu dễ áp dụng , vui vẻ với sinh viên , hài hước .","truyền đạt kiến thức dễ hiểu dễ áp dụng , vui vẻ với sinh viên , hài hước","truyền đạt kiến thức","Support from lecturers","dễ hiểu dễ áp dụng","Positive"
"10","truyền đạt kiến thức dễ hiểu dễ áp dụng , vui vẻ với sinh viên , hài hước .","truyền đạt kiến thức dễ hiểu dễ áp dụng , vui vẻ với sinh viên , hài hước","truyền đạt kiến thức","Support from lecturers","vui vẻ","Positive"
"10","truyền đạt kiến thức dễ hiểu dễ áp dụng , vui vẻ với sinh viên , hài hước .","truyền đạt kiến thức dễ hiểu dễ áp dụng , vui vẻ với sinh viên , hài hước","truyền đạt kiến thức","Support from lecturers","hài hước","Positive"
"11","thầy giảng bài hay , dễ hiểu .","thầy giảng bài hay , dễ hiểu","thầy","Support from lecturers","giảng bài hay","Positive"
"11","thầy giảng bài hay , dễ hiểu .","thầy giảng bài hay , dễ hiểu","thầy","Support from lecturers","dễ hiểu","Positive"
"12","dạy nhiệt tình , vui tính .","dạy nhiệt tình , vui tính","dạy","Teaching quality","nhiệt tình","Positive"
"12","dạy nhiệt tình , vui tính .","dạy nhiệt tình , vui tính","dạy","Teaching quality","vui tính","Positive"
"13","giảng nhanh quá .","giảng nhanh quá","giảng","Teaching quality","nhanh quá","Negative"
"14","giáo trình mới .","giáo trình mới","giáo trình","Course information","mới","Positive"
"15","thầy vui tính , hướng dẫn bài tập kỹ lưỡng , tạo cảm giác thoải mái học tập cho sinh viên .","thầy vui tính , hướng dẫn bài tập kỹ lưỡng , tạo cảm giác thoải mái học tập cho sinh viên","thầy","Support from lecturers","vui tính","Positive"
"15","thầy vui tính , hướng dẫn bài tập kỹ lưỡng , tạo cảm giác thoải mái học tập cho sinh viên .","thầy vui tính , hướng dẫn bài tập kỹ lưỡng , tạo cảm giác thoải mái học tập cho sinh viên","thầy","Support from lecturers","hướng dẫn bài tập kỹ lưỡng","Positive"
"15","thầy vui tính , hướng dẫn bài tập kỹ lưỡng , tạo cảm giác thoải mái học tập cho sinh viên .","thầy vui tính , hướng dẫn bài tập kỹ lưỡng , tạo cảm giác thoải mái học tập cho sinh viên","thầy","Support from lecturers","tạo cảm giác thoải mái học tập cho sinh viên","Positive"
"16","cách giảng dạy có phần khó hiểu .","cách giảng dạy có phần khó hiểu","cách giảng dạy","Teaching quality","có phần khó hiểu","Negative"
"17","không khí căng thẳng .","không khí căng thẳng","không khí căng thẳng","General review","căng thẳng","Negative"
"18","các phần mềm sử dụng phiên bản quá cũ , nên update để phù hợp với chương trình đào tạo và thực hành của sinh viên ở nhà .","các phần mềm sử dụng phiên bản quá cũ , nên update để phù hợp với chương trình đào tạo và thực hành của sinh viên ở nhà","các phần mềm","Learning environment","phiên bản quá cũ","Negative"
