"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","thường xuyên điểm danh .","thường xuyên điểm danh","điểm danh","Organization and management","thường xuyên","Positive"
"2","cô dạy nhiệt tình và dành thời gian nhiều cho tụi em luyện tập !","cô dạy nhiệt tình và dành thời gian nhiều cho tụi em luyện tập","dạy","Teaching quality","nhiệt tình và dành thời gian nhiều","Positive"
"3","phương pháp nộp bài của thầy là debug code quay video lấy điểm .","phương pháp nộp bài của thầy là debug code quay video lấy điểm","phương pháp nộp bài","Test and evaluation","quay video lấy điểm","Neutral"
"4","đòi hỏi quá cao .","đòi hỏi quá cao","đòi hỏi","Teaching quality","quá cao","Negative"
"5","thầy có thể làm thêm nhiều bài mẫu trên lớp hơn để bọn em nắm rõ bài hơn .","thầy có thể làm thêm nhiều bài mẫu trên lớp hơn để bọn em nắm rõ bài hơn","bài mẫu","Course information","làm thêm nhiều","Neutral"
"6","mỗi khi chúng em cần hỏi gì , cô đều giúp đỡ .","mỗi khi chúng em cần hỏi gì , cô đều giúp đỡ","cần hỏi","Support from lecturers","giúp đỡ","Positive"
"7","bằng chứng là đầu kỳ lớp thầy đông cuối kỳ các sinh viên điều chạy sang lớp khác học ké vì học thầy sợ không hiểu không thể thi cuối kỳ được .","bằng chứng là đầu kỳ lớp thầy đông cuối kỳ các sinh viên điều chạy sang lớp khác học ké vì học thầy sợ không hiểu không thể thi cuối kỳ được","học thầy sợ không hiểu không thể thi cuối kỳ được","Teaching quality","điều chạy sang lớp khác học ké vì học thầy sợ không hiểu không thể thi cuối kỳ được","Negative"
"8","hướng dẫn tận tình trong tất cả các bài thực hành .","hướng dẫn tận tình trong tất cả các bài thực hành","hướng dẫn","Support from lecturers","tận tình","Positive"
"9","giảng nhiệt tình , sử dụng tốt website môn học để thảo luận , trao đổi với sinh viên .","giảng nhiệt tình","giảng","Teaching quality","nhiệt tình","Positive"
"9","giảng nhiệt tình , sử dụng tốt website môn học để thảo luận , trao đổi với sinh viên .","sử dụng tốt website môn học để thảo luận , trao đổi với sinh viên","website môn học","Course information","sử dụng tốt","Positive"
"10","sau lễ 30 fraction 4 - 1 fraction 5 doubledot giảng viên không đến lớp để giảng dạy .","sau lễ 30 fraction 4 - 1 fraction 5 doubledot giảng viên không đến lớp để giảng dạy","đến lớp","Organization and management","không đến lớp","Negative"
