id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,"giảng dạy tốt , dễ hiểu , cho nhiều bài tập ôn luyện dễ hiểu .","giảng dạy tốt , dễ hiểu , cho nhiều bài tập ôn luyện dễ hiểu",giảng dạy,Teaching quality,"tốt , dễ hiểu , cho nhiều bài tập ôn luyện dễ hiểu",Positive
2,đảm bảo giờ lên lớp đầy đủ cho sinh viên .,đảm bảo giờ lên lớp đầy đủ cho sinh viên,đảm bảo giờ lên lớp đầy đủ,Organization and management,đầy đủ,Positive
3,lịch nghỉ quá nhiều nhưng lịch học bù không hợp lý .,lịch nghỉ quá nhiều nhưng lịch học bù không hợp lý,lịch nghỉ quá nhiều nhưng lịch học bù không hợp lý,Organization and management,không hợp lý,Negative
4,"thầy tận tâm với học sinh , cung cấp tài liệu đầy đủ nhất có thể cho học sinh .",thầy tận tâm với học sinh,tận tâm với học sinh,Support from lecturers,tận tâm,Positive
4,"thầy tận tâm với học sinh , cung cấp tài liệu đầy đủ nhất có thể cho học sinh .",cung cấp tài liệu đầy đủ nhất có thể cho học sinh,tài liệu,Course information,đầy đủ,Positive
5,thời gian hướng dẫn thực hành với môn học quá ít .,thời gian hướng dẫn thực hành với môn học quá ít,thời gian hướng dẫn thực hành,Organization and management,quá ít,Negative
6,"cần chú trọng hiệu quả môn học , đảm bảo sinh viên có thể giao tiếp được .",cần chú trọng hiệu quả môn học,hiệu quả môn học,Teaching quality,cần chú trọng hiệu quả,Positive
6,"cần chú trọng hiệu quả môn học , đảm bảo sinh viên có thể giao tiếp được .",đảm bảo sinh viên có thể giao tiếp được,sinh viên có thể giao tiếp được,Teaching quality,đảm bảo,Positive
7,bài tập thực hành nên cho thời gian dài hơn .,bài tập thực hành nên cho thời gian dài hơn,bài tập thực hành nên cho thời gian dài hơn,Workload,nên cho,Neutral
8,cảm ơn hai thầy và nhà trường đã đọc !,cảm ơn hai thầy và nhà trường đã đọc,cảm ơn hai thầy và nhà trường đã đọc,General review,cảm ơn,Positive
9,nên giúp sinh viên tự nhiên trong giao tiếp .,nên giúp sinh viên tự nhiên trong giao tiếp,giao tiếp,Teaching quality,tự nhiên,Positive
10,thầy nhiệt tình và quan tâm đến sinh viên .,thầy nhiệt tình và quan tâm đến sinh viên,nhiệt tình và quan tâm đến sinh viên,Support from lecturers,nhiệt tình và quan tâm,Positive
11,"thoải mái , cung cấp đầy đủ kiến thức .",thoải mái,thoải mái,Learning environment,thoải mái,Positive
11,"thoải mái , cung cấp đầy đủ kiến thức .",cung cấp đầy đủ kiến thức,cung cấp đầy đủ kiến thức,Teaching quality,đầy đủ,Positive
12,rất thú vị .,rất thú vị,thú vị,General review,thú vị,Positive
13,giáo viên thường xuyên cho bài tập về nhà để nghiên cứu .,giáo viên thường xuyên cho bài tập về nhà để nghiên cứu,bài tập về nhà,Workload,thường xuyên cho,Neutral
14,chất lượng của môn học rất tốt .,chất lượng của môn học rất tốt,chất lượng của môn học,Course information,tốt,Positive
15,"giảng viên dạy dễ hiểu , rõ ràng .","giảng viên dạy dễ hiểu , rõ ràng",dạy,Teaching quality,"dễ hiểu , rõ ràng",Positive
16,giáo viên tận tình giảng dạy .,giáo viên tận tình giảng dạy,giảng dạy,Teaching quality,tận tình,Positive
17,"em hy vọng phòng học ít người hơn , vì học 4 tiết buổi chiều rất là mệt mỏi , hơn nữa , thời tiết nóng và lớp đông gây nên xao lãng bài học , việc học tập trong lớp nhỏ và đông như vậy rất khó tiếp thu .",em hy vọng phòng học ít người hơn,phòng học,Learning environment,hy vọng,Neutral
17,"em hy vọng phòng học ít người hơn , vì học 4 tiết buổi chiều rất là mệt mỏi , hơn nữa , thời tiết nóng và lớp đông gây nên xao lãng bài học , việc học tập trong lớp nhỏ và đông như vậy rất khó tiếp thu .",vì học 4 tiết buổi chiều rất là mệt mỏi,4 tiết buổi chiều,Organization and management,mệt mỏi,Negative
17,"em hy vọng phòng học ít người hơn , vì học 4 tiết buổi chiều rất là mệt mỏi , hơn nữa , thời tiết nóng và lớp đông gây nên xao lãng bài học , việc học tập trong lớp nhỏ và đông như vậy rất khó tiếp thu .",hơn nữa,hơn nữa,General review,hơn nữa,Neutral
17,"em hy vọng phòng học ít người hơn , vì học 4 tiết buổi chiều rất là mệt mỏi , hơn nữa , thời tiết nóng và lớp đông gây nên xao lãng bài học , việc học tập trong lớp nhỏ và đông như vậy rất khó tiếp thu .",thời tiết nóng và lớp đông gây nên xao lãng bài học,thời tiết nóng và lớp đông,Learning environment,xao lãng,Negative
