"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","hướng dẫn lớp thực hành để làm bài tốt hơn .","hướng dẫn lớp thực hành để làm bài tốt hơn","hướng dẫn","Support from lecturers","tốt hơn","Neutral"
"2","cho nhiều bài tập thức hành tốt .","cho nhiều bài tập thức hành tốt","cho nhiều bài tập","Workload","tốt","Positive"
"3","giảng viên có quan tâm đến những nhu cầu trong học tập của sinh viên .","giảng viên có quan tâm đến những nhu cầu trong học tập của sinh viên","quan tâm","Support from lecturers","có quan tâm đến những nhu cầu","Positive"
"4","thầy dữ quá sinh viên 50 người thì 49 người sợ thầy .","thầy dữ quá sinh viên 50 người thì 49 người sợ thầy","thầy dữ quá sinh viên 50 người thì 49 người sợ thầy","General review","dữ quá ","Negative"
"5","cho bài tập làm tại lớp .","cho bài tập làm tại lớp","bài tập","Workload"," làm tại lớp","Neutral"
"6","đề thi nên dễ hơn .","đề thi nên dễ hơn","đề thi","Test and evaluation","nên dễ hơn","Neutral"
"7","sinh viên lên lớp thì muốn làm cũng được không cần phải ngồi làm bài thực hành chỉ cần đến hôm nộp bài có bài nộp là được .","sinh viên lên lớp thì muốn làm cũng được không cần phải ngồi làm bài thực hành chỉ cần đến hôm nộp bài có bài nộp là được","làm bài thực hành","Workload","có bài nộp là được","Neutral"
"8","giảng viên có tính hài hước , dí dỏm .","giảng viên có tính hài hước , dí dỏm","tính hài hước , dí dỏm","General review","hài hước , dí dỏm","Positive"
"9","thầy cần tạo thêm hứng thú cho môn học .","thầy cần tạo thêm hứng thú cho môn học","tạo thêm hứng thú","Teaching quality"," cần tạo thêm","Neutral"
"10","tích cực sử dụng hiệu quả trang moodle để cung cấp thông tin , dữ liệu .","tích cực sử dụng hiệu quả trang moodle để cung cấp thông tin , dữ liệu","trang moodle để cung cấp thông tin , dữ liệu","Course information","tích cực sử dụng","Neutral"
