"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","do chỉ mới được học thầy nhiệm trong 2 tuần cuối nên em không có đủ thời gian tiếp súc để đưa ra đánh giá cho khảo sát trên .","do chỉ mới được học thầy nhiệm trong 2 tuần cuối nên em không có đủ thời gian tiếp súc để đưa ra đánh giá cho khảo sát trên","do chỉ mới được học thầy nhiệm trong 2 tuần cuối nên em không có đủ thời gian tiếp súc để đưa ra đánh giá cho khảo sát trên","Organization and management"," không có đủ thời gian tiếp súc để đưa ra đánh giá cho khảo sát trên","Negative"
"2","giảng sinh động hơn , giao tiếp với sinh viên bằng tiếng anh thay vì đa phần là tiếng việt .","giảng sinh động hơn , giao tiếp với sinh viên bằng tiếng anh thay vì đa phần là tiếng việt","giảng","Teaching quality","sinh động hơn , giao tiếp với sinh viên bằng tiếng anh thay vì đa phần là tiếng việt","Negative"
"3","rất nhiệt tình và có trách nhiệm .","rất nhiệt tình và có trách nhiệm","rất nhiệt tình và có trách nhiệm","Teaching quality","rất nhiệt tình và có trách nhiệm","Positive"
"4","thầy sửa bài còn chưa kỹ .","thầy sửa bài còn chưa kỹ","thầy sửa bài ","Teaching quality","còn chưa kỹ","Negative"
"5","truyền đạt hơi kém .","truyền đạt hơi kém","truyền đạt","Teaching quality","hơi kém","Negative"
"6","nên bổ sung phần xây dựng kiến trúc game , tiếp xúc vơi các kiến trúc game phổ biến hiện nay .","nên bổ sung phần xây dựng kiến trúc game , tiếp xúc vơi các kiến trúc game phổ biến hiện nay","phần xây dựng kiến trúc game , tiếp xúc vơi các kiến trúc game phổ biến hiện nay","Course information","nên bổ sung","Negative"
"7","giảng viên nên dạy lâu hơn mỗi buổi học .","giảng viên nên dạy lâu hơn mỗi buổi học","giảng viên","Teaching quality"," nên dạy lâu hơn","Neutral"
"8","nếu không thì buổi học toán nào 3 tiết cũng thành 5 tiết .","nếu không thì buổi học toán nào 3 tiết cũng thành 5 tiết ","nếu không thì buổi học toán nào 3 tiết cũng thành 5 tiết ","General review","nếu không thì ","Negative"
"9","em không thích học môn này .","em không thích học môn này ","em không thích học môn này ","General review"," không thích ","Negative"
"10","nhiều buổi giá viên lên lớp không đúng giờ .","nhiều buổi giá viên lên lớp không đúng giờ"," lên lớp không đúng giờ","Organization and management","không đúng giờ","Negative"
