"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"2","cách giảng dạy của giảng viên thật khó có thể làm cho sinh viên hiểu rõ vấn đề .","cách giảng dạy của giảng viên thật khó có thể làm cho sinh viên hiểu rõ vấn đề","cách giảng dạy","Teaching quality","thật khó có thể làm cho sinh viên hiểu rõ vấn đề","Negative"
"3","trong khi chương trình quy định 2 tiết cho một bài .","trong khi chương trình quy định 2 tiết cho một bài","chương trình quy định 2 tiết cho một bài","Course information","trong khi","Neutral"
"4","nói chuyện dễ hiểu , dễ tiếp thu .","nói chuyện dễ hiểu , dễ tiếp thu","nói chuyện dễ hiểu , dễ tiếp thu","Teaching quality","dễ hiểu , dễ tiếp thu","Positive"
"5","vủi vẻ nhiệt tình .","vủi vẻ nhiệt tình","vủi vẻ nhiệt tình","Support from lecturers","vủi vẻ nhiệt tình","Positive"
"6","học một đàn ra thi một nẻo , thi đúng với nội dung môn học .","học một đàn ra thi một nẻo , thi đúng với nội dung môn học","thi đúng với nội dung môn học","Test and evaluation","học một đàn ra thi một nẻo","Negative"
"7","giảng viên giảng dạy nhiệt tình !","giảng viên giảng dạy nhiệt tình","giảng dạy","Teaching quality","nhiệt tình","Positive"
"8","không thu hút được sự chú ý của sinh viên .","không thu hút được sự chú ý của sinh viên","không thu hút được sự chú ý của sinh viên","Teaching quality","không thu hút","Negative"
"9","truyền đạt kiến thức dễ hiểu .","truyền đạt kiến thức dễ hiểu","truyền đạt kiến thức","Teaching quality","dễ hiểu","Positive"
"10","cần phải thiết kế nội dung thực hành gắn với lý thuyết , nâng độ khó lên , cần áp dụng các lý thuyết hiện đại thay vì các lý thuyết đã cũ từ mấy chục năm trước .","cần phải thiết kế nội dung thực hành gắn với lý thuyết","thiết kế nội dung thực hành gắn với lý thuyết","Course information","cần phải","Neutral"
"10","cần phải thiết kế nội dung thực hành gắn với lý thuyết , nâng độ khó lên , cần áp dụng các lý thuyết hiện đại thay vì các lý thuyết đã cũ từ mấy chục năm trước .","nâng độ khó lên","nâng độ khó lên","Course information","nâng độ khó lên","Neutral"
"10","cần phải thiết kế nội dung thực hành gắn với lý thuyết , nâng độ khó lên , cần áp dụng các lý thuyết hiện đại thay vì các lý thuyết đã cũ từ mấy chục năm trước .","cần áp dụng các lý thuyết hiện đại thay vì các lý thuyết đã cũ từ mấy chục năm trước","lý thuyết hiện đại thay vì các lý thuyết đã cũ","Course information","cần áp dụng","Neutral"
"11","giảng viên vui nhiệt tình .","giảng viên vui nhiệt tình","giảng viên vui nhiệt tình","Support from lecturers","vui nhiệt tình","Positive"
"12","lúc chấm điểm thực hành trên lớp , hỏi những câu đánh đố sinh viên .","lúc chấm điểm thực hành trên lớp , hỏi những câu đánh đố sinh viên","chấm điểm thực hành","Test and evaluation","hỏi những câu đánh đố","Neutral"
"13","giảng viên đầy nhiệt huyết , gần gũi với sinh viên , bài giảng sinh động .","giảng viên đầy nhiệt huyết","giảng viên đầy nhiệt huyết","Support from lecturers","đầy nhiệt huyết","Positive"
"13","giảng viên đầy nhiệt huyết , gần gũi với sinh viên , bài giảng sinh động .","gần gũi với sinh viên","gần gũi với sinh viên","Support from lecturers","gần gũi","Positive"
"13","giảng viên đầy nhiệt huyết , gần gũi với sinh viên , bài giảng sinh động .","bài giảng sinh động","bài giảng","Teaching quality","sinh động","Positive"
"14","tiết dạy thoải mái , không nhàm chán .","tiết dạy thoải mái , không nhàm chán","tiết dạy","Teaching quality","thoải mái , không nhàm chán","Positive"
"15","giảng viên mỗi lần lên lớp đều nói "" các em cần gì cứ mail thầy sẽ hỗ trợ "" nhưng không bao giờ trả lời mail sinh viên , sinh viên phải lên đến tận văn phòng khoa để tìm gặp .","giảng viên mỗi lần lên lớp đều nói "" các em cần gì cứ mail thầy sẽ hỗ trợ "" nhưng không bao giờ trả lời mail sinh viên , sinh viên phải lên đến tận văn phòng khoa để tìm gặp","mail thầy sẽ hỗ trợ "" nhưng không bao giờ trả lời mail sinh viên , sinh viên phải lên đến tận văn phòng khoa để tìm gặp","Support from lecturers","không bao giờ trả lời mail sinh viên , sinh viên phải lên đến tận văn phòng khoa","Negative"
"16","tất cả đều tốt .","tất cả đều tốt","tất cả đều tốt","General review","tốt","Positive"
"17","cung cấp cho sinh viên nhiều kiến thức thực tiễn .","cung cấp cho sinh viên nhiều kiến thức thực tiễn","nhiều kiến thức thực tiễn","Teaching quality","cung cấp cho sinh viên nhiều kiến thức","Positive"
"18","thầy giảng quá khó hiểu .","thầy giảng quá khó hiểu","giảng","Teaching quality","quá khó hiểu","Negative"
"19","hay nghỉ .","hay nghỉ","hay nghỉ","General review","nghỉ","Negative"
"20","giảng viên áp dụng nhiều phương thức giảng dạy mới .","giảng viên áp dụng nhiều phương thức giảng dạy mới","phương thức giảng dạy","Teaching quality","áp dụng nhiều phương thức giảng dạy mới","Positive"
"21","môn học hay và bổ ích .","môn học hay và bổ ích","môn học hay và bổ ích","Course information","hay và bổ ích","Positive"
"22","cập nhật kiến thứ trong các slide , những phương pháp mới .","cập nhật kiến thứ trong các slide , những phương pháp mới","kiến thứ trong các slide , những phương pháp mới","Course information","cập nhật","Neutral"
"23","giảng viên thường hay đến lớp muộn 15 phút .","giảng viên thường hay đến lớp muộn 15 phút","đến lớp muộn 15 phút","Organization and management","đến lớp muộn","Negative"
"24","giảng viên nên thường xuyên cập nhật và giới thiệu những thành tựu công nghệ mới đến sinh viên cũng như cho phép sinh viên thử nghiệm tại lớp nếu điều kiện cho phép .","giảng viên nên thường xuyên cập nhật và giới thiệu những thành tựu công nghệ mới đến sinh viên cũng như cho phép sinh viên thử nghiệm tại lớp nếu điều kiện cho phép","cập nhật và giới thiệu những thành tựu công nghệ mới đến sinh viên cũng như cho phép sinh viên thử nghiệm tại lớp","Teaching quality","thường xuyên cập nhật","Positive"
"25","cần nâng cao chất lượng máy chiếu .","cần nâng cao chất lượng máy chiếu","máy chiếu","Learning environment","cần nâng cao","Neutral"
"26","theo em , nên tăng thời gian thực hành nhiều hơn .","theo em , nên tăng thời gian thực hành nhiều hơn","tăng thời gian thực hành","Organization and management","nên","Neutral"
"27","em nghĩ nên kết hợp thực hành vào chung một buổi .","em nghĩ nên kết hợp thực hành vào chung một buổi","kết hợp thực hành vào chung một buổi","Teaching quality","nên kết hợp","Neutral"
"28","bài tập làm thêm .","bài tập làm thêm","bài tập làm thêm","Workload","làm thêm","Positive"
"29","thầy dạy quá nhanh , học sinh theo không kịp , nhất là việc chiếu slide .","thầy dạy quá nhanh , học sinh theo không kịp , nhất là việc chiếu slide","dạy","Teaching quality","quá nhanh , học sinh theo không kịp","Negative"
"30","mới gặp một lần !","mới gặp một lần","mới gặp một lần","General review","mới gặp một lần","Neutral"
"31","cập nhật tin tức môn học trên các kênh thông tin course và cung cấp các tài liệu trên đó .","cập nhật tin tức môn học trên các kênh thông tin course và cung cấp các tài liệu trên đó","cập nhật tin tức môn học trên các kênh thông tin course và cung cấp các tài liệu","Course information","cập nhật tin tức","Neutral"
"32","em thi giữa kỳ được 9dot5 điểm .","em thi giữa kỳ được 9dot5 điểm","thi giữa kỳ","Test and evaluation","được 9dot5 điểm","Neutral"
"33","thường xuyên nhắc nhở các sinh viên ít phát biểu , chuyên cần , tích cực .","thường xuyên nhắc nhở các sinh viên ít phát biểu , chuyên cần , tích cực","nhắc nhở các sinh viên ít phát biểu","Support from lecturers","chuyên cần , tích cực","Positive"
"34","buổi đầu tiên là một bài thực hành đơn giản , buổi thứ 2 chia nhóm và thông báo đề tài đồ án cuối kỳ , buổi thứ 3 là chấm đồ án .","buổi đầu tiên là một bài thực hành đơn giản","buổi đầu tiên là một bài thực hành","Organization and management","đơn giản","Neutral"
"34","buổi đầu tiên là một bài thực hành đơn giản , buổi thứ 2 chia nhóm và thông báo đề tài đồ án cuối kỳ , buổi thứ 3 là chấm đồ án .","buổi thứ 2 chia nhóm và thông báo đề tài đồ án cuối kỳ","buổi thứ 2 chia nhóm và thông báo đề tài đồ án cuối kỳ","Organization and management","chia nhóm và thông báo đề tài đồ án cuối kỳ","Neutral"
"34","buổi đầu tiên là một bài thực hành đơn giản , buổi thứ 2 chia nhóm và thông báo đề tài đồ án cuối kỳ , buổi thứ 3 là chấm đồ án .","buổi thứ 3 là chấm đồ án","buổi thứ 3 là chấm đồ án","Organization and management","chấm đồ án","Neutral"
"35","thầy dạy rất tận tâm .","thầy dạy rất tận tâm","dạy","Teaching quality","tận tâm","Positive"
"36","em rất thích , em là một đứa không thích học môn xã hội nhưng học cô em rất thích nghe giảng .","em rất thích , em là một đứa không thích học môn xã hội nhưng học cô em rất thích nghe giảng","nghe giảng","Teaching quality","em rất thích , em là một đứa không thích học môn xã hội nhưng học cô em rất thích","Positive"
"37","giáo viên truyền đạt nội dung bài học rất hay , rất dễ hiểu và dễ tiếp thu .","giáo viên truyền đạt nội dung bài học rất hay , rất dễ hiểu và dễ tiếp thu","truyền đạt nội dung bài học","Teaching quality","rất hay , rất dễ hiểu và dễ tiếp thu","Positive"
"38","thầy còn chia sẻ các phương pháp học cho sinh viên .","thầy còn chia sẻ các phương pháp học cho sinh viên","chia sẻ các phương pháp học cho sinh viên","Support from lecturers","chia sẻ","Positive"
"39","như vậy thì quá bất công .","như vậy thì quá bất công","như vậy thì quá bất công","General review","quá bất công","Negative"
"40","học theo đúng thời khóa biểu .","học theo đúng thời khóa biểu","thời khóa biểu","Organization and management","học theo đúng","Neutral"
"41","thầy giảng hay .","thầy giảng hay","giảng","Teaching quality","hay","Positive"
"42","hướng dẫn tận tình cho sinh viên .","hướng dẫn tận tình cho sinh viên","hướng dẫn tận tình","Support from lecturers","tận tình","Positive"
"43","lịch học trùng với lịch học môn khác có điểm danh từng buổi nên hầu như nhóm học của em không bạn nào học được 1 buổi nào .","lịch học trùng với lịch học môn khác có điểm danh từng buổi nên hầu như nhóm học của em không bạn nào học được 1 buổi nào","lịch học trùng với lịch học môn khác","Organization and management","không bạn nào học được","Negative"
"44","giảng viên kết hợp giải bài tập để giảng lý thuyết .","giảng viên kết hợp giải bài tập để giảng lý thuyết","kết hợp giải bài tập để giảng lý thuyết","Teaching quality","kết hợp giải bài tập để giảng lý thuyết","Positive"
"45","thêm nhiều bài tập hay gặp khi thi học kỳ !","thêm nhiều bài tập hay gặp khi thi học kỳ","bài tập hay gặp khi thi học kỳ","Test and evaluation","thêm nhiều bài tập hay gặp khi thi học kỳ","Positive"
