id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,"giảng dạy dễ hiểu , nhiệt tình với sinh viên .",giảng dạy dễ hiểu,giảng dạy,Teaching quality,dễ hiểu,Positive
1,"giảng dạy dễ hiểu , nhiệt tình với sinh viên .",nhiệt tình với sinh viên, nhiệt tình với sinh viên,Support from lecturers,nhiệt tình,Positive
2,"giảng viên dạy nhiệt tình , dễ hiểu !","giảng viên dạy nhiệt tình , dễ hiểu !",dạy,Teaching quality,"nhiệt tình , dễ hiểu",Positive
3,thầy hiền dễ tính .,thầy hiền dễ tính,thầy hiền dễ tính,Teaching quality,hiền dễ tính,Positive
4,nên để đồ án cuối kỳ các sinh viên được phép làm nhóm .,nên để đồ án cuối kỳ các sinh viên được phép làm nhóm,đồ án cuối kỳ,Test and evaluation,nên để đồ án cuối kỳ các sinh viên được phép làm nhóm,Neutral
5,"giảng viên không bao giờ đi dạy , toàn nhờ sinh viên dạy thay , không có trách nhiệm , môn học này chẳng giúp ích được gì , thanks .",giảng viên không bao giờ đi dạy,đi dạy,Organization and management,giảng viên không bao giờ đi dạy,Negative
5,"giảng viên không bao giờ đi dạy , toàn nhờ sinh viên dạy thay , không có trách nhiệm , môn học này chẳng giúp ích được gì , thanks .","toàn nhờ sinh viên dạy thay , không có trách nhiệm",nhờ sinh viên dạy thay,Organization and management,"toàn nhờ sinh viên dạy thay , không có trách nhiệm",Negative
5,"giảng viên không bao giờ đi dạy , toàn nhờ sinh viên dạy thay , không có trách nhiệm , môn học này chẳng giúp ích được gì , thanks .",môn học này chẳng giúp ích được gì,môn học,Course information,chẳng giúp ích được gì,Negative
5,"giảng viên không bao giờ đi dạy , toàn nhờ sinh viên dạy thay , không có trách nhiệm , môn học này chẳng giúp ích được gì , thanks .",thanks,thanks,General review,thanks,Positive
6,"giáo trình anh văn dường như không giúp ích cho công nghệ thông tin cũng như những khả năng giao tiếp của sinh viên , sinh viên trung bình khó có thể đạt 5 điểm ở các chương trình anh văn .",giáo trình anh văn dường như không giúp ích cho công nghệ thông tin cũng như những khả năng giao tiếp của sinh viên,giáo trình anh văn,Course information,dường như không giúp ích cho công nghệ thông tin cũng như những khả năng giao tiếp của sinh viên,Negative
