"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","giảng viên tận tình chỉ dạy .","giảng viên tận tình chỉ dạy","tận tình chỉ dạy","Support from lecturers","tận tình","Positive"
"2","áp dụng một vài phương pháp học trao đổi mới trên internet thay vì dựa vào lý thuyết trên sách vở nhiều .","áp dụng một vài phương pháp học trao đổi mới trên internet thay vì dựa vào lý thuyết trên sách vở nhiều","phương pháp học","Teaching quality","áp dụng một vài phương pháp học trao đổi mới trên internet thay vì dựa vào lý thuyết trên sách vở nhiều","Neutral"
"3","cô hiền coloncontemn .","cô hiền coloncontemn","hiền","Support from lecturers","coloncontemn","Neutral"
"4","giảng viên trẻ , nhiệt huyết , vui tính , năng động và dễ thương !","giảng viên trẻ , nhiệt huyết , vui tính , năng động và dễ thương","trẻ , nhiệt huyết , vui tính , năng động và dễ thương","Support from lecturers","trẻ , nhiệt huyết , vui tính , năng động và dễ thương","Positive"
"5","thường xuyên trễ 15 - 30 phút .","thường xuyên trễ 15 - 30 phút","trễ 15 - 30 phút","Organization and management","thường xuyên trễ","Negative"
"6","thầy giảng dạy nhiệt tình , truyền đạt kiến thức tốt .","thầy giảng dạy nhiệt tình","giảng dạy","Teaching quality","nhiệt tình","Positive"
"6","thầy giảng dạy nhiệt tình , truyền đạt kiến thức tốt .","truyền đạt kiến thức tốt","truyền đạt","Teaching quality","tốt","Positive"
"7","mong nhà trường sớm thay máy mới !","mong nhà trường sớm thay máy mới","thay máy mới","Learning environment","sớm thay","Neutral"
"8","không nên nhiệt tình quá nên xúc tích vào những nội dung cần thiết .","không nên nhiệt tình quá nên xúc tích vào những nội dung cần thiết","xúc tích vào những nội dung cần thiết","Teaching quality","không nên nhiệt tình quá","Neutral"
"9","giảng viên năng động , hoạt bát , tạo hứng thú cho sinh viên trong lớp .","giảng viên năng động , hoạt bát , tạo hứng thú cho sinh viên trong lớp","năng động , hoạt bát , tạo hứng thú cho sinh viên trong lớp","Support from lecturers","năng động , hoạt bát , tạo hứng thú","Positive"
"10","thiếu sót là chưa có đề cương môn học khiến cho việc tìm tài liệu trên mạng rất tràn lan và không biết tìm như thế nào cho hiệu quả !","thiếu sót là chưa có đề cương môn học khiến cho việc tìm tài liệu trên mạng rất tràn lan và không biết tìm như thế nào cho hiệu quả","đề cương môn học","Course information","thiếu sót là chưa có đề cương môn học khiến cho việc tìm tài liệu trên mạng rất tràn lan","Negative"
