"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","lớp học thụ động , giảng viên chưa biết cách tạo sự sôi nổi cho sinh viên có hứng học .","lớp học thụ động","lớp học","Learning environment","thụ động","Negative"
"1","lớp học thụ động , giảng viên chưa biết cách tạo sự sôi nổi cho sinh viên có hứng học ."," giảng viên chưa biết cách tạo sự sôi nổi cho sinh viên có hứng học"," giảng viên","Teaching quality","chưa biết cách tạo sự sôi nổi","Negative"
"2","hệ thống giảng dạy trên wecode dễ hiểu .","hệ thống giảng dạy trên wecode dễ hiểu","hệ thống giảng dạy trên wecode","Course information","dễ hiểu","Positive"
"3","giảng dạy nhiệt tình , hiệu quả , tốt .","giảng dạy nhiệt tình , hiệu quả , tốt","giảng dạy","Teaching quality","nhiệt tình , hiệu quả , tốt","Positive"
"4","phương pháp giảng dạy hay và dễ hiểu .","phương pháp giảng dạy hay và dễ hiểu","phương pháp giảng dạy","Teaching quality","hay và dễ hiểu","Positive"
"5","dạy chậm , chiếu thêm slide , thêm bài tập .","dạy chậm","dạy ","Teaching quality","chậm","Negative"
"5","dạy chậm , chiếu thêm slide , thêm bài tập .","chiếu thêm slide"," slide","Course information","chiếu thêm","Neutral"
"5","dạy chậm , chiếu thêm slide , thêm bài tập .","thêm bài tập "," bài tập","Test and evaluation","thêm","Neutral"
"6","vì theo em thầy mọi người đi học rất đầy đủ .","vì theo em thầy mọi người đi học rất đầy đủ","mọi người đi học rất đầy đủ","Organization and management","rất đầy đủ","Positive"
"7","cô rất tận tình , nghiêm khắc trong giờ học .","cô rất tận tình , nghiêm khắc trong giờ học","cô ","Teaching quality","rất tận tình , nghiêm khắc","Positive"
"8","giáo viên dạy dễ hiểu và các bài thực hành phù hợp với chương trình và cấp độ sinh viên .","giáo viên dạy dễ hiểu","giáo viên dạy","Teaching quality"," dễ hiểu","Positive"
"8","giáo viên dạy dễ hiểu và các bài thực hành phù hợp với chương trình và cấp độ sinh viên ."," các bài thực hành phù hợp với chương trình và cấp độ sinh viên","các bài thực hành","Test and evaluation"," phù hợp với chương trình và cấp độ sinh viên","Positive"
"9","giảng viên tận tình , hay giúp đỡ sinh viên !","giảng viên tận tình","giảng viên","Teaching quality","tận tình","Positive"
"9","giảng viên tận tình , hay giúp đỡ sinh viên !","hay giúp đỡ sinh viên"," giúp đỡ sinh viên","Support from lecturers"," hay giúp đỡ","Positive"
"10","tâm huyết .","tâm huyết","tâm huyết","Teaching quality","tâm huyết","Positive"
"11","cô dạy nhiệt tình .","cô dạy nhiệt tình","cô dạy","Teaching quality","nhiệt tình","Positive"
"12","nội dung môn học mang tính cập nhật , mới mẻ .","nội dung môn học mang tính cập nhật , mới mẻ ","nội dung môn học","Course information","cập nhật , mới mẻ","Positive"
"13","cô vui vẻ .","cô vui vẻ","cô ","General review","vui vẻ","Positive"
"14","bài thực hành được xây dựng phù hợp với nội dung lý thuyết .","bài thực hành được xây dựng phù hợp với nội dung lý thuyết","bài thực hành","Test and evaluation"," phù hợp với nội dung lý thuyết","Positive"
"15","cô giảng rất hay .","cô giảng rất hay","cô giảng ","Teaching quality","rất hay","Positive"
"16","quan tâm giúp đỡ sinh viên .","quan tâm giúp đỡ sinh viên","quan tâm giúp đỡ sinh viên","Support from lecturers","quan tâm giúp đỡ","Positive"
"17","em nghĩ là cơ sở vật chất của trường còn yếu kém , máy chiếu rất mờ , rất ít khi nhìn rõ được chữ trên slide bài giảng .","em nghĩ là cơ sở vật chất của trường còn yếu kém","cơ sở vật chất của trường","Learning environment"," còn yếu kém","Positive"
"17","em nghĩ là cơ sở vật chất của trường còn yếu kém , máy chiếu rất mờ , rất ít khi nhìn rõ được chữ trên slide bài giảng .","máy chiếu rất mờ , rất ít khi nhìn rõ được chữ trên slide bài giảng","máy chiếu","Learning environment","rất mờ","Negative"
"18","không truyền đạt tốt các kiến thức , rắt mơ hồ và khó áp dụng trong việc thi cử .","không truyền đạt tốt các kiến thức","ruyền đạt","Teaching quality","không truyền đạt tốt","Negative"
"18","không truyền đạt tốt các kiến thức , rắt mơ hồ và khó áp dụng trong việc thi cử ."," rắt mơ hồ và khó áp dụng trong việc thi cử"," rắt mơ hồ và khó áp dụng trong việc thi cử","Course information","rắt mơ hồ và khó áp dụng trong việc thi cử","Negative"
"19","thầy dạy rất là chi tiết và tận tâm với sinh viên .","thầy dạy rất là chi tiết","thầy dạy","Teaching quality","chi tiết","Positive"
"19","thầy dạy rất là chi tiết và tận tâm với sinh viên .","tận tâm với sinh viên","tận tâm","Teaching quality","tận tâm","Positive"
