"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","học patin vui .","học patin vui","học patin","Course information","vui","Positive"
"2","cách trình bày , diễn đạt kiến thức chưa được tốt .","cách trình bày , diễn đạt kiến thức chưa được tốt","cách trình bày , diễn đạt kiến thức","Teaching quality","chưa được tốt","Negative"
"3","cải thiện tốc dộ mạng .","cải thiện tốc dộ mạng","tốc dộ mạng","Learning environment","cải thiện","Neutral"
"4","giảng viên dạy dễ tiếp thu , nhiệt tình .","giảng viên dạy dễ tiếp thu , nhiệt tình","dạy","Teaching quality","dễ tiếp thu , nhiệt tình","Positive"
"5","thầy giảng bài rất tận tâm , dễ hiểu , nhưng tiết dạy kéo dài rất ngắn .","thầy giảng bài rất tận tâm , dễ hiểu","giảng bài","Teaching quality","rất tận tâm , dễ hiểu","Positive"
"5","thầy giảng bài rất tận tâm , dễ hiểu , nhưng tiết dạy kéo dài rất ngắn .","nhưng tiết dạy kéo dài rất ngắn","tiết dạy","Organization and management","kéo dài rất ngắn","Negative"
"6","giảng dạy dễ hiểu , cuốn hút sinh viên !","giảng dạy dễ hiểu , cuốn hút sinh viên","dạy","Teaching quality","dễ hiểu , cuốn hút","Positive"
"7","giảng viên dạy nhiệt tình , chu đáo , tận tâm , tạo mọi điều kiện cho sinh viên phát triển kỹ năng suy luận .","giảng viên dạy nhiệt tình , chu đáo , tận tâm , tạo mọi điều kiện cho sinh viên phát triển kỹ năng suy luận","dạy","Teaching quality","nhiệt tình , chu đáo , tận tâm , tạo mọi điều kiện","Positive"
"8","giảng nhanh .","giảng nhanh","giảng","Teaching quality","nhanh","Negative"
"9","hiểu được sơ lược về một hệ điều hành , biết được một số thuật toán cần thiết của môn học .","hiểu được sơ lược về một hệ điều hành , biết được một số thuật toán cần thiết của môn học","môn học","Course information","iểu được sơ lược về một hệ điều hành , biết được một số thuật toán cần thiết","Positive"
"10","cho làm bài tập nhiều hơn nữa .","cho làm bài tập nhiều hơn nữa","bài tập","Workload","nhiều hơn nữa","Neutral"
"11","cô giáo dạy hay .","cô giáo dạy hay","dạy","Teaching quality","hay","Positive"
"12","cách dạy khoa học .","cách dạy khoa học","cách dạy","Teaching quality","khoa học","Positive"
"13","dạy vui vẻ va nhiệt tình .","dạy vui vẻ va nhiệt tình","dạy","Teaching quality","vui vẻ va nhiệt tình","Positive"
"14","giảng viên nhiệt tình , tận tình giải thích khi sinh viên thắc mắc .","giảng viên nhiệt tình , tận tình giải thích khi sinh viên thắc mắc","nhiệt tình , tận tình giải thích khi sinh viên thắc mắc","Support from lecturers","nhiệt tình , tận tình","Positive"
"15","chưa đảm bảo thời gian lên lớp .","chưa đảm bảo thời gian lên lớp","thời gian lên lớp","Organization and management","chưa đảm bảo","Negative"
"16","cần tài liệu chính thức cho phần lý thuyết hơn nữa .","cần tài liệu chính thức cho phần lý thuyết hơn nữa","tài liệu chính thức","Course information","cần tài liệu chính thức cho phần lý thuyết hơn nữa","Neutral"
"17","cô dạy kiến thức còn sư phạm , khó áp dụng thực tế .","cô dạy kiến thức còn sư phạm , khó áp dụng thực tế","dạy","Teaching quality","còn sư phạm , khó áp dụng","Negative"
"18","cần trang bị thêm các rèm che cho các phòng học ở dãy nhà c nhằm tránh tình trạng không thấy rõ máy chiếu .","cần trang bị thêm các rèm che cho các phòng học ở dãy nhà c nhằm tránh tình trạng không thấy rõ máy chiếu","rèm che cho các phòng học","Learning environment","cần trang bị thêm","Neutral"
