"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","cô wzjwz193 rất nhiệt tình , tận tâm , phương pháp giảng dạy của cô mới và hay .","cô wzjwz193 rất nhiệt tình , tận tâm , phương pháp giảng dạy của cô mới và hay","cô","Support from lecturers","rất nhiệt tình","Positive"
"1","cô wzjwz193 rất nhiệt tình , tận tâm , phương pháp giảng dạy của cô mới và hay .","cô wzjwz193 rất nhiệt tình , tận tâm , phương pháp giảng dạy của cô mới và hay","cô","Support from lecturers","tận tâm","Positive"
"2","giao nhiều bài tập để luyện tập .","giao nhiều bài tập để luyện tập","bài tập","Workload","giao nhiều","Positive"
"3","phần bài tập thực hành nên bám sát với phần lý thuyết .","phần bài tập thực hành nên bám sát với phần lý thuyết","phần bài tập thực hành","Course information","nên bám sát","Positive"
"4","hầu hết thời gian là sinh viên seminar .","hầu hết thời gian là sinh viên seminar","hầu hết thời gian là sinh viên seminar","General review","hầu hết thời gian","Neutral"
"5","bài giảng có lúc hơi nhanh , hầu hết giảng viên không nắm rõ được nội dung bài giảng hướng đến .","bài giảng có lúc hơi nhanh , hầu hết giảng viên không nắm rõ được nội dung bài giảng hướng đến","bài giảng","Support from lecturers","hơi nhanh","Negative"
"5","bài giảng có lúc hơi nhanh , hầu hết giảng viên không nắm rõ được nội dung bài giảng hướng đến .","bài giảng có lúc hơi nhanh , hầu hết giảng viên không nắm rõ được nội dung bài giảng hướng đến","bài giảng","Support from lecturers","không nắm rõ được nội dung","Negative"
"6","giảng viên giảng bài có hơi không hiểu , chỉ là do cách dùng ngôn ngữ không được dễ hiểu lắm .","giảng viên giảng bài có hơi không hiểu , chỉ là do cách dùng ngôn ngữ không được dễ hiểu lắm","giảng viên","Support from lecturers","hơi không hiểu","Negative"
"6","giảng viên giảng bài có hơi không hiểu , chỉ là do cách dùng ngôn ngữ không được dễ hiểu lắm .","giảng viên giảng bài có hơi không hiểu , chỉ là do cách dùng ngôn ngữ không được dễ hiểu lắm","giảng viên","Support from lecturers","không được dễ hiểu lắm","Negative"
"7","cách giảng bài .","cách giảng bài","cách giảng bà","Support from lecturers","cách","Neutral"
"8","thầy giảng bài dễ hiểu , tận tâm , nhiệt tình .","thầy giảng bài dễ hiểu , tận tâm , nhiệt tình","thầy","Support from lecturers","giảng bài dễ hiểu","Positive"
"8","thầy giảng bài dễ hiểu , tận tâm , nhiệt tình .","thầy giảng bài dễ hiểu , tận tâm , nhiệt tình","thầy","Support from lecturers","tận tâm","Positive"
"8","thầy giảng bài dễ hiểu , tận tâm , nhiệt tình .","thầy giảng bài dễ hiểu , tận tâm , nhiệt tình","thầy","Support from lecturers","nhiệt tình","Positive"
"9","có 1 vài kiến thức thực tiễn hay .","có 1 vài kiến thức thực tiễn hay","kiến thức","Course information","thực tiễn hay","Positive"
"10","dạy đầy đủ kiến thức .","dạy đầy đủ kiến thức","dạy","Teaching quality","đầy đủ kiến thức","Positive"
"11","cung cấp thêm tài liệu , giáo trình bộ môn .","cung cấp thêm tài liệu , giáo trình bộ môn","tài liệu","Course information","cung cấp thêm","Positive"
"11","cung cấp thêm tài liệu , giáo trình bộ môn .","cung cấp thêm tài liệu , giáo trình bộ môn","giáo trình bộ môn","Course information","cung cấp thêm","Positive"
"12","giáo viên không đảm bảo giờ học giờ vô lớp là 7h30 mà 8h vẫn không thấy nơi đâu .","giáo viên không đảm bảo giờ học giờ vô lớp là 7h30 mà 8h vẫn không thấy nơi đâu","giáo viên","Support from lecturers","không đảm bảo giờ học","Negative"
"13","nội dung hứng thú hơn .","nội dung hứng thú hơn","nội dung","Course information","hứng thú hơn","Positive"
"14","thầy thân thiện , nhiệt tình , gần gũi .","thầy thân thiện , nhiệt tình , gần gũi","thầy","Support from lecturers","thân thiện","Positive"
