"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","thầy dạy cho nhiều dạng bài tập ví dụ hay giúp em hiểu rõ hơn môn mạng .","thầy dạy cho nhiều dạng bài tập ví dụ hay giúp em hiểu rõ hơn môn mạng","dạy","Teaching quality","cho nhiều dạng bài tập ví dụ hay giúp em hiểu rõ hơn","Positive"
"2","chia sẻ kiến thức thực tế cho sinh viên .","chia sẻ kiến thức thực tế cho sinh viên","chia sẻ kiến thức","Teaching quality","thực tế","Positive"
"3","thầy cũng vui tính , nói chuyện liên hệ thực tiễn cao .","thầy cũng vui tính , nói chuyện liên hệ thực tiễn cao","vui tính , nói chuyện liên hệ thực tiễn cao","Support from lecturers","vui tính , nói chuyện liên hệ thực tiễn cao","Positive"
"4","nội dung không sâu , sơ sài .","nội dung không sâu , sơ sài","nội dung","Course information","không sâu , sơ sài","Negative"
"5","giáo viên nhiệt tình , thân thiện .","giáo viên nhiệt tình , thân thiện","nhiệt tình , thân thiện","Support from lecturers","nhiệt tình , thân thiện","Positive"
"6","chủ yếu dựa vào năng lực tự học của sinh viên .","chủ yếu dựa vào năng lực tự học của sinh viên","dựa vào năng lực tự học của sinh viên","Teaching quality","dựa vào năng lực tự học","Neutral"
"7","đúng giờ , tận tình .","đúng giờ","đúng giờ","Organization and management","đúng giờ","Positive"
"7","đúng giờ , tận tình .","tận tình","tận tình","Support from lecturers","tận tình","Positive"
"8","thầy lên lớp đúng giờ .","thầy lên lớp đúng giờ","lên lớp đúng giờ","Organization and management","đúng giờ","Positive"
"9","giọng cô khó nghe , cô truyền đạt chưa hay , giảng nhanh .","giọng cô khó nghe","giọng cô","Teaching quality","khó nghe","Negative"
"9","giọng cô khó nghe , cô truyền đạt chưa hay , giảng nhanh .","cô truyền đạt chưa hay , giảng nhanh","truyền đạt","Teaching quality","chưa hay , giảng nhanh","Negative"
"10","sự nhiệt tình .","sự nhiệt tình","sự nhiệt tình","Support from lecturers","sự nhiệt tình","Positive"
"11","thầy cho ít bài tập để làm , toàn bộ bài tập em làm đều là do các bạn ở lớp khác chia sẻ .","thầy cho ít bài tập để làm , toàn bộ bài tập em làm đều là do các bạn ở lớp khác chia sẻ","bài tập","Workload","ít bài tập để làm , toàn bộ bài tập em làm đều là do các bạn ở lớp khác chia sẻ","Negative"
"12","thầy dạy rất truyền cảm .","thầy dạy rất truyền cảm","dạy","Teaching quality","rất truyền cảm","Positive"
"13","thầy rất đúng giờ .","thầy rất đúng giờ","đúng giờ","Organization and management","đúng giờ","Positive"
"14","cô có tổ chức một hoạt động về anh văn nhưng em thấy chưa thực sự có hiệu quả ( đó là ý kiến cá nhân của em ) .","cô có tổ chức một hoạt động về anh văn nhưng em thấy chưa thực sự có hiệu quả ( đó là ý kiến cá nhân của em )","tổ chức một hoạt động","Organization and management","chưa thực sự có hiệu quả","Negative"
"15","giảng khó hiểu , nhưng phần lớn là do môn giải tích khó .","giảng khó hiểu , nhưng phần lớn là do môn giải tích khó","giảng","Teaching quality","khó hiểu , nhưng phần lớn là do môn giải tích khó","Neutral"
"16","cô tạo được một môi trường học tập rất thân thiện , thoải mái và không kém phần bổ ích cho sinh viên , hy vọng cô sẽ dạy nhiều hơn .","cô tạo được một môi trường học tập rất thân thiện , thoải mái và không kém phần bổ ích cho sinh viên , hy vọng cô sẽ dạy nhiều hơn","tạo được một môi trường học tập","Teaching quality","thân thiện , thoải mái và không kém phần bổ ích","Positive"
"17","khi nào sinh viên chưa hiểu đều giảng nhiệt tình .","khi nào sinh viên chưa hiểu đều giảng nhiệt tình","giảng","Teaching quality","nhiệt tình","Positive"
"18","thầy dịch slide và giảng khó hiểu .","thầy dịch slide và giảng khó hiểu","dịch slide và giảng","Teaching quality","khó hiểu","Negative"
"19","không đăng slide bài giảng lên course .","không đăng slide bài giảng lên course","slide bài giảng","Course information","không đăng","Negative"
"20","cẩn thận .","cẩn thận","cẩn thận","General review","cẩn thận","Neutral"
"21","thầy cần chủ động về thời gian .","thầy cần chủ động về thời gian","chủ động về thời gian","Organization and management"," cần chủ động","Neutral"
"22","thầy giáo tích cực , tâm lý .","thầy giáo tích cực , tâm lý","tích cực , tâm lý","Support from lecturers","tích cực , tâm lý","Positive"
