"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","chú trọng vào thực tế hơn lý thuyết , tăng sự thích thú cho học sinh .","chú trọng vào thực tế hơn lý thuyết","chú trọng vào thực tế hơn lý thuyết","Teaching quality","chú trọng ","Positive"
"1","chú trọng vào thực tế hơn lý thuyết , tăng sự thích thú cho học sinh .","tăng sự thích thú cho học sinh"," tăng sự thích thú cho học sinh","General review","tăng sự thích thú","Positive"
"2","giảng viên dễ tính , khá nhiệt tình , thân thiện .","giảng viên dễ tính , khá nhiệt tình , thân thiện","giảng viên","General review","dễ tính , khá nhiệt tình , thân thiện","Positive"
"3","thầy nên cho nhiều ví dụ bên ngoài , sinh động hơn , giúp sinh viên thảo luận nhiều hơn .","thầy nên cho nhiều ví dụ bên ngoài , sinh động hơn ","thầy nên cho nhiều ví dụ bên ngoài , sinh động hơn","Teaching quality"," nên cho nhiều ví dụ bên ngoài , sinh động hơn","Neutral"
"3","thầy nên cho nhiều ví dụ bên ngoài , sinh động hơn , giúp sinh viên thảo luận nhiều hơn ."," giúp sinh viên thảo luận nhiều hơn","giúp sinh viên thảo luận nhiều hơn","Support from lecturers","thảo luận nhiều hơn","Positive"
"4","thầy tận tâm nhiệt tình , diễn đạt trình bày hay .","thầy tận tâm nhiệt tình","thầy","Teaching quality","tận tâm nhiệt tình","Positive"
"4","thầy tận tâm nhiệt tình , diễn đạt trình bày hay .","diễn đạt trình bày hay","diễn đạt trình bày","Teaching quality","hay","Positive"
"5","thầy tận tình , dạy dễ hiểu .","thầy tận tình","thầy ","Teaching quality","tận tình","Positive"
"5","thầy tận tình , dạy dễ hiểu .","dạy dễ hiểu ","dạy","Teaching quality","dễ hiểu","Positive"
"6","nếu có thì cũng xin xem lại chất lượng môn này .","nếu có thì cũng xin xem lại chất lượng môn này","chất lượng môn này","Course information"," xin xem lại","Neutral"
"7","giảng viên có kiến thúc chuyên môn và kiến thức chung rất tốt , tài năng , giỏi ngoại ngữ , hiền lành , gần gũi với sinh viên .","giảng viên có kiến thúc chuyên môn và kiến thức chung rất tốt , tài năng , giỏi ngoại ngữ ","giảng viên","Teaching quality"," có kiến thúc chuyên môn và kiến thức chung rất tốt , tài năng , giỏi ngoại ngữ","Positive"
"7","giảng viên có kiến thúc chuyên môn và kiến thức chung rất tốt , tài năng , giỏi ngoại ngữ , hiền lành , gần gũi với sinh viên .","hiền lành , gần gũi với sinh viên","hiền lành , gần gũi với sinh viên","General review","hiền lành , gần gũi với sinh viên","Positive"
"8","thầy dạy rất vui vẻ , gần gũi với học sinh .","thầy dạy rất vui vẻ ","thầy dạy","Teaching quality"," rất vui vẻ","Positive"
"8","thầy dạy rất vui vẻ , gần gũi với học sinh ."," gần gũi với học sinh "," gần gũi với học sinh","Support from lecturers","gần gũi","Positive"
"9","assignments given at home are good .","assignments given at home are good","assignments given at home","Workload","are good","Positive"
"10","thầy nghiêm khắc nhưng rất nhiệt tình !","thầy nghiêm khắc","thầy","General review","nghiêm khắc ","Negative"
"10","thầy nghiêm khắc nhưng rất nhiệt tình !","nhưng rất nhiệt tình"," rất nhiệt tình","Teaching quality"," rất nhiệt tình","Positive"
"11","tiếp cận được phương pháp học tiếng anh hoàn toàn mới so với lúc còn học cấp 2 , 3 .","tiếp cận được phương pháp học tiếng anh hoàn toàn mới so với lúc còn học cấp 2 , 3","tiếp cận được phương pháp học tiếng anh hoàn toàn mới","Course information","so với lúc còn học cấp 2 , 3","Neutral"
"12","thầy dạy kiến thức đủ để em làm bài thi hiểu về giải tích 2 và đạt được kết quả tốt trong kỳ thi .","thầy dạy kiến thức đủ để em làm bài thi hiểu về giải tích 2 và đạt được kết quả tốt trong kỳ thi","thầy dạy kiến thức","Teaching quality","đủ để em làm bài thi hiểu về giải tích 2 và đạt được kết quả tốt trong kỳ thi","Positive"
"13","dạy dễ hiểu , kỹ càng .","dạy dễ hiểu , kỹ càng","dạy ","Teaching quality","dễ hiểu , kỹ càng","Positive"
"14","mong thầy dạy nhiều môn hơn nữa .","mong thầy dạy nhiều môn hơn nữa"," thầy dạy nhiều môn hơn nữa","Teaching quality","mong","Neutral"
"15","máy chiếu rất mờ .","máy chiếu rất mờ","máy chiếu","Learning environment","rất mờ","Negative"
"16","đảm bảo đúng thời gian lên lớp của giảng viên !","đảm bảo đúng thời gian lên lớp của giảng viên","thời gian lên lớp của giảng viên","Organization and management","đảm bảo đúng","Positive"
"17","mong trường xem lại phương pháp dạy của thầy .","mong trường xem lại phương pháp dạy của thầy","phương pháp dạy của thầy","Teaching quality","mong trường xem lại ","Negative"
"18","copy code từ cái slide quăng vào visual để chờ thầy chấm điểm cho cao .","copy code từ cái slide quăng vào visual để chờ thầy chấm điểm cho cao ","copy code từ cái slide quăng vào visual để chờ thầy chấm điểm cho cao ","Test and evaluation","copy code từ cái slide quăng vào visual để chờ thầy chấm điểm cho cao","Negative"
"19","không đến lớp làm sinh viên đi học rồi phải tự đi về .","không đến lớp làm sinh viên đi học rồi phải tự đi về","không đến lớp","Organization and management","không đến lớp làm sinh viên đi học rồi phải tự đi về","Negative"
"20","giảng viên phải giảng kỹ về những công thức và không nên cho làm bài tập một cách khuôn khổ không có sáng tạo .","giảng viên phải giảng kỹ về những công thức và không nên cho làm bài tập một cách khuôn khổ không có sáng tạo","giảng viên","Teaching quality"," phải giảng kỹ về những công thức và không nên cho làm bài tập một cách khuôn khổ không có sáng tạo","Neutral"
"21","cần tăng cường chất lượng phòng máy .","cần tăng cường chất lượng phòng máy "," chất lượng phòng máy","Learning environment","cần tăng cường","Negative"
"22","dạy hơi lâu về kiến thức .","dạy hơi lâu về kiến thức","dạy","Teaching quality","hơi lâu về kiến thức","Negative"
"23","thầy dạy rất tận tình , chu đáo , cách dạy phù hợp với môn học , không yêu cầu sinh viên phải ràng buộc kiến thức , phải tự tìm tòi học hỏi .","thầy dạy rất tận tình , chu đáo","thầy dạy","Teaching quality","rất tận tình , chu đáo","Positive"
"23","thầy dạy rất tận tình , chu đáo , cách dạy phù hợp với môn học , không yêu cầu sinh viên phải ràng buộc kiến thức , phải tự tìm tòi học hỏi .","cách dạy phù hợp với môn học","cách dạy ","Teaching quality","phù hợp với môn học","Positive"
"23","thầy dạy rất tận tình , chu đáo , cách dạy phù hợp với môn học , không yêu cầu sinh viên phải ràng buộc kiến thức , phải tự tìm tòi học hỏi ."," không yêu cầu sinh viên phải ràng buộc kiến thức , phải tự tìm tòi học hỏi "," không yêu cầu sinh viên phải ràng buộc kiến thức , phải tự tìm tòi học hỏi","General review","không yêu cầu sinh viên phải ràng buộc kiến thức , phải tự tìm tòi học hỏi","Positive"
"24","trường mình rất may mắn có một người thầy như vầy .","trường mình rất may mắn có một người thầy như vầy","một người thầy như vầy","Teaching quality","trường mình rất may mắn có","Positive"
"25","đây là một môn khó , do đó cần liên hệ với thực tiễn để sinh viên có thể hiểu rõ ý nghĩa của môn học .","đây là một môn khó","môn","Course information","khó","Negative"
