id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,giảng viên lý thuyết và thực hành rất nhiệt tình với sinh viên .,giảng viên lý thuyết và thực hành rất nhiệt tình với sinh viên,nhiệt tình với sinh viên,Support from lecturers,rất nhiệt tình,Positive
2,nên cho bài tập làm thêm .,nên cho bài tập làm thêm,bài tập làm thêm,Workload,nên cho,Neutral
3,do sinh viên đầu tư thời gian và công sức nhiều vào đồ án .,do sinh viên đầu tư thời gian và công sức nhiều vào đồ án,do sinh viên đầu tư thời gian và công sức nhiều vào đồ án,General review,do sinh viên đầu tư thời gian và công sức nhiều vào đồ án,Positive
4,"tăng cường trải nghiệm thực tế qua doubledot code , mô hình , chu trình phát triển game .","tăng cường trải nghiệm thực tế qua doubledot code , mô hình , chu trình phát triển game","trải nghiệm thực tế qua doubledot code , mô hình , chu trình phát triển game",Course information,tăng cường,Positive
5,cái máy chiếu ở giảng đường 3 quá mờ .,cái máy chiếu ở giảng đường 3 quá mờ,cái máy chiếu,Learning environment,quá mờ,Negative
6,"đối với bài tập giáo viên nên làm ra file pdf rồi gửi cho sinh viên một file đáp án có cách làm chi tiết gần giữa kỳ gửi cho sinh viên một file đề có đáp án , không có cách giải !",đối với bài tập giáo viên nên làm ra file pdf rồi gửi cho sinh viên một file đáp án có cách làm chi tiết,file pdf rồi gửi cho sinh viên một file đáp án có cách làm chi tiế,Course information,nên làm ra,Neutral
6,"đối với bài tập giáo viên nên làm ra file pdf rồi gửi cho sinh viên một file đáp án có cách làm chi tiết gần giữa kỳ gửi cho sinh viên một file đề có đáp án , không có cách giải !","gần giữa kỳ gửi cho sinh viên một file đề có đáp án , không có cách giải ",gửi cho sinh viên một file đề có đáp án,Course information,không có cách giải ,Negative
7,thứ hai là em thấy rằng vai trò của thầy wzjwz51 trong môn wzjwz52 các kỹ thuật trong xử lý ngôn ngữ tự nhiên hơi ít .,thứ hai là em thấy rằng vai trò của thầy wzjwz51 trong môn wzjwz52 các kỹ thuật trong xử lý ngôn ngữ tự nhiên hơi ít,vai trò của thầy wzjwz51 trong môn wzjwz52 các kỹ thuật trong xử lý ngôn ngữ tự nhiên,Teaching quality, hơi ít,Negative
8,cho thêm bài tập và cập nhật thông tin môn học trên moodle .,cho thêm bài tập,bài tập,General review,cho thêm,Neutral
8,cho thêm bài tập và cập nhật thông tin môn học trên moodle .,và cập nhật thông tin môn học trên moodle,thông tin môn học trên moodle,Course information, cập nhật,Neutral
9,rất tận tâm và đảm bảo thời gian .,rất tận tâm,rất tận tâm,Support from lecturers,rất tận tâm,Positive
9,rất tận tâm và đảm bảo thời gian .,và đảm bảo thời gian, thời gian,Organization and management, đảm bảo,Positive
10,"rất tốt , thời gian môn học trong một tuần phải tăng lên , muốn học nhiều hơn môn này .",rất tốt,rất tốt,General review,rất tốt,Positive
10,"rất tốt , thời gian môn học trong một tuần phải tăng lên , muốn học nhiều hơn môn này .","thời gian môn học trong một tuần phải tăng lên , muốn học nhiều hơn môn này",thời gian môn học trong một tuần,Organization and management,"phải tăng lên , muốn học nhiều hơn môn này",Neutral
11,"cô giáo dễ thương , dạy dễ hiểu .",cô giáo dễ thương,cô giáo dễ thương,Teaching quality,dễ thương,Positive
11,"cô giáo dễ thương , dạy dễ hiểu .",dạy dễ hiểu,dạy,Teaching quality,dễ hiểu,Positive
