"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","các đường link tham khảo không đáp ứng tốt nhu cầu giải quyết vấn đề .","các đường link tham khảo không đáp ứng tốt nhu cầu giải quyết vấn đề"," đường link tham khảo","Course information","không đáp ứng tốt","Negative"
"2","thầy dạy rất tốt cứ tiếp tục phát huy ạ !","thầy dạy rất tốt cứ tiếp tục phát huy ạ","dạy","Teaching quality","rất tốt cứ tiếp tục phát huy ạ","Positive"
"3","giảng viên ít trình bày kiến thức cần thiết cho sinh viên , giảng viên gợi ý cho sinh viên nhưng gợi ý khá ít gây khó khăn cho sinh viên .","giảng viên ít trình bày kiến thức cần thiết cho sinh viên","trình bày kiến thức","Teaching quality","ít","Negative"
"3","giảng viên ít trình bày kiến thức cần thiết cho sinh viên , giảng viên gợi ý cho sinh viên nhưng gợi ý khá ít gây khó khăn cho sinh viên .","giảng viên gợi ý cho sinh viên nhưng gợi ý khá ít gây khó khăn cho sinh viên","gợi ý cho sinh viên","Teaching quality","khá ít gây khó khăn","Negative"
"4","giảng viên chưa giải thích rõ nội dung của bài và cách tiến hành mặc dù nội dung phần lý thuyết đó sinh viên chưa học tới hoặc có giảng nhưng còn rất mơ hồ .","giảng viên chưa giải thích rõ nội dung của bài và cách tiến hành","giải thích rõ nội dung","Teaching quality","chưa giải thích rõ","Negative"
"4","giảng viên chưa giải thích rõ nội dung của bài và cách tiến hành mặc dù nội dung phần lý thuyết đó sinh viên chưa học tới hoặc có giảng nhưng còn rất mơ hồ .","mặc dù nội dung phần lý thuyết đó sinh viên chưa học tới hoặc có giảng nhưng còn rất mơ hồ","giảng","Teaching quality","rất mơ hồ","Negative"
"5","thầy nên cho một ít bài tập về nhà làm để củng cố kiến thức thêm tại bài tập thi bao la em không biết cái nào là trọng tâm hết .","thầy nên cho một ít bài tập về nhà làm để củng cố kiến thức thêm tại bài tập thi bao la em không biết cái nào là trọng tâm hết","bài tập về nhà","Workload","nên cho","Neutral"
"6","còn hạn chế về chuyên môn trong quá trình giảng dạy .","còn hạn chế về chuyên môn trong quá trình giảng dạy","quá trình giảng dạy","Teaching quality","hạn chế","Negative"
"7","giáo viên nhiệt tình , có chuyên môn cao .","giáo viên nhiệt tình , có chuyên môn cao","giáo viên nhiệt tình , có chuyên môn cao","Support from lecturers","nhiệt tình , có chuyên môn cao","Positive"
"8","thầy dễ chịu nên tiết học diễn ra vui vẻ không nhàm chán .","thầy dễ chịu","thầy dễ chịu","General review","dễ chịu","Positive"
"8","thầy dễ chịu nên tiết học diễn ra vui vẻ không nhàm chán .","nên tiết học diễn ra vui vẻ không nhàm chán","tiết học","Learning environment","diễn ra vui vẻ không nhàm chán","Positive"
