"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","tận tâm , nhiệt tình .","tận tâm , nhiệt tình","tận tâm , nhiệt tình","Support from lecturers","tận tâm","Positive"
"1","tận tâm , nhiệt tình .","tận tâm , nhiệt tình","tận tâm , nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"2","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được .","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được","phòng học thực hành","Learning environment","quá bé","Negative"
"2","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được .","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được","phòng học thực hành","Learning environment","bụi và bẩn","Negative"
"2","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được .","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được","phòng học thực hành","Learning environment","không sử dụng được","Negative"
"2","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được .","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được","hệ thống máy tính","Learning environment","quá bé","Negative"
"2","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được .","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được","hệ thống máy tính","Learning environment","bụi và bẩn","Negative"
"2","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được .","phòng học thực hành quá bé , bụi và bẩn , hệ thống máy tính không sử dụng được","hệ thống máy tính","Learning environment","không sử dụng được","Negative"
"3","lớp học khá chật so với số lượng sinh viên .","lớp học khá chật so với số lượng sinh viên","lớp học","Learning environment","khá chật","Negative"
"4","khả năng truyền đạt chưa thực sự xuất sắc .","khả năng truyền đạt chưa thực sự xuất sắc","khả năng truyền đạt","Support from lecturers","chưa thực sự xuất sắc","Negative"
"5","giảng viên giảng dạy nhiệt tình , đóng góp ý kiến thẳng thắng , không tạo áp lực , chấm điểm chuẩn xác .","giảng viên giảng dạy nhiệt tình , đóng góp ý kiến thẳng thắng , không tạo áp lực , chấm điểm chuẩn xác","giảng viên","Support from lecturers","nhiệt tình","Positive"
"5","giảng viên giảng dạy nhiệt tình , đóng góp ý kiến thẳng thắng , không tạo áp lực , chấm điểm chuẩn xác .","giảng viên giảng dạy nhiệt tình , đóng góp ý kiến thẳng thắng , không tạo áp lực , chấm điểm chuẩn xác","giảng viên","Support from lecturers","không tạo áp lực","Positive"
"5","giảng viên giảng dạy nhiệt tình , đóng góp ý kiến thẳng thắng , không tạo áp lực , chấm điểm chuẩn xác .","giảng viên giảng dạy nhiệt tình , đóng góp ý kiến thẳng thắng , không tạo áp lực , chấm điểm chuẩn xác","giảng viên","Support from lecturers","chuẩn xác","Positive"
"6","thầy dạy tận tâm , nhiệt tình , vui tính .","thầy dạy tận tâm , nhiệt tình , vui tính","thầy","Support from lecturers","tận tâm","Positive"
"6","thầy dạy tận tâm , nhiệt tình , vui tính .","thầy dạy tận tâm , nhiệt tình , vui tính","thầy","Support from lecturers","nhiệt tình","Positive"
"6","thầy dạy tận tâm , nhiệt tình , vui tính .","thầy dạy tận tâm , nhiệt tình , vui tính","thầy","Support from lecturers","vui tính","Positive"
"7","thầy giảng rất nhiệt tình , dễ hiểu , nội dung slide bài giảng chi tiết , dễ hiểu .","thầy giảng rất nhiệt tình , dễ hiểu , nội dung slide bài giảng chi tiết , dễ hiểu","thầy giảng","Support from lecturers","rất nhiệt tình","Positive"
"7","thầy giảng rất nhiệt tình , dễ hiểu , nội dung slide bài giảng chi tiết , dễ hiểu .","thầy giảng rất nhiệt tình , dễ hiểu , nội dung slide bài giảng chi tiết , dễ hiểu","thầy giảng","Support from lecturers","dễ hiểu","Positive"
"7","thầy giảng rất nhiệt tình , dễ hiểu , nội dung slide bài giảng chi tiết , dễ hiểu .","thầy giảng rất nhiệt tình , dễ hiểu , nội dung slide bài giảng chi tiết , dễ hiểu","thầy giảng","Support from lecturers","chi tiết","Positive"
"7","thầy giảng rất nhiệt tình , dễ hiểu , nội dung slide bài giảng chi tiết , dễ hiểu .","thầy giảng rất nhiệt tình , dễ hiểu , nội dung slide bài giảng chi tiết , dễ hiểu","thầy giảng","Support from lecturers","dễ hiểu","Positive"
