id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,thầy đưa nhiều bài tâp !,thầy đưa nhiều bài tâp,đưa nhiều bài tâp,Workload,nhiều,Positive
2,cho nên cái này phải từ giảng viên học hỏi và tham khảo cách giảng dạy của giảng viên khác dạy cùng bộ môn với mình .,cho nên cái này phải từ giảng viên học hỏi và tham khảo cách giảng dạy của giảng viên khác dạy cùng bộ môn với mình,học hỏi và tham khảo cách giảng dạy,Teaching quality,cho nên,Neutral
3,"thầy dạy rất nhiệt tình , luôn cố gắng giảng thật chậm và giảng thật kỹ cho chúng em hiểu bài .",thầy dạy rất nhiệt tình,dạy,Teaching quality,nhiệt tình,Positive
3,"thầy dạy rất nhiệt tình , luôn cố gắng giảng thật chậm và giảng thật kỹ cho chúng em hiểu bài .",luôn cố gắng giảng thật chậm và giảng thật kỹ cho chúng em hiểu bài,giảng,Teaching quality,thật chậm và giảng thật kỹ,Positive
4,mong giáo viên cải thiện cách dạy dễ hiểu hơn .,mong giáo viên cải thiện cách dạy dễ hiểu hơn,cách dạy,Teaching quality,mong,Neutral
5,"giảng dạy nặng về nói chuyện , ít tập trung vào ngữ pháp , trong khi thi thì toàn ngữ pháp .","giảng dạy nặng về nói chuyện , ít tập trung vào ngữ pháp , trong khi thi thì toàn ngữ pháp",giảng dạy,Teaching quality,"nặng về nói chuyện , ít tập trung",Negative
6,thầy nên giải thích kỹ hơn .,thầy nên giải thích kỹ hơn,giải thích kỹ hơn,Teaching quality,nên,Neutral
7,sửa bài kỹ càng .,sửa bài kỹ càng,sửa bài kỹ càng,Teaching quality,kỹ càng,Positive
8,"giảng dễ hiểu , nhiệt tình trong công tác giảng dạy .",giảng dễ hiểu,giảng,Teaching quality,dễ hiểu,Positive
8,"giảng dễ hiểu , nhiệt tình trong công tác giảng dạy .",nhiệt tình trong công tác giảng dạy,công tác giảng dạy,Teaching quality,nhiệt tình,Positive
9,em thích cách ra đề của thầy .,em thích cách ra đề của thầy,cách ra đề,Test and evaluation,thích,Positive
10,thời gian vào lớp đúng giờ .,thời gian vào lớp đúng giờ,vào lớp đúng giờ,Organization and management,đúng giờ,Positive
11,thầy dạy tích cực .,thầy dạy tích cực,dạy,Teaching quality,tích cực,Positive
12,thầy rất nhiệt tình trong việc hướng học sinh đến con đường khoa học .,thầy rất nhiệt tình trong việc hướng học sinh đến con đường khoa học,hướng học sinh đến con đường khoa học,Support from lecturers,nhiệt tình,Positive
13,mọi bài thực hành sinh viên tự đọc hiểu và sự có mặt của giảng viên trên lớp chỉ mang hình thức có mặt .,mọi bài thực hành sinh viên tự đọc hiểu và sự có mặt của giảng viên trên lớp chỉ mang hình thức có mặt,bài thực hành sinh viên tự đọc hiểu và sự có mặt của giảng viên trên lớp,Support from lecturers,chỉ mang hình thức có mặt,Negative
14,"cô rất nhiệt tình trong hoạt động giảng dạy , công bằng trong đánh giá , rất quan tâm đến sinh viên .",cô rất nhiệt tình trong hoạt động giảng dạy,giảng dạy,Teaching quality,nhiệt tình,Positive
14,"cô rất nhiệt tình trong hoạt động giảng dạy , công bằng trong đánh giá , rất quan tâm đến sinh viên .",công bằng trong đánh giá,đánh giá,Test and evaluation,công bằng,Positive
14,"cô rất nhiệt tình trong hoạt động giảng dạy , công bằng trong đánh giá , rất quan tâm đến sinh viên .",rất quan tâm đến sinh viên,quan tâm đến sinh viên,Support from lecturers,quan tâm,Positive
15,thầy dạy khá chi tiết và giải bài tập nhiều .,thầy dạy khá chi tiết và giải bài tập nhiều,dạy,Teaching quality,chi tiết và giải bài tập nhiều,Positive
16,mỗi tiết dạy của giảng viên thường là chiếu lên slide để đọc nên trong quá trình giảng dạy khá là chán .,mỗi tiết dạy của giảng viên thường là chiếu lên slide để đọc nên trong quá trình giảng dạy khá là chán,quá trình giảng dạy,Teaching quality,chán,Negative
17,"dạy nhiệt tình , dễ tiếp thu .","dạy nhiệt tình , dễ tiếp thu",dạy,Teaching quality,"nhiệt tình , dễ tiếp thu",Positive
18,cách truyền đạt của cô làm em không hiểu mặc dù cô giảng rất kỹ năng nhưng em cũng không hiểu nổi những gì cô nói .,cách truyền đạt của cô làm em không hiểu mặc dù cô giảng rất kỹ năng nhưng em cũng không hiểu nổi những gì cô nói,cách truyền đạt,Teaching quality,không hiểu mặc dù cô giảng rất kỹ năng nhưng em cũng không hiểu nổi,Negative
19,nếu có thể đọc được báo cáo đồ án hay tốt nghiệp của các anh chị khóa trước thì có thể dễ dàng hình dung được yêu cầu của cô .,nếu có thể đọc được báo cáo đồ án hay tốt nghiệp của các anh chị khóa trước thì có thể dễ dàng hình dung được yêu cầu của cô,báo cáo đồ án hay tốt nghiệp của các anh chị khóa trước thì có thể dễ dàng hình dung được yêu cầu của cô,Course information,có thể,Neutral
20,nhiều slide .,nhiều slide,nhiều slide,Course information,nhiều,Neutral
21,nên có thêm trợ giảng để giảm bớt áp lực cho giảng viên .,nên có thêm trợ giảng để giảm bớt áp lực cho giảng viên,trợ giảng để giảm bớt áp lực,Organization and management,nên có thêm,Neutral
