id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,"nhiệt tình , vui tính , giảng dạy dễ hiểu .","nhiệt tình , vui tính","nhiệt tình , vui tính",Support from lecturers,"nhiệt tình , vui tính",Positive
1,"nhiệt tình , vui tính , giảng dạy dễ hiểu .",giảng dạy dễ hiểu,giảng dạy,Teaching quality,dễ hiểu,Positive
2,"cô nói nhanh và làm sinh viên rối hơn khi giải thích , diễn đạt khó hiểu .",cô nói nhanh,nói,Teaching quality, nhanh,Positive
2,"cô nói nhanh và làm sinh viên rối hơn khi giải thích , diễn đạt khó hiểu .",làm sinh viên rối hơn khi giải thích,giải thích,Teaching quality,làm sinh viên rối hơn,Negative
2,"cô nói nhanh và làm sinh viên rối hơn khi giải thích , diễn đạt khó hiểu .", diễn đạt khó hiểu,diễn đạt,Teaching quality,khó hiểu,Negative
3,trợ giảng dạy không hiểu gì .,trợ giảng dạy không hiểu gì ,trợ giảng dạy,Teaching quality,không hiểu gì,Negative
4,thầy dạy hay .,thầy dạy hay,dạy,Teaching quality, hay,Positive
5,"thầy hăng hái , nhiệt tình .","thầy hăng hái , nhiệt tình","thầy hăng hái , nhiệt tình",Support from lecturers,"hăng hái , nhiệt tình",Positive
6,"slide còn hơi khô khan , cách giải thích của giảng viên còn chưa thuyết phục dễ hiểu .",slide còn hơi khô khan,slide,Teaching quality, còn hơi khô khan,Negative
6,"slide còn hơi khô khan , cách giải thích của giảng viên còn chưa thuyết phục dễ hiểu .",cách giải thích của giảng viên còn chưa thuyết phục dễ hiểu,cách giải thích của giảng viên,Teaching quality, còn chưa thuyết phục dễ hiểu,Negative
7,thầy dạy tận tình dễ hiểu .,thầy dạy tận tình dễ hiểu, dạy,Teaching quality,tận tình dễ hiểu,Positive
8,"giảng viên theo dõi , giám sát quá trình thực hành tốt .","giảng viên theo dõi , giám sát quá trình thực hành tốt","theo dõi , giám sát quá trình thực hành",Support from lecturers,tốt,Positive
9,nó có nghĩa là ở phòng thực hành mạng có thể áp dung cho một hay hai phòng đều nên có giáo viên trực .,nó có nghĩa là ở phòng thực hành mạng có thể áp dung cho một hay hai phòng đều nên có giáo viên trực, phòng thực hành mạng có thể áp dung cho một hay hai phòng đều nên có giáo viên trực,Support from lecturers,phòng thực hành mạng có thể áp dung cho một hay hai phòng đều nên có giáo viên trực,Neutral
10,kiến thức tốt .,kiến thức tốt,kiến thức,Teaching quality,tốt,Positive
