id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,"giảng viên nhiệt tình , năng động , giảng bài dễ hiểu .","giảng viên nhiệt tình , năng động","nhiệt tình , năng động",Support from lecturers,"nhiệt tình , năng động",Positive
1,"giảng viên nhiệt tình , năng động , giảng bài dễ hiểu .",giảng bài dễ hiểu,giảng bài,Teaching quality,dễ hiểu,Positive
3,cô nên thư giản tí colonsmallsmile .,cô nên thư giản tí colonsmallsmile,thư giản,Teaching quality,nên,Neutral
4,thầy nên điểm danh các bạn khi lên lớp nhiều hơn colonsmilesmile .,thầy nên điểm danh các bạn khi lên lớp nhiều hơn colonsmilesmile,điểm danh các bạn khi lên lớp,Organization and management,nên,Neutral
5,thầy chỉ dạy rất tận tình .,thầy chỉ dạy rất tận tình,chỉ dạy,Teaching quality,rất tận tình,Positive
6,"cô này chỉ hỗ trợ thầy wzjwz185 , chưa thấy cụ thể công việc .","cô này chỉ hỗ trợ thầy wzjwz185 , chưa thấy cụ thể công việc","cô này chỉ hỗ trợ thầy wzjwz185 , chưa thấy cụ thể công việc",Organization and management,chưa thấy cụ thể công việc,Neutral
7,"xếp nhóm ngẫu nhiên để sinh viên thích nghi với bạn mới , không lệ thuộc vào một nhóm bạn , tích cực tương tác với lớp , không quá nghiêm khắc gây áp lực cho sinh viên , hòa đồng colonlove .","tích cực tương tác với lớp , không quá nghiêm khắc gây áp lực cho sinh viên , hòa đồng colonlove","tích cực tương tác với lớp , không quá nghiêm khắc gây áp lực cho sinh viên , hòa đồng colonlove",Support from lecturers,"ích cực tương tác với lớp , không quá nghiêm khắc gây áp lực cho sinh viên , hòa đồng colonlove",Positive
8,"tăng tiết môn học thực hành , mở rộng bài tập để ứng dụng vào thực tế .",tăng tiết môn học thực hành,tăng tiết môn học thực hành,Organization and management,tăng tiết,Neutral
8,"tăng tiết môn học thực hành , mở rộng bài tập để ứng dụng vào thực tế .",mở rộng bài tập để ứng dụng vào thực tế,bài tập,Workload,mở rộng,Neutral
9,"tận tâm , nhiệt tình , vui vẻ .","tận tâm , nhiệt tình , vui vẻ","tận tâm , nhiệt tình , vui vẻ",Support from lecturers,"tận tâm , nhiệt tình , vui vẻ",Positive
10,"hoặc nếu thấy bất tiện thì trường em nghĩ trường cần có một phòng chuyên môn luôn có giảng viên doubledot một là để sinh viên có thể chủ động hỏi , thực hành mỗi khi cần thiết .","hoặc nếu thấy bất tiện thì trường em nghĩ trường cần có một phòng chuyên môn luôn có giảng viên doubledot một là để sinh viên có thể chủ động hỏi , thực hành mỗi khi cần thiết",một phòng chuyên môn,Organization and management,cần có,Neutral
11,"đến lớp đúng giờ , nói rõ ràng , dễ nghe .",đến lớp đúng giờ,đến lớp,Organization and management,đúng giờ,Positive
11,"đến lớp đúng giờ , nói rõ ràng , dễ nghe .","nói rõ ràng , dễ nghe",nói,Teaching quality,"rõ ràng , dễ nghe",Positive
12,tạo được môi trường thảo luận sôi nổi .,tạo được môi trường thảo luận sôi nổi,môi trường thảo luận,Learning environment,sôi nổi,Positive
13,quá nhiều thứ phải làm trong môn học này .,quá nhiều thứ phải làm trong môn học này,thứ phải làm trong môn học,Workload,quá nhiều,Negative
14,"giảng viên cần sự dụng máy chiếu , không nên ghi bảng quá nhiều làm mất thời gian , bài tập có thể đưa lớp trưởng để photo ra , không vần chép lên bảng gây mất thời gian .","giảng viên cần sự dụng máy chiếu , không nên ghi bảng quá nhiều làm mất thời gian","sự dụng máy chiếu , không nên ghi bảng quá nhiều làm mất thời gian",Teaching quality,cần sự dụng,Neutral
14,"giảng viên cần sự dụng máy chiếu , không nên ghi bảng quá nhiều làm mất thời gian , bài tập có thể đưa lớp trưởng để photo ra , không vần chép lên bảng gây mất thời gian .","bài tập có thể đưa lớp trưởng để photo ra , không vần chép lên bảng gây mất thời gian",bài tập,Course information,"có thể đưa lớp trưởng để photo ra , không vần chép lên bảng gây mất thời gian",Neutral
15,giảng viên giảng rất dễ hiểu .,giảng viên giảng rất dễ hiểu,giảng,Teaching quality,dễ hiểu,Positive
16,"thầy mới ra trường nên kiến thức chưa sâu , nhiều lúc thầy lúng túng trong các câu hỏi của sinh viên .","thầy mới ra trường nên kiến thức chưa sâu , nhiều lúc thầy lúng túng trong các câu hỏi của sinh viên","thầy mới ra trường nên kiến thức chưa sâu , nhiều lúc thầy lúng túng trong các câu hỏi của sinh viên",Teaching quality,"nên kiến thức chưa sâu , nhiều lúc thầy lúng túng",Neutral
17,thầy dạy rất dễ hiểu bài .,thầy dạy rất dễ hiểu bài,dạy,Teaching quality,dễ hiểu,Positive
18,"giảng viên dạy hay , sửa bài tập kỹ .",giảng viên dạy hay,dạy,Teaching quality,hay,Positive
18,"giảng viên dạy hay , sửa bài tập kỹ .",sửa bài tập kỹ,sửa bài tập,Teaching quality,kỹ,Positive
19,"rất tệ , khả năng truyền đạt không cao và không hề tận tình .",rất tệ,rất tệ,Teaching quality,rất tệ,Negative
19,"rất tệ , khả năng truyền đạt không cao và không hề tận tình .",khả năng truyền đạt không cao và không hề tận tình,khả năng truyền đạt,Teaching quality,không cao và không hề tận tình,Negative
20,giảng viên cho điểm quá trình một cách chủ quan .,giảng viên cho điểm quá trình một cách chủ quan,cho điểm quá trình,Test and evaluation,một cách chủ quan,Negative
21,mong cô có thể đi dạy đúng giờ .,mong cô có thể đi dạy đúng giờ,đi dạy đúng giờ,Organization and management,mong,Neutral
22,đảm bảo đủ giờ lên lớp .,đảm bảo đủ giờ lên lớp,đủ giờ lên lớp,Organization and management,đảm bảo đủ,Positive
23,thầy có vẻ hơi khó tính chút xíu nên học sinh hơi bị thụ động trong phát biểu và giải bài tập .,thầy có vẻ hơi khó tính chút xíu nên học sinh hơi bị thụ động trong phát biểu và giải bài tập,phát biểu và giải bài tập,Teaching quality,khó tính chút xíu nên học sinh hơi bị thụ động,Negative
24,cô ít cười đôi khi gây cảm giác căng thẳng trong học tập .,cô ít cười đôi khi gây cảm giác căng thẳng trong học tập,cô ít cười đôi khi gây cảm giác căng thẳng trong học tập,Teaching quality,ít cười đôi khi gây cảm giác căng thẳng,Negative
25,thầy tuấn dạy hay nhưng chép bài nhiều quá .,thầy tuấn dạy hay nhưng chép bài nhiều quá,dạy,Teaching quality,hay nhưng chép bài nhiều quá,Neutral
26,cần có thêm vài ví dụ cụ thể .,cần có thêm vài ví dụ cụ thể,ví dụ cụ thể,Teaching quality,cần có,Neutral
27,cách truyền đạt không hiệu quả lắm .,cách truyền đạt không hiệu quả lắm,truyền đạt,Support from lecturers,không hiệu quả,Negative
28,dạy rất nhiệt tình .,dạy rất nhiệt tình,dạy,Teaching quality,nhiệt tình,Positive
29,"làm đa số học sinh chán , không hiểu bài nên không muốn đi học .","làm đa số học sinh chán , không hiểu bài nên không muốn đi học","làm đa số học sinh chán , không hiểu bài",Teaching quality,"chán , không hiểu bài nên không muốn đi học",Negative
30,thầy dạy tốt và nhiệt tình .,thầy dạy tốt và nhiệt tình,dạy,Teaching quality,tốt và nhiệt tình,Positive
31,"giảng viên nhiệt tình , thân thiện , giảng dạy hiệu quả , dễ tiếp thu , liên tục update bài tập lên moodle để sinh viên dễ dàng làm bài .","giảng viên nhiệt tình , thân thiện","nhiệt tình , thân thiện",Support from lecturers,"nhiệt tình , thân thiện",Positive
31,"giảng viên nhiệt tình , thân thiện , giảng dạy hiệu quả , dễ tiếp thu , liên tục update bài tập lên moodle để sinh viên dễ dàng làm bài .","giảng dạy hiệu quả , dễ tiếp thu , liên tục update bài tập lên moodle để sinh viên dễ dàng làm bài",giảng dạy,Teaching quality,"hiệu quả , dễ tiếp thu , liên tục update bài tập",Positive
32,nhiệt tình hết mình trong công việc giảng dạy và với sinh viên .,nhiệt tình hết mình trong công việc giảng dạy và với sinh viên,giảng dạy,Teaching quality,nhiệt tình hết mình,Positive
33,tình huống hay .,tình huống hay,tình huống,General review,hay,Positive
34,thêm nhiều bài tập về nhà hơn .,thêm nhiều bài tập về nhà hơn,bài tập về nhà,Workload,thêm nhiều,Neutral
35,phương pháp giảng dạy tốt .,phương pháp giảng dạy tốt,phương pháp giảng dạy,Teaching quality,tốt,Positive
36,"môn học thầy dạy truyền đạt hiệu quả , tụi em dễ tiếp thu .","môn học thầy dạy truyền đạt hiệu quả , tụi em dễ tiếp thu",truyền đạt,Teaching quality,"hiệu quả , tụi em dễ tiếp thu",Positive
37,"cô giảng bài dễ hiểu , nói chuyện rất truyền cảm .","cô giảng bài dễ hiểu , nói chuyện rất truyền cảm",giảng bài,Teaching quality,"dễ hiểu , nói chuyện rất truyền cảm",Positive
38,giảng viên dạy luôn đúng giờ .,giảng viên dạy luôn đúng giờ,đúng giờ,Organization and management,luôn đúng giờ,Positive
39,"thầy dạy rất hay , truyền cảm tốt , phong cách giải toán có một không hai , thiếu buổi nào là bù buổi đó .",thầy dạy rất hay,dạy,Teaching quality,hay,Positive
39,"thầy dạy rất hay , truyền cảm tốt , phong cách giải toán có một không hai , thiếu buổi nào là bù buổi đó .",truyền cảm tốt,truyền cảm,Teaching quality,tốt,Positive
39,"thầy dạy rất hay , truyền cảm tốt , phong cách giải toán có một không hai , thiếu buổi nào là bù buổi đó .",phong cách giải toán có một không hai,phong cách giải,Teaching quality,có một không hai,Positive
39,"thầy dạy rất hay , truyền cảm tốt , phong cách giải toán có một không hai , thiếu buổi nào là bù buổi đó .",thiếu buổi nào là bù buổi đó,thiếu buổi nào là bù buổi đó,Organization and management,thiếu buổi nào là bù buổi đó,Positive
40,"bài thầy ghi chi tiết , giảng khá dễ hiểu .",bài thầy ghi chi tiết,bài thầy ghi,Teaching quality,chi tiết,Positive
