id,Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment
1,giảng đáp nhanh chóng những thắc mắc .,giảng đáp nhanh chóng những thắc mắc,giảng đáp,Support from lecturers,nhanh chóng những thắc mắc,Positive
2,giảng viên truyền đạt đủ kiến thức .,giảng viên truyền đạt đủ kiến thức,giảng viên truyền đạt,Teaching quality,đủ kiến thức,Positive
3,cập nhật điểm chậm .,cập nhật điểm chậm,cập nhật điểm,Test and evaluation,chậm,Negative
4,"thầy rất nhiệt tình và tận tâm , có kiến thức rộng .",thầy rất nhiệt tình và tận tâm,thầy rất nhiệt tình và tận tâm,Support from lecturers,nhiệt tình và tận tâm,Positive
4,"thầy rất nhiệt tình và tận tâm , có kiến thức rộng .",có kiến thức rộng,có kiến thức,Teaching quality,rộng,Positive
5,nên giảng nhiều hơn những phần quan trọng .,nên giảng nhiều hơn những phần quan trọng,giảng,Teaching quality,nên giảng nhiều hơn những phần quan trọng,Negative
6,thầy dạy hay và rất nhiệt tình .,thầy dạy hay và rất nhiệt tình .,dạy,Teaching quality,hay và rất nhiệt tình,Positive
7,"thầy dễ thương , tận tụy với môn học .","thầy dễ thương , tận tụy với môn học","thầy dễ thương , tận tụy với môn học",Teaching quality," dễ thương , tận tụy với môn học",Positive
8,"dạy hay , dễ hiểu , nghiêm khắc , luôn tận tình với sinh viên .","dạy hay , dễ hiểu , nghiêm khắc , luôn tận tình với sinh viên",dạy,Teaching quality,"hay , dễ hiểu , nghiêm khắc , luôn tận tình với sinh viên",Positive
9,"thầy tận tâm , luôn tạo động lực để học sinh làm bài , nhiệt tình giảng dạy .","thầy tận tâm , luôn tạo động lực để học sinh làm bài",tạo động lực,Support from lecturers,"tận tâm , luôn tạo động lực để học sinh làm bài",Positive
9,"thầy tận tâm , luôn tạo động lực để học sinh làm bài , nhiệt tình giảng dạy .",nhiệt tình giảng dạy, giảng dạy,Teaching quality,nhiệt tình,Positive
10,ra nhiều bài tập hơn .,ra nhiều bài tập hơn,bài tập,Workload,ra nhiều bài tập hơn,Neutral
11,các thầy có học vị cao ắt sẽ có nhiều kinh nghiệm quý báu hơn .,các thầy có học vị cao ắt sẽ có nhiều kinh nghiệm quý báu hơn,các thầy có học vị cao ắt sẽ có nhiều kinh nghiệm quý báu hơn,General review,các thầy có học vị cao ắt sẽ có nhiều kinh nghiệm quý báu hơn,Neutral
12,giảng viên rất tận tâm và dạy học theo phương pháp học cấp 3 rất gần gũi với sinh viên .,giảng viên rất tận tâm,giảng viên rất tận tâm,Support from lecturers,rất tận tâm,Positive
12,giảng viên rất tận tâm và dạy học theo phương pháp học cấp 3 rất gần gũi với sinh viên ., dạy học theo phương pháp học cấp 3 rất gần gũi với sinh viên,dạy học theo phương pháp,Teaching quality,học cấp 3 rất gần gũi với sinh viên,Positive
13,"giảng viên hướng dẫn làm bài tập , dạy dễ hiểu .",giảng viên hướng dẫn làm bài tập,hướng dẫn làm bài tập,Support from lecturers,hướng dẫn làm bài tập,Positive
13,"giảng viên hướng dẫn làm bài tập , dạy dễ hiểu .",dạy dễ hiểu,dạy,Teaching quality,dễ hiểu,Positive
14,"nên thay đổi hình thức thi cuối kỳ , nên làm bài thi trên máy hoặc làm đồ án môn học .",nên thay đổi hình thức thi cuối kỳ,hình thức thi cuối kỳ,Test and evaluation,nên thay đổi,Neutral
14,"nên thay đổi hình thức thi cuối kỳ , nên làm bài thi trên máy hoặc làm đồ án môn học .",nên làm bài thi trên máy hoặc làm đồ án môn học, làm bài thi trên máy hoặc làm đồ án môn học,General review, nên,Neutral
15,"cần có thêm các hoạt động nghe nhìn như video clip , hình ảnh , các hoạt động ngoại khóa , có các buổi tham gia nói chuyện với người nước ngoài .","cần có thêm các hoạt động nghe nhìn như video clip , hình ảnh , các hoạt động ngoại khóa , có các buổi tham gia nói chuyện với người nước ngoài","các hoạt động nghe nhìn như video clip , hình ảnh , các hoạt động ngoại khóa , có các buổi tham gia nói chuyện với người nước ngoài",Organization and management,cần có thêm,Neutral
16,"giảng viên thân thiện , vui vẻ , giảng dạy khá kỹ , chuyên sâu các kiến thức .","giảng viên thân thiện , vui vẻ","giảng viên thân thiện , vui vẻ",Teaching quality,"thân thiện , vui vẻ",Positive
16,"giảng viên thân thiện , vui vẻ , giảng dạy khá kỹ , chuyên sâu các kiến thức .","giảng dạy khá kỹ , chuyên sâu các kiến thức", giảng dạy,Teaching quality,"khá kỹ , chuyên sâu các kiến thức",Positive
17,thầy dạy dễ hiểu .,thầy dạy dễ hiểu,thầy dạy,Teaching quality,dễ hiểu,Positive
18,"nội dung đồ án doubledot không nên quá rộng , nên cô đọng những điểm quan trọng , và nên cho làm từ bước phân tích yêu cầu đến khi hoàn thành đồ án .","nội dung đồ án doubledot không nên quá rộng , nên cô đọng những điểm quan trọng , và nên cho làm từ bước phân tích yêu cầu đến khi hoàn thành đồ án",nội dung đồ án ,Test and evaluation,"không nên quá rộng , nên cô đọng những điểm quan trọng , và nên cho làm từ bước phân tích yêu cầu đến khi hoàn thành đồ án",Neutral
19,giảng viên dạy tương đối nhanh .,giảng viên dạy tương đối nhanh,giảng viên dạy,Teaching quality,tương đối nhanh,Negative
20,giảng lý thuyết trước khi cho sinh viên làm bài thực hành trên lớp .,giảng lý thuyết trước khi cho sinh viên làm bài thực hành trên lớp,giảng lý thuyết,Teaching quality,trước khi cho sinh viên làm bài thực hành trên lớp,Neutral
21,cần thay đổi giờ thực hành hình thức 2 sang thực hành hình thức 1 để sinh viên có thể áp dụng tốt hơn các kiến thức đã học .,cần thay đổi giờ thực hành hình thức 2 sang thực hành hình thức 1 để sinh viên có thể áp dụng tốt hơn các kiến thức đã học,giờ thực hành hình thức 2 sang thực hành hình thức 1 ,Organization and management,cần thay đổi,Neutral
22,sinh viên quá đông gây nóng nực .,sinh viên quá đông gây nóng nực,sinh viên quá đông gây nóng nực,Learning environment,quá đông gây nóng nực,Negative
23,dạy cụ thể từng bài tập .,dạy cụ thể từng bài tập,dạy,Teaching quality,cụ thể từng bài tập,Positive
