"id","Review","Sentence Component","aspect_text","aspect","sentiment_text","sentiment"
"1","giảng viên vào lớp toàn đọc báo bấm slide thời lượng không được bảo đảm tầm 9h là đi họp hoài .","giảng viên vào lớp toàn đọc báo bấm slide","giảng viên vào lớp","Teaching quality","toàn đọc báo bấm slide","Negative"
"1","giảng viên vào lớp toàn đọc báo bấm slide thời lượng không được bảo đảm tầm 9h là đi họp hoài .","thời lượng không được bảo đảm tầm 9h là đi họp hoài ","thời lượng","Organization and management","không được bảo đảm","Negative"
"2","khi giảng bài , nói rất nhanh và khó nghe .","khi giảng bài , nói rất nhanh và khó nghe","giảng bài","Teaching quality","rất nhanh và khó nghe","Negative"
"3","nên thực hành nói nhiều hơn và lên lớp nên có những hoạt động vui hơn .","nên thực hành nói nhiều hơn","thực hành nói","Teaching quality","nên","Neutral"
"3","nên thực hành nói nhiều hơn và lên lớp nên có những hoạt động vui hơn .","và lên lớp nên có những hoạt động vui hơn","những hoạt động","Teaching quality","nên có","Neutral"
"4","giảng viên tận tình hướng dẫn .","giảng viên tận tình hướng dẫn"," hướng dẫn","Support from lecturers","tận tình","Positive"
"5","đặc biệt là micro và máy chiếu còn trục trặc nhiều .","đặc biệt là micro và máy chiếu còn trục trặc nhiều","micro và máy chiếu","Learning environment","còn trục trặc","Negative"
"6","cô dạy tận tình , dễ hiểu , sử dụng thời gian lên lớp hợp lý .","cô dạy tận tình , dễ hiểu","dạy","Teaching quality","tận tình , dễ hiểu","Positive"
"6","cô dạy tận tình , dễ hiểu , sử dụng thời gian lên lớp hợp lý .","sử dụng thời gian lên lớp hợp lý","sử dụng thời gian","Organization and management","hợp lý","Positive"
"7","điều chỉnh chất lượng doubledot với chương trình học tập hiên nay , sinh viên thương lắm vững kiến thức khi gần đến cuối kỳ gây khó cho sinh viên làm đồ án thời gian hạn hẹp .","điều chỉnh chất lượng doubledot với chương trình học tập hiên nay , sinh viên thương lắm vững kiến thức khi gần đến cuối kỳ gây khó cho sinh viên làm đồ án thời gian hạn hẹp","điều chỉnh chất lượng","Teaching quality","khó cho sinh viên làm đồ án thời gian hạn hẹp","Negative"
"8","quan tâm sinh viên , bám sát đề cương ôn tập .","quan tâm sinh viên","quan tâm sinh viên","Support from lecturers","quan tâm","Positive"
"8","quan tâm sinh viên , bám sát đề cương ôn tập .","bám sát đề cương ôn tập","bám sát đề cương ôn tập","Teaching quality","bám sát","Positive"
"9","nhiệt tình , hướng dẫn cụ thể .","nhiệt tình","nhiệt tình","Support from lecturers","nhiệt tình","Positive"
"9","nhiệt tình , hướng dẫn cụ thể .","hướng dẫn cụ thể","hướng dẫn","Support from lecturers","cụ thể","Positive"
"10","thầy không điểm danh .","thầy không điểm danh","điểm danh","Organization and management","không","Negative"
"11","cô dạy nhiệt tình , quan tâm đến học sinh .","cô dạy nhiệt tình , quan tâm đến học sinh","dạy","Teaching quality","nhiệt tình , quan tâm","Positive"
"12","giờ lên lớp đều đặn , giảng viên tích cực giải đáp thắc mắc của sinh viên .","giờ lên lớp đều đặn","giờ lên lớp","Organization and management","đều đặn","Positive"
"12","giờ lên lớp đều đặn , giảng viên tích cực giải đáp thắc mắc của sinh viên ."," giảng viên tích cực giải đáp thắc mắc của sinh viên","giải đáp thắc mắc","Support from lecturers"," tích cực","Positive"
"13","hình thức đánh giá , chấm điểm giữa các nhóm , đánh giá bản thân , nhóm khách hàng .","hình thức đánh giá , chấm điểm giữa các nhóm , đánh giá bản thân , nhóm khách hàng","hình thức đánh giá","Test and evaluation","đánh giá , chấm điểm","Neutral"
"14","thầy quá nhiệt tình nên lớp thường hay ra muộn .","thầy quá nhiệt tình","thầy quá nhiệt tình","Teaching quality","quá nhiệt tình","Neutral"
"14","thầy quá nhiệt tình nên lớp thường hay ra muộn .","nên lớp thường hay ra muộn","lớp thường hay ra muộn","Organization and management","muộn","Negative"
"15","bên cạnh đó còn chia sẻ với sinh viên nhiều kinh nghiệm quý báu , có ích cho việc học và làm sau này .","bên cạnh đó còn chia sẻ với sinh viên nhiều kinh nghiệm quý báu , có ích cho việc học và làm sau này","chia sẻ với sinh viên","Teaching quality","kinh nghiệm quý báu , có ích","Positive"
"16","thầy dạy rất hay , luôn gắn liền với đời sống thực , giúp cho tụi em có cái nhìn chính xác về một game .","thầy dạy rất hay , luôn gắn liền với đời sống thực , giúp cho tụi em có cái nhìn chính xác về một game"," dạy","Teaching quality","rất hay , luôn gắn liền với đời sống thực","Positive"
"17","có chăng là thầy cô làm những file hướng dẫn cụ thể để sinh viên biết mình cần tìm gì .","có chăng là thầy cô làm những file hướng dẫn cụ thể để sinh viên biết mình cần tìm gì","file hướng dẫn","Course information","có chăng là","Neutral"
"18","thầy vui vẻ , nhiệt tình .","thầy vui vẻ , nhiệt tình","thầy vui vẻ , nhiệt tình","Support from lecturers","vui vẻ , nhiệt tình","Positive"
"19","về hạn nộp bài ( deadline ) trên moodle thầy nên cố định một giờ giấc nào đó .","về hạn nộp bài ( deadline ) trên moodle thầy nên cố định một giờ giấc nào đó","hạn nộp bài","Organization and management","nên cố định","Neutral"
"20","dạy dễ hiểu , vui vẻ , tận tình .","dạy dễ hiểu , vui vẻ , tận tình","dạy","Teaching quality","dễ hiểu , vui vẻ , tận tình","Positive"
"21","thường xuyên nghỉ không báo trước không báo lên da hoặc báo với sinh viên .","thường xuyên nghỉ không báo trước không báo lên da hoặc báo với sinh viên","nghỉ không báo trước","Organization and management","không báo trước không báo","Negative"
"22","không có ạ .","không có ạ","không có ạ","General review","không có ạ","Neutral"
"23","thầy dạy tốt , lập nhóm cho thuyết trình , tạo được không khí học tập tốt , không nhàm chán .","thầy dạy tốt"," dạy","Teaching quality","tốt","Positive"
"23","thầy dạy tốt , lập nhóm cho thuyết trình , tạo được không khí học tập tốt , không nhàm chán .","lập nhóm cho thuyết trình , tạo được không khí học tập tốt , không nhàm chán","lập nhóm","Teaching quality","tốt , không nhàm chán","Positive"
"24","chưa làm rõ được ứng dụng vào thực tế của nội dung môn học .","chưa làm rõ được ứng dụng vào thực tế của nội dung môn học","nội dung môn học","Course information","chưa làm rõ","Negative"
"25","đề nghị trường triển khai hệ thống user để quản lý tốc độ cũng như sinh viên nào đang tải phim , soft , vdotv .","đề nghị trường triển khai hệ thống user để quản lý tốc độ cũng như sinh viên nào đang tải phim , soft , vdotv","triển khai hệ thống","Organization and management","đề nghị","Neutral"
"26","lịch bù không rõ ràng , không ôn tập , dạy không kịp chương trình , đăng video cho sinh viên xem lại .","lịch bù không rõ ràng","lịch bù","Organization and management","không rõ ràng","Negative"
"26","lịch bù không rõ ràng , không ôn tập , dạy không kịp chương trình , đăng video cho sinh viên xem lại ."," không ôn tập","không ôn tập","Teaching quality","không","Negative"
"26","lịch bù không rõ ràng , không ôn tập , dạy không kịp chương trình , đăng video cho sinh viên xem lại .","dạy không kịp chương trình","dạy","Teaching quality","không kịp","Negative"
"26","lịch bù không rõ ràng , không ôn tập , dạy không kịp chương trình , đăng video cho sinh viên xem lại .","đăng video cho sinh viên xem lại","đăng video","Teaching quality","xem lại","Negative"
"27","slide bài giảng chưa được chuẩn hóa , đa phần sao chép nhặt mỗi nơi một ít .","slide bài giảng chưa được chuẩn hóa , đa phần sao chép nhặt mỗi nơi một ít","slide bài giảng","Course information"," chưa được chuẩn hóa , đa phần sao chép","Negative"
"28","cho bài tập về nhà để học sinh làm thêm .","cho bài tập về nhà để học sinh làm thêm","bài tập về nhà","Workload","làm thêm","Neutral"
"29","thường xuyên vào lớp muộn và dạy lố giờ .","thường xuyên vào lớp muộn","vào lớp","Organization and management","muộn","Negative"
"29","thường xuyên vào lớp muộn và dạy lố giờ .","và dạy lố giờ","dạy lố giờ","Organization and management","lố giờ","Negative"
"30","thầy giáo vui tính nhiệt tình .","thầy giáo vui tính nhiệt tình","thầy giáo vui tính nhiệt tình","Support from lecturers","vui tính nhiệt tình","Positive"
"31","rất nhiệt tình , khách quan .","rất nhiệt tình , khách quan","rất nhiệt tình , khách quan","Support from lecturers","rất nhiệt tình , khách quan","Positive"
"32","bài thi cũng sử dụng nửa tiếng việt nửa tiếng anh với câu hỏi và đáp án khó hiểu , không rõ ràng .","bài thi cũng sử dụng nửa tiếng việt nửa tiếng anh với câu hỏi và đáp án khó hiểu , không rõ ràng","bài thi","Test and evaluation","khó hiểu , không rõ ràng","Negative"
"33","thầy wzjwz30 là một giảng viên trẻ , vì vậy thầy rất hiểu tâm lý sinh viên và giúp đỡ chúng em rất nhiều .","thầy wzjwz30 là một giảng viên trẻ , vì vậy thầy rất hiểu tâm lý sinh viên và giúp đỡ chúng em rất nhiều","giảng viên trẻ","Teaching quality","rất hiểu tâm lý sinh viên và giúp đỡ chúng em rất nhiều","Positive"
